pteropus_vampyrus ENSPVAG00000006354
myotis_lucifugus ENSMLUG00000008937
bos_mutus ENSBMUG00000004862
bos_taurus ENSBTAG00000001773
bison_bison_bison ENSBBBG00000015303
capra_hircus ENSCHIG00000019318
ovis_aries ENSOARG00000008220
tursiops_truncatus ENSTTRG00000008768
sus_scrofa ENSSSCG00000016531
ursus_americanus ENSUAMG00000027854
ursus_maritimus ENSUMAG00000015043
ailuropoda_melanoleuca ENSAMEG00000012161
mustela_putorius_furo ENSMPUG00000004237
neovison_vison ENSNVIG00000022652
canis_lupus_dingo ENSCAFG00020000536
canis_lupus_familiaris ENSCAFG00000003181
vulpes_vulpes ENSVVUG00000005841
panthera_pardus ENSPPRG00000023736
panthera_tigris_altaica ENSPTIG00000011601
felis_catus ENSFCAG00000045191
equus_asinus_asinus ENSEASG00005014667
equus_caballus ENSECAG00000009782
erinaceus_europaeus ENSEEUG00000014407
rhinopithecus_roxellana ENSRROG00000009132
rhinopithecus_bieti ENSRBIG00000022840
piliocolobus_tephrosceles ENSPTEG00000034002
colobus_angolensis_palliatus ENSCANG00000034236
cercocebus_atys ENSCATG00000034772
mandrillus_leucophaeus ENSMLEG00000008942
papio_anubis ENSPANG00000022488
chlorocebus_sabaeus ENSCSAG00000009149
theropithecus_gelada ENSTGEG00000024812
macaca_fascicularis ENSMFAG00000003713
macaca_mulatta ENSMMUG00000039133
macaca_nemestrina ENSMNEG00000034913
pan_troglodytes ENSPTRG00000019724
pan_paniscus ENSPPAG00000041815
homo_sapiens ENSG00000122783
gorilla_gorilla ENSGGOG00000000896
nomascus_leucogenys ENSNLEG00000013225
cebus_capucinus ENSCCAG00000029063
saimiri_boliviensis_boliviensis ENSSBOG00000028875
callithrix_jacchus ENSCJAG00000012428
aotus_nancymaae ENSANAG00000026068
aotus_nancymaae ENSANAG00000031977
carlito_syrichta ENSTSYG00000009000
prolemur_simus ENSPSMG00000022068
propithecus_coquereli ENSPCOG00000014773
microcebus_murinus ENSMICG00000001655
otolemur_garnettii ENSOGAG00000029558
cricetulus_griseus_crigri-picr ENSCGRG00015027387
cricetulus_griseus_chok1gshd ENSCGRG00001018489
cricetulus_griseus_crigri ENSCGRG00000002080
cricetulus_griseus_crigri-picr ENSCGRG00015012906
mesocricetus_auratus ENSMAUG00000012355
microtus_ochrogaster ENSMOCG00000019314
peromyscus_maniculatus_bairdii ENSPEMG00000026159
mus_musculus ENSMUSG00000046806
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029212
mus_spicilegus ENSMSIG00000029246
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028213
mus_pahari MGP_PahariEiJ_G0021970
rattus_norvegicus ENSRNOG00000026958
meriones_unguiculatus ENSMUGG00000009801
nannospalax_galili ENSNGAG00000007088
castor_canadensis ENSCCNG00000030719
ictidomys_tridecemlineatus ENSSTOG00000030552
marmota_marmota_marmota ENSMMMG00000012651
urocitellus_parryii ENSUPAG00010009118
spermophilus_dauricus ENSSDAG00000022795
heterocephalus_glaber_female ENSHGLG00000004395
fukomys_damarensis ENSFDAG00000001851
cavia_aperea ENSCAPG00000006908
cavia_porcellus ENSCPOG00000013847
chinchilla_lanigera ENSCLAG00000002019
oryctolagus_cuniculus ENSOCUG00000025101
ochotona_princeps ENSOPRG00000002045
dipodomys_ordii ENSDORG00000000570
tupaia_belangeri ENSTBEG00000006547
choloepus_hoffmanni ENSCHOG00000006167
dasypus_novemcinctus ENSDNOG00000015110
loxodonta_africana ENSLAFG00000029509
echinops_telfairi ENSETEG00000001834
sarcophilus_harrisii ENSSHAG00000012699
phascolarctos_cinereus ENSPCIG00000014572
monodelphis_domestica ENSMODG00000014100
notamacropus_eugenii ENSMEUG00000012641
crocodylus_porosus ENSCPRG00005001194
chrysemys_picta_bellii ENSCPBG00000005837
