takifugu_rubripes ENSTRUG00000006976
tetraodon_nigroviridis ENSTNIG00000007005
mola_mola ENSMMOG00000005616
scophthalmus_maximus ENSSMAG00000006617
monopterus_albus ENSMALG00000018447
mastacembelus_armatus ENSMAMG00000015036
anabas_testudineus ENSATEG00000003760
seriola_dumerili ENSSDUG00000011945
seriola_lalandi ENSSLDG00000021991
gasterosteus_aculeatus ENSGACG00000007472
poecilia_latipinna ENSPLAG00000020085
poecilia_formosa ENSPFOG00000000771
poecilia_mexicana ENSPMEG00000008251
poecilia_reticulata ENSPREG00000014899
xiphophorus_maculatus ENSXMAG00000027953
xiphophorus_couchianus ENSXCOG00000014432
gambusia_affinis ENSGAFG00000016179
cyprinodon_variegatus ENSCVAG00000013308
kryptolebias_marmoratus ENSKMAG00000015923
oryzias_latipes ENSORLG00020009316
oryzias_latipes ENSORLG00015005965
oryzias_latipes ENSORLG00000020440
oryzias_melastigma ENSOMEG00000014401
haplochromis_burtoni ENSHBUG00000018993
astatotilapia_calliptera ENSACLG00000009019
pundamilia_nyererei ENSPNYG00000006547
maylandia_zebra ENSMZEG00005002510
neolamprologus_brichardi ENSNBRG00000012545
oreochromis_niloticus ENSONIG00000004309
amphilophus_citrinellus ENSACIG00000014174
amphiprion_percula ENSAPEG00000010982
amphiprion_ocellaris ENSAOCG00000012291
acanthochromis_polyacanthus ENSAPOG00000024510
stegastes_partitus ENSSPAG00000022789
hippocampus_comes ENSHCOG00000019084
periophthalmus_magnuspinnatus ENSPMGG00000017414
gadus_morhua ENSGMOG00000015848
esox_lucius ENSELUG00000014547
pygocentrus_nattereri ENSPNAG00000024991
astyanax_mexicanus ENSAMXG00000039195
ictalurus_punctatus ENSIPUG00000023795
danio_rerio ENSDARG00000030636
scleropages_formosus ENSSFOG00015014204
gallus_gallus ENSGALG00000016863
coturnix_japonica ENSCJPG00005015997
meleagris_gallopavo ENSMGAG00000014880
numida_meleagris ENSNMEG00000018668
anas_platyrhynchos ENSAPLG00000004586
anser_brachyrhynchus ENSABRG00000018783
calidris_pugnax ENSCPUG00000007094
calidris_pygmaea ENSCPGG00000000796
melopsittacus_undulatus ENSMUNG00000004053
lepidothrix_coronata ENSLCOG00000015092
manacus_vitellinus ENSMVIG00005014816
lonchura_striata ENSLSDG00000017512
taeniopygia_guttata ENSTGUG00000010856
serinus_canaria ENSSCAG00000016222
zonotrichia_albicollis ENSZALG00000017298
junco_hyemalis ENSJHYG00000017939
cyanistes_caeruleus ENSCCEG00000018450
parus_major ENSPMJG00000001386
ficedula_albicollis ENSFALG00000004250
apteryx_owenii ENSAOWG00000000470
apteryx_rowi ENSARWG00000012113
dromaius_novaehollandiae ENSDNVG00000010683
nothoprocta_perdicaria ENSNPEG00000014049
crocodylus_porosus ENSCPRG00005016790
chelonoidis_abingdonii ENSCABG00000005740
gopherus_agassizii ENSGAGG00000018879
chrysemys_picta ENSCPBG00000015413
pelodiscus_sinensis ENSPSIG00000018123
pogona_vitticeps ENSPVIG00000009751
anolis_carolinensis ENSACAG00000002950
salvator_merianae ENSSMRG00000014049
sarcophilus_harrisii ENSSHAG00000012138
phascolarctos_cinereus ENSPCIG00000017600
microtus_ochrogaster ENSMOCG00000000908
peromyscus_maniculatus ENSPEMG00000017092
meriones_unguiculatus ENSMUGG00000008155
tupaia_belangeri ENSTBEG00000003825
propithecus_coquereli ENSPCOG00000000859
tursiops_truncatus ENSTTRG00000006288
vicugna_pacos ENSVPAG00000005321
sorex_araneus ENSSARG00000011947
erinaceus_europaeus ENSEEUG00000006793
pteropus_vampyrus ENSPVAG00000017320
echinops_telfairi ENSETEG00000011299
ornithorhynchus_anatinus ENSOANG00000004800
ornithorhynchus_anatinus ENSOANG00000011316
xenopus_tropicalis ENSXETG00000015859
latimeria_chalumnae ENSLACG00000008989
