petromyzon_marinus ENSPMAG00000003889
eptatretus_burgeri ENSEBUG00000012369
vombatus_ursinus ENSVURG00010018307
phascolarctos_cinereus ENSPCIG00000007203
notamacropus_eugenii ENSMEUG00000003309
sarcophilus_harrisii ENSSHAG00000004894
prolemur_simus ENSPSMG00000022256
otolemur_garnettii ENSOGAG00000005991
pan_troglodytes ENSPTRG00000006427
pan_paniscus ENSPPAG00000010657
gorilla_gorilla ENSGGOG00000003519
homo_sapiens ENSG00000140006
pongo_abelii ENSPPYG00000005892
nomascus_leucogenys ENSNLEG00000019132
piliocolobus_tephrosceles ENSPTEG00000037273
rhinopithecus_roxellana ENSRROG00000017569
chlorocebus_sabaeus ENSCSAG00000019565
chlorocebus_sabaeus ENSCSAG00000019566
macaca_fascicularis ENSMFAG00000021342
macaca_mulatta ENSMMUG00000011945
macaca_nemestrina ENSMNEG00000027477
cercocebus_atys ENSCATG00000011714
theropithecus_gelada ENSTGEG00000015551
papio_anubis ENSPANG00000003962
mandrillus_leucophaeus ENSMLEG00000023031
aotus_nancymaae ENSANAG00000019862
callithrix_jacchus ENSCJAG00000019333
nomascus_leucogenys ENSNLEG00000028843
castor_canadensis ENSCCNG00000025556
dipodomys_ordii ENSDORG00000027159
cricetulus_griseus ENSCGRG00000010843
cricetulus_griseus ENSCGRG00015027211
cricetulus_griseus ENSCGRG00001008820
mesocricetus_auratus ENSMAUG00000009621
peromyscus_maniculatus ENSPEMG00000008710
microtus_ochrogaster ENSMOCG00000018382
mus_spicilegus ENSMSIG00000008808
mus_spretus MGP_SPRETEiJ_G0018703
mus_musculus ENSMUSG00000045690
mus_caroli MGP_CAROLIEiJ_G0017856
mus_pahari MGP_PahariEiJ_G0029613
rattus_norvegicus ENSRNOG00000021628
meriones_unguiculatus ENSMUGG00000006614
nannospalax_galili ENSNGAG00000011374
jaculus_jaculus ENSJJAG00000000590
spermophilus_dauricus ENSSDAG00000009531
spermophilus_dauricus ENSSDAG00000015637
ictidomys_tridecemlineatus ENSSTOG00000023352
marmota_marmota ENSMMMG00000020745
heterocephalus_glaber ENSHGLG00100021176
heterocephalus_glaber ENSHGLG00000020631
fukomys_damarensis ENSFDAG00000001086
cavia_porcellus ENSCPOG00000024713
chinchilla_lanigera ENSCLAG00000017740
oryctolagus_cuniculus ENSOCUG00000026846
oryctolagus_cuniculus ENSOCUG00000021412
ochotona_princeps ENSOPRG00000009426
ursus_maritimus ENSUMAG00000013620
ursus_americanus ENSUAMG00000023593
ailuropoda_melanoleuca ENSAMEG00000019603
neovison_vison ENSNVIG00000006969
mustela_putorius ENSMPUG00000019645
canis_lupus ENSCAFG00020007761
canis_lupus ENSCAFG00000015791
vulpes_vulpes ENSVVUG00000028853
panthera_tigris ENSPTIG00000006643
panthera_pardus ENSPPRG00000019753
felis_catus ENSFCAG00000025276
equus_caballus ENSECAG00000002936
equus_asinus ENSEASG00005015413
ovis_aries ENSOARG00000000983
capra_hircus ENSCHIG00000013306
bos_indicus ENSBIXG00005005685
bos_indicus ENSBIXG00000024192
bos_taurus ENSBTAG00000008815
bos_mutus ENSBMUG00000013913
bison_bison ENSBBBG00000022094
tursiops_truncatus ENSTTRG00000002236
vicugna_pacos ENSVPAG00000004864
sus_scrofa ENSSSCG00000005112
myotis_lucifugus ENSMLUG00000029245
myotis_lucifugus ENSMLUG00000027215
pteropus_vampyrus ENSPVAG00000015917
sorex_araneus ENSSARG00000005997
erinaceus_europaeus ENSEEUG00000003442
choloepus_hoffmanni ENSCHOG00000008228
choloepus_hoffmanni ENSCHOG00000013979
dasypus_novemcinctus ENSDNOG00000008592
loxodonta_africana ENSLAFG00000011540
procavia_capensis ENSPCAG00000008243
ornithorhynchus_anatinus ENSOANG00000009099
pogona_vitticeps ENSPVIG00000016040
anolis_carolinensis ENSACAG00000016032
notechis_scutatus ENSNSUG00000018920
salvator_merianae ENSSMRG00000012797
sphenodon_punctatus ENSSPUG00000015162
apteryx_owenii ENSAOWG00000013400
apteryx_haastii ENSAHAG00000005447
apteryx_rowi ENSARWG00000011447
dromaius_novaehollandiae ENSDNVG00000015948
nothoprocta_perdicaria ENSNPEG00000012327
gallus_gallus ENSGALG00000011827
meleagris_gallopavo ENSMGAG00000013536
coturnix_japonica ENSCJPG00005005219
numida_meleagris ENSNMEG00000016953
anser_brachyrhynchus ENSABRG00000006248
anas_platyrhynchos ENSAPLG00000001099
calidris_pygmaea ENSCPGG00000018197
calidris_pugnax ENSCPUG00000001141
melopsittacus_undulatus ENSMUNG00000002491
lepidothrix_coronata ENSLCOG00000005590
manacus_vitellinus ENSMVIG00005009252
junco_hyemalis ENSJHYG00000013956
zonotrichia_albicollis ENSZALG00000005791
serinus_canaria ENSSCAG00000005983
lonchura_striata ENSLSDG00000012914
taeniopygia_guttata ENSTGUG00000012958
ficedula_albicollis ENSFALG00000014984
parus_major ENSPMJG00000001691
cyanistes_caeruleus ENSCCEG00000013261
crocodylus_porosus ENSCPRG00005016871
chelonoidis_abingdonii ENSCABG00000015763
gopherus_agassizii ENSGAGG00000019765
chrysemys_picta ENSCPBG00000022026
pelodiscus_sinensis ENSPSIG00000005638
xenopus_tropicalis ENSXETG00000001072
latimeria_chalumnae ENSLACG00000017563
erpetoichthys_calabaricus ENSECRG00000014445
mastacembelus_armatus ENSMAMG00000000045
cynoglossus_semilaevis ENSCSEG00000012892
oryzias_latipes ENSORLG00015008144
oryzias_latipes ENSORLG00020011338
oryzias_latipes ENSORLG00000018043
oryzias_melastigma ENSOMEG00000005966
kryptolebias_marmoratus ENSKMAG00000002112
amphiprion_ocellaris ENSAOCG00000014749
amphiprion_percula ENSAPEG00000002743
acanthochromis_polyacanthus ENSAPOG00000015660
stegastes_partitus ENSSPAG00000009472
cottoperca_gobio ENSCGOG00000016504
labrus_bergylta ENSLBEG00000003499
takifugu_rubripes ENSTRUG00000003802
tetraodon_nigroviridis ENSTNIG00000000739
mola_mola ENSMMOG00000013245
seriola_lalandi ENSSLDG00000004465
seriola_dumerili ENSSDUG00000005562
lates_calcarifer ENSLCAG00010006341
larimichthys_crocea ENSLCRG00005016122
maylandia_zebra ENSMZEG00005001333
astatotilapia_calliptera ENSACLG00000008740
pundamilia_nyererei ENSPNYG00000014684
haplochromis_burtoni ENSHBUG00000022177
neolamprologus_brichardi ENSNBRG00000022904
oreochromis_niloticus ENSONIG00000020830
parambassis_ranga ENSPRNG00000006572
anabas_testudineus ENSATEG00000016725
betta_splendens ENSBSLG00000009221
gouania_willdenowi ENSGWIG00000019742
hippocampus_comes ENSHCOG00000000560
periophthalmus_magnuspinnatus ENSPMGG00000022782
esox_lucius ENSELUG00000011779
clupea_harengus ENSCHAG00000005107
denticeps_clupeoides ENSDCDG00000001440
astyanax_mexicanus ENSAMXG00000033605
astyanax_mexicanus ENSAMXG00005000332
pygocentrus_nattereri ENSPNAG00000019193
electrophorus_electricus ENSEEEG00000011795
ictalurus_punctatus ENSIPUG00000022021
danio_rerio ENSDARG00000077265
scleropages_formosus ENSSFOG00015013323
lepisosteus_oculatus ENSLOCG00000017703
callorhinchus_milii ENSCMIG00000004218
drosophila_melanogaster FBgn0033471
saccharomyces_cerevisiae YNL035C
