phascolarctos_cinereus ENSPCIG00000021794
notamacropus_eugenii ENSMEUG00000007604
sarcophilus_harrisii ENSSHAG00000006189
monodelphis_domestica ENSMODG00000019863
monodelphis_domestica ENSMODG00000003247
heterocephalus_glaber_female ENSHGLG00000019437
heterocephalus_glaber_male ENSHGLG00100004468
fukomys_damarensis ENSFDAG00000012666
chinchilla_lanigera ENSCLAG00000016579
octodon_degus ENSODEG00000017204
cavia_porcellus ENSCPOG00000005138
cavia_aperea ENSCAPG00000004995
oryctolagus_cuniculus ENSOCUG00000016359
ochotona_princeps ENSOPRG00000006771
tupaia_belangeri ENSTBEG00000016697
castor_canadensis ENSCCNG00000025027
dipodomys_ordii ENSDORG00000000083
mus_musculus ENSMUSG00000040174
mus_spicilegus ENSMSIG00000017952
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024905
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023995
mus_pahari MGP_PahariEiJ_G0025431
rattus_norvegicus ENSRNOG00000021678
meriones_unguiculatus ENSMUGG00000008692
cricetulus_griseus_chok1gshd ENSCGRG00001014489
cricetulus_griseus_crigri ENSCGRG00000017661
cricetulus_griseus_crigri-picr ENSCGRG00015012462
mesocricetus_auratus ENSMAUG00000009317
microtus_ochrogaster ENSMOCG00000012816
peromyscus_maniculatus_bairdii ENSPEMG00000019372
nannospalax_galili ENSNGAG00000004591
jaculus_jaculus ENSJJAG00000018577
marmota_marmota_marmota ENSMMMG00000011630
spermophilus_dauricus ENSSDAG00000015362
ictidomys_tridecemlineatus ENSSTOG00000006060
urocitellus_parryii ENSUPAG00010001256
carlito_syrichta ENSTSYG00000005498
echinops_telfairi ENSETEG00000009944
prolemur_simus ENSPSMG00000011436
microcebus_murinus ENSMICG00000014651
propithecus_coquereli ENSPCOG00000020139
otolemur_garnettii ENSOGAG00000009107
pan_paniscus ENSPPAG00000028729
pan_troglodytes ENSPTRG00000003523
gorilla_gorilla ENSGGOG00000001931
homo_sapiens ENSG00000166199
pongo_abelii ENSPPYG00000003342
nomascus_leucogenys ENSNLEG00000027521
colobus_angolensis_palliatus ENSCANG00000018698
piliocolobus_tephrosceles ENSPTEG00000029371
rhinopithecus_roxellana ENSRROG00000042173
rhinopithecus_bieti ENSRBIG00000034161
macaca_nemestrina ENSMNEG00000042403
macaca_fascicularis ENSMFAG00000031334
macaca_mulatta ENSMMUG00000017294
chlorocebus_sabaeus ENSCSAG00000005539
mandrillus_leucophaeus ENSMLEG00000038324
theropithecus_gelada ENSTGEG00000001468
papio_anubis ENSPANG00000003104
cercocebus_atys ENSCATG00000035646
saimiri_boliviensis_boliviensis ENSSBOG00000023947
cebus_capucinus ENSCCAG00000036907
callithrix_jacchus ENSCJAG00000011353
aotus_nancymaae ENSANAG00000033941
myotis_lucifugus ENSMLUG00000029289
pteropus_vampyrus ENSPVAG00000011569
bos_mutus ENSBMUG00000012545
bos_taurus ENSBTAG00000009518
bison_bison_bison ENSBBBG00000004190
ovis_aries ENSOARG00000001123
capra_hircus ENSCHIG00000017579
