petromyzon_marinus ENSPMAG00000004187
eptatretus_burgeri ENSEBUG00000012371
phascolarctos_cinereus ENSPCIG00000011192
sarcophilus_harrisii ENSSHAG00000012648
notamacropus_eugenii ENSMEUG00000005415
monodelphis_domestica ENSMODG00000014180
pteropus_vampyrus ENSPVAG00000005288
myotis_lucifugus ENSMLUG00000008539
ovis_aries ENSOARG00000012303
pan_paniscus ENSPPAG00000042077
pan_troglodytes ENSPTRG00000004299
homo_sapiens ENSG00000048028
gorilla_gorilla ENSGGOG00000005119
pongo_abelii ENSPPYG00000003888
nomascus_leucogenys ENSNLEG00000007313
papio_anubis ENSPANG00000019172
theropithecus_gelada ENSTGEG00000020274
cercocebus_atys ENSCATG00000031506
mandrillus_leucophaeus ENSMLEG00000020953
macaca_fascicularis ENSMFAG00000042145
macaca_nemestrina ENSMNEG00000043630
macaca_mulatta ENSMMUG00000023773
chlorocebus_sabaeus ENSCSAG00000002785
piliocolobus_tephrosceles ENSPTEG00000024948
colobus_angolensis_palliatus ENSCANG00000043827
rhinopithecus_roxellana ENSRROG00000026490
rhinopithecus_bieti ENSRBIG00000044717
cebus_capucinus ENSCCAG00000032064
cebus_capucinus ENSCCAG00000010506
saimiri_boliviensis_boliviensis ENSSBOG00000028488
callithrix_jacchus ENSCJAG00000012053
aotus_nancymaae ENSANAG00000024006
carlito_syrichta ENSTSYG00000007530
microcebus_murinus ENSMICG00000009608
propithecus_coquereli ENSPCOG00000018279
prolemur_simus ENSPSMG00000022691
otolemur_garnettii ENSOGAG00000004313
castor_canadensis ENSCCNG00000015409
dipodomys_ordii ENSDORG00000011419
cricetulus_griseus_chok1gshd ENSCGRG00001023338
cricetulus_griseus_crigri ENSCGRG00000015141
cricetulus_griseus_crigri-picr ENSCGRG00015020733
mesocricetus_auratus ENSMAUG00000008295
peromyscus_maniculatus_bairdii ENSPEMG00000007642
microtus_ochrogaster ENSMOCG00000017498
mus_musculus ENSMUSG00000032267
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033312
mus_spicilegus ENSMSIG00000012895
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032173
mus_pahari MGP_PahariEiJ_G0015041
rattus_norvegicus ENSRNOG00000007325
meriones_unguiculatus ENSMUGG00000022681
nannospalax_galili ENSNGAG00000021988
jaculus_jaculus ENSJJAG00000018326
spermophilus_dauricus ENSSDAG00000023014
marmota_marmota_marmota ENSMMMG00000023313
ictidomys_tridecemlineatus ENSSTOG00000008820
urocitellus_parryii ENSUPAG00010021015
cavia_aperea ENSCAPG00000005682
cavia_porcellus ENSCPOG00000001875
octodon_degus ENSODEG00000010686
chinchilla_lanigera ENSCLAG00000013072
heterocephalus_glaber_female ENSHGLG00000003749
heterocephalus_glaber_male ENSHGLG00100003004
fukomys_damarensis ENSFDAG00000016375
capra_hircus ENSCHIG00000016960
ovis_aries ENSOARG00000018532
bos_taurus ENSBTAG00000002323
bos_mutus ENSBMUG00000014374
bison_bison_bison ENSBBBG00000011084
tursiops_truncatus ENSTTRG00000002185
sus_scrofa ENSSSCG00000015052
vicugna_pacos ENSVPAG00000003486
sorex_araneus ENSSARG00000012247
equus_caballus ENSECAG00000023344
equus_asinus_asinus ENSEASG00005006691
erinaceus_europaeus ENSEEUG00000011745
ursus_americanus ENSUAMG00000016794
ursus_maritimus ENSUMAG00000003821
ailuropoda_melanoleuca ENSAMEG00000006005
mustela_putorius_furo ENSMPUG00000003904
neovison_vison ENSNVIG00000006761
canis_lupus_dingo ENSCAFG00020002820
canis_lupus_familiaris ENSCAFG00000013688
vulpes_vulpes ENSVVUG00000016186
panthera_pardus ENSPPRG00000013744
panthera_tigris_altaica ENSPTIG00000013293
felis_catus ENSFCAG00000004976
ochotona_princeps ENSOPRG00000002814
oryctolagus_cuniculus ENSOCUG00000007441
procavia_capensis ENSPCAG00000009964
loxodonta_africana ENSLAFG00000017565
echinops_telfairi ENSETEG00000013687
choloepus_hoffmanni ENSCHOG00000004972
dasypus_novemcinctus ENSDNOG00000003292
ornithorhynchus_anatinus ENSOANG00000003096
scleropages_formosus ENSSFOG00015010338
paramormyrops_kingsleyae ENSPKIG00000008912
scleropages_formosus ENSSFOG00015010357
tetraodon_nigroviridis ENSTNIG00000018679
takifugu_rubripes ENSTRUG00000012940
cynoglossus_semilaevis ENSCSEG00000016461
seriola_dumerili ENSSDUG00000022005
seriola_lalandi_dorsalis ENSSLDG00000002564
scophthalmus_maximus ENSSMAG00000016477
mastacembelus_armatus ENSMAMG00000002619
monopterus_albus ENSMALG00000013006
astatotilapia_calliptera ENSACLG00000021806
maylandia_zebra ENSMZEG00005010418
pundamilia_nyererei ENSPNYG00000010533
haplochromis_burtoni ENSHBUG00000012068
neolamprologus_brichardi ENSNBRG00000011079
oreochromis_niloticus ENSONIG00000009476
amphilophus_citrinellus ENSACIG00000012269
amphiprion_ocellaris ENSAOCG00000002416
amphiprion_percula ENSAPEG00000001094
acanthochromis_polyacanthus ENSAPOG00000018292
stegastes_partitus ENSSPAG00000018858
gasterosteus_aculeatus ENSGACG00000020768
mola_mola ENSMMOG00000014718
anabas_testudineus ENSATEG00000001158
labrus_bergylta ENSLBEG00000009329
xiphophorus_couchianus ENSXCOG00000018605
xiphophorus_maculatus ENSXMAG00000008818
poecilia_mexicana ENSPMEG00000015734
poecilia_formosa ENSPFOG00000016610
poecilia_latipinna ENSPLAG00000014698
poecilia_reticulata ENSPREG00000015298
gambusia_affinis ENSGAFG00000010319
fundulus_heteroclitus ENSFHEG00000021605
cyprinodon_variegatus ENSCVAG00000007037
kryptolebias_marmoratus ENSKMAG00000017634
oryzias_latipes ENSORLG00020010233
oryzias_latipes_asm223469v1 ENSORLG00015016831
oryzias_latipes ENSORLG00000014609
oryzias_melastigma ENSOMEG00000002475
hippocampus_comes ENSHCOG00000010203
periophthalmus_magnuspinnatus ENSPMGG00000008453
gadus_morhua ENSGMOG00000012774
esox_lucius ENSELUG00000014675
pygocentrus_nattereri ENSPNAG00000014720
astyanax_mexicanus ENSAMXG00000038185
ictalurus_punctatus ENSIPUG00000000801
danio_rerio ENSDARG00000008880
lepisosteus_oculatus ENSLOCG00000004503
latimeria_chalumnae ENSLACG00000018575
xenopus_tropicalis ENSXETG00000022958
apteryx_haastii ENSAHAG00000003258
apteryx_rowi ENSARWG00000002517
apteryx_owenii ENSAOWG00000010017
dromaius_novaehollandiae ENSDNVG00000010615
anser_brachyrhynchus ENSABRG00000013830
anas_platyrhynchos_platyrhynchos ENSAPLG00000015400
meleagris_gallopavo ENSMGAG00000002883
gallus_gallus ENSGALG00000006969
coturnix_japonica ENSCJPG00005009822
numida_meleagris ENSNMEG00000012364
lonchura_striata_domestica ENSLSDG00000007193
taeniopygia_guttata ENSTGUG00000000099
zonotrichia_albicollis ENSZALG00000012144
junco_hyemalis ENSJHYG00000009443
serinus_canaria ENSSCAG00000017192
parus_major ENSPMJG00000007631
cyanistes_caeruleus ENSCCEG00000000622
ficedula_albicollis ENSFALG00000010009
manacus_vitellinus ENSMVIG00005000193
lepidothrix_coronata ENSLCOG00000003822
calidris_pugnax ENSCPUG00000018003
calidris_pygmaea ENSCPGG00000002231
melopsittacus_undulatus ENSMUNG00000005158
nothoprocta_perdicaria ENSNPEG00000003082
crocodylus_porosus ENSCPRG00005011099
chelonoidis_abingdonii ENSCABG00000008774
chelonoidis_abingdonii ENSCABG00000008775
gopherus_agassizii ENSGAGG00000012981
chrysemys_picta_bellii ENSCPBG00000009393
pelodiscus_sinensis ENSPSIG00000008806
anolis_carolinensis ENSACAG00000009092
pogona_vitticeps ENSPVIG00000006276
notechis_scutatus ENSNSUG00000001993
salvator_merianae ENSSMRG00000021382
notechis_scutatus ENSNSUG00000012801
notechis_scutatus ENSNSUG00000004172
sphenodon_punctatus ENSSPUG00000009463
ciona_savignyi ENSCSAVG00000001495
