petromyzon_marinus ENSPMAG00000001418
eptatretus_burgeri ENSEBUG00000015269
procavia_capensis ENSPCAG00000013770
echinops_telfairi ENSETEG00000006356
loxodonta_africana ENSLAFG00000016837
dasypus_novemcinctus ENSDNOG00000001987
choloepus_hoffmanni ENSCHOG00000008330
myotis_lucifugus ENSMLUG00000010985
pteropus_vampyrus ENSPVAG00000007726
equus_caballus ENSECAG00000021328
equus_asinus ENSEASG00005006975
sorex_araneus ENSSARG00000005906
canis_lupus ENSCAFG00020026192
vulpes_vulpes ENSVVUG00000010568
mustela_putorius ENSMPUG00000012054
neovison_vison ENSNVIG00000003002
ursus_americanus ENSUAMG00000021857
ursus_maritimus ENSUMAG00000013660
ailuropoda_melanoleuca ENSAMEG00000006200
panthera_tigris ENSPTIG00000018069
panthera_pardus ENSPPRG00000000443
felis_catus ENSFCAG00000007230
bos_taurus ENSBTAG00000003589
bos_mutus ENSBMUG00000025343
bison_bison ENSBBBG00000014594
capra_hircus ENSCHIG00000017616
ovis_aries ENSOARG00000001354
tursiops_truncatus ENSTTRG00000006535
sus_scrofa ENSSSCG00000011082
vicugna_pacos ENSVPAG00000006223
dipodomys_ordii ENSDORG00000027082
cricetulus_griseus ENSCGRG00000003161
rhinopithecus_bieti ENSRBIG00000028222
tupaia_belangeri ENSTBEG00000007853
oryctolagus_cuniculus ENSOCUG00000010259
castor_canadensis ENSCCNG00000027863
propithecus_coquereli ENSPCOG00000018054
microcebus_murinus ENSMICG00000047257
prolemur_simus ENSPSMG00000001404
otolemur_garnettii ENSOGAG00000011616
heterocephalus_glaber ENSHGLG00000004324
heterocephalus_glaber ENSHGLG00100000195
heterocephalus_glaber ENSHGLG00000011626
heterocephalus_glaber ENSHGLG00100011129
heterocephalus_glaber ENSHGLG00100008401
fukomys_damarensis ENSFDAG00000001912
chinchilla_lanigera ENSCLAG00000004946
cavia_porcellus ENSCPOG00000015426
mus_spicilegus ENSMSIG00000001979
mus_spretus MGP_SPRETEiJ_G0024121
mus_musculus ENSMUSG00000051154
mus_caroli MGP_CAROLIEiJ_G0023206
mus_pahari MGP_PahariEiJ_G0024662
rattus_norvegicus ENSRNOG00000016383
meriones_unguiculatus ENSMUGG00000013137
cricetulus_griseus ENSCGRG00001017290
cricetulus_griseus ENSCGRG00015023194
mesocricetus_auratus ENSMAUG00000017810
microtus_ochrogaster ENSMOCG00000013135
peromyscus_maniculatus ENSPEMG00000009565
nannospalax_galili ENSNGAG00000017480
octodon_degus ENSODEG00000003439
jaculus_jaculus ENSJJAG00000012114
urocitellus_parryii ENSUPAG00010005583
marmota_marmota ENSMMMG00000018076
spermophilus_dauricus ENSSDAG00000024339
ictidomys_tridecemlineatus ENSSTOG00000001638
ochotona_princeps ENSOPRG00000003745
pan_paniscus ENSPPAG00000027173
pan_troglodytes ENSPTRG00000002352
gorilla_gorilla ENSGGOG00000013404
homo_sapiens ENSG00000148444
pongo_abelii ENSPPYG00000002143
nomascus_leucogenys ENSNLEG00000030814
macaca_nemestrina ENSMNEG00000037968
macaca_fascicularis ENSMFAG00000043982
cercocebus_atys ENSCATG00000043929
theropithecus_gelada ENSTGEG00000004409
mandrillus_leucophaeus ENSMLEG00000039725
colobus_angolensis ENSCANG00000033870
piliocolobus_tephrosceles ENSPTEG00000003060
rhinopithecus_roxellana ENSRROG00000031113
saimiri_boliviensis ENSSBOG00000018266
cebus_capucinus ENSCCAG00000019975
aotus_nancymaae ENSANAG00000019594
carlito_syrichta ENSTSYG00000028930
vombatus_ursinus ENSVURG00010023256
notamacropus_eugenii ENSMEUG00000002421
phascolarctos_cinereus ENSPCIG00000015165
sarcophilus_harrisii ENSSHAG00000012957
monodelphis_domestica ENSMODG00000009090
ornithorhynchus_anatinus ENSOANG00000014501
pogona_vitticeps ENSPVIG00000023578
anolis_carolinensis ENSACAG00000009052
notechis_scutatus ENSNSUG00000009435
notechis_scutatus ENSNSUG00000002654
salvator_merianae ENSSMRG00000014068
sphenodon_punctatus ENSSPUG00000016760
chelonoidis_abingdonii ENSCABG00000018493
gopherus_agassizii ENSGAGG00000013367
chrysemys_picta ENSCPBG00000015191
pelodiscus_sinensis ENSPSIG00000018100
crocodylus_porosus ENSCPRG00005009103
junco_hyemalis ENSJHYG00000009884
lonchura_striata ENSLSDG00000008955
lepidothrix_coronata ENSLCOG00000002848
calidris_pygmaea ENSCPGG00000017570
calidris_pugnax ENSCPUG00000009878
anser_brachyrhynchus ENSABRG00000003796
anas_platyrhynchos ENSAPLG00000013438
gallus_gallus ENSGALG00000007900
coturnix_japonica ENSCJPG00005004059
numida_meleagris ENSNMEG00000009463
ficedula_albicollis ENSFALG00000007309
taeniopygia_guttata ENSTGUG00000001208
cyanistes_caeruleus ENSCCEG00000014341
serinus_canaria ENSSCAG00000010098
parus_major ENSPMJG00000006415
zonotrichia_albicollis ENSZALG00000015572
manacus_vitellinus ENSMVIG00005006761
melopsittacus_undulatus ENSMUNG00000006487
apteryx_haastii ENSAHAG00000008696
apteryx_owenii ENSAOWG00000011724
apteryx_rowi ENSARWG00000016335
dromaius_novaehollandiae ENSDNVG00000000921
xenopus_tropicalis ENSXETG00000019571
latimeria_chalumnae ENSLACG00000010094
clupea_harengus ENSCHAG00000011417
denticeps_clupeoides ENSDCDG00000035751
astyanax_mexicanus ENSAMXG00000043451
astyanax_mexicanus ENSAMXG00005011989
pygocentrus_nattereri ENSPNAG00000008403
electrophorus_electricus ENSEEEG00000016740
ictalurus_punctatus ENSIPUG00000006664
danio_rerio ENSDARG00000045402
hucho_hucho ENSHHUG00000030405
hucho_hucho ENSHHUG00000004151
esox_lucius ENSELUG00000010987
anabas_testudineus ENSATEG00000015027
betta_splendens ENSBSLG00000008310
labrus_bergylta ENSLBEG00000028571
maylandia_zebra ENSMZEG00005021193
haplochromis_burtoni ENSHBUG00000022447
astatotilapia_calliptera ENSACLG00000022174
pundamilia_nyererei ENSPNYG00000022488
neolamprologus_brichardi ENSNBRG00000002820
oreochromis_niloticus ENSONIG00000014434
amphilophus_citrinellus ENSACIG00000000622
parambassis_ranga ENSPRNG00000024068
seriola_lalandi ENSSLDG00000009735
seriola_dumerili ENSSDUG00000003443
scophthalmus_maximus ENSSMAG00000018433
monopterus_albus ENSMALG00000008357
mastacembelus_armatus ENSMAMG00000022901
lates_calcarifer ENSLCAG00010024455
cottoperca_gobio ENSCGOG00000018943
gasterosteus_aculeatus ENSGACG00000002498
larimichthys_crocea ENSLCRG00005015095
takifugu_rubripes ENSTRUG00000004454
tetraodon_nigroviridis ENSTNIG00000008142
mola_mola ENSMMOG00000004667
amphiprion_ocellaris ENSAOCG00000022448
amphiprion_percula ENSAPEG00000023667
acanthochromis_polyacanthus ENSAPOG00000022115
stegastes_partitus ENSSPAG00000020783
poecilia_mexicana ENSPMEG00000006563
poecilia_reticulata ENSPREG00000015027
poecilia_formosa ENSPFOG00000006040
poecilia_latipinna ENSPLAG00000020173
gambusia_affinis ENSGAFG00000009365
xiphophorus_maculatus ENSXMAG00000007076
xiphophorus_couchianus ENSXCOG00000006627
fundulus_heteroclitus ENSFHEG00000003889
cyprinodon_variegatus ENSCVAG00000007632
kryptolebias_marmoratus ENSKMAG00000015652
oryzias_latipes ENSORLG00015019476
oryzias_latipes ENSORLG00000007220
oryzias_latipes ENSORLG00020019004
oryzias_melastigma ENSOMEG00000013350
gouania_willdenowi ENSGWIG00000011727
hippocampus_comes ENSHCOG00000005570
cynoglossus_semilaevis ENSCSEG00000011545
periophthalmus_magnuspinnatus ENSPMGG00000015341
gadus_morhua ENSGMOG00000014350
scleropages_formosus ENSSFOG00015016076
paramormyrops_kingsleyae ENSPKIG00000010783
lepisosteus_oculatus ENSLOCG00000011800
erpetoichthys_calabaricus ENSECRG00000004336
callorhinchus_milii ENSCMIG00000003964
ciona_intestinalis ENSCING00000017528
drosophila_melanogaster FBgn0030100
