petromyzon_marinus ENSPMAG00000006128
eptatretus_burgeri ENSEBUG00000014184
scleropages_formosus ENSSFOG00015018651
paramormyrops_kingsleyae ENSPKIG00000003387
clupea_harengus ENSCHAG00000005847
denticeps_clupeoides ENSDCDG00000000937
astyanax_mexicanus ENSAMXG00005010563
astyanax_mexicanus ENSAMXG00000011982
pygocentrus_nattereri ENSPNAG00000012506
ictalurus_punctatus ENSIPUG00000008756
electrophorus_electricus ENSEEEG00000004835
danio_rerio ENSDARG00000075754
hucho_hucho ENSHHUG00000019193
hucho_hucho ENSHHUG00000022505
esox_lucius ENSELUG00000016174
takifugu_rubripes ENSTRUG00000010929
tetraodon_nigroviridis ENSTNIG00000014065
betta_splendens ENSBSLG00000002499
scophthalmus_maximus ENSSMAG00000004636
periophthalmus_magnuspinnatus ENSPMGG00000016429
cynoglossus_semilaevis ENSCSEG00000011410
hippocampus_comes ENSHCOG00000014695
oryzias_latipes ENSORLG00015003701
oryzias_latipes ENSORLG00000011911
oryzias_latipes ENSORLG00020005135
oryzias_melastigma ENSOMEG00000013120
monopterus_albus ENSMALG00000006021
gasterosteus_aculeatus ENSGACG00000018995
amphiprion_ocellaris ENSAOCG00000009931
amphiprion_percula ENSAPEG00000013553
acanthochromis_polyacanthus ENSAPOG00000009673
stegastes_partitus ENSSPAG00000008235
gouania_willdenowi ENSGWIG00000007904
xiphophorus_maculatus ENSXMAG00000027505
xiphophorus_couchianus ENSXCOG00000014431
gambusia_affinis ENSGAFG00000010575
poecilia_formosa ENSPFOG00000004311
poecilia_mexicana ENSPMEG00000014113
poecilia_latipinna ENSPLAG00000010852
poecilia_reticulata ENSPREG00000000422
fundulus_heteroclitus ENSFHEG00000009358
cyprinodon_variegatus ENSCVAG00000023215
kryptolebias_marmoratus ENSKMAG00000018700
parambassis_ranga ENSPRNG00000010819
maylandia_zebra ENSMZEG00005007657
haplochromis_burtoni ENSHBUG00000018620
astatotilapia_calliptera ENSACLG00000020412
pundamilia_nyererei ENSPNYG00000001542
oreochromis_niloticus ENSONIG00000017732
neolamprologus_brichardi ENSNBRG00000023766
amphilophus_citrinellus ENSACIG00000009199
mastacembelus_armatus ENSMAMG00000011686
mola_mola ENSMMOG00000021373
cottoperca_gobio ENSCGOG00000001616
labrus_bergylta ENSLBEG00000004998
larimichthys_crocea ENSLCRG00005018589
seriola_lalandi ENSSLDG00000012900
seriola_dumerili ENSSDUG00000002275
lates_calcarifer ENSLCAG00010005517
anabas_testudineus ENSATEG00000019410
gadus_morhua ENSGMOG00000002273
erpetoichthys_calabaricus ENSECRG00000019066
equus_asinus ENSEASG00005000151
equus_caballus ENSECAG00000010706
sorex_araneus ENSSARG00000007904
ochotona_princeps ENSOPRG00000008859
ochotona_princeps ENSOPRG00000015475
oryctolagus_cuniculus ENSOCUG00000024840
