phascolarctos_cinereus ENSPCIG00000005123
vombatus_ursinus ENSVURG00010017550
monodelphis_domestica ENSMODG00000038453
urocitellus_parryii ENSUPAG00010021106
ictidomys_tridecemlineatus ENSSTOG00000031536
marmota_marmota ENSMMMG00000010243
castor_canadensis ENSCCNG00000030879
mus_spretus MGP_SPRETEiJ_G0021554
mus_spicilegus ENSMSIG00000002406
mus_musculus ENSMUSG00000107002
mus_caroli MGP_CAROLIEiJ_G0020658
mus_pahari MGP_PahariEiJ_G0016362
meriones_unguiculatus ENSMUGG00000007697
peromyscus_maniculatus ENSPEMG00000031154
cricetulus_griseus ENSCGRG00001009993
nannospalax_galili ENSNGAG00000018559
dipodomys_ordii ENSDORG00000029286
chinchilla_lanigera ENSCLAG00000018103
cavia_porcellus ENSCPOG00000030439
octodon_degus ENSODEG00000020100
heterocephalus_glaber ENSHGLG00000021273
oryctolagus_cuniculus ENSOCUG00000029069
ochotona_princeps ENSOPRG00000006951
homo_sapiens ENSG00000270170
gorilla_gorilla ENSGGOG00000040018
pan_troglodytes ENSPTRG00000043568
pan_paniscus ENSPPAG00000013217
pongo_abelii ENSPPYG00000014450
nomascus_leucogenys ENSNLEG00000032636
rhinopithecus_roxellana ENSRROG00000027283
rhinopithecus_bieti ENSRBIG00000029452
piliocolobus_tephrosceles ENSPTEG00000001768
macaca_nemestrina ENSMNEG00000021909
macaca_fascicularis ENSMFAG00000022884
theropithecus_gelada ENSTGEG00000026748
cercocebus_atys ENSCATG00000020477
mandrillus_leucophaeus ENSMLEG00000024835
papio_anubis ENSPANG00000030459
callithrix_jacchus ENSCJAG00000042375
prolemur_simus ENSPSMG00000007413
microcebus_murinus ENSMICG00000049349
ursus_americanus ENSUAMG00000023880
neovison_vison ENSNVIG00000007883
panthera_pardus ENSPPRG00000015777
felis_catus ENSFCAG00000039793
myotis_lucifugus ENSMLUG00000017502
equus_caballus ENSECAG00000035871
equus_asinus ENSEASG00005006717
canis_lupus ENSCAFG00020003009
bos_taurus ENSBTAG00000048390
bison_bison ENSBBBG00000010637
capra_hircus ENSCHIG00000012351
ovis_aries ENSOARG00000002122
sorex_araneus ENSSARG00000014295
ictalurus_punctatus ENSIPUG00000011982
denticeps_clupeoides ENSDCDG00000018150
seriola_lalandi ENSSLDG00000010039
seriola_dumerili ENSSDUG00000017233
pygocentrus_nattereri ENSPNAG00000011341
astyanax_mexicanus ENSAMXG00005003812
electrophorus_electricus ENSEEEG00000006937
danio_rerio ENSDARG00000104726
clupea_harengus ENSCHAG00000021636
hucho_hucho ENSHHUG00000014459
gasterosteus_aculeatus ENSGACG00000006237
cottoperca_gobio ENSCGOG00000011709
hippocampus_comes ENSHCOG00000017411
scophthalmus_maximus ENSSMAG00000020071
haplochromis_burtoni ENSHBUG00000003870
maylandia_zebra ENSMZEG00005004772
astatotilapia_calliptera ENSACLG00000026800
pundamilia_nyererei ENSPNYG00000015665
neolamprologus_brichardi ENSNBRG00000019929
gouania_willdenowi ENSGWIG00000024446
amphilophus_citrinellus ENSACIG00000010060
mola_mola ENSMMOG00000004231
anabas_testudineus ENSATEG00000021638
poecilia_formosa ENSPFOG00000020618
poecilia_mexicana ENSPMEG00000018317
poecilia_latipinna ENSPLAG00000022429
poecilia_reticulata ENSPREG00000021628
xiphophorus_maculatus ENSXMAG00000020195
xiphophorus_couchianus ENSXCOG00000010977
gambusia_affinis ENSGAFG00000010202
fundulus_heteroclitus ENSFHEG00000002289
cyprinodon_variegatus ENSCVAG00000012803
kryptolebias_marmoratus ENSKMAG00000009736
oryzias_latipes ENSORLG00015004423
oryzias_latipes ENSORLG00000024594
oryzias_melastigma ENSOMEG00000010453
betta_splendens ENSBSLG00000012535
cynoglossus_semilaevis ENSCSEG00000019317
takifugu_rubripes ENSTRUG00000019538
amphiprion_percula ENSAPEG00000013278
amphiprion_ocellaris ENSAOCG00000012465
acanthochromis_polyacanthus ENSAPOG00000016276
monopterus_albus ENSMALG00000016064
mastacembelus_armatus ENSMAMG00000011307
parambassis_ranga ENSPRNG00000018247
larimichthys_crocea ENSLCRG00005002842
seriola_lalandi ENSSLDG00000020427
seriola_lalandi ENSSLDG00000005940
seriola_lalandi ENSSLDG00000024129
seriola_lalandi ENSSLDG00000005320
seriola_dumerili ENSSDUG00000015417
lates_calcarifer ENSLCAG00010002566
lates_calcarifer ENSLCAG00010012511
periophthalmus_magnuspinnatus ENSPMGG00000016078
hucho_hucho ENSHHUG00000050768
paramormyrops_kingsleyae ENSPKIG00000025200
lepisosteus_oculatus ENSLOCG00000017372
erpetoichthys_calabaricus ENSECRG00000007926
latimeria_chalumnae ENSLACG00000017473
xenopus_tropicalis ENSXETG00000017938
callorhinchus_milii ENSCMIG00000009113
drosophila_melanogaster FBgn0260392
