petromyzon_marinus ENSPMAG00000007346
eptatretus_burgeri ENSEBUG00000012092
anser_brachyrhynchus ENSABRG00000021818
anas_platyrhynchos_platyrhynchos ENSAPLG00000010913
gallus_gallus ENSGALG00000041192
coturnix_japonica ENSCJPG00005015288
meleagris_gallopavo ENSMGAG00000010882
numida_meleagris ENSNMEG00000022824
calidris_pygmaea ENSCPGG00000005669
calidris_pugnax ENSCPUG00000002399
melopsittacus_undulatus ENSMUNG00000009890
parus_major ENSPMJG00000019642
cyanistes_caeruleus ENSCCEG00000024427
ficedula_albicollis ENSFALG00000000721
lonchura_striata_domestica ENSLSDG00000009228
taeniopygia_guttata ENSTGUG00000006914
serinus_canaria ENSSCAG00000014706
zonotrichia_albicollis ENSZALG00000015624
junco_hyemalis ENSJHYG00000007348
lepidothrix_coronata ENSLCOG00000006365
manacus_vitellinus ENSMVIG00005013837
apteryx_haastii ENSAHAG00000012144
apteryx_owenii ENSAOWG00000004069
apteryx_rowi ENSARWG00000014850
dromaius_novaehollandiae ENSDNVG00000018466
nothoprocta_perdicaria ENSNPEG00000005411
crocodylus_porosus ENSCPRG00005018534
gopherus_agassizii ENSGAGG00000007126
chelonoidis_abingdonii ENSCABG00000006276
chrysemys_picta_bellii ENSCPBG00000026441
pelodiscus_sinensis ENSPSIG00000007364
sphenodon_punctatus ENSSPUG00000017377
pogona_vitticeps ENSPVIG00000021726
anolis_carolinensis ENSACAG00000014017
notechis_scutatus ENSNSUG00000020556
notechis_scutatus ENSNSUG00000020489
salvator_merianae ENSSMRG00000023262
phascolarctos_cinereus ENSPCIG00000030338
notamacropus_eugenii ENSMEUG00000003310
sarcophilus_harrisii ENSSHAG00000017981
monodelphis_domestica ENSMODG00000005628
pteropus_vampyrus ENSPVAG00000002643
myotis_lucifugus ENSMLUG00000009505
ursus_americanus ENSUAMG00000015811
ursus_maritimus ENSUMAG00000012031
ailuropoda_melanoleuca ENSAMEG00000005698
neovison_vison ENSNVIG00000006456
mustela_putorius_furo ENSMPUG00000000564
canis_lupus_dingo ENSCAFG00020004329
canis_lupus_familiaris ENSCAFG00000010438
vulpes_vulpes ENSVVUG00000018569
panthera_tigris_altaica ENSPTIG00000019898
panthera_pardus ENSPPRG00000024685
felis_catus ENSFCAG00000023951
sus_scrofa ENSSSCG00000015897
vicugna_pacos ENSVPAG00000010823
capra_hircus ENSCHIG00000019848
ovis_aries ENSOARG00000006142
bos_mutus ENSBMUG00000017838
bos_taurus ENSBTAG00000008142
bison_bison_bison ENSBBBG00000014857
tursiops_truncatus ENSTTRG00000013780
erinaceus_europaeus ENSEEUG00000005153
sorex_araneus ENSSARG00000002581
equus_caballus ENSECAG00000007881
equus_asinus_asinus ENSEASG00005022976
pan_paniscus ENSPPAG00000038665
pan_troglodytes ENSPTRG00000012582
homo_sapiens ENSG00000115267
gorilla_gorilla ENSGGOG00000015893
pongo_abelii ENSPPYG00000012887
nomascus_leucogenys ENSNLEG00000026782
macaca_fascicularis ENSMFAG00000003848
macaca_mulatta ENSMMUG00000003202
macaca_nemestrina ENSMNEG00000032734
chlorocebus_sabaeus ENSCSAG00000015614
mandrillus_leucophaeus ENSMLEG00000000107
cercocebus_atys ENSCATG00000032062
theropithecus_gelada ENSTGEG00000012244
papio_anubis ENSPANG00000023890
rhinopithecus_roxellana ENSRROG00000030959
colobus_angolensis_palliatus ENSCANG00000031775
piliocolobus_tephrosceles ENSPTEG00000032573
rhinopithecus_bieti ENSRBIG00000029188
cebus_capucinus ENSCCAG00000027248
saimiri_boliviensis_boliviensis ENSSBOG00000026205
callithrix_jacchus ENSCJAG00000005956
aotus_nancymaae ENSANAG00000028163
carlito_syrichta ENSTSYG00000005900
propithecus_coquereli ENSPCOG00000021673
microcebus_murinus ENSMICG00000005405
prolemur_simus ENSPSMG00000014790
otolemur_garnettii ENSOGAG00000012611
tupaia_belangeri ENSTBEG00000005625
heterocephalus_glaber_male ENSHGLG00100002141
heterocephalus_glaber_female ENSHGLG00000008772
fukomys_damarensis ENSFDAG00000013122
chinchilla_lanigera ENSCLAG00000008509
octodon_degus ENSODEG00000013586
cavia_porcellus ENSCPOG00000007154
cavia_aperea ENSCAPG00000009502
marmota_marmota_marmota ENSMMMG00000022929
spermophilus_dauricus ENSSDAG00000013897
urocitellus_parryii ENSUPAG00010011293
ictidomys_tridecemlineatus ENSSTOG00000004953
castor_canadensis ENSCCNG00000020055
dipodomys_ordii ENSDORG00000001907
cricetulus_griseus_chok1gshd ENSCGRG00001024740
cricetulus_griseus_crigri ENSCGRG00000010637
cricetulus_griseus_crigri-picr ENSCGRG00015007446
peromyscus_maniculatus_bairdii ENSPEMG00000014586
microtus_ochrogaster ENSMOCG00000011565
mus_spicilegus ENSMSIG00000020406
mus_musculus ENSMUSG00000026896
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024516
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023594
mus_pahari MGP_PahariEiJ_G0025045
rattus_norvegicus ENSRNOG00000006227
meriones_unguiculatus ENSMUGG00000013834
nannospalax_galili ENSNGAG00000012752
jaculus_jaculus ENSJJAG00000018669
oryctolagus_cuniculus ENSOCUG00000002863
ochotona_princeps ENSOPRG00000015760
loxodonta_africana ENSLAFG00000009997
procavia_capensis ENSPCAG00000007680
echinops_telfairi ENSETEG00000011268
dasypus_novemcinctus ENSDNOG00000012100
choloepus_hoffmanni ENSCHOG00000013845
ornithorhynchus_anatinus ENSOANG00000006194
xenopus_tropicalis ENSXETG00000013176
latimeria_chalumnae ENSLACG00000011448
gasterosteus_aculeatus ENSGACG00000005518
labrus_bergylta ENSLBEG00000005389
takifugu_rubripes ENSTRUG00000001413
tetraodon_nigroviridis ENSTNIG00000016500
mola_mola ENSMMOG00000003652
scophthalmus_maximus ENSSMAG00000012345
cynoglossus_semilaevis ENSCSEG00000010056
seriola_dumerili ENSSDUG00000019000
seriola_lalandi_dorsalis ENSSLDG00000016351
monopterus_albus ENSMALG00000015489
mastacembelus_armatus ENSMAMG00000003380
anabas_testudineus ENSATEG00000018364
xiphophorus_maculatus ENSXMAG00000011536
xiphophorus_couchianus ENSXCOG00000019338
gambusia_affinis ENSGAFG00000007593
poecilia_formosa ENSPFOG00000017223
poecilia_latipinna ENSPLAG00000000949
poecilia_mexicana ENSPMEG00000016070
poecilia_reticulata ENSPREG00000007796
fundulus_heteroclitus ENSFHEG00000022714
