petromyzon_marinus ENSPMAG00000001767
eptatretus_burgeri ENSEBUG00000009308
anolis_carolinensis ENSACAG00000012213
pogona_vitticeps ENSPVIG00000007840
notechis_scutatus ENSNSUG00000009631
salvator_merianae ENSSMRG00000016187
sphenodon_punctatus ENSSPUG00000012795
xenopus_tropicalis ENSXETG00000033451
notamacropus_eugenii ENSMEUG00000008277
monodelphis_domestica ENSMODG00000015787
ursus_americanus ENSUAMG00000001063
ursus_maritimus ENSUMAG00000015100
canis_lupus_dingo ENSCAFG00020020539
canis_lupus_familiaris ENSCAFG00000000513
equus_caballus ENSECAG00000039366
equus_asinus_asinus ENSEASG00005017153
tursiops_truncatus ENSTTRG00000014077
vicugna_pacos ENSVPAG00000003728
capra_hircus ENSCHIG00000024337
capra_hircus ENSCHIG00000012321
ovis_aries ENSOARG00000008745
bison_bison_bison ENSBBBG00000018247
bos_taurus ENSBTAG00000014491
sus_scrofa ENSSSCG00000001401
pteropus_vampyrus ENSPVAG00000004654
homo_sapiens ENSG00000213760
pan_paniscus ENSPPAG00000032852
homo_sapiens ENSG00000254870
pongo_abelii ENSPPYG00000016434
piliocolobus_tephrosceles ENSPTEG00000035983
chlorocebus_sabaeus ENSCSAG00000008525
carlito_syrichta ENSTSYG00000007314
prolemur_simus ENSPSMG00000018068
propithecus_coquereli ENSPCOG00000010188
dipodomys_ordii ENSDORG00000028080
castor_canadensis ENSCCNG00000003358
ictidomys_tridecemlineatus ENSSTOG00000022985
marmota_marmota_marmota ENSMMMG00000009273
urocitellus_parryii ENSUPAG00010020621
spermophilus_dauricus ENSSDAG00000022631
cricetulus_griseus_crigri-picr ENSCGRG00015028473
cricetulus_griseus_crigri ENSCGRG00000014089
cricetulus_griseus_chok1gshd ENSCGRG00001015820
mesocricetus_auratus ENSMAUG00000016081
microtus_ochrogaster ENSMOCG00000009444
peromyscus_maniculatus_bairdii ENSPEMG00000029683
mus_spicilegus ENSMSIG00000004369
mus_musculus ENSMUSG00000024403
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022423
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021518
mus_pahari MGP_PahariEiJ_G0020512
rattus_norvegicus ENSRNOG00000000840
nannospalax_galili ENSNGAG00000022424
jaculus_jaculus ENSJJAG00000004269
chinchilla_lanigera ENSCLAG00000014165
octodon_degus ENSODEG00000017725
heterocephalus_glaber_male ENSHGLG00100010895
heterocephalus_glaber_female ENSHGLG00000017289
fukomys_damarensis ENSFDAG00000005972
cavia_aperea ENSCAPG00000013742
cavia_porcellus ENSCPOG00000023136
choloepus_hoffmanni ENSCHOG00000000207
dasypus_novemcinctus ENSDNOG00000035703
loxodonta_africana ENSLAFG00000020687
vulpes_vulpes ENSVVUG00000020461
vulpes_vulpes ENSVVUG00000028825
bos_mutus ENSBMUG00000013616
bison_bison_bison ENSBBBG00000001911
gorilla_gorilla ENSGGOG00000005997
pan_troglodytes ENSPTRG00000050741
nomascus_leucogenys ENSNLEG00000006100
rhinopithecus_bieti ENSRBIG00000031069
rhinopithecus_roxellana ENSRROG00000012089
colobus_angolensis_palliatus ENSCANG00000038007
papio_anubis ENSPANG00000006940
cercocebus_atys ENSCATG00000036304
macaca_fascicularis ENSMFAG00000032573
macaca_nemestrina ENSMNEG00000041143
macaca_mulatta ENSMMUG00000008842
theropithecus_gelada ENSTGEG00000029371
mandrillus_leucophaeus ENSMLEG00000033508
saimiri_boliviensis_boliviensis ENSSBOG00000014567
callithrix_jacchus ENSCJAG00000039010
cebus_capucinus ENSCCAG00000028835
aotus_nancymaae ENSANAG00000033046
carlito_syrichta ENSTSYG00000034501
microcebus_murinus ENSMICG00000033088
propithecus_coquereli ENSPCOG00000027855
otolemur_garnettii ENSOGAG00000032085
oryctolagus_cuniculus ENSOCUG00000028158
meriones_unguiculatus ENSMUGG00000005166
ailuropoda_melanoleuca ENSAMEG00000009504
neovison_vison ENSNVIG00000016569
panthera_pardus ENSPPRG00000002939
panthera_tigris_altaica ENSPTIG00000017643
felis_catus ENSFCAG00000041082
propithecus_coquereli ENSPCOG00000025022
phascolarctos_cinereus ENSPCIG00000034213
ochotona_princeps ENSOPRG00000018805
latimeria_chalumnae ENSLACG00000002881
scleropages_formosus ENSSFOG00015009555
paramormyrops_kingsleyae ENSPKIG00000020399
drosophila_melanogaster FBgn0283536
caenorhabditis_elegans_strain_n2 WBGene00006919
