takifugu_rubripes ENSTRUG00000018074
tetraodon_nigroviridis ENSTNIG00000009693
mola_mola ENSMMOG00000001749
labrus_bergylta ENSLBEG00000006505
gasterosteus_aculeatus ENSGACG00000005537
scophthalmus_maximus ENSSMAG00000003875
cynoglossus_semilaevis ENSCSEG00000018658
seriola_lalandi_dorsalis ENSSLDG00000003220
seriola_dumerili ENSSDUG00000007457
mastacembelus_armatus ENSMAMG00000010333
monopterus_albus ENSMALG00000019047
anabas_testudineus ENSATEG00000017753
fundulus_heteroclitus ENSFHEG00000005467
cyprinodon_variegatus ENSCVAG00000012432
poecilia_formosa ENSPFOG00000003609
poecilia_mexicana ENSPMEG00000012756
poecilia_latipinna ENSPLAG00000013396
poecilia_reticulata ENSPREG00000017334
xiphophorus_maculatus ENSXMAG00000027920
xiphophorus_couchianus ENSXCOG00000008369
gambusia_affinis ENSGAFG00000009149
kryptolebias_marmoratus ENSKMAG00000002971
oryzias_latipes ENSORLG00000024390
oryzias_latipes_asm223469v1 ENSORLG00015014609
oryzias_latipes ENSORLG00020001161
oryzias_melastigma ENSOMEG00000020798
pundamilia_nyererei ENSPNYG00000022483
astatotilapia_calliptera ENSACLG00000025121
haplochromis_burtoni ENSHBUG00000015752
maylandia_zebra ENSMZEG00005010148
neolamprologus_brichardi ENSNBRG00000019080
oreochromis_niloticus ENSONIG00000001067
amphilophus_citrinellus ENSACIG00000005955
amphiprion_ocellaris ENSAOCG00000013565
amphiprion_percula ENSAPEG00000016330
acanthochromis_polyacanthus ENSAPOG00000023035
stegastes_partitus ENSSPAG00000017512
periophthalmus_magnuspinnatus ENSPMGG00000020661
gambusia_affinis ENSGAFG00000009155
poecilia_latipinna ENSPLAG00000013408
periophthalmus_magnuspinnatus ENSPMGG00000020659
hippocampus_comes ENSHCOG00000013595
gadus_morhua ENSGMOG00000010192
esox_lucius ENSELUG00000018914
pygocentrus_nattereri ENSPNAG00000010427
astyanax_mexicanus ENSAMXG00000036572
ictalurus_punctatus ENSIPUG00000005895
danio_rerio ENSDARG00000116556
