scleropages_formosus ENSSFOG00015011914
paramormyrops_kingsleyae ENSPKIG00000022183
hippocampus_comes ENSHCOG00000004959
periophthalmus_magnuspinnatus ENSPMGG00000020905
gambusia_affinis ENSGAFG00000008000
xiphophorus_maculatus ENSXMAG00000013103
poecilia_mexicana ENSPMEG00000020057
poecilia_latipinna ENSPLAG00000007084
poecilia_formosa ENSPFOG00000017024
poecilia_reticulata ENSPREG00000018179
poecilia_mexicana ENSPMEG00000017040
poecilia_latipinna ENSPLAG00000010551
xiphophorus_couchianus ENSXCOG00000019636
cyprinodon_variegatus ENSCVAG00000009068
fundulus_heteroclitus ENSFHEG00000000839
kryptolebias_marmoratus ENSKMAG00000004355
oryzias_latipes ENSORLG00020011965
oryzias_latipes ENSORLG00000009033
oryzias_latipes ENSORLG00015018246
oryzias_melastigma ENSOMEG00000004515
amphiprion_ocellaris ENSAOCG00000017402
amphiprion_percula ENSAPEG00000001957
stegastes_partitus ENSSPAG00000020085
acanthochromis_polyacanthus ENSAPOG00000016095
astatotilapia_calliptera ENSACLG00000007926
astatotilapia_calliptera ENSACLG00000007930
pundamilia_nyererei ENSPNYG00000018580
maylandia_zebra ENSMZEG00005005034
haplochromis_burtoni ENSHBUG00000015771
neolamprologus_brichardi ENSNBRG00000013214
oreochromis_niloticus ENSONIG00000006084
amphilophus_citrinellus ENSACIG00000012152
scophthalmus_maximus ENSSMAG00000018480
cynoglossus_semilaevis ENSCSEG00000001651
seriola_dumerili ENSSDUG00000001355
seriola_lalandi ENSSLDG00000014019
monopterus_albus ENSMALG00000001805
mastacembelus_armatus ENSMAMG00000012611
anabas_testudineus ENSATEG00000001368
takifugu_rubripes ENSTRUG00000008899
tetraodon_nigroviridis ENSTNIG00000018366
labrus_bergylta ENSLBEG00000003546
gasterosteus_aculeatus ENSGACG00000009182
gadus_morhua ENSGMOG00000015017
esox_lucius ENSELUG00000009673
pygocentrus_nattereri ENSPNAG00000007602
astyanax_mexicanus ENSAMXG00000005483
ictalurus_punctatus ENSIPUG00000018715
danio_rerio ENSDARG00000055784
lepisosteus_oculatus ENSLOCG00000005125
latimeria_chalumnae ENSLACG00000003726
dromaius_novaehollandiae ENSDNVG00000007162
nothoprocta_perdicaria ENSNPEG00000006287
apteryx_owenii ENSAOWG00000003129
apteryx_haastii ENSAHAG00000003871
apteryx_haastii ENSAHAG00000011864
apteryx_owenii ENSAOWG00000010331
apteryx_rowi ENSARWG00000018574
anser_brachyrhynchus ENSABRG00000019163
anas_platyrhynchos ENSAPLG00000009931
gallus_gallus ENSGALG00000022909
coturnix_japonica ENSCJPG00005014850
