drosophila_melanogaster FBgn0036460
caenorhabditis_elegans WBGene00013735
anolis_carolinensis ENSACAG00000001349
anolis_carolinensis ENSACAG00000011253
pogona_vitticeps ENSPVIG00000007376
notechis_scutatus ENSNSUG00000012076
salvator_merianae ENSSMRG00000011444
sphenodon_punctatus ENSSPUG00000018427
apteryx_haastii ENSAHAG00000009428
apteryx_owenii ENSAOWG00000012631
apteryx_rowi ENSARWG00000016476
dromaius_novaehollandiae ENSDNVG00000018748
nothoprocta_perdicaria ENSNPEG00000008358
gallus_gallus ENSGALG00000011445
coturnix_japonica ENSCJPG00005013087
meleagris_gallopavo ENSMGAG00000011555
numida_meleagris ENSNMEG00000022910
anser_brachyrhynchus ENSABRG00000012705
calidris_pugnax ENSCPUG00000000649
calidris_pygmaea ENSCPGG00000008031
lepidothrix_coronata ENSLCOG00000007170
manacus_vitellinus ENSMVIG00005011143
lonchura_striata ENSLSDG00000013027
taeniopygia_guttata ENSTGUG00000005212
serinus_canaria ENSSCAG00000012865
junco_hyemalis ENSJHYG00000012503
zonotrichia_albicollis ENSZALG00000014574
ficedula_albicollis ENSFALG00000004015
cyanistes_caeruleus ENSCCEG00000024484
melopsittacus_undulatus ENSMUNG00000012958
crocodylus_porosus ENSCPRG00005018921
gopherus_agassizii ENSGAGG00000013009
chelonoidis_abingdonii ENSCABG00000009381
chrysemys_picta ENSCPBG00000013283
pelodiscus_sinensis ENSPSIG00000013276
vombatus_ursinus ENSVURG00010002518
phascolarctos_cinereus ENSPCIG00000021452
notamacropus_eugenii ENSMEUG00000011256
monodelphis_domestica ENSMODG00000015506
sarcophilus_harrisii ENSSHAG00000013498
pan_troglodytes ENSPTRG00000012913
pan_paniscus ENSPPAG00000028643
homo_sapiens ENSG00000127837
gorilla_gorilla ENSGGOG00000006883
pongo_abelii ENSPPYG00000013166
nomascus_leucogenys ENSNLEG00000008459
macaca_mulatta ENSMMUG00000022812
macaca_fascicularis ENSMFAG00000034415
macaca_nemestrina ENSMNEG00000021957
mandrillus_leucophaeus ENSMLEG00000032210
cercocebus_atys ENSCATG00000037132
papio_anubis ENSPANG00000004935
theropithecus_gelada ENSTGEG00000010212
chlorocebus_sabaeus ENSCSAG00000008920
chlorocebus_sabaeus ENSCSAG00000005804
rhinopithecus_bieti ENSRBIG00000042129
rhinopithecus_roxellana ENSRROG00000033093
colobus_angolensis ENSCANG00000030517
piliocolobus_tephrosceles ENSPTEG00000038603
cebus_capucinus ENSCCAG00000016105
callithrix_jacchus ENSCJAG00000010793
saimiri_boliviensis ENSSBOG00000023993
aotus_nancymaae ENSANAG00000034096
carlito_syrichta ENSTSYG00000001990
prolemur_simus ENSPSMG00000024724
microcebus_murinus ENSMICG00000006828
propithecus_coquereli ENSPCOG00000013148
otolemur_garnettii ENSOGAG00000001788
castor_canadensis ENSCCNG00000028907
dipodomys_ordii ENSDORG00000016108
mus_musculus ENSMUSG00000006299
mus_spicilegus ENSMSIG00000019900
mus_spretus MGP_SPRETEiJ_G0015063
mus_caroli MGP_CAROLIEiJ_G0014257
mus_pahari MGP_PahariEiJ_G0027495
rattus_norvegicus ENSRNOG00000014399
meriones_unguiculatus ENSMUGG00000002647
cricetulus_griseus ENSCGRG00015002606
cricetulus_griseus ENSCGRG00001019925
cricetulus_griseus ENSCGRG00000004430
mesocricetus_auratus ENSMAUG00000011921
peromyscus_maniculatus ENSPEMG00000013785
microtus_ochrogaster ENSMOCG00000014930
nannospalax_galili ENSNGAG00000022771
marmota_marmota ENSMMMG00000018213
spermophilus_dauricus ENSSDAG00000020901
ictidomys_tridecemlineatus ENSSTOG00000012960
marmota_marmota ENSMMMG00000007426
ictidomys_tridecemlineatus ENSSTOG00000031367
urocitellus_parryii ENSUPAG00010011707
heterocephalus_glaber ENSHGLG00100009313
heterocephalus_glaber ENSHGLG00000016373
fukomys_damarensis ENSFDAG00000013653
octodon_degus ENSODEG00000011651
cavia_porcellus ENSCPOG00000002128
cavia_aperea ENSCAPG00000007419
chinchilla_lanigera ENSCLAG00000009759
tupaia_belangeri ENSTBEG00000015893
bos_indicus ENSBIXG00000000598
bos_indicus ENSBIXG00005004055
bos_taurus ENSBTAG00000003927
bos_mutus ENSBMUG00000025870
bison_bison ENSBBBG00000007245
ovis_aries ENSOARG00000019500
capra_hircus ENSCHIG00000024008
vicugna_pacos ENSVPAG00000012260
sus_scrofa ENSSSCG00000016189
panthera_pardus ENSPPRG00000023914
panthera_tigris ENSPTIG00000019616
felis_catus ENSFCAG00000002372
pteropus_vampyrus ENSPVAG00000017136
equus_caballus ENSECAG00000014821
equus_asinus ENSEASG00005012433
myotis_lucifugus ENSMLUG00000004115
ursus_americanus ENSUAMG00000000266
ursus_maritimus ENSUMAG00000019658
ailuropoda_melanoleuca ENSAMEG00000003150
mustela_putorius ENSMPUG00000016514
neovison_vison ENSNVIG00000022272
canis_lupus ENSCAFG00020027101
canis_lupus ENSCAFG00000014625
vulpes_vulpes ENSVVUG00000007372
tursiops_truncatus ENSTTRG00000012886
ochotona_princeps ENSOPRG00000005805
erinaceus_europaeus ENSEEUG00000014520
loxodonta_africana ENSLAFG00000007420
procavia_capensis ENSPCAG00000003858
echinops_telfairi ENSETEG00000014584
choloepus_hoffmanni ENSCHOG00000006890
dasypus_novemcinctus ENSDNOG00000006054
oryctolagus_cuniculus ENSOCUG00000023014
sorex_araneus ENSSARG00000014220
xenopus_tropicalis ENSXETG00000006155
latimeria_chalumnae ENSLACG00000009257
clupea_harengus ENSCHAG00000004784
denticeps_clupeoides ENSDCDG00000031946
astyanax_mexicanus ENSAMXG00000013407
astyanax_mexicanus ENSAMXG00005024799
pygocentrus_nattereri ENSPNAG00000010124
ictalurus_punctatus ENSIPUG00000010704
electrophorus_electricus ENSEEEG00000023229
danio_rerio ENSDARG00000045019
xiphophorus_couchianus ENSXCOG00000020569
xiphophorus_maculatus ENSXMAG00000008025
gambusia_affinis ENSGAFG00000018879
poecilia_formosa ENSPFOG00000003203
poecilia_mexicana ENSPMEG00000010446
poecilia_latipinna ENSPLAG00000017194
poecilia_reticulata ENSPREG00000012617
cyprinodon_variegatus ENSCVAG00000000096
fundulus_heteroclitus ENSFHEG00000018507
amphilophus_citrinellus ENSACIG00000006289
parambassis_ranga ENSPRNG00000014082
gouania_willdenowi ENSGWIG00000010785
lates_calcarifer ENSLCAG00010020716
monopterus_albus ENSMALG00000016180
seriola_dumerili ENSSDUG00000004890
seriola_lalandi ENSSLDG00000004110
scophthalmus_maximus ENSSMAG00000014439
anabas_testudineus ENSATEG00000018414
betta_splendens ENSBSLG00000004494
mastacembelus_armatus ENSMAMG00000021963
amphiprion_ocellaris ENSAOCG00000022986
amphiprion_percula ENSAPEG00000015476
acanthochromis_polyacanthus ENSAPOG00000003773
stegastes_partitus ENSSPAG00000011116
pundamilia_nyererei ENSPNYG00000015099
haplochromis_burtoni ENSHBUG00000012768
maylandia_zebra ENSMZEG00005021112
neolamprologus_brichardi ENSNBRG00000024334
oreochromis_niloticus ENSONIG00000000959
periophthalmus_magnuspinnatus ENSPMGG00000000762
oryzias_melastigma ENSOMEG00000010020
oryzias_latipes ENSORLG00000026582
kryptolebias_marmoratus ENSKMAG00000003462
takifugu_rubripes ENSTRUG00000014278
tetraodon_nigroviridis ENSTNIG00000008316
mola_mola ENSMMOG00000012342
larimichthys_crocea ENSLCRG00005001524
hippocampus_comes ENSHCOG00000005703
cottoperca_gobio ENSCGOG00000019128
gasterosteus_aculeatus ENSGACG00000014546
labrus_bergylta ENSLBEG00000004173
cynoglossus_semilaevis ENSCSEG00000005371
gadus_morhua ENSGMOG00000016074
hucho_hucho ENSHHUG00000006938
hucho_hucho ENSHHUG00000029184
esox_lucius ENSELUG00000022535
scleropages_formosus ENSSFOG00015009135
paramormyrops_kingsleyae ENSPKIG00000018913
lepisosteus_oculatus ENSLOCG00000009130
erpetoichthys_calabaricus ENSECRG00000021794
callorhinchus_milii ENSCMIG00000006736
petromyzon_marinus ENSPMAG00000003504
eptatretus_burgeri ENSEBUG00000016442
ciona_intestinalis ENSCING00000006701
ciona_savignyi ENSCSAVG00000004958
anolis_carolinensis ENSACAG00000006997
pogona_vitticeps ENSPVIG00000013038
notechis_scutatus ENSNSUG00000015940
salvator_merianae ENSSMRG00000002231
sphenodon_punctatus ENSSPUG00000004423
parus_major ENSPMJG00000016287
cyanistes_caeruleus ENSCCEG00000022729
ficedula_albicollis ENSFALG00000009352
lonchura_striata ENSLSDG00000014049
taeniopygia_guttata ENSTGUG00000009144
serinus_canaria ENSSCAG00000005289
junco_hyemalis ENSJHYG00000004912
zonotrichia_albicollis ENSZALG00000017562
lepidothrix_coronata ENSLCOG00000009499
lepidothrix_coronata ENSLCOG00000003172
manacus_vitellinus ENSMVIG00005008068
calidris_pygmaea ENSCPGG00000006600
calidris_pugnax ENSCPUG00000007907
melopsittacus_undulatus ENSMUNG00000010059
gallus_gallus ENSGALG00000014337
meleagris_gallopavo ENSMGAG00000012386
coturnix_japonica ENSCJPG00005018327
numida_meleagris ENSNMEG00000018957
anas_platyrhynchos ENSAPLG00000004933
anser_brachyrhynchus ENSABRG00000013285
dromaius_novaehollandiae ENSDNVG00000007576
nothoprocta_perdicaria ENSNPEG00000013359
apteryx_rowi ENSARWG00000011141
apteryx_haastii ENSAHAG00000015604
apteryx_owenii ENSAOWG00000012976
crocodylus_porosus ENSCPRG00005005535
gopherus_agassizii ENSGAGG00000012551
chelonoidis_abingdonii ENSCABG00000022305
chrysemys_picta ENSCPBG00000013728
pelodiscus_sinensis ENSPSIG00000012454
notamacropus_eugenii ENSMEUG00000006806
notamacropus_eugenii ENSMEUG00000006797
phascolarctos_cinereus ENSPCIG00000033128
vombatus_ursinus ENSVURG00010005952
monodelphis_domestica ENSMODG00000040392
sarcophilus_harrisii ENSSHAG00000005236
loxodonta_africana ENSLAFG00000020908
procavia_capensis ENSPCAG00000008670
echinops_telfairi ENSETEG00000004182
dasypus_novemcinctus ENSDNOG00000005283
castor_canadensis ENSCCNG00000017640
tupaia_belangeri ENSTBEG00000010840
ursus_maritimus ENSUMAG00000000454
ursus_americanus ENSUAMG00000016619
ailuropoda_melanoleuca ENSAMEG00000018559
ailuropoda_melanoleuca ENSAMEG00000000304
neovison_vison ENSNVIG00000007681
mustela_putorius ENSMPUG00000005896
canis_lupus ENSCAFG00020027393
canis_lupus ENSCAFG00000016269
vulpes_vulpes ENSVVUG00000014429
panthera_pardus ENSPPRG00000003426
panthera_tigris ENSPTIG00000021488
felis_catus ENSFCAG00000031252
equus_asinus ENSEASG00005008108
equus_caballus ENSECAG00000017312
erinaceus_europaeus ENSEEUG00000014116
sorex_araneus ENSSARG00000007200
myotis_lucifugus ENSMLUG00000001118
tursiops_truncatus ENSTTRG00000016616
vicugna_pacos ENSVPAG00000009728
sus_scrofa ENSSSCG00000008770
bos_indicus ENSBIXG00000026039
bos_taurus ENSBTAG00000001491
bos_indicus ENSBIXG00005001843
bos_mutus ENSBMUG00000019321
bison_bison ENSBBBG00000018836
capra_hircus ENSCHIG00000004289
ovis_aries ENSOARG00000009672
pteropus_vampyrus ENSPVAG00000014402
pteropus_vampyrus ENSPVAG00000014403
cavia_aperea ENSCAPG00000010981
cavia_porcellus ENSCPOG00000008345
chinchilla_lanigera ENSCLAG00000010818
heterocephalus_glaber ENSHGLG00100015981
heterocephalus_glaber ENSHGLG00000000298
fukomys_damarensis ENSFDAG00000007672
octodon_degus ENSODEG00000002293
ictidomys_tridecemlineatus ENSSTOG00000019543
urocitellus_parryii ENSUPAG00010016964
spermophilus_dauricus ENSSDAG00000008492
marmota_marmota ENSMMMG00000017559
mus_musculus ENSMUSG00000090061
mus_spicilegus ENSMSIG00000030821
mus_spretus MGP_SPRETEiJ_G0028228
mus_caroli MGP_CAROLIEiJ_G0027233
mus_pahari MGP_PahariEiJ_G0017015
rattus_norvegicus ENSRNOG00000051837
meriones_unguiculatus ENSMUGG00000024754
meriones_unguiculatus ENSMUGG00000024740
cricetulus_griseus ENSCGRG00015000083
cricetulus_griseus ENSCGRG00000001376
cricetulus_griseus ENSCGRG00001014796
mesocricetus_auratus ENSMAUG00000004008
microtus_ochrogaster ENSMOCG00000002726
peromyscus_maniculatus ENSPEMG00000018695
nannospalax_galili ENSNGAG00000013807
jaculus_jaculus ENSJJAG00000011338
dipodomys_ordii ENSDORG00000023758
otolemur_garnettii ENSOGAG00000012215
microcebus_murinus ENSMICG00000015234
saimiri_boliviensis ENSSBOG00000028289
cebus_capucinus ENSCCAG00000036260
callithrix_jacchus ENSCJAG00000020972
aotus_nancymaae ENSANAG00000036883
pan_paniscus ENSPPAG00000043576
pan_troglodytes ENSPTRG00000015976
homo_sapiens ENSG00000174145
gorilla_gorilla ENSGGOG00000016156
pongo_abelii ENSPPYG00000014659
nomascus_leucogenys ENSNLEG00000016998
papio_anubis ENSPANG00000015662
theropithecus_gelada ENSTGEG00000000483
cercocebus_atys ENSCATG00000017135
mandrillus_leucophaeus ENSMLEG00000031874
macaca_fascicularis ENSMFAG00000003920
macaca_mulatta ENSMMUG00000003676
macaca_nemestrina ENSMNEG00000038103
chlorocebus_sabaeus ENSCSAG00000016836
rhinopithecus_roxellana ENSRROG00000045594
rhinopithecus_bieti ENSRBIG00000024253
colobus_angolensis ENSCANG00000029250
piliocolobus_tephrosceles ENSPTEG00000021896
propithecus_coquereli ENSPCOG00000016501
prolemur_simus ENSPSMG00000013277
carlito_syrichta ENSTSYG00000034457
tupaia_belangeri ENSTBEG00000015321
ochotona_princeps ENSOPRG00000018430
oryctolagus_cuniculus ENSOCUG00000012238
ornithorhynchus_anatinus ENSOANG00000010313
