notamacropus_eugenii ENSMEUG00000005035
phascolarctos_cinereus ENSPCIG00000017971
sarcophilus_harrisii ENSSHAG00000005138
monodelphis_domestica ENSMODG00000017884
castor_canadensis ENSCCNG00000027576
dipodomys_ordii ENSDORG00000011974
nannospalax_galili ENSNGAG00000012067
nannospalax_galili ENSNGAG00000021003
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025087
mus_musculus ENSMUSG00000027286
mus_spicilegus ENSMSIG00000028169
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024171
mus_pahari MGP_PahariEiJ_G0025613
rattus_norvegicus ENSRNOG00000009143
rattus_norvegicus ENSRNOG00000048310
meriones_unguiculatus ENSMUGG00000005445
cricetulus_griseus_chok1gshd ENSCGRG00001015193
cricetulus_griseus_crigri-picr ENSCGRG00015021377
cricetulus_griseus_crigri ENSCGRG00000011861
mesocricetus_auratus ENSMAUG00000018593
microtus_ochrogaster ENSMOCG00000021451
ictidomys_tridecemlineatus ENSSTOG00000006192
spermophilus_dauricus ENSSDAG00000015898
urocitellus_parryii ENSUPAG00010012855
marmota_marmota_marmota ENSMMMG00000019283
chinchilla_lanigera ENSCLAG00000015206
cavia_porcellus ENSCPOG00000003642
octodon_degus ENSODEG00000016643
heterocephalus_glaber_female ENSHGLG00000013663
heterocephalus_glaber_male ENSHGLG00100014986
fukomys_damarensis ENSFDAG00000019097
octodon_degus ENSODEG00000011652
oryctolagus_cuniculus ENSOCUG00000010999
ochotona_princeps ENSOPRG00000013653
cebus_capucinus ENSCCAG00000025394
saimiri_boliviensis_boliviensis ENSSBOG00000026707
callithrix_jacchus ENSCJAG00000002991
aotus_nancymaae ENSANAG00000021048
homo_sapiens ENSG00000180979
homo_sapiens ENSG00000285942
pan_troglodytes ENSPTRG00000006976
pan_paniscus ENSPPAG00000036573
gorilla_gorilla ENSGGOG00000009597
pongo_abelii ENSPPYG00000006397
nomascus_leucogenys ENSNLEG00000004485
macaca_nemestrina ENSMNEG00000013733
macaca_mulatta ENSMMUG00000001544
macaca_fascicularis ENSMFAG00000043133
papio_anubis ENSPANG00000018622
theropithecus_gelada ENSTGEG00000004800
mandrillus_leucophaeus ENSMLEG00000035570
chlorocebus_sabaeus ENSCSAG00000008819
cercocebus_atys ENSCATG00000012827
rhinopithecus_bieti ENSRBIG00000031221
rhinopithecus_roxellana ENSRROG00000038616
colobus_angolensis_palliatus ENSCANG00000025010
piliocolobus_tephrosceles ENSPTEG00000022149
piliocolobus_tephrosceles ENSPTEG00000016426
carlito_syrichta ENSTSYG00000035560
prolemur_simus ENSPSMG00000007531
propithecus_coquereli ENSPCOG00000028730
microcebus_murinus ENSMICG00000000817
otolemur_garnettii ENSOGAG00000007751
tupaia_belangeri ENSTBEG00000009325
erinaceus_europaeus ENSEEUG00000015407
sorex_araneus ENSSARG00000001267
pteropus_vampyrus ENSPVAG00000013763
myotis_lucifugus ENSMLUG00000000018
equus_asinus_asinus ENSEASG00005013167
equus_caballus ENSECAG00000019620
neovison_vison ENSNVIG00000019372
mustela_putorius_furo ENSMPUG00000009862
canis_lupus_dingo ENSCAFG00020003918
canis_lupus_familiaris ENSCAFG00000011121
vulpes_vulpes ENSVVUG00000008785
ursus_maritimus ENSUMAG00000011025
ursus_americanus ENSUAMG00000024504
ailuropoda_melanoleuca ENSAMEG00000015764
panthera_pardus ENSPPRG00000020498
panthera_tigris_altaica ENSPTIG00000011808
felis_catus ENSFCAG00000033097
bos_mutus ENSBMUG00000020207
bos_taurus ENSBTAG00000031981
bison_bison_bison ENSBBBG00000013449
capra_hircus ENSCHIG00000009365
ovis_aries ENSOARG00000020538
tursiops_truncatus ENSTTRG00000002562
sus_scrofa ENSSSCG00000004726
vicugna_pacos ENSVPAG00000006259
dasypus_novemcinctus ENSDNOG00000039088
choloepus_hoffmanni ENSCHOG00000006482
procavia_capensis ENSPCAG00000005307
loxodonta_africana ENSLAFG00000005465
ornithorhynchus_anatinus ENSOANG00000005119
gopherus_agassizii ENSGAGG00000003041
chelonoidis_abingdonii ENSCABG00000015789
chrysemys_picta_bellii ENSCPBG00000013048
pelodiscus_sinensis ENSPSIG00000007920
parus_major ENSPMJG00000014788
cyanistes_caeruleus ENSCCEG00000007329
ficedula_albicollis ENSFALG00000005637
zonotrichia_albicollis ENSZALG00000008301
junco_hyemalis ENSJHYG00000004814
serinus_canaria ENSSCAG00000000434
taeniopygia_guttata ENSTGUG00000011127
lonchura_striata_domestica ENSLSDG00000017063
lepidothrix_coronata ENSLCOG00000011987
manacus_vitellinus ENSMVIG00005010391
melopsittacus_undulatus ENSMUNG00000000998
calidris_pugnax ENSCPUG00000015042
calidris_pygmaea ENSCPGG00000015301
meleagris_gallopavo ENSMGAG00000011547
coturnix_japonica ENSCJPG00005014479
gallus_gallus ENSGALG00000009112
numida_meleagris ENSNMEG00000019877
anser_brachyrhynchus ENSABRG00000009960
anas_platyrhynchos_platyrhynchos ENSAPLG00000011995
apteryx_haastii ENSAHAG00000010560
apteryx_owenii ENSAOWG00000003991
apteryx_rowi ENSARWG00000009315
nothoprocta_perdicaria ENSNPEG00000003046
dromaius_novaehollandiae ENSDNVG00000018576
crocodylus_porosus ENSCPRG00005018400
anolis_carolinensis ENSACAG00000015728
pogona_vitticeps ENSPVIG00000018970
notechis_scutatus ENSNSUG00000017328
salvator_merianae ENSSMRG00000010060
sphenodon_punctatus ENSSPUG00000002089
xenopus_tropicalis ENSXETG00000000060
latimeria_chalumnae ENSLACG00000012256
pygocentrus_nattereri ENSPNAG00000010741
astyanax_mexicanus ENSAMXG00000042308
ictalurus_punctatus ENSIPUG00000012051
danio_rerio ENSDARG00000043938
esox_lucius ENSELUG00000002739
scleropages_formosus ENSSFOG00015019953
paramormyrops_kingsleyae ENSPKIG00000022580
xiphophorus_maculatus ENSXMAG00000013948
xiphophorus_couchianus ENSXCOG00000004809
gambusia_affinis ENSGAFG00000011575
poecilia_formosa ENSPFOG00000008772
poecilia_latipinna ENSPLAG00000009932
poecilia_mexicana ENSPMEG00000008634
poecilia_reticulata ENSPREG00000004552
fundulus_heteroclitus ENSFHEG00000004195
cyprinodon_variegatus ENSCVAG00000010419
kryptolebias_marmoratus ENSKMAG00000007642
maylandia_zebra ENSMZEG00005027526
astatotilapia_calliptera ENSACLG00000015813
pundamilia_nyererei ENSPNYG00000009956
haplochromis_burtoni ENSHBUG00000005712
neolamprologus_brichardi ENSNBRG00000005957
oreochromis_niloticus ENSONIG00000011779
amphilophus_citrinellus ENSACIG00000022804
amphiprion_ocellaris ENSAOCG00000019319
amphiprion_percula ENSAPEG00000001931
acanthochromis_polyacanthus ENSAPOG00000011208
stegastes_partitus ENSSPAG00000003729
oryzias_latipes ENSORLG00020001831
oryzias_latipes ENSORLG00000010037
oryzias_latipes_asm223469v1 ENSORLG00015021792
oryzias_melastigma ENSOMEG00000020880
gasterosteus_aculeatus ENSGACG00000003885
tetraodon_nigroviridis ENSTNIG00000002600
takifugu_rubripes ENSTRUG00000010341
mola_mola ENSMMOG00000020237
labrus_bergylta ENSLBEG00000005498
labrus_bergylta ENSLBEG00000024333
hippocampus_comes ENSHCOG00000021145
periophthalmus_magnuspinnatus ENSPMGG00000002532
seriola_dumerili ENSSDUG00000018666
seriola_lalandi_dorsalis ENSSLDG00000010567
scophthalmus_maximus ENSSMAG00000002401
mastacembelus_armatus ENSMAMG00000005466
monopterus_albus ENSMALG00000009064
anabas_testudineus ENSATEG00000013936
cynoglossus_semilaevis ENSCSEG00000011983
gadus_morhua ENSGMOG00000006518
lepisosteus_oculatus ENSLOCG00000011675
eptatretus_burgeri ENSEBUG00000013319
ciona_intestinalis ENSCING00000013034
drosophila_melanogaster FBgn0029925
