calidris_pygmaea ENSCPGG00000018058
calidris_pugnax ENSCPUG00000014821
melopsittacus_undulatus ENSMUNG00000011578
zonotrichia_albicollis ENSZALG00000002046
junco_hyemalis ENSJHYG00000009456
serinus_canaria ENSSCAG00000016136
taeniopygia_guttata ENSTGUG00000004333
lonchura_striata_domestica ENSLSDG00000017561
ficedula_albicollis ENSFALG00000005493
cyanistes_caeruleus ENSCCEG00000018937
parus_major ENSPMJG00000015340
lepidothrix_coronata ENSLCOG00000004949
manacus_vitellinus ENSMVIG00005004517
gallus_gallus ENSGALG00000004553
coturnix_japonica ENSCJPG00005008971
meleagris_gallopavo ENSMGAG00000005166
numida_meleagris ENSNMEG00000017073
anser_brachyrhynchus ENSABRG00000021909
anas_platyrhynchos_platyrhynchos ENSAPLG00000003637
apteryx_haastii ENSAHAG00000003143
apteryx_owenii ENSAOWG00000010584
apteryx_rowi ENSARWG00000008824
dromaius_novaehollandiae ENSDNVG00000015550
nothoprocta_perdicaria ENSNPEG00000010764
crocodylus_porosus ENSCPRG00005009241
gopherus_agassizii ENSGAGG00000017838
chelonoidis_abingdonii ENSCABG00000015947
chrysemys_picta_bellii ENSCPBG00000025922
pelodiscus_sinensis ENSPSIG00000014185
pelodiscus_sinensis ENSPSIG00000008770
sphenodon_punctatus ENSSPUG00000016246
anolis_carolinensis ENSACAG00000008740
pogona_vitticeps ENSPVIG00000022355
notechis_scutatus ENSNSUG00000008811
salvator_merianae ENSSMRG00000011780
ursus_maritimus ENSUMAG00000008160
ursus_americanus ENSUAMG00000001165
ailuropoda_melanoleuca ENSAMEG00000017782
neovison_vison ENSNVIG00000010748
mustela_putorius_furo ENSMPUG00000004200
canis_lupus_familiaris ENSCAFG00000014100
canis_lupus_dingo ENSCAFG00020025695
vulpes_vulpes ENSVVUG00000021656
panthera_tigris_altaica ENSPTIG00000011047
panthera_pardus ENSPPRG00000009623
felis_catus ENSFCAG00000001234
equus_asinus_asinus ENSEASG00005016079
equus_caballus ENSECAG00000016826
ovis_aries ENSOARG00000006286
capra_hircus ENSCHIG00000014092
bos_taurus ENSBTAG00000009984
bos_mutus ENSBMUG00000026544
bison_bison_bison ENSBBBG00000005744
tursiops_truncatus ENSTTRG00000007575
sus_scrofa ENSSSCG00000010274
vicugna_pacos ENSVPAG00000004494
erinaceus_europaeus ENSEEUG00000012108
pteropus_vampyrus ENSPVAG00000001674
myotis_lucifugus ENSMLUG00000016063
oryctolagus_cuniculus ENSOCUG00000017791
ochotona_princeps ENSOPRG00000012672
tupaia_belangeri ENSTBEG00000004598
cricetulus_griseus_crigri ENSCGRG00000016051
cricetulus_griseus_crigri-picr ENSCGRG00015006706
cricetulus_griseus_chok1gshd ENSCGRG00001016963
mesocricetus_auratus ENSMAUG00000008580
microtus_ochrogaster ENSMOCG00000021262
peromyscus_maniculatus_bairdii ENSPEMG00000012173
mus_spicilegus ENSMSIG00000013240
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016172
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015361
mus_musculus ENSMUSG00000020097
mus_pahari MGP_PahariEiJ_G0030777
rattus_norvegicus ENSRNOG00000000565
meriones_unguiculatus ENSMUGG00000010772
nannospalax_galili ENSNGAG00000022822
jaculus_jaculus ENSJJAG00000006888
heterocephalus_glaber_male ENSHGLG00100015916
heterocephalus_glaber_female ENSHGLG00000013376
heterocephalus_glaber_male ENSHGLG00100002605
heterocephalus_glaber_female ENSHGLG00000001603
fukomys_damarensis ENSFDAG00000000809
chinchilla_lanigera ENSCLAG00000011490
octodon_degus ENSODEG00000015118
cavia_porcellus ENSCPOG00000012699
cavia_aperea ENSCAPG00000011269
ictidomys_tridecemlineatus ENSSTOG00000002353
urocitellus_parryii ENSUPAG00010004324
marmota_marmota_marmota ENSMMMG00000006959
castor_canadensis ENSCCNG00000030898
dipodomys_ordii ENSDORG00000015465
pan_troglodytes ENSPTRG00000002598
pan_paniscus ENSPPAG00000035785
homo_sapiens ENSG00000166224
gorilla_gorilla ENSGGOG00000016655
pongo_abelii ENSPPYG00000002364
nomascus_leucogenys ENSNLEG00000016177
mandrillus_leucophaeus ENSMLEG00000037169
cercocebus_atys ENSCATG00000039604
theropithecus_gelada ENSTGEG00000028845
papio_anubis ENSPANG00000022284
chlorocebus_sabaeus ENSCSAG00000008393
macaca_mulatta ENSMMUG00000009800
macaca_nemestrina ENSMNEG00000036166
macaca_fascicularis ENSMFAG00000000706
rhinopithecus_roxellana ENSRROG00000029487
rhinopithecus_bieti ENSRBIG00000042789
colobus_angolensis_palliatus ENSCANG00000043678
piliocolobus_tephrosceles ENSPTEG00000032805
cebus_capucinus ENSCCAG00000022681
saimiri_boliviensis_boliviensis ENSSBOG00000031311
callithrix_jacchus ENSCJAG00000014777
aotus_nancymaae ENSANAG00000025187
carlito_syrichta ENSTSYG00000003267
prolemur_simus ENSPSMG00000007259
propithecus_coquereli ENSPCOG00000014971
microcebus_murinus ENSMICG00000015141
otolemur_garnettii ENSOGAG00000006188
dasypus_novemcinctus ENSDNOG00000040289
choloepus_hoffmanni ENSCHOG00000005326
loxodonta_africana ENSLAFG00000008044
procavia_capensis ENSPCAG00000007133
echinops_telfairi ENSETEG00000019392
sorex_araneus ENSSARG00000010713
phascolarctos_cinereus ENSPCIG00000027315
notamacropus_eugenii ENSMEUG00000001815
sarcophilus_harrisii ENSSHAG00000008602
monodelphis_domestica ENSMODG00000008784
ornithorhynchus_anatinus ENSOANG00000011007
xenopus_tropicalis ENSXETG00000008190
latimeria_chalumnae ENSLACG00000012214
scleropages_formosus ENSSFOG00015010952
paramormyrops_kingsleyae ENSPKIG00000007677
hippocampus_comes ENSHCOG00000000128
periophthalmus_magnuspinnatus ENSPMGG00000007006
cyprinodon_variegatus ENSCVAG00000005326
fundulus_heteroclitus ENSFHEG00000014648
xiphophorus_maculatus ENSXMAG00000007880
xiphophorus_couchianus ENSXCOG00000006033
poecilia_formosa ENSPFOG00000008462
poecilia_latipinna ENSPLAG00000015426
poecilia_mexicana ENSPMEG00000022067
poecilia_reticulata ENSPREG00000002306
gambusia_affinis ENSGAFG00000000742
kryptolebias_marmoratus ENSKMAG00000007752
oryzias_melastigma ENSOMEG00000016572
oryzias_melastigma ENSOMEG00000005903
oryzias_latipes ENSORLG00020004933
oryzias_latipes ENSORLG00000014050
oryzias_latipes_asm223469v1 ENSORLG00015020052
takifugu_rubripes ENSTRUG00000017861
tetraodon_nigroviridis ENSTNIG00000013084
cynoglossus_semilaevis ENSCSEG00000010878
mola_mola ENSMMOG00000008421
labrus_bergylta ENSLBEG00000023716
gasterosteus_aculeatus ENSGACG00000003253
seriola_lalandi_dorsalis ENSSLDG00000020451
seriola_dumerili ENSSDUG00000018447
scophthalmus_maximus ENSSMAG00000013040
amphiprion_ocellaris ENSAOCG00000004973
amphiprion_percula ENSAPEG00000024775
acanthochromis_polyacanthus ENSAPOG00000014971
stegastes_partitus ENSSPAG00000017920
astatotilapia_calliptera ENSACLG00000020094
maylandia_zebra ENSMZEG00005011531
pundamilia_nyererei ENSPNYG00000004147
haplochromis_burtoni ENSHBUG00000011997
neolamprologus_brichardi ENSNBRG00000017161
oreochromis_niloticus ENSONIG00000010329
amphilophus_citrinellus ENSACIG00000003401
monopterus_albus ENSMALG00000008181
monopterus_albus ENSMALG00000003510
mastacembelus_armatus ENSMAMG00000013758
anabas_testudineus ENSATEG00000011854
gadus_morhua ENSGMOG00000006288
esox_lucius ENSELUG00000020538
astyanax_mexicanus ENSAMXG00000004674
pygocentrus_nattereri ENSPNAG00000015266
ictalurus_punctatus ENSIPUG00000021596
danio_rerio ENSDARG00000061375
seriola_dumerili ENSSDUG00000018566
lepisosteus_oculatus ENSLOCG00000011521
eptatretus_burgeri ENSEBUG00000001499
ciona_intestinalis ENSCING00000001222
ciona_savignyi ENSCSAVG00000011808
ciona_intestinalis ENSCING00000005500
ciona_savignyi ENSCSAVG00000006881
petromyzon_marinus ENSPMAG00000001747
drosophila_melanogaster FBgn0010591
caenorhabditis_elegans_strain_n2 WBGene00006418
caenorhabditis_elegans_strain_n2 WBGene00022427
saccharomyces_cerevisiae YDR294C
