takifugu_rubripes ENSTRUG00000010904
tetraodon_nigroviridis ENSTNIG00000009634
mola_mola ENSMMOG00000008707
labrus_bergylta ENSLBEG00000023103
gasterosteus_aculeatus ENSGACG00000006970
oryzias_latipes ENSORLG00020022632
oryzias_latipes_asm223469v1 ENSORLG00015007521
oryzias_latipes ENSORLG00000004793
oryzias_melastigma ENSOMEG00000012484
hippocampus_comes ENSHCOG00000011623
poecilia_formosa ENSPFOG00000010038
poecilia_latipinna ENSPLAG00000014242
poecilia_mexicana ENSPMEG00000017518
poecilia_reticulata ENSPREG00000009772
xiphophorus_maculatus ENSXMAG00000018281
gambusia_affinis ENSGAFG00000001319
cyprinodon_variegatus ENSCVAG00000019341
fundulus_heteroclitus ENSFHEG00000003531
kryptolebias_marmoratus ENSKMAG00000018768
amphiprion_ocellaris ENSAOCG00000014597
amphiprion_percula ENSAPEG00000013902
acanthochromis_polyacanthus ENSAPOG00000010976
stegastes_partitus ENSSPAG00000002797
haplochromis_burtoni ENSHBUG00000011967
maylandia_zebra ENSMZEG00005025545
astatotilapia_calliptera ENSACLG00000013391
pundamilia_nyererei ENSPNYG00000003759
neolamprologus_brichardi ENSNBRG00000020695
oreochromis_niloticus ENSONIG00000006856
amphilophus_citrinellus ENSACIG00000011864
seriola_dumerili ENSSDUG00000015910
seriola_lalandi_dorsalis ENSSLDG00000022207
scophthalmus_maximus ENSSMAG00000003059
mastacembelus_armatus ENSMAMG00000024000
monopterus_albus ENSMALG00000008577
anabas_testudineus ENSATEG00000023965
cynoglossus_semilaevis ENSCSEG00000005099
periophthalmus_magnuspinnatus ENSPMGG00000022618
gadus_morhua ENSGMOG00000018109
esox_lucius ENSELUG00000021434
pygocentrus_nattereri ENSPNAG00000009168
astyanax_mexicanus ENSAMXG00000038147
ictalurus_punctatus ENSIPUG00000017176
danio_rerio ENSDARG00000039997
esox_lucius ENSELUG00000021829
scleropages_formosus ENSSFOG00015001075
paramormyrops_kingsleyae ENSPKIG00000020506
pygocentrus_nattereri ENSPNAG00000028504
astyanax_mexicanus ENSAMXG00000041350
ictalurus_punctatus ENSIPUG00000005240
danio_rerio ENSDARG00000054814
lepisosteus_oculatus ENSLOCG00000007367
anolis_carolinensis ENSACAG00000000749
pogona_vitticeps ENSPVIG00000015512
salvator_merianae ENSSMRG00000007961
sphenodon_punctatus ENSSPUG00000006297
ornithorhynchus_anatinus ENSOANG00000029465
calidris_pygmaea ENSCPGG00000007508
