petromyzon_marinus ENSPMAG00000008390
eptatretus_burgeri ENSEBUG00000013569
scleropages_formosus ENSSFOG00015018239
paramormyrops_kingsleyae ENSPKIG00000023289
astyanax_mexicanus ENSAMXG00000040767
pygocentrus_nattereri ENSPNAG00000023266
ictalurus_punctatus ENSIPUG00000016762
danio_rerio ENSDARG00000098186
tetraodon_nigroviridis ENSTNIG00000018727
takifugu_rubripes ENSTRUG00000006898
mola_mola ENSMMOG00000006510
gasterosteus_aculeatus ENSGACG00000000725
seriola_dumerili ENSSDUG00000017135
seriola_lalandi_dorsalis ENSSLDG00000017011
periophthalmus_magnuspinnatus ENSPMGG00000005252
monopterus_albus ENSMALG00000002806
mastacembelus_armatus ENSMAMG00000018367
anabas_testudineus ENSATEG00000021613
amphiprion_percula ENSAPEG00000019203
amphiprion_ocellaris ENSAOCG00000023493
acanthochromis_polyacanthus ENSAPOG00000015974
stegastes_partitus ENSSPAG00000010531
maylandia_zebra ENSMZEG00005021609
astatotilapia_calliptera ENSACLG00000012863
pundamilia_nyererei ENSPNYG00000016997
haplochromis_burtoni ENSHBUG00000004362
neolamprologus_brichardi ENSNBRG00000013564
oreochromis_niloticus ENSONIG00000017986
fundulus_heteroclitus ENSFHEG00000009718
cyprinodon_variegatus ENSCVAG00000006030
poecilia_formosa ENSPFOG00000017010
poecilia_latipinna ENSPLAG00000005164
poecilia_mexicana ENSPMEG00000017070
poecilia_reticulata ENSPREG00000021838
xiphophorus_maculatus ENSXMAG00000017191
xiphophorus_couchianus ENSXCOG00000011599
gambusia_affinis ENSGAFG00000020875
kryptolebias_marmoratus ENSKMAG00000001220
oryzias_latipes ENSORLG00020005787
oryzias_latipes_asm223469v1 ENSORLG00015005586
oryzias_latipes ENSORLG00000017212
oryzias_melastigma ENSOMEG00000023364
scophthalmus_maximus ENSSMAG00000010335
cynoglossus_semilaevis ENSCSEG00000004390
amphilophus_citrinellus ENSACIG00000017953
labrus_bergylta ENSLBEG00000011999
hippocampus_comes ENSHCOG00000000147
gadus_morhua ENSGMOG00000001365
esox_lucius ENSELUG00000012549
scleropages_formosus ENSSFOG00015005490
lepisosteus_oculatus ENSLOCG00000016245
ornithorhynchus_anatinus ENSOANG00000019946
ornithorhynchus_anatinus ENSOANG00000007662
