calidris_pygmaea ENSCPGG00000017907
calidris_pugnax ENSCPUG00000004414
melopsittacus_undulatus ENSMUNG00000015677
taeniopygia_guttata ENSTGUG00000006529
lonchura_striata_domestica ENSLSDG00000012406
ficedula_albicollis ENSFALG00000008799
parus_major ENSPMJG00000012545
cyanistes_caeruleus ENSCCEG00000024211
serinus_canaria ENSSCAG00000017173
junco_hyemalis ENSJHYG00000011928
zonotrichia_albicollis ENSZALG00000017346
lepidothrix_coronata ENSLCOG00000004220
anser_brachyrhynchus ENSABRG00000002039
anas_platyrhynchos_platyrhynchos ENSAPLG00000029511
coturnix_japonica ENSCJPG00005012236
meleagris_gallopavo ENSMGAG00000004323
apteryx_haastii ENSAHAG00000001821
apteryx_rowi ENSARWG00000016684
apteryx_owenii ENSAOWG00000007887
dromaius_novaehollandiae ENSDNVG00000002339
nothoprocta_perdicaria ENSNPEG00000009172
phascolarctos_cinereus ENSPCIG00000023099
notamacropus_eugenii ENSMEUG00000011854
sarcophilus_harrisii ENSSHAG00000018658
monodelphis_domestica ENSMODG00000012194
ornithorhynchus_anatinus ENSOANG00000020879
choloepus_hoffmanni ENSCHOG00000012606
dasypus_novemcinctus ENSDNOG00000041561
loxodonta_africana ENSLAFG00000014400
procavia_capensis ENSPCAG00000006057
echinops_telfairi ENSETEG00000001736
oryctolagus_cuniculus ENSOCUG00000002344
ochotona_princeps ENSOPRG00000015282
tupaia_belangeri ENSTBEG00000002170
castor_canadensis ENSCCNG00000013929
dipodomys_ordii ENSDORG00000007849
mus_spicilegus ENSMSIG00000018256
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033800
mus_musculus ENSMUSG00000057969
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032655
mus_pahari MGP_PahariEiJ_G0015523
rattus_norvegicus ENSRNOG00000016512
meriones_unguiculatus ENSMUGG00000017218
peromyscus_maniculatus_bairdii ENSPEMG00000013855
microtus_ochrogaster ENSMOCG00000019704
cricetulus_griseus_crigri-picr ENSCGRG00015011731
cricetulus_griseus_chok1gshd ENSCGRG00001020822
cricetulus_griseus_crigri ENSCGRG00000016401
mesocricetus_auratus ENSMAUG00000012667
nannospalax_galili ENSNGAG00000001071
jaculus_jaculus ENSJJAG00000008681
ictidomys_tridecemlineatus ENSSTOG00000016200
spermophilus_dauricus ENSSDAG00000013297
urocitellus_parryii ENSUPAG00010022646
marmota_marmota_marmota ENSMMMG00000003345
cavia_porcellus ENSCPOG00000013277
cavia_aperea ENSCAPG00000006881
octodon_degus ENSODEG00000018231
chinchilla_lanigera ENSCLAG00000011390
heterocephalus_glaber_male ENSHGLG00100010370
heterocephalus_glaber_female ENSHGLG00000012514
fukomys_damarensis ENSFDAG00000019308
homo_sapiens ENSG00000012171
pan_troglodytes ENSPTRG00000048140
