scleropages_formosus ENSSFOG00015007913
paramormyrops_kingsleyae ENSPKIG00000003367
pygocentrus_nattereri ENSPNAG00000003726
astyanax_mexicanus ENSAMXG00000034369
ictalurus_punctatus ENSIPUG00000022984
danio_rerio ENSDARG00000023712
xiphophorus_maculatus ENSXMAG00000006915
xiphophorus_couchianus ENSXCOG00000018000
gambusia_affinis ENSGAFG00000022042
poecilia_formosa ENSPFOG00000008770
poecilia_latipinna ENSPLAG00000006227
poecilia_mexicana ENSPMEG00000017175
poecilia_reticulata ENSPREG00000020746
cyprinodon_variegatus ENSCVAG00000021370
fundulus_heteroclitus ENSFHEG00000010768
kryptolebias_marmoratus ENSKMAG00000010588
amphiprion_ocellaris ENSAOCG00000003387
amphiprion_percula ENSAPEG00000020420
acanthochromis_polyacanthus ENSAPOG00000012614
stegastes_partitus ENSSPAG00000018047
labrus_bergylta ENSLBEG00000012153
gasterosteus_aculeatus ENSGACG00000009353
seriola_dumerili ENSSDUG00000013383
seriola_lalandi_dorsalis ENSSLDG00000017309
anabas_testudineus ENSATEG00000018829
mastacembelus_armatus ENSMAMG00000012901
maylandia_zebra ENSMZEG00005020776
maylandia_zebra ENSMZEG00005028347
maylandia_zebra ENSMZEG00005020763
maylandia_zebra ENSMZEG00005028345
astatotilapia_calliptera ENSACLG00000012102
pundamilia_nyererei ENSPNYG00000012032
astatotilapia_calliptera ENSACLG00000012011
maylandia_zebra ENSMZEG00005020779
maylandia_zebra ENSMZEG00005028169
oreochromis_niloticus ENSONIG00000016280
haplochromis_burtoni ENSHBUG00000012699
pundamilia_nyererei ENSPNYG00000012071
neolamprologus_brichardi ENSNBRG00000020201
neolamprologus_brichardi ENSNBRG00000020219
amphilophus_citrinellus ENSACIG00000024003
cyprinodon_variegatus ENSCVAG00000011657
monopterus_albus ENSMALG00000018309
monopterus_albus ENSMALG00000019924
scophthalmus_maximus ENSSMAG00000010832
oryzias_latipes_asm223469v1 ENSORLG00015011306
oryzias_latipes_asm223469v1 ENSORLG00015011231
takifugu_rubripes ENSTRUG00000013814
tetraodon_nigroviridis ENSTNIG00000011571
mola_mola ENSMMOG00000004678
oryzias_latipes_asm223469v1 ENSORLG00015010175
oryzias_latipes ENSORLG00020007434
oryzias_latipes ENSORLG00000013721
oryzias_melastigma ENSOMEG00000008682
periophthalmus_magnuspinnatus ENSPMGG00000012663
cynoglossus_semilaevis ENSCSEG00000000966
hippocampus_comes ENSHCOG00000017360
gadus_morhua ENSGMOG00000013866
esox_lucius ENSELUG00000022933
lepisosteus_oculatus ENSLOCG00000001995
