petromyzon_marinus ENSPMAG00000002021
eptatretus_burgeri ENSEBUG00000009787
apteryx_owenii ENSAOWG00000013776
apteryx_haastii ENSAHAG00000014919
apteryx_rowi ENSARWG00000002537
dromaius_novaehollandiae ENSDNVG00000007780
nothoprocta_perdicaria ENSNPEG00000000703
calidris_pygmaea ENSCPGG00000004795
calidris_pugnax ENSCPUG00000016778
melopsittacus_undulatus ENSMUNG00000002846
anser_brachyrhynchus ENSABRG00000019371
anas_platyrhynchos_platyrhynchos ENSAPLG00000010076
meleagris_gallopavo ENSMGAG00000010935
coturnix_japonica ENSCJPG00005018743
gallus_gallus ENSGALG00000010401
numida_meleagris ENSNMEG00000010544
parus_major ENSPMJG00000007084
cyanistes_caeruleus ENSCCEG00000016408
lonchura_striata_domestica ENSLSDG00000008620
taeniopygia_guttata ENSTGUG00000011386
serinus_canaria ENSSCAG00000008653
junco_hyemalis ENSJHYG00000000551
zonotrichia_albicollis ENSZALG00000016696
ficedula_albicollis ENSFALG00000005241
lepidothrix_coronata ENSLCOG00000014814
manacus_vitellinus ENSMVIG00005016497
crocodylus_porosus ENSCPRG00005006806
gopherus_agassizii ENSGAGG00000020541
chelonoidis_abingdonii ENSCABG00000019904
chrysemys_picta_bellii ENSCPBG00000014430
pelodiscus_sinensis ENSPSIG00000005644
pogona_vitticeps ENSPVIG00000012543
anolis_carolinensis ENSACAG00000007685
notechis_scutatus ENSNSUG00000018494
salvator_merianae ENSSMRG00000004861
sphenodon_punctatus ENSSPUG00000010458
notamacropus_eugenii ENSMEUG00000000747
phascolarctos_cinereus ENSPCIG00000022274
monodelphis_domestica ENSMODG00000028858
sarcophilus_harrisii ENSSHAG00000018554
ornithorhynchus_anatinus ENSOANG00000020783
sarcophilus_harrisii ENSSHAG00000018549
pteropus_vampyrus ENSPVAG00000011535
myotis_lucifugus ENSMLUG00000010497
equus_asinus_asinus ENSEASG00005021392
equus_caballus ENSECAG00000024832
ursus_maritimus ENSUMAG00000012261
ursus_americanus ENSUAMG00000027103
ailuropoda_melanoleuca ENSAMEG00000010505
neovison_vison ENSNVIG00000013446
mustela_putorius_furo ENSMPUG00000002592
canis_lupus_familiaris ENSCAFG00000008407
canis_lupus_dingo ENSCAFG00020004502
vulpes_vulpes ENSVVUG00000011028
panthera_tigris_altaica ENSPTIG00000017401
panthera_pardus ENSPPRG00000020244
felis_catus ENSFCAG00000011331
ovis_aries ENSOARG00000004511
capra_hircus ENSCHIG00000023786
bos_mutus ENSBMUG00000021818
bos_taurus ENSBTAG00000009106
bison_bison_bison ENSBBBG00000023983
tursiops_truncatus ENSTTRG00000007521
sus_scrofa ENSSSCG00000011710
vicugna_pacos ENSVPAG00000006109
ailuropoda_melanoleuca ENSAMEG00000008671
cricetulus_griseus_chok1gshd ENSCGRG00001016171
cricetulus_griseus_crigri ENSCGRG00000009072
cricetulus_griseus_crigri-picr ENSCGRG00015021077
mesocricetus_auratus ENSMAUG00000017191
microtus_ochrogaster ENSMOCG00000017111
peromyscus_maniculatus_bairdii ENSPEMG00000015613
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025949
mus_musculus ENSMUSG00000027810
mus_spicilegus ENSMSIG00000029754
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025009
mus_pahari MGP_PahariEiJ_G0026453
rattus_norvegicus ENSRNOG00000013393
meriones_unguiculatus ENSMUGG00000001992
nannospalax_galili ENSNGAG00000007717
jaculus_jaculus ENSJJAG00000011257
