phascolarctos_cinereus ENSPCIG00000030288
sarcophilus_harrisii ENSSHAG00000015620
monodelphis_domestica ENSMODG00000025044
equus_asinus_asinus ENSEASG00005000829
equus_caballus ENSECAG00000012532
sorex_araneus ENSSARG00000005281
bos_mutus ENSBMUG00000014568
bos_taurus ENSBTAG00000046010
bison_bison_bison ENSBBBG00000010137
capra_hircus ENSCHIG00000008225
tursiops_truncatus ENSTTRG00000015701
sus_scrofa ENSSSCG00000038489
myotis_lucifugus ENSMLUG00000009476
mustela_putorius_furo ENSMPUG00000020102
neovison_vison ENSNVIG00000006444
ursus_americanus ENSUAMG00000018831
canis_lupus_familiaris ENSCAFG00000015425
canis_lupus_dingo ENSCAFG00020016879
vulpes_vulpes ENSVVUG00000015125
felis_catus ENSFCAG00000000315
panthera_pardus ENSPPRG00000022063
heterocephalus_glaber_female ENSHGLG00000012943
heterocephalus_glaber_male ENSHGLG00100008589
fukomys_damarensis ENSFDAG00000007326
chinchilla_lanigera ENSCLAG00000006581
cavia_porcellus ENSCPOG00000033368
mus_spicilegus ENSMSIG00000029278
mus_musculus ENSMUSG00000052271
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028999
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027996
mus_pahari MGP_PahariEiJ_G0024567
rattus_norvegicus ENSRNOG00000025164
meriones_unguiculatus ENSMUGG00000018042
cricetulus_griseus_chok1gshd ENSCGRG00001003090
cricetulus_griseus_crigri-picr ENSCGRG00015014871
cricetulus_griseus_crigri ENSCGRG00000020032
peromyscus_maniculatus_bairdii ENSPEMG00000009777
nannospalax_galili ENSNGAG00000011836
castor_canadensis ENSCCNG00000003966
dipodomys_ordii ENSDORG00000026874
urocitellus_parryii ENSUPAG00010006858
ictidomys_tridecemlineatus ENSSTOG00000009728
marmota_marmota_marmota ENSMMMG00000006320
oryctolagus_cuniculus ENSOCUG00000025058
pan_troglodytes ENSPTRG00000019434
pan_troglodytes ENSPTRG00000046476
pan_paniscus ENSPPAG00000038305
homo_sapiens ENSG00000180535
pongo_abelii ENSPPYG00000017361
nomascus_leucogenys ENSNLEG00000018875
papio_anubis ENSPANG00000010823
theropithecus_gelada ENSTGEG00000013964
mandrillus_leucophaeus ENSMLEG00000005175
cercocebus_atys ENSCATG00000021737
macaca_nemestrina ENSMNEG00000021350
macaca_mulatta ENSMMUG00000041958
chlorocebus_sabaeus ENSCSAG00000019492
piliocolobus_tephrosceles ENSPTEG00000020850
colobus_angolensis_palliatus ENSCANG00000038141
rhinopithecus_roxellana ENSRROG00000042722
rhinopithecus_bieti ENSRBIG00000034788
callithrix_jacchus ENSCJAG00000023085
prolemur_simus ENSPSMG00000003426
microcebus_murinus ENSMICG00000036615
otolemur_garnettii ENSOGAG00000010106
loxodonta_africana ENSLAFG00000000139
ornithorhynchus_anatinus ENSOANG00000001937
anolis_carolinensis ENSACAG00000012378
pogona_vitticeps ENSPVIG00000005601
notechis_scutatus ENSNSUG00000020045
salvator_merianae ENSSMRG00000020077
sphenodon_punctatus ENSSPUG00000000242
meleagris_gallopavo ENSMGAG00000015527
gallus_gallus ENSGALG00000031306
coturnix_japonica ENSCJPG00005013578
numida_meleagris ENSNMEG00000008154
cyanistes_caeruleus ENSCCEG00000022403
parus_major ENSPMJG00000017240
lepidothrix_coronata ENSLCOG00000002164
zonotrichia_albicollis ENSZALG00000002959
lonchura_striata_domestica ENSLSDG00000004414
calidris_pygmaea ENSCPGG00000017425
calidris_pugnax ENSCPUG00000015617
manacus_vitellinus ENSMVIG00005003435
serinus_canaria ENSSCAG00000010147
melopsittacus_undulatus ENSMUNG00000006600
anser_brachyrhynchus ENSABRG00000011538
apteryx_haastii ENSAHAG00000012411
apteryx_owenii ENSAOWG00000000068
apteryx_rowi ENSARWG00000000030
dromaius_novaehollandiae ENSDNVG00000009429
crocodylus_porosus ENSCPRG00005004996
chelonoidis_abingdonii ENSCABG00000003663
gopherus_agassizii ENSGAGG00000015223
chrysemys_picta_bellii ENSCPBG00000019998
pelodiscus_sinensis ENSPSIG00000001236
xenopus_tropicalis ENSXETG00000032164
latimeria_chalumnae ENSLACG00000013715
pygocentrus_nattereri ENSPNAG00000006640
astyanax_mexicanus ENSAMXG00000025873
ictalurus_punctatus ENSIPUG00000002884
danio_rerio ENSDARG00000045166
tetraodon_nigroviridis ENSTNIG00000012887
takifugu_rubripes ENSTRUG00000016815
mola_mola ENSMMOG00000002901
labrus_bergylta ENSLBEG00000010134
fundulus_heteroclitus ENSFHEG00000019607
cyprinodon_variegatus ENSCVAG00000003991
xiphophorus_maculatus ENSXMAG00000024592
xiphophorus_couchianus ENSXCOG00000017765
gambusia_affinis ENSGAFG00000010846
poecilia_formosa ENSPFOG00000013242
poecilia_mexicana ENSPMEG00000016372
poecilia_latipinna ENSPLAG00000004109
poecilia_reticulata ENSPREG00000004388
kryptolebias_marmoratus ENSKMAG00000008382
oryzias_latipes ENSORLG00020004882
oryzias_latipes ENSORLG00000003401
oryzias_latipes_asm223469v1 ENSORLG00015020765
oryzias_melastigma ENSOMEG00000006532
cynoglossus_semilaevis ENSCSEG00000000672
amphiprion_percula ENSAPEG00000022084
amphiprion_ocellaris ENSAOCG00000001053
acanthochromis_polyacanthus ENSAPOG00000003746
stegastes_partitus ENSSPAG00000009015
astatotilapia_calliptera ENSACLG00000015277
maylandia_zebra ENSMZEG00005008547
haplochromis_burtoni ENSHBUG00000021348
pundamilia_nyererei ENSPNYG00000020021
neolamprologus_brichardi ENSNBRG00000020108
oreochromis_niloticus ENSONIG00000021203
amphilophus_citrinellus ENSACIG00000002967
hippocampus_comes ENSHCOG00000002799
mastacembelus_armatus ENSMAMG00000006657
monopterus_albus ENSMALG00000017558
anabas_testudineus ENSATEG00000012965
seriola_dumerili ENSSDUG00000005276
seriola_lalandi_dorsalis ENSSLDG00000004218
scophthalmus_maximus ENSSMAG00000009828
gasterosteus_aculeatus ENSGACG00000009403
periophthalmus_magnuspinnatus ENSPMGG00000002957
gadus_morhua ENSGMOG00000003972
esox_lucius ENSELUG00000018136
scleropages_formosus ENSSFOG00015021870
paramormyrops_kingsleyae ENSPKIG00000003450
eptatretus_burgeri ENSEBUG00000008668
ciona_savignyi ENSCSAVG00000002602
ciona_intestinalis ENSCING00000008930
drosophila_melanogaster FBgn0023091
