petromyzon_marinus ENSPMAG00000008967
eptatretus_burgeri ENSEBUG00000002627
phascolarctos_cinereus ENSPCIG00000023907
notamacropus_eugenii ENSMEUG00000016528
sarcophilus_harrisii ENSSHAG00000008895
monodelphis_domestica ENSMODG00000025608
sarcophilus_harrisii ENSSHAG00000010737
monodelphis_domestica ENSMODG00000015855
cavia_aperea ENSCAPG00000008961
cavia_porcellus ENSCPOG00000007929
chinchilla_lanigera ENSCLAG00000008173
octodon_degus ENSODEG00000004074
heterocephalus_glaber_female ENSHGLG00000005638
heterocephalus_glaber_male ENSHGLG00100017502
marmota_marmota_marmota ENSMMMG00000006447
urocitellus_parryii ENSUPAG00010015877
spermophilus_dauricus ENSSDAG00000010820
ictidomys_tridecemlineatus ENSSTOG00000013370
dipodomys_ordii ENSDORG00000025726
castor_canadensis ENSCCNG00000008764
mus_musculus ENSMUSG00000027562
mus_spicilegus ENSMSIG00000026755
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025788
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024858
mus_pahari MGP_PahariEiJ_G0026305
rattus_norvegicus ENSRNOG00000009629
meriones_unguiculatus ENSMUGG00000018949
cricetulus_griseus_chok1gshd ENSCGRG00001016156
cricetulus_griseus_crigri ENSCGRG00000002430
cricetulus_griseus_crigri-picr ENSCGRG00015017350
mesocricetus_auratus ENSMAUG00000021716
peromyscus_maniculatus_bairdii ENSPEMG00000011693
microtus_ochrogaster ENSMOCG00000011119
nannospalax_galili ENSNGAG00000023076
jaculus_jaculus ENSJJAG00000001991
pan_troglodytes ENSPTRG00000020389
pan_paniscus ENSPPAG00000033522
homo_sapiens ENSG00000104267
gorilla_gorilla ENSGGOG00000027324
pongo_abelii ENSPPYG00000018718
nomascus_leucogenys ENSNLEG00000002943
theropithecus_gelada ENSTGEG00000025205
papio_anubis ENSPANG00000017180
macaca_mulatta ENSMMUG00000014891
macaca_nemestrina ENSMNEG00000037161
macaca_fascicularis ENSMFAG00000027151
cercocebus_atys ENSCATG00000031921
chlorocebus_sabaeus ENSCSAG00000013153
rhinopithecus_roxellana ENSRROG00000030248
rhinopithecus_bieti ENSRBIG00000038212
piliocolobus_tephrosceles ENSPTEG00000019021
saimiri_boliviensis_boliviensis ENSSBOG00000012389
cebus_capucinus ENSCCAG00000024323
callithrix_jacchus ENSCJAG00000000351
aotus_nancymaae ENSANAG00000030891
carlito_syrichta ENSTSYG00000006674
prolemur_simus ENSPSMG00000007583
microcebus_murinus ENSMICG00000034926
propithecus_coquereli ENSPCOG00000016735
otolemur_garnettii ENSOGAG00000004474
sorex_araneus ENSSARG00000001849
erinaceus_europaeus ENSEEUG00000007229
ursus_americanus ENSUAMG00000009776
ursus_maritimus ENSUMAG00000015145
ailuropoda_melanoleuca ENSAMEG00000002567
mustela_putorius_furo ENSMPUG00000010781
neovison_vison ENSNVIG00000016222
canis_lupus_dingo ENSCAFG00020020231
canis_lupus_familiaris ENSCAFG00000025202
vulpes_vulpes ENSVVUG00000001623
panthera_pardus ENSPPRG00000007718
panthera_tigris_altaica ENSPTIG00000010298
felis_catus ENSFCAG00000005137
pteropus_vampyrus ENSPVAG00000002689
myotis_lucifugus ENSMLUG00000022410
vicugna_pacos ENSVPAG00000003348
equus_asinus_asinus ENSEASG00005018704
equus_caballus ENSECAG00000016228
capra_hircus ENSCHIG00000016188
ovis_aries ENSOARG00000012954
bos_taurus ENSBTAG00000017733
bos_mutus ENSBMUG00000007085
bison_bison_bison ENSBBBG00000003416
tursiops_truncatus ENSTTRG00000005813
sus_scrofa ENSSSCG00000006140
loxodonta_africana ENSLAFG00000004406
procavia_capensis ENSPCAG00000000841
choloepus_hoffmanni ENSCHOG00000000722
dasypus_novemcinctus ENSDNOG00000043973
oryctolagus_cuniculus ENSOCUG00000011742
ochotona_princeps ENSOPRG00000014171
tupaia_belangeri ENSTBEG00000010555
echinops_telfairi ENSETEG00000008499
ornithorhynchus_anatinus ENSOANG00000002036
apteryx_haastii ENSAHAG00000013617
apteryx_rowi ENSARWG00000015804
apteryx_owenii ENSAOWG00000005592
dromaius_novaehollandiae ENSDNVG00000005084
nothoprocta_perdicaria ENSNPEG00000013107
manacus_vitellinus ENSMVIG00005015687
lepidothrix_coronata ENSLCOG00000010271
taeniopygia_guttata ENSTGUG00000011728
lonchura_striata_domestica ENSLSDG00000001991
serinus_canaria ENSSCAG00000002638
cyanistes_caeruleus ENSCCEG00000009660
parus_major ENSPMJG00000005531
ficedula_albicollis ENSFALG00000004923
zonotrichia_albicollis ENSZALG00000014050
junco_hyemalis ENSJHYG00000006800
melopsittacus_undulatus ENSMUNG00000006319
calidris_pygmaea ENSCPGG00000017016
calidris_pugnax ENSCPUG00000016044
anser_brachyrhynchus ENSABRG00000013111
anas_platyrhynchos_platyrhynchos ENSAPLG00000003211
gallus_gallus ENSGALG00000030781
coturnix_japonica ENSCJPG00005000223
numida_meleagris ENSNMEG00000017605
crocodylus_porosus ENSCPRG00005001001
chelonoidis_abingdonii ENSCABG00000011569
gopherus_agassizii ENSGAGG00000020035
