chelonoidis_abingdonii ENSCABG00000013654
gopherus_agassizii ENSGAGG00000025393
chrysemys_picta ENSCPBG00000002049
pogona_vitticeps ENSPVIG00000025269
notechis_scutatus ENSNSUG00000012274
salvator_merianae ENSSMRG00000021448
sphenodon_punctatus ENSSPUG00000011679
gallus_gallus ENSGALG00000048802
equus_asinus ENSEASG00005023133
capra_hircus ENSCHIG00000019617
ursus_maritimus ENSUMAG00000020673
ursus_americanus ENSUAMG00000010715
canis_lupus ENSCAFG00020004283
vulpes_vulpes ENSVVUG00000015717
pan_troglodytes ENSPTRG00000050504
gorilla_gorilla ENSGGOG00000040327
mandrillus_leucophaeus ENSMLEG00000022517
castor_canadensis ENSCCNG00000003769
meriones_unguiculatus ENSMUGG00000001620
