gopherus_agassizii ENSGAGG00000000860
chelonoidis_abingdonii ENSCABG00000008406
chrysemys_picta ENSCPBG00000025603
pelodiscus_sinensis ENSPSIG00000016138
apteryx_haastii ENSAHAG00000019440
apteryx_owenii ENSAOWG00000008217
apteryx_rowi ENSARWG00000015521
dromaius_novaehollandiae ENSDNVG00000004687
nothoprocta_perdicaria ENSNPEG00000002976
anser_brachyrhynchus ENSABRG00000020917
anas_platyrhynchos ENSAPLG00000010510
calidris_pugnax ENSCPUG00000012299
calidris_pugnax ENSCPUG00000012297
calidris_pygmaea ENSCPGG00000001378
melopsittacus_undulatus ENSMUNG00000000598
anolis_carolinensis ENSACAG00000008756
pogona_vitticeps ENSPVIG00000005118
notechis_scutatus ENSNSUG00000013113
salvator_merianae ENSSMRG00000016509
sphenodon_punctatus ENSSPUG00000017687
phascolarctos_cinereus ENSPCIG00000003617
notamacropus_eugenii ENSMEUG00000012303
vombatus_ursinus ENSVURG00010001983
sarcophilus_harrisii ENSSHAG00000004343
sarcophilus_harrisii ENSSHAG00000004105
monodelphis_domestica ENSMODG00000011046
choloepus_hoffmanni ENSCHOG00000001963
dasypus_novemcinctus ENSDNOG00000009775
loxodonta_africana ENSLAFG00000014138
procavia_capensis ENSPCAG00000013072
echinops_telfairi ENSETEG00000009814
cricetulus_griseus ENSCGRG00001024509
cricetulus_griseus ENSCGRG00015009836
cricetulus_griseus ENSCGRG00000014507
mesocricetus_auratus ENSMAUG00000012508
microtus_ochrogaster ENSMOCG00000018932
peromyscus_maniculatus ENSPEMG00000016273
mus_spretus MGP_SPRETEiJ_G0023300
mus_spicilegus ENSMSIG00000011896
mus_musculus ENSMUSG00000038425
mus_caroli MGP_CAROLIEiJ_G0022388
mus_pahari MGP_PahariEiJ_G0019116
rattus_norvegicus ENSRNOG00000012111
meriones_unguiculatus ENSMUGG00000020813
nannospalax_galili ENSNGAG00000023223
ictidomys_tridecemlineatus ENSSTOG00000004392
spermophilus_dauricus ENSSDAG00000014606
urocitellus_parryii ENSUPAG00010000594
marmota_marmota ENSMMMG00000005242
cavia_porcellus ENSCPOG00000037626
cavia_aperea ENSCAPG00000012583
chinchilla_lanigera ENSCLAG00000015942
heterocephalus_glaber ENSHGLG00000008868
heterocephalus_glaber ENSHGLG00100015176
fukomys_damarensis ENSFDAG00000004957
castor_canadensis ENSCCNG00000008888
dipodomys_ordii ENSDORG00000015768
tupaia_belangeri ENSTBEG00000010418
pongo_abelii ENSPPYG00000009169
nomascus_leucogenys ENSNLEG00000027146
homo_sapiens ENSG00000101751
gorilla_gorilla ENSGGOG00000014321
pan_troglodytes ENSPTRG00000010034
pan_paniscus ENSPPAG00000033244
nomascus_leucogenys ENSNLEG00000011903
colobus_angolensis ENSCANG00000039949
piliocolobus_tephrosceles ENSPTEG00000015546
rhinopithecus_roxellana ENSRROG00000035744
rhinopithecus_bieti ENSRBIG00000033014
macaca_fascicularis ENSMFAG00000011788
macaca_mulatta ENSMMUG00000010911
macaca_nemestrina ENSMNEG00000041620
cercocebus_atys ENSCATG00000033055
mandrillus_leucophaeus ENSMLEG00000018885
theropithecus_gelada ENSTGEG00000024676
papio_anubis ENSPANG00000006450
chlorocebus_sabaeus ENSCSAG00000018108
cebus_capucinus ENSCCAG00000037034
saimiri_boliviensis ENSSBOG00000025500
callithrix_jacchus ENSCJAG00000001851
aotus_nancymaae ENSANAG00000024794
carlito_syrichta ENSTSYG00000010692
prolemur_simus ENSPSMG00000024832
microcebus_murinus ENSMICG00000008976
propithecus_coquereli ENSPCOG00000022543
otolemur_garnettii ENSOGAG00000008030
ovis_aries ENSOARG00000004784
capra_hircus ENSCHIG00000020002
bos_indicus ENSBIXG00000010351
bos_indicus ENSBIXG00005024986
bos_taurus ENSBTAG00000009129
bos_mutus ENSBMUG00000018943
bison_bison ENSBBBG00000004646
tursiops_truncatus ENSTTRG00000014645
sus_scrofa ENSSSCG00000004529
vicugna_pacos ENSVPAG00000012299
pteropus_vampyrus ENSPVAG00000008558
myotis_lucifugus ENSMLUG00000010010
ursus_americanus ENSUAMG00000015375
ursus_maritimus ENSUMAG00000003446
ailuropoda_melanoleuca ENSAMEG00000017194
mustela_putorius ENSMPUG00000008976
neovison_vison ENSNVIG00000002960
canis_lupus ENSCAFG00000000150
canis_lupus ENSCAFG00020021618
vulpes_vulpes ENSVVUG00000014845
panthera_tigris ENSPTIG00000009520
panthera_pardus ENSPPRG00000003673
felis_catus ENSFCAG00000039381
oryctolagus_cuniculus ENSOCUG00000003746
oryctolagus_cuniculus ENSOCUG00000026392
ochotona_princeps ENSOPRG00000007652
spermophilus_dauricus ENSSDAG00000014646
erinaceus_europaeus ENSEEUG00000014888
sorex_araneus ENSSARG00000008627
equus_caballus ENSECAG00000004436
equus_asinus ENSEASG00005003488
ornithorhynchus_anatinus ENSOANG00000001796
xenopus_tropicalis ENSXETG00000013886
latimeria_chalumnae ENSLACG00000015774
clupea_harengus ENSCHAG00000027083
denticeps_clupeoides ENSDCDG00000004880
astyanax_mexicanus ENSAMXG00000036929
pygocentrus_nattereri ENSPNAG00000017921
ictalurus_punctatus ENSIPUG00000023243
electrophorus_electricus ENSEEEG00000009569
danio_rerio ENSDARG00000029250
oryzias_latipes ENSORLG00015000911
