mola_mola ENSMMOG00000000330
tetraodon_nigroviridis ENSTNIG00000000746
gasterosteus_aculeatus ENSGACG00000012629
labrus_bergylta ENSLBEG00000018391
mastacembelus_armatus ENSMAMG00000019772
monopterus_albus ENSMALG00000011511
anabas_testudineus ENSATEG00000000999
anabas_testudineus ENSATEG00000000098
seriola_lalandi_dorsalis ENSSLDG00000018418
seriola_dumerili ENSSDUG00000005520
poecilia_formosa ENSPFOG00000001033
poecilia_latipinna ENSPLAG00000023721
poecilia_mexicana ENSPMEG00000013306
poecilia_reticulata ENSPREG00000008895
xiphophorus_couchianus ENSXCOG00000009625
xiphophorus_maculatus ENSXMAG00000012844
gambusia_affinis ENSGAFG00000001913
cyprinodon_variegatus ENSCVAG00000017392
cyprinodon_variegatus ENSCVAG00000009038
fundulus_heteroclitus ENSFHEG00000001997
kryptolebias_marmoratus ENSKMAG00000003028
oryzias_latipes ENSORLG00020002988
oryzias_latipes ENSORLG00000005044
oryzias_latipes_asm223469v1 ENSORLG00015020695
oryzias_melastigma ENSOMEG00000004606
astatotilapia_calliptera ENSACLG00000022957
pundamilia_nyererei ENSPNYG00000016478
haplochromis_burtoni ENSHBUG00000005741
maylandia_zebra ENSMZEG00005006452
oreochromis_niloticus ENSONIG00000004781
amphilophus_citrinellus ENSACIG00000014349
amphiprion_percula ENSAPEG00000006669
amphiprion_ocellaris ENSAOCG00000009856
acanthochromis_polyacanthus ENSAPOG00000014429
stegastes_partitus ENSSPAG00000016324
cynoglossus_semilaevis ENSCSEG00000005692
hippocampus_comes ENSHCOG00000001199
hippocampus_comes ENSHCOG00000012204
periophthalmus_magnuspinnatus ENSPMGG00000014785
gadus_morhua ENSGMOG00000008768
esox_lucius ENSELUG00000001523
pygocentrus_nattereri ENSPNAG00000028767
astyanax_mexicanus ENSAMXG00000032908
ictalurus_punctatus ENSIPUG00000016735
danio_rerio ENSDARG00000014357
scleropages_formosus ENSSFOG00015003441
paramormyrops_kingsleyae ENSPKIG00000017996
lepisosteus_oculatus ENSLOCG00000005854
pogona_vitticeps ENSPVIG00000005953
pogona_vitticeps ENSPVIG00000011273
anolis_carolinensis ENSACAG00000015562
notechis_scutatus ENSNSUG00000008326
salvator_merianae ENSSMRG00000002623
sphenodon_punctatus ENSSPUG00000012115
apteryx_haastii ENSAHAG00000011348
apteryx_owenii ENSAOWG00000014409
apteryx_rowi ENSARWG00000002846
dromaius_novaehollandiae ENSDNVG00000002361
nothoprocta_perdicaria ENSNPEG00000013400
taeniopygia_guttata ENSTGUG00000000311
lonchura_striata_domestica ENSLSDG00000004921
junco_hyemalis ENSJHYG00000010715
cyanistes_caeruleus ENSCCEG00000023278
parus_major ENSPMJG00000010606
ficedula_albicollis ENSFALG00000013789
lepidothrix_coronata ENSLCOG00000004904
manacus_vitellinus ENSMVIG00005006468
melopsittacus_undulatus ENSMUNG00000012768
calidris_pygmaea ENSCPGG00000001166
calidris_pugnax ENSCPUG00000006919
gallus_gallus ENSGALG00000036346
coturnix_japonica ENSCJPG00005009856
meleagris_gallopavo ENSMGAG00000001892
numida_meleagris ENSNMEG00000008336
anser_brachyrhynchus ENSABRG00000001683
crocodylus_porosus ENSCPRG00005009388
gopherus_agassizii ENSGAGG00000008477
chelonoidis_abingdonii ENSCABG00000021516
chrysemys_picta_bellii ENSCPBG00000018574
pelodiscus_sinensis ENSPSIG00000010181
phascolarctos_cinereus ENSPCIG00000030459
notamacropus_eugenii ENSMEUG00000010819
monodelphis_domestica ENSMODG00000004693
sarcophilus_harrisii ENSSHAG00000011787
propithecus_coquereli ENSPCOG00000026957
microcebus_murinus ENSMICG00000047953
prolemur_simus ENSPSMG00000008860
otolemur_garnettii ENSOGAG00000033217
pan_troglodytes ENSPTRG00000010228
pan_paniscus ENSPPAG00000008980
gorilla_gorilla ENSGGOG00000025278
homo_sapiens ENSG00000104899
pongo_abelii ENSPPYG00000009343
nomascus_leucogenys ENSNLEG00000028884
rhinopithecus_roxellana ENSRROG00000029011
rhinopithecus_bieti ENSRBIG00000028340
piliocolobus_tephrosceles ENSPTEG00000027780
macaca_fascicularis ENSMFAG00000003930
macaca_nemestrina ENSMNEG00000033089
cercocebus_atys ENSCATG00000012987
theropithecus_gelada ENSTGEG00000012827
papio_anubis ENSPANG00000000999
chlorocebus_sabaeus ENSCSAG00000011706
cebus_capucinus ENSCCAG00000023500
saimiri_boliviensis_boliviensis ENSSBOG00000029483
callithrix_jacchus ENSCJAG00000013212
aotus_nancymaae ENSANAG00000031784
cricetulus_griseus_chok1gshd ENSCGRG00001011164
cricetulus_griseus_crigri ENSCGRG00000015144
cricetulus_griseus_crigri-picr ENSCGRG00015002859
mesocricetus_auratus ENSMAUG00000017937
microtus_ochrogaster ENSMOCG00000020390
peromyscus_maniculatus_bairdii ENSPEMG00000022697
mus_musculus ENSMUSG00000035262
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016421
mus_spicilegus ENSMSIG00000027287
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015603
mus_pahari MGP_PahariEiJ_G0031016
rattus_norvegicus ENSRNOG00000019377
meriones_unguiculatus ENSMUGG00000014042
nannospalax_galili ENSNGAG00000021643
jaculus_jaculus ENSJJAG00000022991
castor_canadensis ENSCCNG00000008013
dipodomys_ordii ENSDORG00000014447
chinchilla_lanigera ENSCLAG00000007492
octodon_degus ENSODEG00000013324
cavia_porcellus ENSCPOG00000019597
heterocephalus_glaber_female ENSHGLG00000016756
heterocephalus_glaber_male ENSHGLG00100000578
fukomys_damarensis ENSFDAG00000007523
urocitellus_parryii ENSUPAG00010013240
ictidomys_tridecemlineatus ENSSTOG00000025795
neovison_vison ENSNVIG00000005195
canis_lupus_dingo ENSCAFG00020018157
ailuropoda_melanoleuca ENSAMEG00000005474
felis_catus ENSFCAG00000033020
panthera_pardus ENSPPRG00000007863
equus_caballus ENSECAG00000036148
equus_asinus_asinus ENSEASG00005021975
capra_hircus ENSCHIG00000024227
ovis_aries ENSOARG00000014380
bos_taurus ENSBTAG00000014955
bos_mutus ENSBMUG00000013753
tursiops_truncatus ENSTTRG00000010184
sus_scrofa ENSSSCG00000035812
pteropus_vampyrus ENSPVAG00000013304
myotis_lucifugus ENSMLUG00000004430
procavia_capensis ENSPCAG00000014577
ornithorhynchus_anatinus ENSOANG00000004254
latimeria_chalumnae ENSLACG00000008582
