anolis_carolinensis ENSACAG00000009675
pogona_vitticeps ENSPVIG00000010631
notechis_scutatus ENSNSUG00000016187
salvator_merianae ENSSMRG00000002230
sphenodon_punctatus ENSSPUG00000018567
calidris_pugnax ENSCPUG00000004014
calidris_pygmaea ENSCPGG00000000425
melopsittacus_undulatus ENSMUNG00000007257
taeniopygia_guttata ENSTGUG00000013510
lonchura_striata_domestica ENSLSDG00000009944
serinus_canaria ENSSCAG00000012307
ficedula_albicollis ENSFALG00000001556
zonotrichia_albicollis ENSZALG00000014151
junco_hyemalis ENSJHYG00000002686
parus_major ENSPMJG00000012251
cyanistes_caeruleus ENSCCEG00000002774
manacus_vitellinus ENSMVIG00005005484
lepidothrix_coronata ENSLCOG00000008803
meleagris_gallopavo ENSMGAG00000014436
coturnix_japonica ENSCJPG00005003349
gallus_gallus ENSGALG00000044138
numida_meleagris ENSNMEG00000010390
anser_brachyrhynchus ENSABRG00000001649
anas_platyrhynchos_platyrhynchos ENSAPLG00000006451
apteryx_owenii ENSAOWG00000002537
apteryx_haastii ENSAHAG00000012202
apteryx_rowi ENSARWG00000002924
dromaius_novaehollandiae ENSDNVG00000004708
nothoprocta_perdicaria ENSNPEG00000014144
crocodylus_porosus ENSCPRG00005011174
gopherus_agassizii ENSGAGG00000011273
chelonoidis_abingdonii ENSCABG00000006326
chrysemys_picta_bellii ENSCPBG00000006080
pelodiscus_sinensis ENSPSIG00000009806
phascolarctos_cinereus ENSPCIG00000030046
notamacropus_eugenii ENSMEUG00000015520
monodelphis_domestica ENSMODG00000002491
sarcophilus_harrisii ENSSHAG00000018367
loxodonta_africana ENSLAFG00000018676
procavia_capensis ENSPCAG00000008797
echinops_telfairi ENSETEG00000019832
propithecus_coquereli ENSPCOG00000017837
microcebus_murinus ENSMICG00000007836
prolemur_simus ENSPSMG00000010109
otolemur_garnettii ENSOGAG00000002120
macaca_fascicularis ENSMFAG00000001951
macaca_nemestrina ENSMNEG00000040838
papio_anubis ENSPANG00000035424
theropithecus_gelada ENSTGEG00000008396
mandrillus_leucophaeus ENSMLEG00000039317
cercocebus_atys ENSCATG00000037113
chlorocebus_sabaeus ENSCSAG00000010901
rhinopithecus_bieti ENSRBIG00000029206
rhinopithecus_roxellana ENSRROG00000031341
colobus_angolensis_palliatus ENSCANG00000038883
piliocolobus_tephrosceles ENSPTEG00000021188
gorilla_gorilla ENSGGOG00000004520
homo_sapiens ENSG00000143167
pan_troglodytes ENSPTRG00000001630
pan_paniscus ENSPPAG00000039182
pongo_abelii ENSPPYG00000000554
nomascus_leucogenys ENSNLEG00000028779
cebus_capucinus ENSCCAG00000019822
saimiri_boliviensis_boliviensis ENSSBOG00000018974
callithrix_jacchus ENSCJAG00000017174
aotus_nancymaae ENSANAG00000030135
mus_spicilegus ENSMSIG00000013055
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015620
mus_musculus ENSMUSG00000000544
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014813
mus_pahari MGP_PahariEiJ_G0028050
rattus_norvegicus ENSRNOG00000003740
meriones_unguiculatus ENSMUGG00000015931
meriones_unguiculatus ENSMUGG00000015927
cricetulus_griseus_crigri ENSCGRG00000016871
cricetulus_griseus_chok1gshd ENSCGRG00001023721
cricetulus_griseus_crigri-picr ENSCGRG00015008368
peromyscus_maniculatus_bairdii ENSPEMG00000021697
nannospalax_galili ENSNGAG00000020099
cavia_aperea ENSCAPG00000009312
cavia_porcellus ENSCPOG00000000085
octodon_degus ENSODEG00000002337
spermophilus_dauricus ENSSDAG00000004328
ictidomys_tridecemlineatus ENSSTOG00000010462
urocitellus_parryii ENSUPAG00010006665
marmota_marmota_marmota ENSMMMG00000020543
dipodomys_ordii ENSDORG00000029392
equus_caballus ENSECAG00000000385
equus_asinus_asinus ENSEASG00005019121
pteropus_vampyrus ENSPVAG00000009081
myotis_lucifugus ENSMLUG00000017244
capra_hircus ENSCHIG00000014178
ovis_aries ENSOARG00000011969
bos_mutus ENSBMUG00000014238
bos_taurus ENSBTAG00000009148
bison_bison_bison ENSBBBG00000004639
tursiops_truncatus ENSTTRG00000008484
sus_scrofa ENSSSCG00000006312
vicugna_pacos ENSVPAG00000000078
ursus_maritimus ENSUMAG00000016556
ursus_americanus ENSUAMG00000018440
ailuropoda_melanoleuca ENSAMEG00000000019
neovison_vison ENSNVIG00000008264
mustela_putorius_furo ENSMPUG00000015681
canis_lupus_familiaris ENSCAFG00000015579
