takifugu_rubripes ENSTRUG00000022559
tetraodon_nigroviridis ENSTNIG00000003054
labrus_bergylta ENSLBEG00000001146
gasterosteus_aculeatus ENSGACG00000012006
oryzias_latipes ENSORLG00000029812
oryzias_latipes_asm223469v1 ENSORLG00015020972
oryzias_latipes ENSORLG00020015288
oryzias_melastigma ENSOMEG00000001613
scophthalmus_maximus ENSSMAG00000002500
cynoglossus_semilaevis ENSCSEG00000007292
fundulus_heteroclitus ENSFHEG00000013918
cyprinodon_variegatus ENSCVAG00000018085
poecilia_latipinna ENSPLAG00000015383
poecilia_formosa ENSPFOG00000005479
poecilia_mexicana ENSPMEG00000009701
poecilia_reticulata ENSPREG00000014634
xiphophorus_maculatus ENSXMAG00000025848
gambusia_affinis ENSGAFG00000020309
kryptolebias_marmoratus ENSKMAG00000004439
seriola_dumerili ENSSDUG00000013325
seriola_lalandi_dorsalis ENSSLDG00000022533
amphiprion_percula ENSAPEG00000012044
amphiprion_ocellaris ENSAOCG00000012556
acanthochromis_polyacanthus ENSAPOG00000022625
stegastes_partitus ENSSPAG00000013422
astatotilapia_calliptera ENSACLG00000023526
haplochromis_burtoni ENSHBUG00000000993
pundamilia_nyererei ENSPNYG00000009728
maylandia_zebra ENSMZEG00005024032
neolamprologus_brichardi ENSNBRG00000002082
oreochromis_niloticus ENSONIG00000005708
amphilophus_citrinellus ENSACIG00000023906
monopterus_albus ENSMALG00000010438
mastacembelus_armatus ENSMAMG00000011973
anabas_testudineus ENSATEG00000010475
mola_mola ENSMMOG00000000304
periophthalmus_magnuspinnatus ENSPMGG00000016093
hippocampus_comes ENSHCOG00000018068
gadus_morhua ENSGMOG00000002552
esox_lucius ENSELUG00000022997
astyanax_mexicanus ENSAMXG00000009935
pygocentrus_nattereri ENSPNAG00000010760
ictalurus_punctatus ENSIPUG00000021010
danio_rerio ENSDARG00000037884
paramormyrops_kingsleyae ENSPKIG00000015202
lepisosteus_oculatus ENSLOCG00000005884
ornithorhynchus_anatinus ENSOANG00000014498
xenopus_tropicalis ENSXETG00000013633
apteryx_owenii ENSAOWG00000001348
apteryx_rowi ENSARWG00000010990
dromaius_novaehollandiae ENSDNVG00000001360
nothoprocta_perdicaria ENSNPEG00000003835
anas_platyrhynchos_platyrhynchos ENSAPLG00000019842
anser_brachyrhynchus ENSABRG00000009314
meleagris_gallopavo ENSMGAG00000015230
coturnix_japonica ENSCJPG00005004175
gallus_gallus ENSGALG00000017248
numida_meleagris ENSNMEG00000019752
junco_hyemalis ENSJHYG00000017425
zonotrichia_albicollis ENSZALG00000007974
ficedula_albicollis ENSFALG00000007765
taeniopygia_guttata ENSTGUG00000012941
lonchura_striata_domestica ENSLSDG00000000912
serinus_canaria ENSSCAG00000002948
cyanistes_caeruleus ENSCCEG00000001457
parus_major ENSPMJG00000001108
melopsittacus_undulatus ENSMUNG00000002595
calidris_pygmaea ENSCPGG00000008523
lepidothrix_coronata ENSLCOG00000015881
manacus_vitellinus ENSMVIG00005011976
crocodylus_porosus ENSCPRG00005016207
chelonoidis_abingdonii ENSCABG00000004539
gopherus_agassizii ENSGAGG00000004474
chrysemys_picta_bellii ENSCPBG00000006855
pelodiscus_sinensis ENSPSIG00000003078
sphenodon_punctatus ENSSPUG00000006349
anolis_carolinensis ENSACAG00000001098
pogona_vitticeps ENSPVIG00000007431
notechis_scutatus ENSNSUG00000018615
salvator_merianae ENSSMRG00000007583
phascolarctos_cinereus ENSPCIG00000027547
notamacropus_eugenii ENSMEUG00000012886
sarcophilus_harrisii ENSSHAG00000018081
monodelphis_domestica ENSMODG00000004506
