anolis_carolinensis ENSACAG00000013785
pogona_vitticeps ENSPVIG00000024045
notechis_scutatus ENSNSUG00000014868
salvator_merianae ENSSMRG00000010924
sphenodon_punctatus ENSSPUG00000009127
apteryx_owenii ENSAOWG00000002614
apteryx_haastii ENSAHAG00000017120
apteryx_rowi ENSARWG00000004859
nothoprocta_perdicaria ENSNPEG00000007227
dromaius_novaehollandiae ENSDNVG00000010936
zonotrichia_albicollis ENSZALG00000008947
junco_hyemalis ENSJHYG00000000382
lonchura_striata_domestica ENSLSDG00000010507
taeniopygia_guttata ENSTGUG00000011672
ficedula_albicollis ENSFALG00000008637
lepidothrix_coronata ENSLCOG00000000455
manacus_vitellinus ENSMVIG00005015746
calidris_pygmaea ENSCPGG00000000034
calidris_pugnax ENSCPUG00000016029
anser_brachyrhynchus ENSABRG00000008323
gallus_gallus ENSGALG00000042794
coturnix_japonica ENSCJPG00005011834
meleagris_gallopavo ENSMGAG00000011678
numida_meleagris ENSNMEG00000017567
anas_platyrhynchos_platyrhynchos ENSAPLG00000018454
parus_major ENSPMJG00000005494
cyanistes_caeruleus ENSCCEG00000009738
serinus_canaria ENSSCAG00000002567
melopsittacus_undulatus ENSMUNG00000006254
apteryx_owenii ENSAOWG00000002618
dromaius_novaehollandiae ENSDNVG00000010938
cyanistes_caeruleus ENSCCEG00000009737
anas_platyrhynchos_platyrhynchos ENSAPLG00000030779
gopherus_agassizii ENSGAGG00000021618
crocodylus_porosus ENSCPRG00005000541
chelonoidis_abingdonii ENSCABG00000016245
gopherus_agassizii ENSGAGG00000021621
chrysemys_picta_bellii ENSCPBG00000008236
pelodiscus_sinensis ENSPSIG00000002408
notamacropus_eugenii ENSMEUG00000012851
phascolarctos_cinereus ENSPCIG00000024131
monodelphis_domestica ENSMODG00000006232
sus_scrofa ENSSSCG00000024780
vicugna_pacos ENSVPAG00000001147
bos_mutus ENSBMUG00000026164
bos_taurus ENSBTAG00000003588
bison_bison_bison ENSBBBG00000003681
ovis_aries ENSOARG00000014883
capra_hircus ENSCHIG00000015733
tursiops_truncatus ENSTTRG00000002765
pteropus_vampyrus ENSPVAG00000011938
myotis_lucifugus ENSMLUG00000009506
ursus_maritimus ENSUMAG00000015038
ursus_americanus ENSUAMG00000017060
canis_lupus_familiaris ENSCAFG00000008505
canis_lupus_dingo ENSCAFG00020020376
mustela_putorius_furo ENSMPUG00000001798
neovison_vison ENSNVIG00000021852
panthera_tigris_altaica ENSPTIG00000018713
panthera_pardus ENSPPRG00000022867
felis_catus ENSFCAG00000023384
equus_asinus_asinus ENSEASG00005020620
equus_caballus ENSECAG00000026943
sorex_araneus ENSSARG00000001809
heterocephalus_glaber_female ENSHGLG00000015438
heterocephalus_glaber_male ENSHGLG00100010007
fukomys_damarensis ENSFDAG00000005463
chinchilla_lanigera ENSCLAG00000008546
octodon_degus ENSODEG00000000821
tupaia_belangeri ENSTBEG00000015393
pan_paniscus ENSPPAG00000040350
pan_troglodytes ENSPTRG00000020378
gorilla_gorilla ENSGGOG00000023665
homo_sapiens ENSG00000104231
pongo_abelii ENSPPYG00000018707
nomascus_leucogenys ENSNLEG00000031659
rhinopithecus_roxellana ENSRROG00000024056
rhinopithecus_bieti ENSRBIG00000034169
piliocolobus_tephrosceles ENSPTEG00000017854
colobus_angolensis_palliatus ENSCANG00000024896
mandrillus_leucophaeus ENSMLEG00000037128
papio_anubis ENSPANG00000000979
theropithecus_gelada ENSTGEG00000024730
macaca_mulatta ENSMMUG00000002626
macaca_fascicularis ENSMFAG00000043948
macaca_nemestrina ENSMNEG00000019770
cercocebus_atys ENSCATG00000012729
chlorocebus_sabaeus ENSCSAG00000013234
callithrix_jacchus ENSCJAG00000041559
saimiri_boliviensis_boliviensis ENSSBOG00000026772
cebus_capucinus ENSCCAG00000017281
aotus_nancymaae ENSANAG00000004585
carlito_syrichta ENSTSYG00000014174
prolemur_simus ENSPSMG00000000069
castor_canadensis ENSCCNG00000018812
dipodomys_ordii ENSDORG00000016480
spermophilus_dauricus ENSSDAG00000003325
urocitellus_parryii ENSUPAG00010016136
ictidomys_tridecemlineatus ENSSTOG00000012904
marmota_marmota_marmota ENSMMMG00000006054
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024847
mus_musculus ENSMUSG00000039795
mus_spicilegus ENSMSIG00000016403
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025777
mus_pahari MGP_PahariEiJ_G0026295
rattus_norvegicus ENSRNOG00000010342
meriones_unguiculatus ENSMUGG00000019653
cricetulus_griseus_crigri-picr ENSCGRG00015018019
cricetulus_griseus_crigri ENSCGRG00000010998
cricetulus_griseus_chok1gshd ENSCGRG00001014683
mesocricetus_auratus ENSMAUG00000004596
microtus_ochrogaster ENSMOCG00000016802
nannospalax_galili ENSNGAG00000000396
jaculus_jaculus ENSJJAG00000012779
cavia_aperea ENSCAPG00000001266
cavia_porcellus ENSCPOG00000014075
ochotona_princeps ENSOPRG00000007756
ochotona_princeps ENSOPRG00000004755
oryctolagus_cuniculus ENSOCUG00000017532
prolemur_simus ENSPSMG00000009187
microcebus_murinus ENSMICG00000016889
otolemur_garnettii ENSOGAG00000009813
choloepus_hoffmanni ENSCHOG00000005021
vulpes_vulpes ENSVVUG00000001126
erinaceus_europaeus ENSEEUG00000007955
dasypus_novemcinctus ENSDNOG00000045824
peromyscus_maniculatus_bairdii ENSPEMG00000024588
procavia_capensis ENSPCAG00000016169
echinops_telfairi ENSETEG00000006500
loxodonta_africana ENSLAFG00000011669
ornithorhynchus_anatinus ENSOANG00000004561
xenopus_tropicalis ENSXETG00000010424
latimeria_chalumnae ENSLACG00000008616
takifugu_rubripes ENSTRUG00000008606
tetraodon_nigroviridis ENSTNIG00000005850
periophthalmus_magnuspinnatus ENSPMGG00000002864
amphilophus_citrinellus ENSACIG00000016680
amphilophus_citrinellus ENSACIG00000016700
xiphophorus_couchianus ENSXCOG00000011532
mastacembelus_armatus ENSMAMG00000004825
anabas_testudineus ENSATEG00000004687
gasterosteus_aculeatus ENSGACG00000004034
scophthalmus_maximus ENSSMAG00000011535
cynoglossus_semilaevis ENSCSEG00000000531
hippocampus_comes ENSHCOG00000007861
fundulus_heteroclitus ENSFHEG00000014607
cyprinodon_variegatus ENSCVAG00000006940
xiphophorus_maculatus ENSXMAG00000002307
gambusia_affinis ENSGAFG00000002814
poecilia_formosa ENSPFOG00000016561
poecilia_mexicana ENSPMEG00000022311
poecilia_latipinna ENSPLAG00000021845
poecilia_reticulata ENSPREG00000008291
kryptolebias_marmoratus ENSKMAG00000013519
oryzias_latipes ENSORLG00020009994
oryzias_latipes ENSORLG00000010815
oryzias_latipes_asm223469v1 ENSORLG00015009955
oryzias_melastigma ENSOMEG00000003674
labrus_bergylta ENSLBEG00000017229
labrus_bergylta ENSLBEG00000009325
mola_mola ENSMMOG00000004361
seriola_dumerili ENSSDUG00000007473
seriola_lalandi_dorsalis ENSSLDG00000021422
monopterus_albus ENSMALG00000020406
amphiprion_ocellaris ENSAOCG00000020403
amphiprion_percula ENSAPEG00000015340
acanthochromis_polyacanthus ENSAPOG00000015643
stegastes_partitus ENSSPAG00000012328
astatotilapia_calliptera ENSACLG00000000740
pundamilia_nyererei ENSPNYG00000000596
maylandia_zebra ENSMZEG00005000943
