anolis_carolinensis ENSACAG00000014901
pogona_vitticeps ENSPVIG00000006805
notechis_scutatus ENSNSUG00000013055
salvator_merianae ENSSMRG00000007543
sphenodon_punctatus ENSSPUG00000006203
lepidothrix_coronata ENSLCOG00000001827
manacus_vitellinus ENSMVIG00005015620
parus_major ENSPMJG00000015447
cyanistes_caeruleus ENSCCEG00000019819
serinus_canaria ENSSCAG00000003398
taeniopygia_guttata ENSTGUG00000005802
lonchura_striata ENSLSDG00000008655
junco_hyemalis ENSJHYG00000001740
zonotrichia_albicollis ENSZALG00000013337
ficedula_albicollis ENSFALG00000006734
melopsittacus_undulatus ENSMUNG00000008247
calidris_pygmaea ENSCPGG00000012584
calidris_pugnax ENSCPUG00000011130
meleagris_gallopavo ENSMGAG00000002378
coturnix_japonica ENSCJPG00005012363
gallus_gallus ENSGALG00000002046
numida_meleagris ENSNMEG00000013963
apteryx_owenii ENSAOWG00000017489
apteryx_haastii ENSAHAG00000011131
apteryx_rowi ENSARWG00000003028
nothoprocta_perdicaria ENSNPEG00000015179
dromaius_novaehollandiae ENSDNVG00000003542
crocodylus_porosus ENSCPRG00005010417
chelonoidis_abingdonii ENSCABG00000016258
gopherus_agassizii ENSGAGG00000006691
chrysemys_picta ENSCPBG00000007549
pelodiscus_sinensis ENSPSIG00000005616
vombatus_ursinus ENSVURG00010016268
phascolarctos_cinereus ENSPCIG00000028408
sarcophilus_harrisii ENSSHAG00000008523
monodelphis_domestica ENSMODG00000002716
echinops_telfairi ENSETEG00000018680
procavia_capensis ENSPCAG00000009113
loxodonta_africana ENSLAFG00000016206
dasypus_novemcinctus ENSDNOG00000046427
microcebus_murinus ENSMICG00000013579
propithecus_coquereli ENSPCOG00000020394
prolemur_simus ENSPSMG00000008104
otolemur_garnettii ENSOGAG00000003809
chlorocebus_sabaeus ENSCSAG00000009900
mandrillus_leucophaeus ENSMLEG00000041903
macaca_mulatta ENSMMUG00000013441
rhinopithecus_bieti ENSRBIG00000032779
colobus_angolensis ENSCANG00000030364
homo_sapiens ENSG00000277758
homo_sapiens ENSG00000204176
pan_paniscus ENSPPAG00000042584
pongo_abelii ENSPPYG00000002829
aotus_nancymaae ENSANAG00000022446
callithrix_jacchus ENSCJAG00000011770
papio_anubis ENSPANG00000022638
cercocebus_atys ENSCATG00000033916
theropithecus_gelada ENSTGEG00000014576
macaca_fascicularis ENSMFAG00000003742
macaca_nemestrina ENSMNEG00000030901
rhinopithecus_roxellana ENSRROG00000028307
piliocolobus_tephrosceles ENSPTEG00000004578
pan_troglodytes ENSPTRG00000029896
gorilla_gorilla ENSGGOG00000016940
nomascus_leucogenys ENSNLEG00000011626
saimiri_boliviensis ENSSBOG00000034981
cebus_capucinus ENSCCAG00000036714
oryctolagus_cuniculus ENSOCUG00000004393
ochotona_princeps ENSOPRG00000014285
heterocephalus_glaber ENSHGLG00100002098
mus_spicilegus ENSMSIG00000013893
mus_spretus MGP_SPRETEiJ_G0020001
mus_musculus ENSMUSG00000041479
mus_caroli MGP_CAROLIEiJ_G0019115
mus_pahari MGP_PahariEiJ_G0030132
rattus_norvegicus ENSRNOG00000051688
meriones_unguiculatus ENSMUGG00000013720
cricetulus_griseus ENSCGRG00000014046
cricetulus_griseus ENSCGRG00001017699
cricetulus_griseus ENSCGRG00015018892
mesocricetus_auratus ENSMAUG00000017421
peromyscus_maniculatus ENSPEMG00000013101
nannospalax_galili ENSNGAG00000016452
castor_canadensis ENSCCNG00000031669
spermophilus_dauricus ENSSDAG00000015776
marmota_marmota ENSMMMG00000012050
urocitellus_parryii ENSUPAG00010005491
ictidomys_tridecemlineatus ENSSTOG00000005908
carlito_syrichta ENSTSYG00000002169
tupaia_belangeri ENSTBEG00000012876
bos_indicus ENSBIXG00005031122
bos_indicus ENSBIXG00000022756
bos_taurus ENSBTAG00000018356
bos_mutus ENSBMUG00000026775
bison_bison ENSBBBG00000001741
ovis_aries ENSOARG00000000877
capra_hircus ENSCHIG00000000200
sus_scrofa ENSSSCG00000028341
equus_asinus ENSEASG00005019478
equus_caballus ENSECAG00000022004
erinaceus_europaeus ENSEEUG00000005566
sorex_araneus ENSSARG00000000519
pteropus_vampyrus ENSPVAG00000007175
tursiops_truncatus ENSTTRG00000013949
ursus_maritimus ENSUMAG00000015426
ursus_americanus ENSUAMG00000007722
ailuropoda_melanoleuca ENSAMEG00000010054
neovison_vison ENSNVIG00000024532
mustela_putorius ENSMPUG00000008956
canis_lupus ENSCAFG00000016100
canis_lupus ENSCAFG00020012325
vulpes_vulpes ENSVVUG00000025932
panthera_pardus ENSPPRG00000006053
panthera_tigris ENSPTIG00000014045
felis_catus ENSFCAG00000000311
ornithorhynchus_anatinus ENSOANG00000007492
xenopus_tropicalis ENSXETG00000001556
latimeria_chalumnae ENSLACG00000001457
astyanax_mexicanus ENSAMXG00000016526
astyanax_mexicanus ENSAMXG00005017733
pygocentrus_nattereri ENSPNAG00000026344
ictalurus_punctatus ENSIPUG00000014639
electrophorus_electricus ENSEEEG00000005898
danio_rerio ENSDARG00000079926
clupea_harengus ENSCHAG00000021021
astatotilapia_calliptera ENSACLG00000026898
maylandia_zebra ENSMZEG00005004545
pundamilia_nyererei ENSPNYG00000004834
neolamprologus_brichardi ENSNBRG00000007649
haplochromis_burtoni ENSHBUG00000009233
oreochromis_niloticus ENSONIG00000008018
amphilophus_citrinellus ENSACIG00000009457
amphiprion_percula ENSAPEG00000008317
amphiprion_ocellaris ENSAOCG00000002635
acanthochromis_polyacanthus ENSAPOG00000002375
poecilia_mexicana ENSPMEG00000005046
poecilia_formosa ENSPFOG00000013989
poecilia_latipinna ENSPLAG00000020430
poecilia_reticulata ENSPREG00000009039
gambusia_affinis ENSGAFG00000011063
xiphophorus_maculatus ENSXMAG00000017022
cyprinodon_variegatus ENSCVAG00000013721
fundulus_heteroclitus ENSFHEG00000009506
kryptolebias_marmoratus ENSKMAG00000009146
oryzias_melastigma ENSOMEG00000007231
oryzias_latipes ENSORLG00000018768
tetraodon_nigroviridis ENSTNIG00000006754
tetraodon_nigroviridis ENSTNIG00000006741
takifugu_rubripes ENSTRUG00000018072
monopterus_albus ENSMALG00000015311
scophthalmus_maximus ENSSMAG00000006022
cynoglossus_semilaevis ENSCSEG00000013453
lates_calcarifer ENSLCAG00010014095
cottoperca_gobio ENSCGOG00000015543
gasterosteus_aculeatus ENSGACG00000003162
larimichthys_crocea ENSLCRG00005021586
labrus_bergylta ENSLBEG00000027393
anabas_testudineus ENSATEG00000004245
mastacembelus_armatus ENSMAMG00000002990
seriola_lalandi ENSSLDG00000017895
seriola_dumerili ENSSDUG00000013750
betta_splendens ENSBSLG00000014838
gouania_willdenowi ENSGWIG00000002965
hippocampus_comes ENSHCOG00000015458
gadus_morhua ENSGMOG00000015272
hucho_hucho ENSHHUG00000028448
paramormyrops_kingsleyae ENSPKIG00000010898
lepisosteus_oculatus ENSLOCG00000012890
erpetoichthys_calabaricus ENSECRG00000009069
callorhinchus_milii ENSCMIG00000009702
eptatretus_burgeri ENSEBUG00000007724
