gopherus_agassizii ENSGAGG00000024013
chelonoidis_abingdonii ENSCABG00000001793
chrysemys_picta_bellii ENSCPBG00000011407
anser_brachyrhynchus ENSABRG00000018926
anas_platyrhynchos_platyrhynchos ENSAPLG00000011879
gallus_gallus ENSGALG00000035842
meleagris_gallopavo ENSMGAG00000000762
numida_meleagris ENSNMEG00000012051
coturnix_japonica ENSCJPG00005005418
manacus_vitellinus ENSMVIG00005016354
lepidothrix_coronata ENSLCOG00000004595
cyanistes_caeruleus ENSCCEG00000007504
parus_major ENSPMJG00000008794
serinus_canaria ENSSCAG00000017210
ficedula_albicollis ENSFALG00000005337
taeniopygia_guttata ENSTGUG00000000750
lonchura_striata_domestica ENSLSDG00000008188
zonotrichia_albicollis ENSZALG00000005534
junco_hyemalis ENSJHYG00000013596
melopsittacus_undulatus ENSMUNG00000008562
calidris_pugnax ENSCPUG00000015993
calidris_pygmaea ENSCPGG00000001614
apteryx_haastii ENSAHAG00000005103
apteryx_owenii ENSAOWG00000017761
apteryx_rowi ENSARWG00000009402
dromaius_novaehollandiae ENSDNVG00000016510
nothoprocta_perdicaria ENSNPEG00000002048
pogona_vitticeps ENSPVIG00000017949
anolis_carolinensis ENSACAG00000000548
notechis_scutatus ENSNSUG00000003679
salvator_merianae ENSSMRG00000004532
sphenodon_punctatus ENSSPUG00000001129
notamacropus_eugenii ENSMEUG00000004230
notamacropus_eugenii ENSMEUG00000001778
phascolarctos_cinereus ENSPCIG00000001241
phascolarctos_cinereus ENSPCIG00000035654
sarcophilus_harrisii ENSSHAG00000016021
monodelphis_domestica ENSMODG00000003980
monodelphis_domestica ENSMODG00000002815
pan_troglodytes ENSPTRG00000004437
pan_paniscus ENSPPAG00000041618
homo_sapiens ENSG00000134955
gorilla_gorilla ENSGGOG00000015550
pongo_abelii ENSPPYG00000004027
nomascus_leucogenys ENSNLEG00000007446
theropithecus_gelada ENSTGEG00000027728
papio_anubis ENSPANG00000014341
mandrillus_leucophaeus ENSMLEG00000028225
cercocebus_atys ENSCATG00000036580
macaca_nemestrina ENSMNEG00000009671
macaca_fascicularis ENSMFAG00000002233
macaca_mulatta ENSMMUG00000038358
chlorocebus_sabaeus ENSCSAG00000002323
rhinopithecus_roxellana ENSRROG00000031011
rhinopithecus_bieti ENSRBIG00000041078
colobus_angolensis_palliatus ENSCANG00000028811
piliocolobus_tephrosceles ENSPTEG00000005876
saimiri_boliviensis_boliviensis ENSSBOG00000021824
cebus_capucinus ENSCCAG00000025489
callithrix_jacchus ENSCJAG00000008209
aotus_nancymaae ENSANAG00000032816
carlito_syrichta ENSTSYG00000007901
prolemur_simus ENSPSMG00000002030
propithecus_coquereli ENSPCOG00000018255
microcebus_murinus ENSMICG00000002974
otolemur_garnettii ENSOGAG00000015600
mus_musculus ENSMUSG00000032122
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033104
mus_spicilegus ENSMSIG00000001573
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031978
mus_pahari MGP_PahariEiJ_G0014842
rattus_norvegicus ENSRNOG00000039390
meriones_unguiculatus ENSMUGG00000006243
cricetulus_griseus_chok1gshd ENSCGRG00001023925
cricetulus_griseus_crigri ENSCGRG00000004517
mesocricetus_auratus ENSMAUG00000017345
peromyscus_maniculatus_bairdii ENSPEMG00000014580
microtus_ochrogaster ENSMOCG00000006398
nannospalax_galili ENSNGAG00000019054
jaculus_jaculus ENSJJAG00000015861
urocitellus_parryii ENSUPAG00010023818
ictidomys_tridecemlineatus ENSSTOG00000016304
spermophilus_dauricus ENSSDAG00000003837
marmota_marmota_marmota ENSMMMG00000000851
castor_canadensis ENSCCNG00000015798
dipodomys_ordii ENSDORG00000013140
cavia_porcellus ENSCPOG00000004719
cavia_aperea ENSCAPG00000005369
octodon_degus ENSODEG00000003464
chinchilla_lanigera ENSCLAG00000017318
heterocephalus_glaber_female ENSHGLG00000005239
heterocephalus_glaber_male ENSHGLG00100004359
fukomys_damarensis ENSFDAG00000006243
ovis_aries ENSOARG00000011217
capra_hircus ENSCHIG00000013351
bos_taurus ENSBTAG00000016704
bos_mutus ENSBMUG00000023308
bison_bison_bison ENSBBBG00000002062
tursiops_truncatus ENSTTRG00000013262
sus_scrofa ENSSSCG00000022536
pteropus_vampyrus ENSPVAG00000000427
myotis_lucifugus ENSMLUG00000008616
equus_caballus ENSECAG00000010251
equus_asinus_asinus ENSEASG00005002146
ursus_maritimus ENSUMAG00000001589
ursus_americanus ENSUAMG00000017820
ailuropoda_melanoleuca ENSAMEG00000000898
neovison_vison ENSNVIG00000020469
mustela_putorius_furo ENSMPUG00000006302
canis_lupus_dingo ENSCAFG00020010770
canis_lupus_familiaris ENSCAFG00000010949
vulpes_vulpes ENSVVUG00000020514
panthera_pardus ENSPPRG00000012672
panthera_tigris_altaica ENSPTIG00000005282
felis_catus ENSFCAG00000015334
oryctolagus_cuniculus ENSOCUG00000014740
ochotona_princeps ENSOPRG00000008405
echinops_telfairi ENSETEG00000012557
procavia_capensis ENSPCAG00000009662
dasypus_novemcinctus ENSDNOG00000032496
erinaceus_europaeus ENSEEUG00000015707
tupaia_belangeri ENSTBEG00000014729
xenopus_tropicalis ENSXETG00000003934
