drosophila_melanogaster FBgn0036188
caenorhabditis_elegans WBGene00014111
petromyzon_marinus ENSPMAG00000007847
eptatretus_burgeri ENSEBUG00000005511
pteropus_vampyrus ENSPVAG00000001164
myotis_lucifugus ENSMLUG00000002487
equus_asinus ENSEASG00005001539
equus_caballus ENSECAG00000019715
bos_indicus ENSBIXG00000012092
bos_indicus ENSBIXG00005030223
bos_taurus ENSBTAG00000005311
bos_mutus ENSBMUG00000016468
bison_bison ENSBBBG00000016919
ovis_aries ENSOARG00000018319
capra_hircus ENSCHIG00000013984
sus_scrofa ENSSSCG00000000063
tursiops_truncatus ENSTTRG00000003373
microcebus_murinus ENSMICG00000013546
prolemur_simus ENSPSMG00000001287
propithecus_coquereli ENSPCOG00000013751
otolemur_garnettii ENSOGAG00000002850
otolemur_garnettii ENSOGAG00000030416
ursus_americanus ENSUAMG00000022585
ursus_maritimus ENSUMAG00000021018
ailuropoda_melanoleuca ENSAMEG00000015630
mustela_putorius ENSMPUG00000016395
neovison_vison ENSNVIG00000000359
vulpes_vulpes ENSVVUG00000003543
panthera_pardus ENSPPRG00000005361
panthera_tigris ENSPTIG00000016286
felis_catus ENSFCAG00000006684
canis_lupus ENSCAFG00020001964
canis_lupus ENSCAFG00000001053
castor_canadensis ENSCCNG00000028889
cavia_aperea ENSCAPG00000003786
cavia_porcellus ENSCPOG00000012650
chinchilla_lanigera ENSCLAG00000016948
heterocephalus_glaber ENSHGLG00000014795
heterocephalus_glaber ENSHGLG00100014750
fukomys_damarensis ENSFDAG00000008844
pongo_abelii ENSPPYG00000011872
pongo_abelii ENSPPYG00000010689
pan_troglodytes ENSPTRG00000051865
pan_paniscus ENSPPAG00000031000
gorilla_gorilla ENSGGOG00000038191
homo_sapiens ENSG00000100413
nomascus_leucogenys ENSNLEG00000015536
macaca_fascicularis ENSMFAG00000001153
macaca_mulatta ENSMMUG00000001459
macaca_nemestrina ENSMNEG00000022264
cercocebus_atys ENSCATG00000018316
chlorocebus_sabaeus ENSCSAG00000005798
mandrillus_leucophaeus ENSMLEG00000024568
papio_anubis ENSPANG00000015758
theropithecus_gelada ENSTGEG00000007723
colobus_angolensis ENSCANG00000035073
piliocolobus_tephrosceles ENSPTEG00000019810
rhinopithecus_roxellana ENSRROG00000033728
rhinopithecus_bieti ENSRBIG00000040089
cebus_capucinus ENSCCAG00000025802
saimiri_boliviensis ENSSBOG00000020652
callithrix_jacchus ENSCJAG00000005072
aotus_nancymaae ENSANAG00000025122
carlito_syrichta ENSTSYG00000003484
mus_spretus MGP_SPRETEiJ_G0020964
mus_musculus ENSMUSG00000022476
mus_spicilegus ENSMSIG00000024528
mus_caroli MGP_CAROLIEiJ_G0020063
mus_pahari MGP_PahariEiJ_G0020065
rattus_norvegicus ENSRNOG00000004471
meriones_unguiculatus ENSMUGG00000017557
peromyscus_maniculatus ENSPEMG00000000726
peromyscus_maniculatus ENSPEMG00000030197
cricetulus_griseus ENSCGRG00000017869
cricetulus_griseus ENSCGRG00015005805
cricetulus_griseus ENSCGRG00001023556
mesocricetus_auratus ENSMAUG00000022215
microtus_ochrogaster ENSMOCG00000018747
nannospalax_galili ENSNGAG00000015009
jaculus_jaculus ENSJJAG00000017986
dipodomys_ordii ENSDORG00000002215
marmota_marmota ENSMMMG00000003743
ictidomys_tridecemlineatus ENSSTOG00000016215
spermophilus_dauricus ENSSDAG00000024030
urocitellus_parryii ENSUPAG00010005893
tupaia_belangeri ENSTBEG00000011425
loxodonta_africana ENSLAFG00000006033
echinops_telfairi ENSETEG00000010746
dasypus_novemcinctus ENSDNOG00000025527
erinaceus_europaeus ENSEEUG00000010464
octodon_degus ENSODEG00000013641
oryctolagus_cuniculus ENSOCUG00000007275
procavia_capensis ENSPCAG00000009882
