ENSGAGP00000035661	ENSGAGG00000025319	Gopherus_agassizii
ENSCABP00000021663	ENSCABG00000015964	Chelonoidis_abingdonii
ENSCPBP00000034404	ENSCPBG00000023987	Chrysemys_picta_bellii
ENSPSIP00000002271	ENSPSIG00000002258	Pelodiscus_sinensis
ENSARWP00000019086	ENSARWG00000013095	Apteryx_rowi
ENSAHAP00000023112	ENSAHAG00000016166	Apteryx_haastii
ENSAOWP00000024921	ENSAOWG00000016870	Apteryx_owenii
ENSDNVP00000005912	ENSDNVG00000004232	Dromaius_novaehollandiae
ENSNPEP00000013132	ENSNPEG00000009810	Nothoprocta_perdicaria
ENSPMJP00000010997	ENSPMJG00000008580	Parus_major
ENSCCEP00000000139	ENSCCEG00000000218	Cyanistes_caeruleus
ENSLSDP00000010668	ENSLSDG00000007846	Lonchura_striata_domestica
ENSTGUP00000013091	ENSTGUG00000012720	Taeniopygia_guttata
ENSSCAP00000010666	ENSSCAG00000008052	Serinus_canaria
ENSJHYP00000023801	ENSJHYG00000017894	Junco_hyemalis
ENSZALP00000005867	ENSZALG00000005443	Zonotrichia_albicollis
ENSFALP00000007280	ENSFALG00000006977	Ficedula_albicollis
ENSLCOP00000022400	ENSLCOG00000015767	Lepidothrix_coronata
ENSMVIP00005013755	ENSMVIG00005009951	Manacus_vitellinus
ENSMUNP00000013785	ENSMUNG00000010754	Melopsittacus_undulatus
ENSCPGP00000009364	ENSCPGG00000006659	Calidris_pygmaea
ENSAPLP00000011930	ENSAPLG00000012169	Anas_platyrhynchos_platyrhynchos
ENSABRP00000002899	ENSABRG00000002809	Anser_brachyrhynchus
ENSGALP00000065776	ENSGALG00000031631	Gallus_gallus
ENSCJPP00005007815	ENSCJPG00005007101	Coturnix_japonica
ENSMGAP00000018462	ENSMGAG00000000955	Meleagris_gallopavo
ENSNMEP00000017125	ENSNMEG00000015023	Numida_meleagris
ENSPVIP00000025987	ENSPVIG00000019424	Pogona_vitticeps
ENSPVIP00000016874	ENSPVIG00000013011	Pogona_vitticeps
ENSACAP00000018276	ENSACAG00000026786	Anolis_carolinensis
ENSACAP00000008285	ENSACAG00000008474	Anolis_carolinensis
ENSNSUP00000008052	ENSNSUG00000006269	Notechis_scutatus
ENSSMRP00000022047	ENSSMRG00000017131	Salvator_merianae
ENSSPUP00000020484	ENSSPUG00000015724	Sphenodon_punctatus
ENSVURP00010015270	ENSVURG00010011697	Vombatus_ursinus
ENSPCIP00000048874	ENSPCIG00000030986	Phascolarctos_cinereus
ENSVURP00010027509	ENSVURG00010021059	Vombatus_ursinus
ENSSHAP00000016635	ENSSHAG00000014152	Sarcophilus_harrisii
ENSMODP00000023166	ENSMODG00000018571	Monodelphis_domestica
ENSEEUP00000010254	ENSEEUG00000011260	Erinaceus_europaeus
ENSSARP00000001241	ENSSARG00000001365	Sorex_araneus
ENSBIXP00005039378	ENSBIXG00005007360	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000031963	ENSBIXG00000006631	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000038565	ENSBTAG00000027049	Bos_taurus
ENSBMUP00000021944	ENSBMUG00000016532	Bos_mutus
ENSBBBP00000009917	ENSBBBG00000018050	Bison_bison_bison
ENSOARP00000012101	ENSOARG00000011290	Ovis_aries
ENSCHIP00000002667	ENSCHIG00000006266	Capra_hircus
ENSTTRP00000014512	ENSTTRG00000015317	Tursiops_truncatus
ENSVPAP00000004457	ENSVPAG00000004805	Vicugna_pacos
ENSCAFP00020011442	ENSCAFG00020009223	Canis_lupus_dingo
ENSCAFP00000003788	ENSCAFG00000002602	Canis_lupus_familiaris
ENSVVUP00000012894	ENSVVUG00000009454	Vulpes_vulpes
ENSNVIP00000004659	ENSNVIG00000003750	Neovison_vison
ENSMPUP00000006129	ENSMPUG00000006181	Mustela_putorius_furo
