ENSPVIP00000021329	ENSPVIG00000016198	Pogona_vitticeps
ENSACAP00000002149	ENSACAG00000002180	Anolis_carolinensis
ENSNSUP00000016602	ENSNSUG00000012242	Notechis_scutatus
ENSSMRP00000015508	ENSSMRG00000012062	Salvator_merianae
ENSSPUP00000001471	ENSSPUG00000001120	Sphenodon_punctatus
ENSABRP00000025070	ENSABRG00000021040	Anser_brachyrhynchus
ENSAPLP00000008722	ENSAPLG00000009009	Anas_platyrhynchos_platyrhynchos
ENSMGAP00000003427	ENSMGAG00000003640	Meleagris_gallopavo
ENSGALP00000003357	ENSGALG00000002144	Gallus_gallus
ENSCJPP00005021271	ENSCJPG00005017025	Coturnix_japonica
ENSNMEP00000006171	ENSNMEG00000006340	Numida_meleagris
ENSLSDP00000020929	ENSLSDG00000014809	Lonchura_striata_domestica
ENSTGUP00000001660	ENSTGUG00000001606	Taeniopygia_guttata
ENSZALP00000014287	ENSZALG00000011858	Zonotrichia_albicollis
ENSJHYP00000006712	ENSJHYG00000005387	Junco_hyemalis
ENSSCAP00000021373	ENSSCAG00000015371	Serinus_canaria
ENSPMJP00000008282	ENSPMJG00000006749	Parus_major
ENSCCEP00000013157	ENSCCEG00000012663	Cyanistes_caeruleus
ENSFALP00000000868	ENSFALG00000000840	Ficedula_albicollis
ENSLCOP00000000431	ENSLCOG00000000391	Lepidothrix_coronata
ENSMVIP00005017929	ENSMVIG00005012758	Manacus_vitellinus
ENSMUNP00000009287	ENSMUNG00000007343	Melopsittacus_undulatus
ENSCPGP00000012919	ENSCPGG00000009173	Calidris_pygmaea
ENSCPUP00000027679	ENSCPUG00000018630	Calidris_pugnax
ENSNPEP00000007082	ENSNPEG00000005313	Nothoprocta_perdicaria
ENSNPEP00000007081	ENSNPEG00000005312	Nothoprocta_perdicaria
ENSAHAP00000025503	ENSAHAG00000017782	Apteryx_haastii
ENSAOWP00000014286	ENSAOWG00000009747	Apteryx_owenii
ENSARWP00000013674	ENSARWG00000009448	Apteryx_rowi
ENSDNVP00000015094	ENSDNVG00000010625	Dromaius_novaehollandiae
ENSCPRP00005003395	ENSCPRG00005002448	Crocodylus_porosus
ENSCABP00000020623	ENSCABG00000015214	Chelonoidis_abingdonii
ENSGAGP00000034971	ENSGAGG00000024863	Gopherus_agassizii
ENSCPBP00000026106	ENSCPBG00000018530	Chrysemys_picta_bellii
ENSPSIP00000011381	ENSPSIG00000010296	Pelodiscus_sinensis
ENSDNOP00000033901	ENSDNOG00000031470	Dasypus_novemcinctus
ENSCHOP00000007949	ENSCHOG00000008973	Choloepus_hoffmanni
ENSLAFP00000008045	ENSLAFG00000009587	Loxodonta_africana
ENSPCOP00000029613	ENSPCOG00000027521	Propithecus_coquereli
ENSPSMP00000010106	ENSPSMG00000007350	Prolemur_simus
ENSMICP00000007210	ENSMICG00000007920	Microcebus_murinus
ENSMICP00000040773	ENSMICG00000042555	Microcebus_murinus
ENSOGAP00000002372	ENSOGAG00000002648	Otolemur_garnettii
ENSTSYP00000020029	ENSTSYG00000012214	Carlito_syrichta
ENSTSYP00000026134	ENSTSYG00000011370	Carlito_syrichta
ENSCCNP00000005114	ENSCCNG00000005478	Castor_canadensis
ENSDORP00000012429	ENSDORG00000013216	Dipodomys_ordii
ENSNGAP00000023001	ENSNGAG00000021690	Nannospalax_galili
ENSPEMP00000021754	ENSPEMG00000019304	Peromyscus_maniculatus_bairdii
ENSMUSP00000079722	ENSMUSG00000043962	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0064383	MGP_CAROLIEiJ_G0026471	Mus_caroli_strain_CAROLI_EIJ
ENSMSIP00000019014	ENSMSIG00000016164	Mus_spicilegus
MGP_SPRETEiJ_P0066886	MGP_SPRETEiJ_G0027450	Mus_spretus_strain_SPRET/EiJ
ENSRNOP00000013570	ENSRNOG00000009977	Rattus_norvegicus
ENSMUGP00000022339	ENSMUGG00000018737	Meriones_unguiculatus
ENSMUGP00000001902	ENSMUGG00000001779	Meriones_unguiculatus
