ENSACAP00000007186	ENSACAG00000007330	Anolis_carolinensis
ENSPVIP00000014159	ENSPVIG00000010939	Pogona_vitticeps
ENSNSUP00000017933	ENSNSUG00000013142	Notechis_scutatus
ENSSMRP00000003118	ENSSMRG00000002630	Salvator_merianae
ENSSPUP00000020454	ENSSPUG00000015686	Sphenodon_punctatus
ENSAHAP00000015888	ENSAHAG00000011366	Apteryx_haastii
ENSAOWP00000020501	ENSAOWG00000013873	Apteryx_owenii
ENSARWP00000000980	ENSARWG00000000803	Apteryx_rowi
ENSDNVP00000021770	ENSDNVG00000015193	Dromaius_novaehollandiae
ENSNPEP00000012638	ENSNPEG00000009439	Nothoprocta_perdicaria
ENSCPUP00000000037	ENSCPUG00000000051	Calidris_pugnax
ENSCPGP00000027553	ENSCPGG00000018996	Calidris_pygmaea
ENSLSDP00000011439	ENSLSDG00000008396	Lonchura_striata_domestica
ENSTGUP00000001027	ENSTGUG00000001003	Taeniopygia_guttata
ENSSCAP00000020608	ENSSCAG00000014856	Serinus_canaria
ENSZALP00000022122	ENSZALG00000017208	Zonotrichia_albicollis
ENSFALP00000011137	ENSFALG00000010674	Ficedula_albicollis
ENSCCEP00000017960	ENSCCEG00000016544	Cyanistes_caeruleus
ENSPMJP00000016888	ENSPMJG00000012724	Parus_major
ENSLCOP00000006172	ENSLCOG00000004581	Lepidothrix_coronata
ENSMVIP00005026880	ENSMVIG00005018718	Manacus_vitellinus
ENSABRP00000024455	ENSABRG00000020528	Anser_brachyrhynchus
ENSAPLP00000013612	ENSAPLG00000013793	Anas_platyrhynchos_platyrhynchos
ENSGALP00000069289	ENSGALG00000000241	Gallus_gallus
ENSCJPP00005011186	ENSCJPG00005009634	Coturnix_japonica
ENSMGAP00000008996	ENSMGAG00000008766	Meleagris_gallopavo
ENSNMEP00000001694	ENSNMEG00000002158	Numida_meleagris
ENSMUNP00000002176	ENSMUNG00000001937	Melopsittacus_undulatus
ENSCPRP00005009067	ENSCPRG00005006457	Crocodylus_porosus
ENSGAGP00000022917	ENSGAGG00000016812	Gopherus_agassizii
ENSCABP00000011449	ENSCABG00000008532	Chelonoidis_abingdonii
ENSCPBP00000019225	ENSCPBG00000013921	Chrysemys_picta_bellii
ENSPSIP00000014897	ENSPSIG00000013298	Pelodiscus_sinensis
ENSVURP00010008329	ENSVURG00010006464	Vombatus_ursinus
ENSPCIP00000050164	ENSPCIG00000004370	Phascolarctos_cinereus
ENSMEUP00000010781	ENSMEUG00000011838	Notamacropus_eugenii
ENSSHAP00000006063	ENSSHAG00000005276	Sarcophilus_harrisii
ENSMODP00000048514	ENSMODG00000038279	Monodelphis_domestica
ENSCCNP00000013211	ENSCCNG00000013742	Castor_canadensis
ENSCCNP00000013210	ENSCCNG00000013740	Castor_canadensis
ENSJJAP00000010292	ENSJJAG00000013928	Jaculus_jaculus
ENSJJAP00000022961	ENSJJAG00000022866	Jaculus_jaculus
ENSJJAP00000018146	ENSJJAG00000019498	Jaculus_jaculus
ENSCGRP00015001028	ENSCGRG00015000907	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001012978	ENSCGRG00001014235	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000009774	ENSCGRG00000007154	Cricetulus_griseus_CriGri_1.0
