ENSACAP00000015180	ENSACAG00000015455	Anolis_carolinensis
ENSFALP00000012346	ENSFALG00000011822	Ficedula_albicollis
ENSELUP00000004190	ENSELUG00000005366	Esox_lucius
ENSTRUP00000042947	ENSTRUG00000016772	Takifugu_rubripes
ENSHHUP00000046393	ENSHHUG00000028228	Hucho_hucho
ENSPFOP00000001558	ENSPFOG00000001629	Poecilia_formosa
ENSARWP00000017916	ENSARWG00000012325	Apteryx_rowi
ENSSPAP00000018342	ENSSPAG00000013849	Stegastes_partitus
ENSGAGP00000008189	ENSGAGG00000006502	Gopherus_agassizii
ENSSMRP00000004718	ENSSMRG00000003890	Salvator_merianae
ENSABRP00000022810	ENSABRG00000019298	Anser_brachyrhynchus
ENSDCDP00000001902	ENSDCDG00000000982	Denticeps_clupeoides
ENSCJPP00005015930	ENSCJPG00005013142	Coturnix_japonica
ENSPNAP00000001076	ENSPNAG00000007954	Pygocentrus_nattereri
ENSLOCP00000018358	ENSLOCG00000014909	Lepisosteus_oculatus
ENSAOWP00000024236	ENSAOWG00000016363	Apteryx_owenii
ENSCABP00000008582	ENSCABG00000006485	Chelonoidis_abingdonii
ENSPNYP00000020753	ENSPNYG00000015696	Pundamilia_nyererei
ENSLCRP00005048695	ENSLCRG00005018401	Larimichthys_crocea
ENSLOCP00000018350	ENSLOCG00000014901	Lepisosteus_oculatus
ENSSFOP00015014059	ENSSFOG00015009084	Scleropages_formosus
ENSECRP00000018081	ENSECRG00000012091	Erpetoichthys_calabaricus
ENSCMIP00000038875	ENSCMIG00000016306	Callorhinchus_milii	ENSCMIT00000039430
ENSNPEP00000001677	ENSNPEG00000001265	Nothoprocta_perdicaria
ENSPRNP00000052866	ENSPRNG00000024955	Parambassis_ranga
ENSXCOP00000008670	ENSXCOG00000006626	Xiphophorus_couchianus
ENSCHAP00000019347	ENSCHAG00000009910	Clupea_harengus
ENSOMEP00000025188	ENSOMEG00000006242	Oryzias_melastigma
ENSAMXP00005016294	ENSAMXG00005008510	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSACIP00000000450	ENSACIG00000000375	Amphilophus_citrinellus
ENSPNAP00000009780	ENSPNAG00000015347	Pygocentrus_nattereri
ENSHBUP00000002213	ENSHBUG00000003423	Haplochromis_burtoni
ENSSMAP00000003052	ENSSMAG00000001902	Scophthalmus_maximus
ENSEEEP00000041937	ENSEEEG00000019805	Electrophorus_electricus
ENSSDUP00000028918	ENSSDUG00000020860	Seriola_dumerili
ENSPNYP00000020725	ENSPNYG00000015675	Pundamilia_nyererei
ENSHHUP00000044258	ENSHHUG00000027092	Hucho_hucho
ENSPVIP00000027849	ENSPVIG00000020677	Pogona_vitticeps
ENSONIP00000010729	ENSONIG00000008531	Oreochromis_niloticus
ENSGACP00000027020	ENSGACG00000020434	Gasterosteus_aculeatus
ENSONIP00000010726	ENSONIG00000008529	Oreochromis_niloticus
ENSPLAP00000003687	ENSPLAG00000005225	Poecilia_latipinna
ENSMMOP00000019127	ENSMMOG00000014483	Mola_mola
ENSACLP00000013910	ENSACLG00000009508	Astatotilapia_calliptera
ENSIPUP00000026771	ENSIPUG00000018142	Ictalurus_punctatus
ENSORLP00020018449	ENSORLG00020019395	Oryzias_latipes_ASM223471v1
ENSTNIP00000021391	ENSTNIG00000018225	Tetraodon_nigroviridis
ENSGWIP00000012971	ENSGWIG00000007488	Gouania_willdenowi
