ENSPVIP00000026095	ENSPVIG00000019499	Pogona_vitticeps
ENSACAP00000019258	ENSACAG00000014445	Anolis_carolinensis
ENSNSUP00000011473	ENSNSUG00000008653	Notechis_scutatus
ENSSMRP00000013123	ENSSMRG00000010219	Salvator_merianae
ENSSPUP00000024154	ENSSPUG00000018500	Sphenodon_punctatus
ENSAPLP00000029758	ENSAPLG00000009844	Anas_platyrhynchos_platyrhynchos
ENSABRP00000002706	ENSABRG00000000391	Anser_brachyrhynchus	ENSABRT00000003922
ENSGALP00000014129	ENSGALG00000052873	Gallus_gallus
ENSMGAP00000011814	ENSMGAG00000011295	Meleagris_gallopavo
ENSCJPP00005017763	ENSCJPG00005014450	Coturnix_japonica
ENSNMEP00000023236	ENSNMEG00000019643	Numida_meleagris
ENSCPGP00000022701	ENSCPGG00000015775	Calidris_pygmaea
ENSCPUP00000020992	ENSCPUG00000014358	Calidris_pugnax
ENSMUNP00000001718	ENSMUNG00000001479	Melopsittacus_undulatus
ENSJHYP00000009498	ENSJHYG00000007490	Junco_hyemalis
ENSZALP00000009746	ENSZALG00000008324	Zonotrichia_albicollis
ENSSCAP00000001648	ENSSCAG00000001384	Serinus_canaria
ENSLSDP00000024189	ENSLSDG00000016990	Lonchura_striata_domestica
ENSTGUP00000011284	ENSTGUG00000010931	Taeniopygia_guttata
ENSFALP00000006272	ENSFALG00000006019	Ficedula_albicollis
ENSPMJP00000019700	ENSPMJG00000014715	Parus_major
ENSCCEP00000003032	ENSCCEG00000003428	Cyanistes_caeruleus
ENSLCOP00000016887	ENSLCOG00000012006	Lepidothrix_coronata
ENSMVIP00005013978	ENSMVIG00005010100	Manacus_vitellinus
ENSAOWP00000009408	ENSAOWG00000006469	Apteryx_owenii
ENSARWP00000013292	ENSARWG00000009227	Apteryx_rowi
ENSAHAP00000005607	ENSAHAG00000003758	Apteryx_haastii
ENSDNVP00000026309	ENSDNVG00000018313	Dromaius_novaehollandiae
ENSCPRP00005026735	ENSCPRG00005018516	Crocodylus_porosus
ENSGAGP00000033502	ENSGAGG00000023865	Gopherus_agassizii
