ENSPVIP00000020278	ENSPVIG00000015468	Pogona_vitticeps
ENSPLAP00000020954	ENSPLAG00000004328	Poecilia_latipinna	ENSPLAT00000012214
ENSCSEP00000019486	ENSCSEG00000012442	Cynoglossus_semilaevis
ENSONIP00000025255	ENSONIG00000020050	Oreochromis_niloticus
ENSPFOP00000000421	ENSPFOG00000000443	Poecilia_formosa
ENSAOCP00000007902	ENSAOCG00000012015	Amphiprion_ocellaris
ENSPREP00000032116	ENSPREG00000021731	Poecilia_reticulata
ENSHHUP00000062205	ENSHHUG00000036785	Hucho_hucho
ENSSMAP00000023125	ENSSMAG00000014116	Scophthalmus_maximus
ENSPMEP00000032998	ENSPMEG00000021270	Poecilia_mexicana
ENSNSUP00000007502	ENSNSUG00000005896	Notechis_scutatus
ENSACIP00000021540	ENSACIG00000016726	Amphilophus_citrinellus
ENSLCAP00010010163	ENSLCAG00010004844	Lates_calcarifer
ENSLCAP00010005903	ENSLCAG00010002941	Lates_calcarifer	ENSLCAT00010006054
ENSPRNP00000014431	ENSPRNG00000007797	Parambassis_ranga
ENSAMXP00000037322	ENSAMXG00000011025	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSORLP00000038469	ENSORLG00000006919	Oryzias_latipes_ASM223467v1
ENSNBRP00000015158	ENSNBRG00000011741	Neolamprologus_brichardi
ENSHHUP00000085760	ENSHHUG00000049649	Hucho_hucho
ENSMMOP00000004322	ENSMMOG00000002848	Mola_mola
ENSMAMP00000016587	ENSMAMG00000011241	Mastacembelus_armatus
ENSXCOP00000002290	ENSXCOG00000001838	Xiphophorus_couchianus
ENSXMAP00000002830	ENSXMAG00000002823	Xiphophorus_maculatus	ENSXMAT00000002835
ENSAMXP00000036538	ENSAMXG00000011957	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSECRP00000030601	ENSECRG00000020718	Erpetoichthys_calabaricus
ENSPRNP00000040208	ENSPRNG00000019743	Parambassis_ranga
ENSAPEP00000002100	ENSAPEG00000001352	Amphiprion_percula
ENSHBUP00000032205	ENSHBUG00000000541	Haplochromis_burtoni
ENSEEEP00000023646	ENSEEEG00000011456	Electrophorus_electricus
ENSDARP00000124513	ENSDARG00000055855	Danio_rerio
ENSSFOP00015007092	ENSSFOG00015004589	Scleropages_formosus
ENSGWIP00000033169	ENSGWIG00000017050	Gouania_willdenowi
ENSKMAP00000020968	ENSKMAG00000015557	Kryptolebias_marmoratus	ENSKMAT00000021242
ENSPLAP00000008031	ENSPLAG00000010496	Poecilia_latipinna
ENSAPEP00000012762	ENSAPEG00000009084	Amphiprion_percula
ENSACIP00000023630	ENSACIG00000018216	Amphilophus_citrinellus
ENSSFOP00015024548	ENSSFOG00015015790	Scleropages_formosus
ENSGWIP00000025092	ENSGWIG00000013282	Gouania_willdenowi
ENSGACP00000007592	ENSGACG00000005755	Gasterosteus_aculeatus
ENSLOCP00000008262	ENSLOCG00000006820	Lepisosteus_oculatus
ENSSLDP00000013937	ENSSLDG00000011110	Seriola_lalandi_dorsalis
ENSPNAP00000011796	ENSPNAG00000003482	Pygocentrus_nattereri
ENSMZEP00005016387	ENSMZEG00005012300	Maylandia_zebra
ENSSMRP00000005167	ENSSMRG00000004229	Salvator_merianae
ENSACLP00000014959	ENSACLG00000010192	Astatotilapia_calliptera	ENSACLT00000015312
ENSKMAP00000020200	ENSKMAG00000015013	Kryptolebias_marmoratus
ENSOMEP00000011676	ENSOMEG00000012991	Oryzias_melastigma
ENSACLP00000008803	ENSACLG00000005972	Astatotilapia_calliptera
ENSLBEP00000034046	ENSLBEG00000025622	Labrus_bergylta
ENSXCOP00000012005	ENSXCOG00000008036	Xiphophorus_couchianus
ENSHCOP00000026851	ENSHCOG00000018180	Hippocampus_comes
ENSCHAP00000039260	ENSCHAG00000018396	Clupea_harengus
ENSSMAP00000025210	ENSSMAG00000015393	Scophthalmus_maximus
ENSPMEP00000015869	ENSPMEG00000018431	Poecilia_mexicana
ENSAMXP00005045664	ENSAMXG00005021080	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSHCOP00000006654	ENSHCOG00000008490	Hippocampus_comes
ENSSPUP00000023256	ENSSPUG00000017842	Sphenodon_punctatus
ENSAMXP00005013709	ENSAMXG00005007361	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSATEP00000014329	ENSATEG00000009990	Anabas_testudineus
ENSSDUP00000024519	ENSSDUG00000017802	Seriola_dumerili
ENSMZEP00005030568	ENSMZEG00005022741	Maylandia_zebra
ENSPKIP00000019404	ENSPKIG00000004593	Paramormyrops_kingsleyae
ENSDCDP00000013635	ENSDCDG00000009608	Denticeps_clupeoides
ENSSLDP00000010020	ENSSLDG00000008001	Seriola_lalandi_dorsalis
ENSCVAP00000028139	ENSCVAG00000015015	Cyprinodon_variegatus
ENSORLP00000043637	ENSORLG00000030144	Oryzias_latipes_ASM223467v1
ENSHHUP00000061069	ENSHHUG00000036192	Hucho_hucho
ENSORLP00015010839	ENSORLG00015011778	Oryzias_latipes_ASM223469v1
ENSCHAP00000024008	ENSCHAG00000011815	Clupea_harengus
ENSSPAP00000009515	ENSSPAG00000007246	Stegastes_partitus
ENSPNYP00000003436	ENSPNYG00000002448	Pundamilia_nyererei
ENSPNYP00000018116	ENSPNYG00000013686	Pundamilia_nyererei
ENSSPAP00000014934	ENSSPAG00000011188	Stegastes_partitus
ENSORLP00020029654	ENSORLG00020013746	Oryzias_latipes_ASM223471v1
ENSHHUP00000039844	ENSHHUG00000024708	Hucho_hucho
ENSTNIP00000006204	ENSTNIG00000003610	Tetraodon_nigroviridis
ENSCPBP00000013432	ENSCPBG00000010052	Chrysemys_picta_bellii
ENSNBRP00000005698	ENSNBRG00000004341	Neolamprologus_brichardi
ENSMAMP00000001108	ENSMAMG00000000486	Mastacembelus_armatus
ENSGMOP00000015601	ENSGMOG00000014571	Gadus_morhua
ENSSDUP00000024556	ENSSDUG00000017819	Seriola_dumerili
ENSFHEP00000001654	ENSFHEG00000002408	Fundulus_heteroclitus
ENSORLP00020018355	ENSORLG00020019427	Oryzias_latipes_ASM223471v1
ENSLBEP00000009794	ENSLBEG00000007555	Labrus_bergylta
ENSHBUP00000010526	ENSHBUG00000012100	Haplochromis_burtoni	ENSHBUT00000017421
ENSMALP00000015475	ENSMALG00000010871	Monopterus_albus
ENSAPOP00000016133	ENSAPOG00000019240	Acanthochromis_polyacanthus
ENSCABP00000025279	ENSCABG00000018603	Chelonoidis_abingdonii
ENSTRUP00000021341	ENSTRUG00000008518	Takifugu_rubripes
ENSONIP00000009934	ENSONIG00000007881	Oreochromis_niloticus
ENSELUP00000025654	ENSELUG00000024350	Esox_lucius
ENSIPUP00000020790	ENSIPUG00000014086	Ictalurus_punctatus
ENSIPUP00000000477	ENSIPUG00000000368	Ictalurus_punctatus
ENSXMAP00000001572	ENSXMAG00000001583	Xiphophorus_maculatus
ENSPFOP00000017827	ENSPFOG00000017734	Poecilia_formosa
ENSGAGP00000016951	ENSGAGG00000012657	Gopherus_agassizii
ENSGAFP00000022808	ENSGAFG00000015420	Gambusia_affinis
ENSPREP00000009678	ENSPREG00000006583	Poecilia_reticulata	ENSPRET00000009794
ENSPMEP00000032713	ENSPMEG00000020775	Poecilia_mexicana
ENSLCAP00010058477	ENSLCAG00010027275	Lates_calcarifer
ENSXETP00000034035	ENSXETG00000015634	Xenopus_tropicalis
ENSBSLP00000025325	ENSBSLG00000012726	Betta_splendens
ENSPKIP00000001911	ENSPKIG00000020024	Paramormyrops_kingsleyae
ENSOMEP00000032714	ENSOMEG00000018293	Oryzias_melastigma
ENSXCOP00000002394	ENSXCOG00000001912	Xiphophorus_couchianus
ENSTRUP00000033713	ENSTRUG00000013244	Takifugu_rubripes
ENSSLDP00000005645	ENSSLDG00000004512	Seriola_lalandi_dorsalis
ENSPMGP00000008145	ENSPMGG00000006738	Periophthalmus_magnuspinnatus
ENSCSEP00000030184	ENSCSEG00000019332	Cynoglossus_semilaevis
ENSDCDP00000001871	ENSDCDG00000000965	Denticeps_clupeoides
ENSPMEP00000030191	ENSPMEG00000016439	Poecilia_mexicana
ENSLCRP00005016899	ENSLCRG00005007013	Larimichthys_crocea
ENSELUP00000006513	ENSELUG00000007396	Esox_lucius
ENSPNAP00000027572	ENSPNAG00000002550	Pygocentrus_nattereri
ENSDARP00000138600	ENSDARG00000098816	Danio_rerio
ENSATEP00000025431	ENSATEG00000017656	Anabas_testudineus
ENSACIP00000008234	ENSACIG00000006471	Amphilophus_citrinellus	ENSACIT00000008482
ENSCMIP00000024547	ENSCMIG00000010882	Callorhinchus_milii
ENSAOCP00000001180	ENSAOCG00000004109	Amphiprion_ocellaris
ENSEEEP00000002145	ENSEEEG00000001309	Electrophorus_electricus
ENSPLAP00000006467	ENSPLAG00000008601	Poecilia_latipinna
ENSLCRP00005023748	ENSLCRG00005009547	Larimichthys_crocea
ENSMALP00000028481	ENSMALG00000019724	Monopterus_albus
ENSCVAP00000000227	ENSCVAG00000001115	Cyprinodon_variegatus	ENSCVAT00000015425
ENSGMOP00000013781	ENSGMOG00000012880	Gadus_morhua
ENSLACP00000022175	ENSLACG00000015312	Latimeria_chalumnae
ENSGACP00000010684	ENSGACG00000008073	Gasterosteus_aculeatus
ENSGAFP00000010472	ENSGAFG00000006645	Gambusia_affinis	ENSGAFT00000010579
ENSPMGP00000006304	ENSPMGG00000005311	Periophthalmus_magnuspinnatus
ENSLCAP00010036829	ENSLCAG00010017238	Lates_calcarifer	ENSLCAT00010037692
ENSDCDP00000035751	ENSDCDG00000023925	Denticeps_clupeoides
ENSCGOP00000050456	ENSCGOG00000022397	Cottoperca_gobio
ENSFHEP00000020459	ENSFHEG00000022884	Fundulus_heteroclitus
ENSORLP00015011210	ENSORLG00015012030	Oryzias_latipes_ASM223469v1
ENSAPOP00000021061	ENSAPOG00000001394	Acanthochromis_polyacanthus
ENSCGOP00000001508	ENSCGOG00000000895	Cottoperca_gobio
ENSBSLP00000016899	ENSBSLG00000008847	Betta_splendens
ENSSDUP00000032502	ENSSDUG00000023348	Seriola_dumerili
ENSMMOP00000002335	ENSMMOG00000001905	Mola_mola
