ENSGAGP00000030693	ENSGAGG00000022083	Gopherus_agassizii
ENSCABP00000012079	ENSCABG00000009040	Chelonoidis_abingdonii
ENSCPBP00000016409	ENSCPBG00000012097	Chrysemys_picta_bellii
ENSPSIP00000013225	ENSPSIG00000011754	Pelodiscus_sinensis
ENSCPRP00005007458	ENSCPRG00005005282	Crocodylus_porosus
ENSOANP00000026881	ENSOANG00000021120	Ornithorhynchus_anatinus
ENSXETP00000046354	ENSXETG00000019907	Xenopus_tropicalis
ENSLACP00000013008	ENSLACG00000011461	Latimeria_chalumnae
ENSCHAP00000047192	ENSCHAG00000021788	Clupea_harengus
ENSDCDP00000023044	ENSDCDG00000017567	Denticeps_clupeoides
ENSPNAP00000001742	ENSPNAG00000000926	Pygocentrus_nattereri
ENSAMXP00000051113	ENSAMXG00000039437	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSIPUP00000034956	ENSIPUG00000023479	Ictalurus_punctatus
ENSDARP00000135277	ENSDARG00000077570	Danio_rerio
ENSLCRP00005005407	ENSLCRG00005002769	Larimichthys_crocea
ENSLBEP00000014428	ENSLBEG00000011196	Labrus_bergylta
ENSCGOP00000045116	ENSCGOG00000020250	Cottoperca_gobio
ENSGACP00000020296	ENSGACG00000015392	Gasterosteus_aculeatus
ENSMAMP00000003832	ENSMAMG00000002570	Mastacembelus_armatus
ENSMALP00000023857	ENSMALG00000016613	Monopterus_albus
ENSATEP00000017399	ENSATEG00000012069	Anabas_testudineus
ENSFHEP00000016301	ENSFHEG00000018001	Fundulus_heteroclitus
ENSCVAP00000028309	ENSCVAG00000015278	Cyprinodon_variegatus
ENSXCOP00000004046	ENSXCOG00000003173	Xiphophorus_couchianus
ENSXMAP00000019091	ENSXMAG00000019040	Xiphophorus_maculatus
ENSGAFP00000018333	ENSGAFG00000012404	Gambusia_affinis
ENSPFOP00000008003	ENSPFOG00000007824	Poecilia_formosa
ENSPLAP00000006355	ENSPLAG00000008493	Poecilia_latipinna
ENSPMEP00000025572	ENSPMEG00000008696	Poecilia_mexicana
ENSPREP00000033139	ENSPREG00000022450	Poecilia_reticulata
ENSKMAP00000000879	ENSKMAG00000000654	Kryptolebias_marmoratus
ENSORLP00015030340	ENSORLG00015013993	Oryzias_latipes_ASM223469v1
ENSORLP00020014396	ENSORLG00020015411	Oryzias_latipes_ASM223471v1
ENSORLP00000006831	ENSORLG00000005424	Oryzias_latipes_ASM223467v1
ENSOMEP00000032208	ENSOMEG00000017520	Oryzias_melastigma
ENSMZEP00005003153	ENSMZEG00005002438	Maylandia_zebra
ENSACLP00000036676	ENSACLG00000024827	Astatotilapia_calliptera
ENSPNYP00000005724	ENSPNYG00000004404	Pundamilia_nyererei
ENSHBUP00000001404	ENSHBUG00000002591	Haplochromis_burtoni
ENSNBRP00000022781	ENSNBRG00000017429	Neolamprologus_brichardi
ENSONIP00000003849	ENSONIG00000003074	Oreochromis_niloticus
ENSACIP00000028059	ENSACIG00000021709	Amphilophus_citrinellus
ENSAOCP00000019915	ENSAOCG00000003659	Amphiprion_ocellaris
ENSAPEP00000028108	ENSAPEG00000019928	Amphiprion_percula
ENSAPOP00000020905	ENSAPOG00000024536	Acanthochromis_polyacanthus
ENSSPAP00000023388	ENSSPAG00000017626	Stegastes_partitus
ENSLCAP00010010466	ENSLCAG00010004998	Lates_calcarifer
ENSSMAP00000034913	ENSSMAG00000021338	Scophthalmus_maximus
ENSSDUP00000009206	ENSSDUG00000006744	Seriola_dumerili
ENSSLDP00000000513	ENSSLDG00000000443	Seriola_lalandi_dorsalis
ENSTNIP00000012295	ENSTNIG00000009425	Tetraodon_nigroviridis
ENSTRUP00000044176	ENSTRUG00000017243	Takifugu_rubripes
ENSMMOP00000023336	ENSMMOG00000017750	Mola_mola
ENSCSEP00000008933	ENSCSEG00000005711	Cynoglossus_semilaevis
ENSHCOP00000018907	ENSHCOG00000003865	Hippocampus_comes
ENSPMGP00000017036	ENSPMGG00000013957	Periophthalmus_magnuspinnatus
ENSGMOP00000001331	ENSGMOG00000001257	Gadus_morhua
ENSHHUP00000028698	ENSHHUG00000018307	Hucho_hucho
ENSHHUP00000028692	ENSHHUG00000018305	Hucho_hucho
ENSELUP00000009276	ENSELUG00000009882	Esox_lucius
ENSSFOP00015025632	ENSSFOG00015016462	Scleropages_formosus
ENSLOCP00000006000	ENSLOCG00000004983	Lepisosteus_oculatus
ENSSTOP00000025537	ENSSTOG00000031778	Ictidomys_tridecemlineatus
ENSOANP00000031847	ENSOANG00000030037	Ornithorhynchus_anatinus
ENSCMIP00000036079	ENSCMIG00000015248	Callorhinchus_milii
