ENSACAP00000014680	ENSACAG00000014965	Anolis_carolinensis
ENSELUP00000028140	ENSELUG00000004614	Esox_lucius
ENSPNAP00000006272	ENSPNAG00000012410	Pygocentrus_nattereri
ENSGACP00000024154	ENSGACG00000018271	Gasterosteus_aculeatus
ENSLSDP00000009963	ENSLSDG00000007349	Lonchura_striata_domestica
ENSEEEP00000011886	ENSEEEG00000005987	Electrophorus_electricus
ENSSDUP00000010028	ENSSDUG00000007281	Seriola_dumerili
ENSCGOP00000028581	ENSCGOG00000013395	Cottoperca_gobio
ENSGAFP00000004613	ENSGAFG00000003130	Gambusia_affinis
ENSCSEP00000022405	ENSCSEG00000014213	Cynoglossus_semilaevis
ENSMUNP00000015954	ENSMUNG00000012291	Melopsittacus_undulatus
ENSPSIP00000000185	ENSPSIG00000000185	Pelodiscus_sinensis
ENSMICP00000044475	ENSMICG00000042674	Microcebus_murinus
ENSMMMP00000024879	ENSMMMG00000021790	Marmota_marmota_marmota
ENSCHAP00000032937	ENSCHAG00000015719	Clupea_harengus
ENSSLDP00000011488	ENSSLDG00000009003	Seriola_lalandi_dorsalis
ENSAOWP00000024073	ENSAOWG00000016256	Apteryx_owenii
ENSSFOP00015006795	ENSSFOG00015004486	Scleropages_formosus
ENSBIXP00005024721	ENSBIXG00005027225	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSECAP00000001614	ENSECAG00000002323	Equus_caballus
ENSAMXP00000026569	ENSAMXG00000036821	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSDNVP00000025763	ENSDNVG00000017929	Dromaius_novaehollandiae
ENSDCDP00000060509	ENSDCDG00000034740	Denticeps_clupeoides
ENSOGAP00000018844	ENSOGAG00000026825	Otolemur_garnettii
ENSHHUP00000058051	ENSHHUG00000034559	Hucho_hucho
ENSPMEP00000020951	ENSPMEG00000024378	Poecilia_mexicana
ENSOANP00000001242	ENSOANG00000000801	Ornithorhynchus_anatinus
ENSPMEP00000020954	ENSPMEG00000024380	Poecilia_mexicana
ENSGWIP00000008935	ENSGWIG00000005318	Gouania_willdenowi
ENSIPUP00000021989	ENSIPUG00000014903	Ictalurus_punctatus
ENSAMXP00005047514	ENSAMXG00005021810	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSMVIP00005004155	ENSMVIG00005003205	Manacus_vitellinus
ENSPNYP00000000316	ENSPNYG00000000239	Pundamilia_nyererei
ENSCAFP00020025864	ENSCAFG00020020337	Canis_lupus_dingo
ENSHBUP00000000495	ENSHBUG00000001668	Haplochromis_burtoni
ENSCPBP00000023323	ENSCPBG00000016648	Chrysemys_picta_bellii
ENSPLAP00000025295	ENSPLAG00000012196	Poecilia_latipinna
ENSARWP00000020088	ENSARWG00000013764	Apteryx_rowi
ENSVVUP00000004210	ENSVVUG00000003285	Vulpes_vulpes
ENSPMGP00000014494	ENSPMGG00000011875	Periophthalmus_magnuspinnatus
ENSCJPP00005014405	ENSCJPG00005012033	Coturnix_japonica
ENSAMEP00000020649	ENSAMEG00000019575	Ailuropoda_melanoleuca
ENSPSMP00000002049	ENSPSMG00000001546	Prolemur_simus
ENSOCUP00000041442	ENSOCUG00000022027	Oryctolagus_cuniculus
ENSAPLP00000000679	ENSAPLG00000001261	Anas_platyrhynchos_platyrhynchos
ENSHHUP00000076222	ENSHHUG00000044620	Hucho_hucho
ENSNMEP00000013525	ENSNMEG00000012322	Numida_meleagris
ENSZALP00000001751	ENSZALG00000002098	Zonotrichia_albicollis
ENSPMJP00000015146	ENSPMJG00000011477	Parus_major
ENSLACP00000013451	ENSLACG00000011841	Latimeria_chalumnae
ENSKMAP00000009644	ENSKMAG00000007191	Kryptolebias_marmoratus
ENSCCEP00000023679	ENSCCEG00000021143	Cyanistes_caeruleus
ENSSCAP00000023629	ENSSCAG00000016916	Serinus_canaria
ENSDARP00000115172	ENSDARG00000030608	Danio_rerio
ENSOARP00000006288	ENSOARG00000005867	Ovis_aries
ENSAMXP00000027180	ENSAMXG00000032903	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSCVAP00000018216	ENSCVAG00000021451	Cyprinodon_variegatus
ENSEEEP00000047918	ENSEEEG00000022561	Electrophorus_electricus
ENSGAFP00000005713	ENSGAFG00000003159	Gambusia_affinis
ENSMAMP00000014070	ENSMAMG00000009546	Mastacembelus_armatus
ENSXCOP00000011492	ENSXCOG00000008675	Xiphophorus_couchianus
ENSMZEP00005015047	ENSMZEG00005010589	Maylandia_zebra
ENSMMOP00000028953	ENSMMOG00000021844	Mola_mola
ENSXMAP00000009475	ENSXMAG00000009464	Xiphophorus_maculatus
ENSSMRP00000004606	ENSSMRG00000003788	Salvator_merianae
ENSXMAP00000009478	ENSXMAG00000009465	Xiphophorus_maculatus
ENSHHUP00000022237	ENSHHUG00000013930	Hucho_hucho
ENSABRP00000024163	ENSABRG00000020293	Anser_brachyrhynchus
ENSSSCP00000026359	ENSSSCG00000012392	Sus_scrofa_strain_reference
ENSXCOP00000011828	ENSXCOG00000008680	Xiphophorus_couchianus
ENSCHAP00000026717	ENSCHAG00000013005	Clupea_harengus
ENSLCRP00005029400	ENSLCRG00005011659	Larimichthys_crocea
ENSFALP00000015784	ENSFALG00000015169	Ficedula_albicollis
ENSTGUP00000007228	ENSTGUG00000007027	Taeniopygia_guttata
ENSTNIP00000004005	ENSTNIG00000000346	Tetraodon_nigroviridis
ENSCHIP00000003771	ENSCHIG00000007957	Capra_hircus
ENSPTIP00000003873	ENSPTIG00000006525	Panthera_tigris_altaica
ENSGWIP00000023746	ENSGWIG00000012654	Gouania_willdenowi
ENSSMAP00000010333	ENSSMAG00000006225	Scophthalmus_maximus
ENSAMXP00005041605	ENSAMXG00005019469	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSGMOP00000006529	ENSGMOG00000006166	Gadus_morhua
ENSUMAP00000029713	ENSUMAG00000021490	Ursus_maritimus
ENSPCIP00000048953	ENSPCIG00000035045	Phascolarctos_cinereus	ENSPCIT00000066870
ENSHHUP00000045929	ENSHHUG00000028006	Hucho_hucho
ENSGAGP00000035774	ENSGAGG00000025392	Gopherus_agassizii
ENSVURP00010016203	ENSVURG00010012416	Vombatus_ursinus	ENSVURT00010018424
ENSSDAP00000009771	ENSSDAG00000008885	Spermophilus_dauricus
ENSHCOP00000001889	ENSHCOG00000002982	Hippocampus_comes
ENSONIP00000025887	ENSONIG00000020582	Oreochromis_niloticus
ENSUPAP00010007001	ENSUPAG00010005634	Urocitellus_parryii
ENSKMAP00000009555	ENSKMAG00000007158	Kryptolebias_marmoratus
ENSPVIP00000026248	ENSPVIG00000019601	Pogona_vitticeps
ENSAOCP00000017504	ENSAOCG00000022651	Amphiprion_ocellaris
ENSSPAP00000013389	ENSSPAG00000010069	Stegastes_partitus
ENSCAFP00000025159	ENSCAFG00000017087	Canis_lupus_familiaris
ENSAPEP00000020563	ENSAPEG00000014498	Amphiprion_percula
ENSPFOP00000020182	ENSPFOG00000020056	Poecilia_formosa
ENSMMOP00000005781	ENSMMOG00000004470	Mola_mola
ENSMPUP00000005031	ENSMPUG00000005070	Mustela_putorius_furo
ENSCVAP00000018233	ENSCVAG00000021592	Cyprinodon_variegatus
ENSPKIP00000035244	ENSPKIG00000014274	Paramormyrops_kingsleyae
ENSSPUP00000004128	ENSSPUG00000003186	Sphenodon_punctatus
ENSORLP00020008682	ENSORLG00020009665	Oryzias_latipes_ASM223471v1
ENSCMIP00000019877	ENSCMIG00000009235	Callorhinchus_milii
ENSFHEP00000008410	ENSFHEG00000009684	Fundulus_heteroclitus
ENSJHYP00000011383	ENSJHYG00000008908	Junco_hyemalis
ENSXETP00000032794	ENSXETG00000016777	Xenopus_tropicalis
ENSCPRP00005001930	ENSCPRG00005001422	Crocodylus_porosus
ENSATEP00000006763	ENSATEG00000004769	Anabas_testudineus
ENSGALP00000008781	ENSGALG00000005475	Gallus_gallus
ENSLCAP00010031825	ENSLCAG00010014958	Lates_calcarifer
ENSNBRP00000017789	ENSNBRG00000013584	Neolamprologus_brichardi
