ENSPVIP00000010318	ENSPVIG00000008179	Pogona_vitticeps
ENSNSUP00000020913	ENSNSUG00000015206	Notechis_scutatus
ENSSMRP00000007364	ENSSMRG00000005923	Salvator_merianae
ENSACAP00000002813	ENSACAG00000002925	Anolis_carolinensis
ENSSPUP00000005792	ENSSPUG00000004479	Sphenodon_punctatus
ENSABRP00000008892	ENSABRG00000007991	Anser_brachyrhynchus
ENSAPLP00000011264	ENSAPLG00000011524	Anas_platyrhynchos_platyrhynchos
ENSCJPP00005013265	ENSCJPG00005011202	Coturnix_japonica
ENSGALP00000055020	ENSGALG00000030303	Gallus_gallus
ENSMGAP00000009488	ENSMGAG00000009206	Meleagris_gallopavo
ENSNMEP00000022131	ENSNMEG00000018936	Numida_meleagris
ENSCPUP00000013109	ENSCPUG00000009316	Calidris_pugnax
ENSCPGP00000005534	ENSCPGG00000004001	Calidris_pygmaea
ENSMUNP00000013800	ENSMUNG00000010766	Melopsittacus_undulatus
ENSPMJP00000013843	ENSPMJG00000010512	Parus_major
ENSCCEP00000012553	ENSCCEG00000012113	Cyanistes_caeruleus
ENSFALP00000007046	ENSFALG00000006755	Ficedula_albicollis
ENSTGUP00000005051	ENSTGUG00000004911	Taeniopygia_guttata
ENSLSDP00000005654	ENSLSDG00000004384	Lonchura_striata_domestica
ENSSCAP00000016644	ENSSCAG00000012136	Serinus_canaria
ENSJHYP00000002018	ENSJHYG00000001715	Junco_hyemalis
ENSZALP00000009204	ENSZALG00000007944	Zonotrichia_albicollis
ENSMVIP00005020832	ENSMVIG00005014673	Manacus_vitellinus
ENSLCOP00000006261	ENSLCOG00000004636	Lepidothrix_coronata
ENSAOWP00000003862	ENSAOWG00000002720	Apteryx_owenii
ENSAHAP00000000047	ENSAHAG00000000056	Apteryx_haastii
ENSARWP00000020693	ENSARWG00000014154	Apteryx_rowi
ENSDNVP00000020918	ENSDNVG00000014650	Dromaius_novaehollandiae
ENSNPEP00000021847	ENSNPEG00000016197	Nothoprocta_perdicaria
ENSCPRP00005009513	ENSCPRG00005006757	Crocodylus_porosus
ENSGAGP00000001680	ENSGAGG00000001349	Gopherus_agassizii
ENSCABP00000026266	ENSCABG00000019304	Chelonoidis_abingdonii
ENSCPBP00000039446	ENSCPBG00000027187	Chrysemys_picta_bellii
ENSPSIP00000001652	ENSPSIG00000001657	Pelodiscus_sinensis
ENSLAFP00000028286	ENSLAFG00000008793	Loxodonta_africana
ENSPCAP00000000044	ENSPCAG00000000054	Procavia_capensis
ENSDNOP00000016897	ENSDNOG00000013935	Dasypus_novemcinctus
ENSBIXP00000004643	ENSBIXG00000010965	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005006318	ENSBIXG00005011848	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000014032	ENSBTAG00000010606	Bos_taurus
ENSBMUP00000017363	ENSBMUG00000013124	Bos_mutus
ENSBBBP00000013326	ENSBBBG00000005637	Bison_bison_bison
ENSCHIP00000002819	ENSCHIG00000006614	Capra_hircus
ENSOARP00000010828	ENSOARG00000010099	Ovis_aries
ENSSSCP00000067389	ENSSSCG00000022797	Sus_scrofa_strain_reference
ENSOPRP00000015650	ENSOPRG00000017150	Ochotona_princeps
ENSOCUP00000020918	ENSOCUG00000003477	Oryctolagus_cuniculus
ENSPVAP00000012539	ENSPVAG00000013298	Pteropus_vampyrus
ENSMLUP00000014704	ENSMLUG00000016137	Myotis_lucifugus
ENSSARP00000003478	ENSSARG00000003879	Sorex_araneus
ENSUMAP00000011876	ENSUMAG00000008891	Ursus_maritimus
ENSUAMP00000005060	ENSUAMG00000004561	Ursus_americanus
ENSAMEP00000021020	ENSAMEG00000019964	Ailuropoda_melanoleuca
