ENSACAP00000019625	ENSACAG00000028208	Anolis_carolinensis
ENSPVIP00000030361	ENSPVIG00000022349	Pogona_vitticeps
ENSNSUP00000020902	ENSNSUG00000015199	Notechis_scutatus
ENSSMRP00000015078	ENSSMRG00000011742	Salvator_merianae
ENSSPUP00000021287	ENSSPUG00000016365	Sphenodon_punctatus
ENSCABP00000026550	ENSCABG00000019494	Chelonoidis_abingdonii
ENSGAGP00000021901	ENSGAGG00000016074	Gopherus_agassizii
ENSCPBP00000037430	ENSCPBG00000025932	Chrysemys_picta_bellii
ENSPSIP00000001119	ENSPSIG00000001121	Pelodiscus_sinensis
ENSCPRP00005011332	ENSCPRG00005008083	Crocodylus_porosus
ENSCPGP00000011748	ENSCPGG00000008384	Calidris_pygmaea
ENSCPUP00000020858	ENSCPUG00000014269	Calidris_pugnax
ENSMUNP00000014902	ENSMUNG00000011571	Melopsittacus_undulatus
ENSLCOP00000006711	ENSLCOG00000004977	Lepidothrix_coronata
ENSMVIP00005005735	ENSMVIG00005004386	Manacus_vitellinus
ENSCCEP00000021164	ENSCCEG00000019187	Cyanistes_caeruleus
ENSPMJP00000020204	ENSPMJG00000015053	Parus_major
ENSLSDP00000025048	ENSLSDG00000017557	Lonchura_striata_domestica
ENSSCAP00000023072	ENSSCAG00000016549	Serinus_canaria
ENSZALP00000001706	ENSZALG00000002034	Zonotrichia_albicollis
ENSJHYP00000012693	ENSJHYG00000009869	Junco_hyemalis
ENSAOWP00000015990	ENSAOWG00000010890	Apteryx_owenii
ENSAHAP00000006462	ENSAHAG00000004874	Apteryx_haastii
ENSARWP00000012742	ENSARWG00000008819	Apteryx_rowi
ENSDNVP00000022295	ENSDNVG00000015525	Dromaius_novaehollandiae
ENSPCIP00000042657	ENSPCIG00000005004	Phascolarctos_cinereus
ENSVURP00010016320	ENSVURG00010012502	Vombatus_ursinus
ENSSHAP00000010368	ENSSHAG00000008952	Sarcophilus_harrisii
ENSMODP00000043755	ENSMODG00000038905	Monodelphis_domestica
ENSOGAP00000021622	ENSOGAG00000028752	Otolemur_garnettii
ENSPSMP00000008735	ENSPSMG00000006420	Prolemur_simus
ENSMMUP00000065093	ENSMMUG00000063575	Macaca_mulatta
ENSTGEP00000036195	ENSTGEG00000028806	Theropithecus_gelada
ENSCSAP00000017970	ENSCSAG00000018428	Chlorocebus_sabaeus
ENSPTEP00000035602	ENSPTEG00000033567	Piliocolobus_tephrosceles
ENSPTRP00000067834	ENSPTRG00000045172	Pan_troglodytes
ENSP00000403151	ENSG00000214688	Homo_sapiens
ENSGGOP00000030122	ENSGGOG00000037482	Gorilla_gorilla
ENSPPYP00000002742	ENSPPYG00000002360	Pongo_abelii
ENSCJAP00000068697	ENSCJAG00000057054	Callithrix_jacchus
