ENSPVIP00000006531	ENSPVIG00000005411	Pogona_vitticeps
ENSACAP00000019985	ENSACAG00000024061	Anolis_carolinensis
ENSSMRP00000015827	ENSSMRG00000012307	Salvator_merianae
ENSSCAP00000001114	ENSSCAG00000000933	Serinus_canaria
ENSLSDP00000019053	ENSLSDG00000013592	Lonchura_striata_domestica
ENSPMJP00000021846	ENSPMJG00000016211	Parus_major
ENSCCEP00000017347	ENSCCEG00000016080	Cyanistes_caeruleus
ENSLCOP00000004946	ENSLCOG00000003713	Lepidothrix_coronata
ENSMVIP00005014221	ENSMVIG00005010271	Manacus_vitellinus
ENSCPGP00000012900	ENSCPGG00000009152	Calidris_pygmaea
ENSCPUP00000027453	ENSCPUG00000018487	Calidris_pugnax
ENSMUNP00000020970	ENSMUNG00000015893	Melopsittacus_undulatus
ENSARWP00000006517	ENSARWG00000004600	Apteryx_rowi
ENSAHAP00000008442	ENSAHAG00000006208	Apteryx_haastii
ENSDNVP00000021414	ENSDNVG00000014984	Dromaius_novaehollandiae
ENSNPEP00000011344	ENSNPEG00000008515	Nothoprocta_perdicaria
ENSCPRP00005006105	ENSCPRG00005004371	Crocodylus_porosus
ENSCABP00000005762	ENSCABG00000004329	Chelonoidis_abingdonii
ENSGAGP00000023017	ENSGAGG00000016887	Gopherus_agassizii
ENSCPBP00000036706	ENSCPBG00000025484	Chrysemys_picta_bellii
ENSMPUP00000004922	ENSMPUG00000004961	Mustela_putorius_furo
ENSNVIP00000027387	ENSNVIG00000021190	Neovison_vison
ENSUAMP00000019771	ENSUAMG00000015650	Ursus_americanus
ENSAMEP00000010280	ENSAMEG00000009780	Ailuropoda_melanoleuca
ENSCAFP00020006162	ENSCAFG00020005012	Canis_lupus_dingo
ENSCAFP00000031075	ENSCAFG00000002115	Canis_lupus_familiaris
ENSVVUP00000009949	ENSVVUG00000007360	Vulpes_vulpes
ENSPTIP00000018249	ENSPTIG00000016439	Panthera_tigris_altaica
ENSPPRP00000011697	ENSPPRG00000005465	Panthera_pardus
ENSFCAP00000010657	ENSFCAG00000011471	Felis_catus
ENSEASP00005015271	ENSEASG00005010659	Equus_asinus_asinus
ENSTTRP00000010977	ENSTTRG00000011584	Tursiops_truncatus
ENSSSCP00000005607	ENSSSCG00000005216	Sus_scrofa_strain_reference
ENSVPAP00000007942	ENSVPAG00000008535	Vicugna_pacos
ENSPVAP00000000232	ENSPVAG00000000254	Pteropus_vampyrus
ENSMLUP00000008714	ENSMLUG00000009569	Myotis_lucifugus
ENSSARP00000003828	ENSSARG00000004245	Sorex_araneus
ENSSARP00000009502	ENSSARG00000010511	Sorex_araneus
ENSPSMP00000036047	ENSPSMG00000024791	Prolemur_simus
ENSPCOP00000009708	ENSPCOG00000016254	Propithecus_coquereli
ENSMICP00000050377	ENSMICG00000043730	Microcebus_murinus
ENSOGAP00000008505	ENSOGAG00000009500	Otolemur_garnettii
ENSPPAP00000006563	ENSPPAG00000025312	Pan_paniscus
ENSPTRP00000035498	ENSPTRG00000045482	Pan_troglodytes
ENSP00000371040	ENSG00000107014	Homo_sapiens
ENSGGOP00000021378	ENSGGOG00000026430	Gorilla_gorilla
ENSNLEP00000010946	ENSNLEG00000008980	Nomascus_leucogenys
ENSPTEP00000002041	ENSPTEG00000002335	Piliocolobus_tephrosceles
ENSCANP00000032447	ENSCANG00000039888	Colobus_angolensis_palliatus
ENSRBIP00000030651	ENSRBIG00000039175	Rhinopithecus_bieti
ENSRROP00000040754	ENSRROG00000043610	Rhinopithecus_roxellana
ENSMMUP00000053647	ENSMMUG00000047971	Macaca_mulatta
ENSMFAP00000025319	ENSMFAG00000044158	Macaca_fascicularis
ENSMNEP00000046190	ENSMNEG00000045554	Macaca_nemestrina
ENSCSAP00000005126	ENSCSAG00000008867	Chlorocebus_sabaeus
ENSTGEP00000025885	ENSTGEG00000020849	Theropithecus_gelada
ENSPANP00000019237	ENSPANG00000025168	Papio_anubis
ENSMLEP00000030630	ENSMLEG00000039515	Mandrillus_leucophaeus
ENSCATP00000031971	ENSCATG00000039089	Cercocebus_atys
ENSP00000223862	ENSG00000107018	Homo_sapiens
ENSGGOP00000005768	ENSGGOG00000005891	Gorilla_gorilla
ENSPTRP00000054896	ENSPTRG00000050353	Pan_troglodytes
ENSPPAP00000013659	ENSPPAG00000029999	Pan_paniscus
ENSNLEP00000010952	ENSNLEG00000008986	Nomascus_leucogenys
ENSSBOP00000003054	ENSSBOG00000015360	Saimiri_boliviensis_boliviensis
ENSCCAP00000039453	ENSCCAG00000037543	Cebus_capucinus_imitator
ENSCJAP00000064363	ENSCJAG00000038187	Callithrix_jacchus
ENSANAP00000011416	ENSANAG00000023659	Aotus_nancymaae
ENSGGOP00000048327	ENSGGOG00000036799	Gorilla_gorilla
ENSPTRP00000035497	ENSPTRG00000020750	Pan_troglodytes
ENSP00000239316	ENSG00000120211	Homo_sapiens
ENSPPYP00000021549	ENSPPYG00000019241	Pongo_abelii
ENSNLEP00000010941	ENSNLEG00000008978	Nomascus_leucogenys
ENSMMUP00000064754	ENSMMUG00000058221	Macaca_mulatta
ENSMFAP00000030057	ENSMFAG00000042244	Macaca_fascicularis
ENSMNEP00000029651	ENSMNEG00000038309	Macaca_nemestrina
ENSMLEP00000021557	ENSMLEG00000034989	Mandrillus_leucophaeus
ENSCATP00000036137	ENSCATG00000040894	Cercocebus_atys
ENSPANP00000019238	ENSPANG00000025167	Papio_anubis
ENSTGEP00000025915	ENSTGEG00000020872	Theropithecus_gelada
ENSCSAP00000005120	ENSCSAG00000008859	Chlorocebus_sabaeus
ENSRROP00000035453	ENSRROG00000041221	Rhinopithecus_roxellana
ENSRBIP00000008119	ENSRBIG00000027959	Rhinopithecus_bieti
ENSCANP00000033798	ENSCANG00000040569	Colobus_angolensis_palliatus
ENSPPYP00000021548	ENSPPYG00000019240	Pongo_abelii
