ENSPVIP00000026832	ENSPVIG00000019968	Pogona_vitticeps
ENSACAP00000015737	ENSACAG00000016018	Anolis_carolinensis
ENSSMRP00000030846	ENSSMRG00000023652	Salvator_merianae
ENSNSUP00000003158	ENSNSUG00000002577	Notechis_scutatus
ENSSPUP00000018381	ENSSPUG00000014195	Sphenodon_punctatus
ENSCCEP00000006123	ENSCCEG00000006609	Cyanistes_caeruleus
ENSPMJP00000005523	ENSPMJG00000004794	Parus_major
ENSFALP00000008965	ENSFALG00000008592	Ficedula_albicollis
ENSLSDP00000003847	ENSLSDG00000002991	Lonchura_striata_domestica
ENSTGUP00000011290	ENSTGUG00000010953	Taeniopygia_guttata
ENSSCAP00000013525	ENSSCAG00000010028	Serinus_canaria
ENSJHYP00000005949	ENSJHYG00000004841	Junco_hyemalis
ENSZALP00000006302	ENSZALG00000005765	Zonotrichia_albicollis
ENSMVIP00005024982	ENSMVIG00005017501	Manacus_vitellinus
ENSLCOP00000009297	ENSLCOG00000006787	Lepidothrix_coronata
ENSCPGP00000010644	ENSCPGG00000007582	Calidris_pygmaea
ENSCPUP00000013485	ENSCPUG00000009547	Calidris_pugnax
ENSMUNP00000009633	ENSMUNG00000007618	Melopsittacus_undulatus
ENSABRP00000011914	ENSABRG00000010699	Anser_brachyrhynchus
ENSAPLP00000008727	ENSAPLG00000009027	Anas_platyrhynchos_platyrhynchos
ENSGALP00000055794	ENSGALG00000009356	Gallus_gallus
ENSMGAP00000010582	ENSMGAG00000010204	Meleagris_gallopavo
ENSCJPP00005022504	ENSCJPG00005017905	Coturnix_japonica
ENSNMEP00000019282	ENSNMEG00000016666	Numida_meleagris
ENSAHAP00000019902	ENSAHAG00000014044	Apteryx_haastii
ENSAOWP00000023753	ENSAOWG00000016016	Apteryx_owenii
ENSARWP00000025450	ENSARWG00000017289	Apteryx_rowi
ENSDNVP00000014686	ENSDNVG00000010340	Dromaius_novaehollandiae
ENSNPEP00000003065	ENSNPEG00000002356	Nothoprocta_perdicaria
ENSCPRP00005013157	ENSCPRG00005009313	Crocodylus_porosus
ENSCABP00000011973	ENSCABG00000008947	Chelonoidis_abingdonii
ENSGAGP00000007945	ENSGAGG00000006325	Gopherus_agassizii
ENSCPBP00000022351	ENSCPBG00000015978	Chrysemys_picta_bellii
ENSPSIP00000013908	ENSPSIG00000012428	Pelodiscus_sinensis
ENSOANP00000001138	ENSOANG00000000724	Ornithorhynchus_anatinus
ENSOANP00000008445	ENSOANG00000005301	Ornithorhynchus_anatinus
ENSDNOP00000006914	ENSDNOG00000008923	Dasypus_novemcinctus
ENSDNOP00000020148	ENSDNOG00000005634	Dasypus_novemcinctus
ENSCHOP00000003170	ENSCHOG00000003576	Choloepus_hoffmanni
ENSLAFP00000016437	ENSLAFG00000023277	Loxodonta_africana
ENSPVAP00000013552	ENSPVAG00000014378	Pteropus_vampyrus
ENSMLUP00000013618	ENSMLUG00000014951	Myotis_lucifugus
ENSECAP00000008618	ENSECAG00000010663	Equus_caballus
ENSEASP00005025293	ENSEASG00005017221	Equus_asinus_asinus
ENSCHIP00000004768	ENSCHIG00000008899	Capra_hircus
ENSCHIP00000000105	ENSCHIG00000000095	Capra_hircus
ENSOARP00000000252	ENSOARG00000000257	Ovis_aries
ENSBIXP00000040630	ENSBIXG00000024747	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005034236	ENSBIXG00005002224	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000005438	ENSBTAG00000004154	Bos_taurus
ENSBMUP00000000478	ENSBMUG00000000438	Bos_mutus
ENSBBBP00000000727	ENSBBBG00000009879	Bison_bison_bison
ENSTTRP00000001805	ENSTTRG00000001924	Tursiops_truncatus
ENSSSCP00000012517	ENSSSCG00000011746	Sus_scrofa_strain_reference
ENSVPAP00000007433	ENSVPAG00000007991	Vicugna_pacos
ENSUAMP00000019131	ENSUAMG00000015106	Ursus_americanus
ENSUMAP00000014251	ENSUMAG00000010506	Ursus_maritimus
ENSAMEP00000004941	ENSAMEG00000004676	Ailuropoda_melanoleuca
ENSNVIP00000016721	ENSNVIG00000013102	Neovison_vison
ENSMPUP00000017001	ENSMPUG00000017110	Mustela_putorius_furo
ENSCAFP00000054560	ENSCAFG00000014846	Canis_lupus_familiaris
ENSCAFP00020004739	ENSCAFG00020003889	Canis_lupus_dingo
ENSVVUP00000001314	ENSVVUG00000001083	Vulpes_vulpes
ENSPPRP00000010259	ENSPPRG00000004486	Panthera_pardus
ENSPTIP00000023915	ENSPTIG00000020199	Panthera_tigris_altaica
ENSFCAP00000037501	ENSFCAG00000031064	Felis_catus
ENSEEUP00000006226	ENSEEUG00000006841	Erinaceus_europaeus
ENSCCNP00000011557	ENSCCNG00000011970	Castor_canadensis
ENSDORP00000004791	ENSDORG00000005119	Dipodomys_ordii
ENSSTOP00000007215	ENSSTOG00000008045	Ictidomys_tridecemlineatus
ENSUPAP00010026258	ENSUPAG00010020765	Urocitellus_parryii
ENSSDAP00000004930	ENSSDAG00000004601	Spermophilus_dauricus
ENSMMMP00000007655	ENSMMMG00000006825	Marmota_marmota_marmota
ENSCLAP00000016084	ENSCLAG00000011070	Chinchilla_lanigera
ENSODEP00000010424	ENSODEG00000007781	Octodon_degus
ENSCPOP00000006021	ENSCPOG00000006684	Cavia_porcellus
ENSCAPP00000011188	ENSCAPG00000012294	Cavia_aperea
ENSHGLP00100012947	ENSHGLG00100009591	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000016200	ENSHGLG00000011598	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000021865	ENSFDAG00000007398	Fukomys_damarensis
ENSOCUP00000011619	ENSOCUG00000013509	Oryctolagus_cuniculus
ENSOPRP00000014255	ENSOPRG00000015606	Ochotona_princeps
ENSMMUP00000079193	ENSMMUG00000039099	Macaca_mulatta
ENSRBIP00000030747	ENSRBIG00000039219	Rhinopithecus_bieti
ENSPSMP00000015521	ENSPSMG00000011049	Prolemur_simus
ENSPPAP00000013624	ENSPPAG00000029978	Pan_paniscus
ENSPTRP00000070313	ENSPTRG00000015616	Pan_troglodytes
ENSP00000415243	ENSG00000136603	Homo_sapiens
ENSGGOP00000020819	ENSGGOG00000026891	Gorilla_gorilla
ENSPPYP00000015973	ENSPPYG00000014290	Pongo_abelii
ENSNLEP00000044544	ENSNLEG00000035512	Nomascus_leucogenys
ENSCANP00000009268	ENSCANG00000028038	Colobus_angolensis_palliatus
ENSPTEP00000034497	ENSPTEG00000032721	Piliocolobus_tephrosceles
ENSRROP00000042760	ENSRROG00000044476	Rhinopithecus_roxellana
ENSMNEP00000009187	ENSMNEG00000029052	Macaca_nemestrina
ENSMFAP00000013924	ENSMFAG00000029995	Macaca_fascicularis
ENSMLEP00000026171	ENSMLEG00000037297	Mandrillus_leucophaeus
ENSCATP00000026272	ENSCATG00000036563	Cercocebus_atys
ENSPANP00000015163	ENSPANG00000009806	Papio_anubis
ENSTGEP00000034749	ENSTGEG00000027700	Theropithecus_gelada
ENSCSAP00000008878	ENSCSAG00000012694	Chlorocebus_sabaeus
ENSCCAP00000025195	ENSCCAG00000030392	Cebus_capucinus_imitator
ENSSBOP00000025402	ENSSBOG00000029173	Saimiri_boliviensis_boliviensis
ENSCJAP00000012163	ENSCJAG00000006578	Callithrix_jacchus
ENSANAP00000013890	ENSANAG00000024866	Aotus_nancymaae
ENSTSYP00000020170	ENSTSYG00000036066	Carlito_syrichta
ENSTSYP00000026171	ENSTSYG00000009989	Carlito_syrichta
ENSPSMP00000034823	ENSPSMG00000023983	Prolemur_simus
ENSPCOP00000003945	ENSPCOG00000011788	Propithecus_coquereli
ENSMICP00000050805	ENSMICG00000049220	Microcebus_murinus
ENSMUSP00000029194	ENSMUSG00000027660	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0059464	MGP_SPRETEiJ_G0025844	Mus_spretus_strain_SPRET/EiJ
