ENSPVIP00000022238	ENSPVIG00000016812	Pogona_vitticeps
ENSACAP00000000370	ENSACAG00000000435	Anolis_carolinensis
ENSNSUP00000026257	ENSNSUG00000018864	Notechis_scutatus
ENSSMRP00000007329	ENSSMRG00000005884	Salvator_merianae
ENSCHIP00000002365	ENSCHIG00000005462	Capra_hircus
ENSBIXP00005042020	ENSBIXG00005025274	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000018903	ENSBTAG00000014221	Bos_taurus
ENSBIXP00000042010	ENSBIXG00000001671	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000005235	ENSBMUG00000004101	Bos_mutus
ENSOARP00000013093	ENSOARG00000012215	Ovis_aries
ENSTTRP00000016475	ENSTTRG00000017384	Tursiops_truncatus
ENSSSCP00000003771	ENSSSCG00000003473	Sus_scrofa_strain_reference
ENSMLUP00000013637	ENSMLUG00000014976	Myotis_lucifugus
ENSPVAP00000010926	ENSPVAG00000011594	Pteropus_vampyrus
ENSEASP00005023313	ENSEASG00005015866	Equus_asinus_asinus
ENSECAP00000019357	ENSECAG00000021924	Equus_caballus
ENSUAMP00000003699	ENSUAMG00000003417	Ursus_americanus
ENSUMAP00000029678	ENSUMAG00000021472	Ursus_maritimus
ENSAMEP00000012178	ENSAMEG00000011576	Ailuropoda_melanoleuca
ENSNVIP00000015635	ENSNVIG00000012277	Neovison_vison
ENSMPUP00000016186	ENSMPUG00000016289	Mustela_putorius_furo
ENSCAFP00000023438	ENSCAFG00000015939	Canis_lupus_familiaris
ENSCAFP00020006091	ENSCAFG00020004952	Canis_lupus_dingo
ENSVVUP00000040669	ENSVVUG00000028965	Vulpes_vulpes
ENSPTIP00000022941	ENSPTIG00000019583	Panthera_tigris_altaica
ENSPPRP00000001921	ENSPPRG00000023775	Panthera_pardus
ENSFCAP00000052221	ENSFCAG00000035026	Felis_catus
ENSSARP00000003390	ENSSARG00000003774	Sorex_araneus
ENSEEUP00000005667	ENSEEUG00000006236	Erinaceus_europaeus
ENSMICP00000048887	ENSMICG00000043831	Microcebus_murinus
ENSPSMP00000009262	ENSPSMG00000006794	Prolemur_simus
ENSPCOP00000014599	ENSPCOG00000018998	Propithecus_coquereli
ENSOGAP00000004552	ENSOGAG00000005092	Otolemur_garnettii
ENSP00000364749	ENSG00000132881	Homo_sapiens
ENSGGOP00000004239	ENSGGOG00000004323	Gorilla_gorilla
ENSPPAP00000011430	ENSPPAG00000028924	Pan_paniscus
