ENSGAGP00000019240	ENSGAGG00000014220	Gopherus_agassizii
ENSCABP00000026678	ENSCABG00000019588	Chelonoidis_abingdonii
ENSCPBP00000012319	ENSCPBG00000009309	Chrysemys_picta_bellii
ENSPSIP00000018600	ENSPSIG00000016504	Pelodiscus_sinensis
ENSPVIP00000003611	ENSPVIG00000003006	Pogona_vitticeps
ENSSMRP00000015613	ENSSMRG00000012142	Salvator_merianae
ENSACAP00000000427	ENSACAG00000000432	Anolis_carolinensis
ENSPCIP00000039014	ENSPCIG00000028661	Phascolarctos_cinereus
ENSVURP00010020191	ENSVURG00010015466	Vombatus_ursinus
ENSMEUP00000011907	ENSMEUG00000013058	Notamacropus_eugenii
ENSMODP00000020661	ENSMODG00000016551	Monodelphis_domestica
ENSCJAP00000056461	ENSCJAG00000045144	Callithrix_jacchus
ENSCCAP00000000911	ENSCCAG00000005712	Cebus_capucinus_imitator
ENSPTRP00000008155	ENSPTRG00000004779	Pan_troglodytes
ENSPPAP00000025489	ENSPPAG00000035875	Pan_paniscus
ENSP00000242728	ENSG00000123095	Homo_sapiens
ENSGGOP00000015118	ENSGGOG00000015498	Gorilla_gorilla
ENSNLEP00000006409	ENSNLEG00000005307	Nomascus_leucogenys
ENSMMUP00000052696	ENSMMUG00000039562	Macaca_mulatta
ENSMFAP00000030044	ENSMFAG00000042227	Macaca_fascicularis
ENSMNEP00000027490	ENSMNEG00000037151	Macaca_nemestrina
ENSTGEP00000033672	ENSTGEG00000026878	Theropithecus_gelada
ENSPANP00000000311	ENSPANG00000006688	Papio_anubis
ENSCATP00000017774	ENSCATG00000032763	Cercocebus_atys
ENSCSAP00000003990	ENSCSAG00000007728	Chlorocebus_sabaeus
ENSPTEP00000031992	ENSPTEG00000030820	Piliocolobus_tephrosceles
ENSRBIP00000017248	ENSRBIG00000032629	Rhinopithecus_bieti
ENSCANP00000001405	ENSCANG00000005169	Colobus_angolensis_palliatus
ENSPPYP00000004990	ENSPPYG00000004372	Pongo_abelii
ENSSBOP00000009010	ENSSBOG00000021412	Saimiri_boliviensis_boliviensis
ENSVVUP00000042689	ENSVVUG00000030341	Vulpes_vulpes
ENSBTAP00000040772	ENSBTAG00000030575	Bos_taurus
ENSANAP00000035929	ENSANAG00000035475	Aotus_nancymaae
ENSTTRP00000013748	ENSTTRG00000014501	Tursiops_truncatus
ENSOARP00000021440	ENSOARG00000019968	Ovis_aries
ENSAMEP00000012518	ENSAMEG00000011905	Ailuropoda_melanoleuca
ENSRROP00000027441	ENSRROG00000037508	Rhinopithecus_roxellana
ENSOPRP00000008808	ENSOPRG00000009637	Ochotona_princeps
ENSMLUP00000018016	ENSMLUG00000028371	Myotis_lucifugus
ENSPSMP00000026233	ENSPSMG00000018412	Prolemur_simus
ENSPCOP00000005682	ENSPCOG00000013824	Propithecus_coquereli
ENSUPAP00010020005	ENSUPAG00010015854	Urocitellus_parryii
ENSPVAP00000004267	ENSPVAG00000004507	Pteropus_vampyrus
ENSHGLP00000007627	ENSHGLG00000005534	Heterocephalus_glaber_HetGla_female_1.0
ENSODEP00000017779	ENSODEG00000013113	Octodon_degus
ENSBIXP00005028061	ENSBIXG00005029600	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000024130	ENSBIXG00000026381	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000030209	ENSBMUG00000022604	Bos_mutus
ENSCHIP00000028701	ENSCHIG00000024108	Capra_hircus
ENSSSCP00000049025	ENSSSCG00000028552	Sus_scrofa_strain_reference
ENSEASP00005020150	ENSEASG00005013893	Equus_asinus_asinus
ENSECAP00000045794	ENSECAG00000034955	Equus_caballus
ENSPPRP00000006922	ENSPPRG00000002206	Panthera_pardus
ENSFCAP00000059686	ENSFCAG00000042690	Felis_catus
ENSCAFP00020015998	ENSCAFG00020012838	Canis_lupus_dingo
ENSOGAP00000020815	ENSOGAG00000032001	Otolemur_garnettii
ENSMICP00000027644	ENSMICG00000026785	Microcebus_murinus
ENSCCNP00000015144	ENSCCNG00000015553	Castor_canadensis
ENSFDAP00000001975	ENSFDAG00000011809	Fukomys_damarensis
ENSHGLP00100009903	ENSHGLG00100007347	Heterocephalus_glaber_HetGla_1.0
ENSCPOP00000015658	ENSCPOG00000025122	Cavia_porcellus
ENSCLAP00000022758	ENSCLAG00000015603	Chinchilla_lanigera
ENSSDAP00000018508	ENSSDAG00000016925	Spermophilus_dauricus
ENSSTOP00000019129	ENSSTOG00000021007	Ictidomys_tridecemlineatus
ENSCGRP00000004134	ENSCGRG00000003042	Cricetulus_griseus_CriGri_1.0
ENSJJAP00000015822	ENSJJAG00000017871	Jaculus_jaculus
ENSMPUP00000010273	ENSMPUG00000010346	Mustela_putorius_furo
ENSLAFP00000025680	ENSLAFG00000030711	Loxodonta_africana
ENSETEP00000014187	ENSETEG00000017468	Echinops_telfairi
MGP_SPRETEiJ_P0080101	MGP_SPRETEiJ_G0030106	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000017094	ENSMSIG00000014616	Mus_spicilegus
ENSMUSP00000032386	ENSMUSG00000030256	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0076826	MGP_CAROLIEiJ_G0029051	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0053182	MGP_PahariEiJ_G0022813	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000064008	ENSRNOG00000048961	Rattus_norvegicus
ENSMUGP00000027555	ENSMUGG00000022901	Meriones_unguiculatus
ENSCGRP00015005859	ENSCGRG00015004542	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001000079	ENSCGRG00001000097	Cricetulus_griseus_CHOK1GS_HDv1
ENSMOCP00000003218	ENSMOCG00000002571	Microtus_ochrogaster
ENSPEMP00000036126	ENSPEMG00000008096	Peromyscus_maniculatus_bairdii
ENSNGAP00000015191	ENSNGAG00000016281	Nannospalax_galili
ENSEEUP00000014308	ENSEEUG00000015668	Erinaceus_europaeus
ENSNVIP00000001570	ENSNVIG00000001271	Neovison_vison
ENSUMAP00000004052	ENSUMAG00000003300	Ursus_maritimus
ENSPTIP00000013390	ENSPTIG00000013141	Panthera_tigris_altaica
ENSTGUP00000012596	ENSTGUG00000012230	Taeniopygia_guttata
ENSFALP00000004043	ENSFALG00000003877	Ficedula_albicollis
ENSLSDP00000009139	ENSLSDG00000006802	Lonchura_striata_domestica
ENSJHYP00000023462	ENSJHYG00000017660	Junco_hyemalis
ENSPMJP00000011913	ENSPMJG00000009191	Parus_major
ENSLCOP00000020441	ENSLCOG00000014476	Lepidothrix_coronata
ENSABRP00000025809	ENSABRG00000021631	Anser_brachyrhynchus
ENSAPLP00000028984	ENSAPLG00000023232	Anas_platyrhynchos_platyrhynchos
ENSGALP00000070474	ENSGALG00000048539	Gallus_gallus
ENSCJPP00005003034	ENSCJPG00005003277	Coturnix_japonica
ENSNMEP00000011917	ENSNMEG00000011160	Numida_meleagris
ENSARWP00000027173	ENSARWG00000018369	Apteryx_rowi
ENSMAUP00000016336	ENSMAUG00000015512	Mesocricetus_auratus
ENSOCUP00000049982	ENSOCUG00000032502	Oryctolagus_cuniculus
ENSMVIP00005002642	ENSMVIG00005002070	Manacus_vitellinus
ENSMUNP00000009006	ENSMUNG00000007102	Melopsittacus_undulatus
ENSXETP00000029101	ENSXETG00000007891	Xenopus_tropicalis
ENSLACP00000014955	ENSLACG00000013163	Latimeria_chalumnae
ENSPKIP00000010994	ENSPKIG00000025488	Paramormyrops_kingsleyae
ENSSFOP00015010622	ENSSFOG00015006883	Scleropages_formosus
ENSPKIP00000000928	ENSPKIG00000019406	Paramormyrops_kingsleyae
ENSCHAP00000055093	ENSCHAG00000024968	Clupea_harengus
ENSDCDP00000043612	ENSDCDG00000027884	Denticeps_clupeoides
ENSEEEP00000045913	ENSEEEG00000021643	Electrophorus_electricus
ENSIPUP00000026919	ENSIPUG00000018231	Ictalurus_punctatus
ENSAMXP00005030031	ENSAMXG00005014795	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000044270	ENSAMXG00000039579	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000030905	ENSPNAG00000017926	Pygocentrus_nattereri
ENSDARP00000061105	ENSDARG00000041691	Danio_rerio
ENSTNIP00000015116	ENSTNIG00000012152	Tetraodon_nigroviridis
ENSTRUP00000013624	ENSTRUG00000005639	Takifugu_rubripes
ENSPMGP00000016764	ENSPMGG00000013749	Periophthalmus_magnuspinnatus
ENSORLP00000014277	ENSORLG00000011401	Oryzias_latipes_ASM223467v1
ENSORLP00020020009	ENSORLG00020021018	Oryzias_latipes_ASM223471v1
ENSORLP00015010683	ENSORLG00015011504	Oryzias_latipes_ASM223469v1
ENSOMEP00000009953	ENSOMEG00000011218	Oryzias_melastigma
ENSBSLP00000023379	ENSBSLG00000011874	Betta_splendens
ENSSMAP00000011869	ENSSMAG00000007312	Scophthalmus_maximus
ENSPFOP00000015612	ENSPFOG00000015542	Poecilia_formosa
ENSPLAP00000027196	ENSPLAG00000015585	Poecilia_latipinna
ENSPMEP00000016711	ENSPMEG00000019433	Poecilia_mexicana
ENSPREP00000027026	ENSPREG00000018249	Poecilia_reticulata
ENSXCOP00000027462	ENSXCOG00000020506	Xiphophorus_couchianus
ENSXMAP00000001109	ENSXMAG00000001113	Xiphophorus_maculatus
ENSGAFP00000032302	ENSGAFG00000021759	Gambusia_affinis
ENSFHEP00000007868	ENSFHEG00000009040	Fundulus_heteroclitus
ENSCVAP00000004786	ENSCVAG00000006116	Cyprinodon_variegatus
ENSKMAP00000005401	ENSKMAG00000004088	Kryptolebias_marmoratus
ENSLBEP00000038180	ENSLBEG00000028454	Labrus_bergylta
ENSLBEP00000018971	ENSLBEG00000014576	Labrus_bergylta
ENSMALP00000015396	ENSMALG00000010814	Monopterus_albus
ENSACLP00000040836	ENSACLG00000027502	Astatotilapia_calliptera
ENSACLP00000041084	ENSACLG00000027670	Astatotilapia_calliptera
ENSMZEP00005023973	ENSMZEG00005017935	Maylandia_zebra
ENSPNYP00000018218	ENSPNYG00000013779	Pundamilia_nyererei
ENSHBUP00000029086	ENSHBUG00000013289	Haplochromis_burtoni
