ENSPVIP00000019574	ENSPVIG00000014922	Pogona_vitticeps
ENSNSUP00000017080	ENSNSUG00000012581	Notechis_scutatus
ENSSMRP00000013611	ENSSMRG00000010577	Salvator_merianae
ENSSPUP00000000825	ENSSPUG00000000662	Sphenodon_punctatus
ENSSCAP00000015282	ENSSCAG00000011181	Serinus_canaria
ENSLSDP00000006482	ENSLSDG00000004934	Lonchura_striata_domestica
ENSZALP00000006707	ENSZALG00000006073	Zonotrichia_albicollis
ENSJHYP00000009826	ENSJHYG00000007730	Junco_hyemalis
ENSPMJP00000004581	ENSPMJG00000003949	Parus_major
ENSCCEP00000017996	ENSCCEG00000016580	Cyanistes_caeruleus
ENSFALP00000001258	ENSFALG00000001208	Ficedula_albicollis
ENSLCOP00000001723	ENSLCOG00000001379	Lepidothrix_coronata
ENSCPGP00000017587	ENSCPGG00000012333	Calidris_pygmaea
ENSCPUP00000007669	ENSCPUG00000005535	Calidris_pugnax
ENSAPLP00000018867	ENSAPLG00000017713	Anas_platyrhynchos_platyrhynchos
ENSABRP00000016794	ENSABRG00000014719	Anser_brachyrhynchus
ENSMGAP00000004500	ENSMGAG00000004688	Meleagris_gallopavo
ENSCJPP00005016175	ENSCJPG00005013310	Coturnix_japonica
ENSNMEP00000004388	ENSNMEG00000004806	Numida_meleagris
ENSAHAP00000009706	ENSAHAG00000007068	Apteryx_haastii
ENSAOWP00000011558	ENSAOWG00000007953	Apteryx_owenii
ENSARWP00000002025	ENSARWG00000001555	Apteryx_rowi
ENSDNVP00000008828	ENSDNVG00000006279	Dromaius_novaehollandiae
ENSNPEP00000021492	ENSNPEG00000015937	Nothoprocta_perdicaria
ENSCPRP00005014820	ENSCPRG00005010413	Crocodylus_porosus
ENSGAGP00000015182	ENSGAGG00000011462	Gopherus_agassizii
ENSGAGP00000002839	ENSGAGG00000002265	Gopherus_agassizii
ENSCABP00000000004	ENSCABG00000000008	Chelonoidis_abingdonii
ENSCPBP00000023682	ENSCPBG00000016908	Chrysemys_picta_bellii
ENSOCUP00000030001	ENSOCUG00000037446	Oryctolagus_cuniculus
ENSOPRP00000012032	ENSOPRG00000013189	Ochotona_princeps
ENSTSYP00000006873	ENSTSYG00000007510	Carlito_syrichta
ENSTSYP00000027017	ENSTSYG00000030926	Carlito_syrichta
ENSAMEP00000003728	ENSAMEG00000003545	Ailuropoda_melanoleuca
ENSNVIP00000010812	ENSNVIG00000008565	Neovison_vison
ENSCAFP00000023828	ENSCAFG00000016165	Canis_lupus_familiaris
ENSVVUP00000040724	ENSVVUG00000028995	Vulpes_vulpes
ENSPPRP00000013660	ENSPPRG00000006785	Panthera_pardus
ENSPTIP00000000508	ENSPTIG00000001283	Panthera_tigris_altaica
ENSFCAP00000039630	ENSFCAG00000036854	Felis_catus
ENSEEUP00000011227	ENSEEUG00000012327	Erinaceus_europaeus
ENSPCOP00000028887	ENSPCOG00000027116	Propithecus_coquereli
ENSMICP00000023243	ENSMICG00000013100	Microcebus_murinus
ENSPSMP00000031181	ENSPSMG00000021637	Prolemur_simus
ENSSBOP00000022628	ENSSBOG00000027851	Saimiri_boliviensis_boliviensis
ENSCCAP00000024053	ENSCCAG00000029816	Cebus_capucinus_imitator
ENSCJAP00000065289	ENSCJAG00000043228	Callithrix_jacchus
ENSANAP00000007813	ENSANAG00000021974	Aotus_nancymaae
ENSCCAP00000024163	ENSCCAG00000029872	Cebus_capucinus_imitator
ENSPTRP00000052602	ENSPTRG00000006445	Pan_troglodytes
ENSPPAP00000000885	ENSPPAG00000003667	Pan_paniscus
ENSP00000374265	ENSG00000176153	Homo_sapiens
ENSGGOP00000006471	ENSGGOG00000006616	Gorilla_gorilla
ENSPPYP00000006715	ENSPPYG00000005907	Pongo_abelii
ENSNLEP00000045520	ENSNLEG00000033230	Nomascus_leucogenys
ENSCANP00000020658	ENSCANG00000033771	Colobus_angolensis_palliatus
ENSCANP00000008662	ENSCANG00000027741	Colobus_angolensis_palliatus
ENSRROP00000038210	ENSRROG00000042500	Rhinopithecus_roxellana
ENSRBIP00000010362	ENSRBIG00000029040	Rhinopithecus_bieti
ENSPTEP00000038704	ENSPTEG00000035923	Piliocolobus_tephrosceles
ENSMNEP00000005651	ENSMNEG00000025746	Macaca_nemestrina
ENSMFAP00000044477	ENSMFAG00000039586	Macaca_fascicularis
ENSMMUP00000054747	ENSMMUG00000021987	Macaca_mulatta
ENSTGEP00000021395	ENSTGEG00000017262	Theropithecus_gelada
ENSCATP00000041983	ENSCATG00000043632	Cercocebus_atys
ENSMLEP00000016800	ENSMLEG00000032611	Mandrillus_leucophaeus
ENSPANP00000033445	ENSPANG00000034207	Papio_anubis
ENSCCNP00000010470	ENSCCNG00000010954	Castor_canadensis
ENSDORP00000021929	ENSDORG00000009024	Dipodomys_ordii
ENSMSIP00000013064	ENSMSIG00000011316	Mus_spicilegus
ENSMSIP00000033239	ENSMSIG00000027824	Mus_spicilegus
MGP_SPRETEiJ_P0034120	MGP_SPRETEiJ_G0018719	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000081012	ENSMUSG00000042808	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0032604	MGP_CAROLIEiJ_G0017872	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0082716	MGP_PahariEiJ_G0029629	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000072136	ENSRNOG00000055672	Rattus_norvegicus
ENSMUGP00000001320	ENSMUGG00000001244	Meriones_unguiculatus
ENSCGRP00015037110	ENSCGRG00015027834	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000013160	ENSCGRG00000009571	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001006519	ENSCGRG00001008829	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000023991	ENSMAUG00000020984	Mesocricetus_auratus
ENSMOCP00000020227	ENSMOCG00000017976	Microtus_ochrogaster
ENSPEMP00000020551	ENSPEMG00000018479	Peromyscus_maniculatus_bairdii
ENSMUGP00000001883	ENSMUGG00000001771	Meriones_unguiculatus
ENSNGAP00000000794	ENSNGAG00000000591	Nannospalax_galili
ENSJJAP00000016703	ENSJJAG00000018475	Jaculus_jaculus
ENSHGLP00000025648	ENSHGLG00000018265	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100015806	ENSHGLG00100011670	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000011546	ENSFDAG00000019074	Fukomys_damarensis
ENSODEP00000019770	ENSODEG00000014599	Octodon_degus
ENSCLAP00000006322	ENSCLAG00000004471	Chinchilla_lanigera
ENSCAPP00000012504	ENSCAPG00000013349	Cavia_aperea
ENSCPOP00000025877	ENSCPOG00000038149	Cavia_porcellus
ENSSTOP00000029605	ENSSTOG00000030202	Ictidomys_tridecemlineatus
ENSUPAP00010014501	ENSUPAG00010011632	Urocitellus_parryii
ENSSDAP00000010096	ENSSDAG00000009203	Spermophilus_dauricus
ENSMMMP00000024087	ENSMMMG00000021086	Marmota_marmota_marmota
ENSTBEP00000010566	ENSTBEG00000012218	Tupaia_belangeri
ENSSSCP00000002473	ENSSSCG00000002279	Sus_scrofa_strain_reference
ENSTTRP00000001530	ENSTTRG00000001623	Tursiops_truncatus
ENSBIXP00000020811	ENSBIXG00000024066	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005028578	ENSBIXG00005008290	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000023564	ENSBMUG00000017645	Bos_mutus
ENSBBBP00000015336	ENSBBBG00000023161	Bison_bison_bison
ENSOARP00000022740	ENSOARG00000021156	Ovis_aries
ENSVPAP00000008325	ENSVPAG00000008949	Vicugna_pacos
ENSUMAP00000018148	ENSUMAG00000013330	Ursus_maritimus
ENSUAMP00000004790	ENSUAMG00000004356	Ursus_americanus
ENSCAFP00020008455	ENSCAFG00020006873	Canis_lupus_dingo
ENSCHIP00000017588	ENSCHIG00000017366	Capra_hircus
ENSPVAP00000010738	ENSPVAG00000011387	Pteropus_vampyrus
ENSMLUP00000003915	ENSMLUG00000004304	Myotis_lucifugus
ENSPCAP00000002740	ENSPCAG00000002957	Procavia_capensis
ENSDNOP00000021026	ENSDNOG00000039124	Dasypus_novemcinctus
ENSCHOP00000000920	ENSCHOG00000001043	Choloepus_hoffmanni
ENSLAFP00000008607	ENSLAFG00000010275	Loxodonta_africana
ENSEASP00005012422	ENSEASG00005008663	Equus_asinus_asinus
ENSECAP00000054731	ENSECAG00000042198	Equus_caballus
ENSETEP00000010881	ENSETEG00000013420	Echinops_telfairi
ENSMODP00000012086	ENSMODG00000009668	Monodelphis_domestica
ENSSHAP00000015413	ENSSHAG00000013138	Sarcophilus_harrisii
ENSPCIP00000038552	ENSPCIG00000028348	Phascolarctos_cinereus
ENSMEUP00000012704	ENSMEUG00000013931	Notamacropus_eugenii
ENSVURP00010030740	ENSVURG00010023516	Vombatus_ursinus
ENSOANP00000010890	ENSOANG00000006830	Ornithorhynchus_anatinus
ENSLACP00000019317	ENSLACG00000016992	Latimeria_chalumnae
ENSTRUP00000037862	ENSTRUG00000014822	Takifugu_rubripes
ENSTNIP00000003566	ENSTNIG00000001672	Tetraodon_nigroviridis
ENSMMOP00000001964	ENSMMOG00000001614	Mola_mola
ENSCSEP00000000259	ENSCSEG00000000204	Cynoglossus_semilaevis
ENSBSLP00000046992	ENSBSLG00000022344	Betta_splendens
ENSCGOP00000039820	ENSCGOG00000018157	Cottoperca_gobio
ENSLCRP00005040618	ENSLCRG00005015675	Larimichthys_crocea
ENSLBEP00000036047	ENSLBEG00000027000	Labrus_bergylta
ENSMZEP00005012573	ENSMZEG00005009440	Maylandia_zebra
ENSACLP00000002510	ENSACLG00000001665	Astatotilapia_calliptera
ENSHBUP00000031732	ENSHBUG00000017602	Haplochromis_burtoni
ENSPNYP00000029297	ENSPNYG00000022069	Pundamilia_nyererei
ENSNBRP00000003607	ENSNBRG00000002853	Neolamprologus_brichardi
ENSONIP00000015188	ENSONIG00000012067	Oreochromis_niloticus
ENSACIP00000011905	ENSACIG00000009255	Amphilophus_citrinellus
ENSPRNP00000013245	ENSPRNG00000007279	Parambassis_ranga
ENSAPEP00000002570	ENSAPEG00000001829	Amphiprion_percula
ENSAOCP00000023803	ENSAOCG00000010201	Amphiprion_ocellaris
ENSAPOP00000024024	ENSAPOG00000006199	Acanthochromis_polyacanthus
ENSSPAP00000030924	ENSSPAG00000023189	Stegastes_partitus
ENSGWIP00000045906	ENSGWIG00000022689	Gouania_willdenowi
ENSXCOP00000014441	ENSXCOG00000010905	Xiphophorus_couchianus
ENSXMAP00000014389	ENSXMAG00000014369	Xiphophorus_maculatus
ENSGAFP00000025497	ENSGAFG00000017193	Gambusia_affinis
