ENSPVIP00000020865	ENSPVIG00000015889	Pogona_vitticeps
ENSNSUP00000003643	ENSNSUG00000002950	Notechis_scutatus
ENSSMRP00000027652	ENSSMRG00000021321	Salvator_merianae	ENSSMRT00000032285
ENSSPUP00000018350	ENSSPUG00000014168	Sphenodon_punctatus
ENSCPUP00000015985	ENSCPUG00000011093	Calidris_pugnax
ENSCPGP00000009805	ENSCPGG00000006989	Calidris_pygmaea
ENSTGUP00000004267	ENSTGUG00000004146	Taeniopygia_guttata
ENSLSDP00000003999	ENSLSDG00000003114	Lonchura_striata_domestica
ENSSCAP00000006576	ENSSCAG00000005137	Serinus_canaria
ENSJHYP00000009663	ENSJHYG00000007583	Junco_hyemalis
ENSZALP00000003427	ENSZALG00000003436	Zonotrichia_albicollis
ENSFALP00000001476	ENSFALG00000001415	Ficedula_albicollis
ENSPMJP00000012304	ENSPMJG00000009472	Parus_major
ENSCCEP00000027926	ENSCCEG00000024250	Cyanistes_caeruleus
ENSLCOP00000017770	ENSLCOG00000012554	Lepidothrix_coronata
ENSMVIP00005001892	ENSMVIG00005001490	Manacus_vitellinus
ENSMUNP00000010476	ENSMUNG00000008271	Melopsittacus_undulatus
ENSAPLP00000012789	ENSAPLG00000012997	Anas_platyrhynchos_platyrhynchos
ENSABRP00000023783	ENSABRG00000019986	Anser_brachyrhynchus
ENSMGAP00000004358	ENSMGAG00000004548	Meleagris_gallopavo
ENSCJPP00005025987	ENSCJPG00005020302	Coturnix_japonica
ENSGALP00000068906	ENSGALG00000050757	Gallus_gallus
ENSNMEP00000006906	ENSNMEG00000007026	Numida_meleagris
ENSARWP00000023278	ENSARWG00000015873	Apteryx_rowi
ENSAOWP00000022293	ENSAOWG00000015056	Apteryx_owenii
ENSAHAP00000023457	ENSAHAG00000016414	Apteryx_haastii
ENSDNVP00000021792	ENSDNVG00000015205	Dromaius_novaehollandiae
ENSNPEP00000002334	ENSNPEG00000001777	Nothoprocta_perdicaria
ENSCPRP00005003223	ENSCPRG00005002358	Crocodylus_porosus
ENSCABP00000002915	ENSCABG00000002244	Chelonoidis_abingdonii
ENSGAGP00000029190	ENSGAGG00000021115	Gopherus_agassizii
ENSCPBP00000033412	ENSCPBG00000023365	Chrysemys_picta_bellii
ENSPSIP00000020427	ENSPSIG00000018085	Pelodiscus_sinensis
ENSVURP00010017544	ENSVURG00010013384	Vombatus_ursinus
ENSMEUP00000003590	ENSMEUG00000003934	Notamacropus_eugenii
ENSSHAP00000022251	ENSSHAG00000018828	Sarcophilus_harrisii
ENSMODP00000029564	ENSMODG00000006407	Monodelphis_domestica
ENSPPAP00000032313	ENSPPAG00000039041	Pan_paniscus
ENSPTRP00000036654	ENSPTRG00000021438	Pan_troglodytes
ENSGGOP00000011092	ENSGGOG00000011375	Gorilla_gorilla
ENSP00000361748	ENSG00000160446	Homo_sapiens
ENSPPYP00000023788	ENSPPYG00000019660	Pongo_abelii
ENSNLEP00000038812	ENSNLEG00000035415	Nomascus_leucogenys
ENSRBIP00000012093	ENSRBIG00000029977	Rhinopithecus_bieti
ENSRROP00000032345	ENSRROG00000039840	Rhinopithecus_roxellana
ENSPTEP00000005971	ENSPTEG00000006876	Piliocolobus_tephrosceles
ENSCANP00000003313	ENSCANG00000011911	Colobus_angolensis_palliatus
ENSMNEP00000012682	ENSMNEG00000030634	Macaca_nemestrina
ENSMFAP00000005429	ENSMFAG00000002386	Macaca_fascicularis
ENSCATP00000006096	ENSCATG00000019181	Cercocebus_atys
ENSMLEP00000008171	ENSMLEG00000028249	Mandrillus_leucophaeus
ENSTGEP00000022121	ENSTGEG00000017877	Theropithecus_gelada
ENSPANP00000027778	ENSPANG00000035442	Papio_anubis
ENSCSAP00000010501	ENSCSAG00000014378	Chlorocebus_sabaeus
ENSCJAP00000049720	ENSCJAG00000020184	Callithrix_jacchus
ENSCCAP00000005472	ENSCCAG00000020470	Cebus_capucinus_imitator
ENSSBOP00000005712	ENSSBOG00000019743	Saimiri_boliviensis_boliviensis
ENSANAP00000036728	ENSANAG00000035881	Aotus_nancymaae
ENSTSYP00000025181	ENSTSYG00000025868	Carlito_syrichta
ENSPSMP00000029426	ENSPSMG00000020443	Prolemur_simus
ENSMICP00000016068	ENSMICG00000017645	Microcebus_murinus
ENSPCOP00000006352	ENSPCOG00000014328	Propithecus_coquereli
ENSOGAP00000021151	ENSOGAG00000024479	Otolemur_garnettii
ENSMOCP00000004965	ENSMOCG00000004344	Microtus_ochrogaster
ENSPEMP00000017296	ENSPEMG00000016258	Peromyscus_maniculatus_bairdii
ENSCGRP00000018923	ENSCGRG00000013778	Cricetulus_griseus_CriGri_1.0
ENSCGRP00000001515	ENSCGRG00000001155	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015020532	ENSCGRG00015015701	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001011425	ENSCGRG00001013072	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000023863	ENSMAUG00000020895	Mesocricetus_auratus
ENSMSIP00000005582	ENSMSIG00000005028	Mus_spicilegus
ENSMUSP00000080521	ENSMUSG00000015335	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0052778	MGP_SPRETEiJ_G0024297	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0050742	MGP_CAROLIEiJ_G0023380	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0061767	MGP_PahariEiJ_G0024837	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000039802	ENSRNOG00000015791	Rattus_norvegicus
ENSMUGP00000010659	ENSMUGG00000009381	Meriones_unguiculatus
ENSNGAP00000000391	ENSNGAG00000000306	Nannospalax_galili
ENSJJAP00000017771	ENSJJAG00000019229	Jaculus_jaculus
ENSSDAP00000008364	ENSSDAG00000007638	Spermophilus_dauricus
ENSUPAP00010022273	ENSUPAG00010017701	Urocitellus_parryii
ENSSTOP00000009484	ENSSTOG00000010570	Ictidomys_tridecemlineatus
ENSMMMP00000015285	ENSMMMG00000013627	Marmota_marmota_marmota
ENSCPOP00000032399	ENSCPOG00000022707	Cavia_porcellus
ENSCAPP00000013978	ENSCAPG00000014474	Cavia_aperea
ENSODEP00000023174	ENSODEG00000016995	Octodon_degus
ENSCLAP00000005594	ENSCLAG00000003973	Chinchilla_lanigera
ENSHGLP00000020155	ENSHGLG00000014429	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100013401	ENSHGLG00100009912	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000002032	ENSFDAG00000011848	Fukomys_damarensis
ENSDORP00000012697	ENSDORG00000013500	Dipodomys_ordii
ENSCCNP00000022677	ENSCCNG00000022295	Castor_canadensis
ENSTBEP00000004468	ENSTBEG00000005184	Tupaia_belangeri
ENSMPUP00000012965	ENSMPUG00000013061	Mustela_putorius_furo
ENSNVIP00000019407	ENSNVIG00000015192	Neovison_vison
ENSAMEP00000016614	ENSAMEG00000015755	Ailuropoda_melanoleuca
ENSPPRP00000021717	ENSPPRG00000012454	Panthera_pardus
ENSPTIP00000000924	ENSPTIG00000002433	Panthera_tigris_altaica
ENSFCAP00000005436	ENSFCAG00000005854	Felis_catus
ENSECAP00000010376	ENSECAG00000012555	Equus_caballus
ENSEASP00005012005	ENSEASG00005008407	Equus_asinus_asinus
ENSMLUP00000013016	ENSMLUG00000014311	Myotis_lucifugus
ENSPVAP00000003254	ENSPVAG00000003442	Pteropus_vampyrus
ENSBIXP00005033363	ENSBIXG00005014111	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000036559	ENSBIXG00000020048	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000040706	ENSBTAG00000030540	Bos_taurus
ENSBMUP00000028577	ENSBMUG00000021414	Bos_mutus
ENSBBBP00000027605	ENSBBBG00000023918	Bison_bison_bison
ENSCHIP00000032392	ENSCHIG00000026386	Capra_hircus
ENSOARP00000010252	ENSOARG00000009553	Ovis_aries
ENSTTRP00000011006	ENSTTRG00000011607	Tursiops_truncatus
ENSCAFP00020029254	ENSCAFG00020022850	Canis_lupus_dingo
ENSCAFP00000029694	ENSCAFG00000020041	Canis_lupus_familiaris
ENSVVUP00000035957	ENSVVUG00000025833	Vulpes_vulpes
ENSUAMP00000007064	ENSUAMG00000006172	Ursus_americanus
ENSMMUP00000071226	ENSMMUG00000041713	Macaca_mulatta
ENSOPRP00000009759	ENSOPRG00000010685	Ochotona_princeps
ENSSDAP00000008353	ENSSDAG00000007634	Spermophilus_dauricus
ENSUMAP00000028671	ENSUMAG00000020825	Ursus_maritimus
ENSDNOP00000013178	ENSDNOG00000017008	Dasypus_novemcinctus
ENSLAFP00000025654	ENSLAFG00000028584	Loxodonta_africana
ENSPCAP00000011788	ENSPCAG00000012621	Procavia_capensis
