ENSPVIP00000009795	ENSPVIG00000007787	Pogona_vitticeps
ENSACAP00000005523	ENSACAG00000005554	Anolis_carolinensis
ENSNSUP00000010025	ENSNSUG00000007633	Notechis_scutatus	ENSNSUT00000010699
ENSSMRP00000009097	ENSSMRG00000007264	Salvator_merianae
ENSSPUP00000010711	ENSSPUG00000008230	Sphenodon_punctatus
ENSLSDP00000017887	ENSLSDG00000012778	Lonchura_striata_domestica
ENSTGUP00000013353	ENSTGUG00000012962	Taeniopygia_guttata
ENSSCAP00000016455	ENSSCAG00000011834	Serinus_canaria
ENSJHYP00000014931	ENSJHYG00000011420	Junco_hyemalis
ENSZALP00000022217	ENSZALG00000017270	Zonotrichia_albicollis
ENSFALP00000002129	ENSFALG00000002037	Ficedula_albicollis
ENSPMJP00000013160	ENSPMJG00000010047	Parus_major
ENSCCEP00000007372	ENSCCEG00000007785	Cyanistes_caeruleus
ENSMVIP00005004756	ENSMVIG00005003567	Manacus_vitellinus
ENSLCOP00000010392	ENSLCOG00000007546	Lepidothrix_coronata
ENSCPGP00000021516	ENSCPGG00000015008	Calidris_pygmaea
ENSCPUP00000004450	ENSCPUG00000002313	Calidris_pugnax
ENSMUNP00000018448	ENSMUNG00000014109	Melopsittacus_undulatus
ENSAPLP00000015658	ENSAPLG00000015757	Anas_platyrhynchos_platyrhynchos
ENSABRP00000015119	ENSABRG00000013323	Anser_brachyrhynchus
ENSGALP00000026363	ENSGALG00000016377	Gallus_gallus
ENSCJPP00005009400	ENSCJPG00005008255	Coturnix_japonica
ENSMGAP00000014780	ENSMGAG00000013971	Meleagris_gallopavo
ENSNMEP00000025202	ENSNMEG00000021361	Numida_meleagris
ENSAOWP00000024362	ENSAOWG00000016442	Apteryx_owenii
ENSAHAP00000002559	ENSAHAG00000002091	Apteryx_haastii
ENSARWP00000008286	ENSARWG00000005807	Apteryx_rowi
ENSDNVP00000022690	ENSDNVG00000015773	Dromaius_novaehollandiae
ENSNPEP00000000257	ENSNPEG00000000236	Nothoprocta_perdicaria
ENSCPRP00005012405	ENSCPRG00005008718	Crocodylus_porosus
ENSGAGP00000026822	ENSGAGG00000019530	Gopherus_agassizii
ENSCABP00000028951	ENSCABG00000021252	Chelonoidis_abingdonii
ENSCPBP00000030949	ENSCPBG00000021745	Chrysemys_picta_bellii
ENSPSIP00000007534	ENSPSIG00000006689	Pelodiscus_sinensis
ENSVURP00010012932	ENSVURG00010009961	Vombatus_ursinus
ENSPCIP00000035204	ENSPCIG00000026048	Phascolarctos_cinereus
ENSMEUP00000006481	ENSMEUG00000007081	Notamacropus_eugenii
ENSSHAP00000019027	ENSSHAG00000016151	Sarcophilus_harrisii
ENSMODP00000017876	ENSMODG00000014304	Monodelphis_domestica
ENSLAFP00000007093	ENSLAFG00000008450	Loxodonta_africana
ENSPCAP00000002947	ENSPCAG00000003083	Procavia_capensis
ENSETEP00000011549	ENSETEG00000014226	Echinops_telfairi
ENSCHOP00000012167	ENSCHOG00000013740	Choloepus_hoffmanni
ENSDNOP00000005086	ENSDNOG00000006567	Dasypus_novemcinctus
ENSPCOP00000006892	ENSPCOG00000014647	Propithecus_coquereli
ENSPSMP00000008648	ENSPSMG00000006351	Prolemur_simus
ENSMICP00000004191	ENSMICG00000004588	Microcebus_murinus
ENSOGAP00000017620	ENSOGAG00000025529	Otolemur_garnettii
ENSPTRP00000090912	ENSPTRG00000011612	Pan_troglodytes
ENSPPAP00000041699	ENSPPAG00000043456	Pan_paniscus
ENSP00000252804	ENSG00000130508	Homo_sapiens
ENSGGOP00000012480	ENSGGOG00000012776	Gorilla_gorilla
ENSPPYP00000014163	ENSPPYG00000012688	Pongo_abelii
ENSNLEP00000010295	ENSNLEG00000008442	Nomascus_leucogenys
ENSMMUP00000061072	ENSMMUG00000039871	Macaca_mulatta
ENSMNEP00000015259	ENSMNEG00000031752	Macaca_nemestrina
ENSMFAP00000043581	ENSMFAG00000039172	Macaca_fascicularis
ENSPANP00000028326	ENSPANG00000011093	Papio_anubis
ENSCATP00000009071	ENSCATG00000027538	Cercocebus_atys
ENSMLEP00000010028	ENSMLEG00000029183	Mandrillus_leucophaeus
ENSCSAP00000003201	ENSCSAG00000006916	Chlorocebus_sabaeus
ENSPTEP00000027912	ENSPTEG00000027693	Piliocolobus_tephrosceles
ENSCANP00000029813	ENSCANG00000038547	Colobus_angolensis_palliatus
ENSRROP00000001549	ENSRROG00000005465	Rhinopithecus_roxellana
ENSRBIP00000026853	ENSRBIG00000037280	Rhinopithecus_bieti
ENSCCAP00000013592	ENSCCAG00000024609	Cebus_capucinus_imitator
ENSSBOP00000015468	ENSSBOG00000024455	Saimiri_boliviensis_boliviensis
ENSANAP00000025948	ENSANAG00000030689	Aotus_nancymaae
ENSTGEP00000012872	ENSTGEG00000010493	Theropithecus_gelada
ENSTGEP00000012651	ENSTGEG00000010328	Theropithecus_gelada
ENSCJAP00000071540	ENSCJAG00000051702	Callithrix_jacchus
ENSTSYP00000008454	ENSTSYG00000009202	Carlito_syrichta
ENSTBEP00000010776	ENSTBEG00000012416	Tupaia_belangeri
ENSMSIP00000002896	ENSMSIG00000002640	Mus_spicilegus
MGP_SPRETEiJ_P0033515	MGP_SPRETEiJ_G0018507	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000113703	ENSMUSG00000020674	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0032042	MGP_CAROLIEiJ_G0017665	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0082159	MGP_PahariEiJ_G0029423	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000069815	ENSRNOG00000060614	Rattus_norvegicus
ENSMUGP00000000351	ENSMUGG00000000123	Meriones_unguiculatus
ENSCGRP00001002960	ENSCGRG00001003434	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000018187	ENSCGRG00000013232	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015009427	ENSCGRG00015007205	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000009036	ENSMAUG00000010293	Mesocricetus_auratus
ENSPEMP00000025372	ENSPEMG00000021818	Peromyscus_maniculatus_bairdii
ENSMOCP00000023798	ENSMOCG00000020411	Microtus_ochrogaster
ENSNGAP00000007212	ENSNGAG00000010528	Nannospalax_galili
ENSJJAP00000010753	ENSJJAG00000014227	Jaculus_jaculus
ENSCCNP00000025073	ENSCCNG00000024493	Castor_canadensis
ENSHGLP00100001031	ENSHGLG00100000830	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000004794	ENSHGLG00000003520	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000005932	ENSFDAG00000014821	Fukomys_damarensis
ENSCLAP00000002378	ENSCLAG00000001727	Chinchilla_lanigera
ENSODEP00000001561	ENSODEG00000001228	Octodon_degus
ENSCPOP00000027079	ENSCPOG00000011199	Cavia_porcellus
ENSCAPP00000006288	ENSCAPG00000008461	Cavia_aperea
ENSSTOP00000015750	ENSSTOG00000020472	Ictidomys_tridecemlineatus
ENSUPAP00010016110	ENSUPAG00010012854	Urocitellus_parryii
ENSSDAP00000003081	ENSSDAG00000002873	Spermophilus_dauricus
ENSMMMP00000026230	ENSMMMG00000022954	Marmota_marmota_marmota
ENSDORP00000008202	ENSDORG00000008739	Dipodomys_ordii
ENSOCUP00000022906	ENSOCUG00000006497	Oryctolagus_cuniculus
ENSOPRP00000014192	ENSOPRG00000015510	Ochotona_princeps
ENSUMAP00000005606	ENSUMAG00000004298	Ursus_maritimus
ENSUAMP00000034490	ENSUAMG00000026220	Ursus_americanus
ENSAMEP00000015540	ENSAMEG00000014718	Ailuropoda_melanoleuca
ENSMPUP00000012837	ENSMPUG00000012936	Mustela_putorius_furo
ENSNVIP00000022135	ENSNVIG00000016909	Neovison_vison
ENSCAFP00020006407	ENSCAFG00020005211	Canis_lupus_dingo
ENSCAFP00000004792	ENSCAFG00000003228	Canis_lupus_familiaris
ENSVVUP00000012113	ENSVVUG00000008766	Vulpes_vulpes
ENSPPRP00000025040	ENSPPRG00000015281	Panthera_pardus
ENSPTIP00000010793	ENSPTIG00000011366	Panthera_tigris_altaica
ENSFCAP00000038176	ENSFCAG00000008327	Felis_catus
ENSMLUP00000003684	ENSMLUG00000004036	Myotis_lucifugus
ENSPVAP00000003631	ENSPVAG00000003837	Pteropus_vampyrus
ENSCHIP00000015493	ENSCHIG00000016100	Capra_hircus
ENSOARP00000005666	ENSOARG00000005275	Ovis_aries
ENSBIXP00005021777	ENSBIXG00005004232	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000019835	ENSBIXG00000002713	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000057983	ENSBTAG00000050986	Bos_taurus
ENSBMUP00000033104	ENSBMUG00000024705	Bos_mutus
ENSBBBP00000012793	ENSBBBG00000020522	Bison_bison_bison
ENSTTRP00000013838	ENSTTRG00000014591	Tursiops_truncatus
ENSSSCP00000022033	ENSSSCG00000029570	Sus_scrofa_strain_reference
ENSEASP00005032411	ENSEASG00005022055	Equus_asinus_asinus
ENSECAP00000040420	ENSECAG00000019739	Equus_caballus
ENSEEUP00000005853	ENSEEUG00000006378	Erinaceus_europaeus
ENSEEUP00000001138	ENSEEUG00000001264	Erinaceus_europaeus
ENSSARP00000004033	ENSSARG00000004422	Sorex_araneus
ENSOANP00000015635	ENSOANG00000009860	Ornithorhynchus_anatinus
ENSXETP00000021136	ENSXETG00000006533	Xenopus_tropicalis
ENSLACP00000014158	ENSLACG00000012464	Latimeria_chalumnae
ENSCHAP00000044535	ENSCHAG00000020600	Clupea_harengus
ENSDCDP00000029212	ENSDCDG00000020811	Denticeps_clupeoides
ENSAMXP00005020599	ENSAMXG00005010015	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000014330	ENSAMXG00000013926	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000025534	ENSPNAG00000010703	Pygocentrus_nattereri
ENSIPUP00000013012	ENSIPUG00000008838	Ictalurus_punctatus
ENSEEEP00000017765	ENSEEEG00000008770	Electrophorus_electricus
ENSDARP00000131814	ENSDARG00000098733	Danio_rerio
ENSTRUP00000050216	ENSTRUG00000002824	Takifugu_rubripes
ENSTNIP00000001079	ENSTNIG00000008295	Tetraodon_nigroviridis
ENSMMOP00000006373	ENSMMOG00000004986	Mola_mola
ENSLCRP00005052651	ENSLCRG00005019757	Larimichthys_crocea
ENSCGOP00000041689	ENSCGOG00000018753	Cottoperca_gobio
ENSGACP00000017514	ENSGACG00000013250	Gasterosteus_aculeatus
ENSLBEP00000004622	ENSLBEG00000003494	Labrus_bergylta
ENSMALP00000011330	ENSMALG00000008033	Monopterus_albus
ENSMAMP00000023093	ENSMAMG00000015492	Mastacembelus_armatus
ENSATEP00000018140	ENSATEG00000012552	Anabas_testudineus
ENSBSLP00000036265	ENSBSLG00000016922	Betta_splendens
ENSSDUP00000028337	ENSSDUG00000020416	Seriola_dumerili
