ENSPVIP00000005073	ENSPVIG00000004134	Pogona_vitticeps
ENSACAP00000003097	ENSACAG00000003141	Anolis_carolinensis
ENSSMRP00000028206	ENSSMRG00000021695	Salvator_merianae
ENSNSUP00000009700	ENSNSUG00000007402	Notechis_scutatus
ENSSPUP00000016745	ENSSPUG00000012944	Sphenodon_punctatus
ENSAOWP00000008305	ENSAOWG00000005690	Apteryx_owenii
ENSAHAP00000021849	ENSAHAG00000015353	Apteryx_haastii
ENSARWP00000001279	ENSARWG00000001043	Apteryx_rowi
ENSDNVP00000021714	ENSDNVG00000015155	Dromaius_novaehollandiae
ENSNPEP00000011867	ENSNPEG00000008898	Nothoprocta_perdicaria
ENSCPGP00000025586	ENSCPGG00000017654	Calidris_pygmaea
ENSCPUP00000013430	ENSCPUG00000009521	Calidris_pugnax
ENSABRP00000009358	ENSABRG00000008392	Anser_brachyrhynchus
ENSSCAP00000023256	ENSSCAG00000016674	Serinus_canaria
ENSLSDP00000007348	ENSLSDG00000005515	Lonchura_striata_domestica
ENSJHYP00000000397	ENSJHYG00000000385	Junco_hyemalis
ENSZALP00000007832	ENSZALG00000006901	Zonotrichia_albicollis
ENSPMJP00000004658	ENSPMJG00000004009	Parus_major
ENSFALP00000008706	ENSFALG00000008358	Ficedula_albicollis
ENSMVIP00005026390	ENSMVIG00005018402	Manacus_vitellinus
ENSLCOP00000023538	ENSLCOG00000016514	Lepidothrix_coronata
ENSMUNP00000009765	ENSMUNG00000007714	Melopsittacus_undulatus
ENSTGUP00000009870	ENSTGUG00000009582	Taeniopygia_guttata
ENSCCEP00000005443	ENSCCEG00000005978	Cyanistes_caeruleus
ENSMGAP00000010014	ENSMGAG00000009664	Meleagris_gallopavo
ENSCJPP00005024834	ENSCJPG00005019542	Coturnix_japonica
ENSGALP00000054777	ENSGALG00000017378	Gallus_gallus
ENSNMEP00000015540	ENSNMEG00000013787	Numida_meleagris
ENSAPLP00000027819	ENSAPLG00000011099	Anas_platyrhynchos_platyrhynchos
ENSCPRP00005019624	ENSCPRG00005013685	Crocodylus_porosus
ENSCABP00000010142	ENSCABG00000007600	Chelonoidis_abingdonii
ENSGAGP00000015802	ENSGAGG00000011881	Gopherus_agassizii
ENSCPBP00000016533	ENSCPBG00000012190	Chrysemys_picta_bellii
ENSCHOP00000004474	ENSCHOG00000005051	Choloepus_hoffmanni
ENSETEP00000007017	ENSETEG00000008635	Echinops_telfairi
ENSTBEP00000013522	ENSTBEG00000015570	Tupaia_belangeri
ENSTSYP00000021597	ENSTSYG00000035808	Carlito_syrichta
ENSOCUP00000037192	ENSOCUG00000004978	Oryctolagus_cuniculus
ENSOPRP00000004867	ENSOPRG00000005288	Ochotona_princeps
