ENSGAGP00000018332	ENSGAGG00000013577	Gopherus_agassizii
ENSCABP00000014674	ENSCABG00000010953	Chelonoidis_abingdonii
ENSCPBP00000010977	ENSCPBG00000000461	Chrysemys_picta_bellii
ENSPSIP00000002351	ENSPSIG00000002323	Pelodiscus_sinensis
ENSCPRP00005017508	ENSCPRG00005012206	Crocodylus_porosus
ENSACAP00000007651	ENSACAG00000007663	Anolis_carolinensis
ENSPVIP00000019052	ENSPVIG00000014568	Pogona_vitticeps
ENSNSUP00000005197	ENSNSUG00000003300	Notechis_scutatus
ENSSMRP00000012762	ENSSMRG00000009956	Salvator_merianae
ENSSPUP00000012540	ENSSPUG00000009626	Sphenodon_punctatus
ENSOANP00000029436	ENSOANG00000028354	Ornithorhynchus_anatinus
ENSOANP00000012163	ENSOANG00000007632	Ornithorhynchus_anatinus
ENSCCNP00000027758	ENSCCNG00000026800	Castor_canadensis
ENSDORP00000010284	ENSDORG00000010940	Dipodomys_ordii
MGP_SPRETEiJ_P0049446	MGP_SPRETEiJ_G0023418	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000086114	ENSMUSG00000024858	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000006558	ENSMSIG00000005829	Mus_spicilegus
MGP_CAROLIEiJ_P0047485	MGP_CAROLIEiJ_G0022504	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0020499	MGP_PahariEiJ_G0014000	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000025847	ENSRNOG00000018985	Rattus_norvegicus
ENSMUGP00000015900	ENSMUGG00000013648	Meriones_unguiculatus
ENSCGRP00000021648	ENSCGRG00000015711	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001017568	ENSCGRG00001017520	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015024574	ENSCGRG00015018665	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000020508	ENSMAUG00000018453	Mesocricetus_auratus
ENSMOCP00000007913	ENSMOCG00000007810	Microtus_ochrogaster
ENSPEMP00000015987	ENSPEMG00000015350	Peromyscus_maniculatus_bairdii
ENSNGAP00000009811	ENSNGAG00000012384	Nannospalax_galili
ENSJJAP00000003831	ENSJJAG00000007615	Jaculus_jaculus
ENSHGLP00000022733	ENSHGLG00000016215	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100013585	ENSHGLG00100010045	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000018681	ENSFDAG00000009655	Fukomys_damarensis
ENSCPOP00000032542	ENSCPOG00000015449	Cavia_porcellus
ENSCAPP00000017164	ENSCAPG00000016886	Cavia_aperea
ENSCLAP00000023006	ENSCLAG00000015790	Chinchilla_lanigera
ENSODEP00000025098	ENSODEG00000018369	Octodon_degus
ENSSDAP00000003767	ENSSDAG00000003494	Spermophilus_dauricus
ENSUPAP00010010150	ENSUPAG00010008194	Urocitellus_parryii
ENSMMMP00000025037	ENSMMMG00000021938	Marmota_marmota_marmota
ENSSTOP00000014043	ENSSTOG00000015686	Ictidomys_tridecemlineatus
ENSPTRP00000006793	ENSPTRG00000003946	Pan_troglodytes
ENSPPAP00000010931	ENSPPAG00000028647	Pan_paniscus
ENSGGOP00000032157	ENSGGOG00000011297	Gorilla_gorilla
ENSP00000312262	ENSG00000173020	Homo_sapiens
ENSPPYP00000003477	ENSPPYG00000003000	Pongo_abelii
ENSNLEP00000007675	ENSNLEG00000006311	Nomascus_leucogenys
ENSPANP00000007898	ENSPANG00000024198	Papio_anubis
ENSTGEP00000005717	ENSTGEG00000004721	Theropithecus_gelada
ENSCATP00000006624	ENSCATG00000020325	Cercocebus_atys
ENSMMUP00000052766	ENSMMUG00000015925	Macaca_mulatta
ENSMNEP00000001629	ENSMNEG00000007223	Macaca_nemestrina
ENSCSAP00000004748	ENSCSAG00000008492	Chlorocebus_sabaeus
ENSRROP00000017680	ENSRROG00000032925	Rhinopithecus_roxellana
ENSCANP00000010609	ENSCANG00000028703	Colobus_angolensis_palliatus
ENSPTEP00000014397	ENSPTEG00000016069	Piliocolobus_tephrosceles
ENSMLEP00000021052	ENSMLEG00000034713	Mandrillus_leucophaeus
ENSMFAP00000005645	ENSMFAG00000002282	Macaca_fascicularis
ENSRBIP00000024760	ENSRBIG00000036260	Rhinopithecus_bieti
ENSCCAP00000017136	ENSCCAG00000026347	Cebus_capucinus_imitator
ENSSBOP00000022681	ENSSBOG00000027760	Saimiri_boliviensis_boliviensis
ENSCJAP00000001769	ENSCJAG00000001006	Callithrix_jacchus
ENSANAP00000002625	ENSANAG00000017680	Aotus_nancymaae
ENSTSYP00000021662	ENSTSYG00000031674	Carlito_syrichta
ENSPSMP00000024372	ENSPSMG00000017115	Prolemur_simus
ENSPCOP00000028447	ENSPCOG00000026839	Propithecus_coquereli
ENSMICP00000026913	ENSMICG00000004063	Microcebus_murinus
ENSOGAP00000009523	ENSOGAG00000010638	Otolemur_garnettii
ENSTBEP00000003241	ENSTBEG00000003700	Tupaia_belangeri
ENSOPRP00000012434	ENSOPRG00000013614	Ochotona_princeps
ENSMLUP00000004630	ENSMLUG00000005075	Myotis_lucifugus
ENSPVAP00000008069	ENSPVAG00000008543	Pteropus_vampyrus
ENSUAMP00000006716	ENSUAMG00000005864	Ursus_americanus
ENSUMAP00000016701	ENSUMAG00000011985	Ursus_maritimus
ENSAMEP00000000692	ENSAMEG00000000597	Ailuropoda_melanoleuca
ENSMPUP00000003673	ENSMPUG00000003703	Mustela_putorius_furo
ENSCAFP00000017324	ENSCAFG00000011733	Canis_lupus_familiaris
ENSCAFP00020029331	ENSCAFG00020022904	Canis_lupus_dingo
ENSVVUP00000014297	ENSVVUG00000010472	Vulpes_vulpes
ENSFCAP00000003124	ENSFCAG00000003386	Felis_catus
ENSPPRP00000026196	ENSPPRG00000016935	Panthera_pardus
ENSTTRP00000001761	ENSTTRG00000001878	Tursiops_truncatus
ENSSSCP00000072808	ENSSSCG00000012918	Sus_scrofa_strain_reference
ENSBMUP00000028530	ENSBMUG00000021371	Bos_mutus
ENSBBBP00000001998	ENSBBBG00000011178	Bison_bison_bison
ENSBIXP00000003935	ENSBIXG00000010321	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005038163	ENSBIXG00005003344	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000050806	ENSBTAG00000005832	Bos_taurus
ENSCHIP00000026606	ENSCHIG00000022667	Capra_hircus
ENSOARP00000010413	ENSOARG00000009706	Ovis_aries
ENSECAP00000029787	ENSECAG00000002944	Equus_caballus
ENSEASP00005008054	ENSEASG00005005846	Equus_asinus_asinus
ENSLAFP00000013154	ENSLAFG00000015685	Loxodonta_africana
ENSPCAP00000010659	ENSPCAG00000011349	Procavia_capensis
ENSETEP00000008365	ENSETEG00000010299	Echinops_telfairi
ENSNVIP00000017255	ENSNVIG00000013483	Neovison_vison
ENSOCUP00000039917	ENSOCUG00000038516	Oryctolagus_cuniculus
ENSEEUP00000001931	ENSEEUG00000002110	Erinaceus_europaeus
ENSPCIP00000037303	ENSPCIG00000027498	Phascolarctos_cinereus
ENSVURP00010032455	ENSVURG00010024770	Vombatus_ursinus
ENSMEUP00000004651	ENSMEUG00000005079	Notamacropus_eugenii
ENSARWP00000012899	ENSARWG00000008931	Apteryx_rowi
ENSAOWP00000015788	ENSAOWG00000010741	Apteryx_owenii
ENSAHAP00000019440	ENSAHAG00000012492	Apteryx_haastii
ENSDNVP00000024792	ENSDNVG00000017247	Dromaius_novaehollandiae
ENSNPEP00000003109	ENSNPEG00000002368	Nothoprocta_perdicaria
ENSMUNP00000006353	ENSMUNG00000005079	Melopsittacus_undulatus
ENSLSDP00000004465	ENSLSDG00000002476	Lonchura_striata_domestica
ENSTGUP00000006253	ENSTGUG00000006012	Taeniopygia_guttata
ENSJHYP00000006735	ENSJHYG00000005401	Junco_hyemalis
ENSFALP00000012930	ENSFALG00000012347	Ficedula_albicollis
ENSPMJP00000008682	ENSPMJG00000007030	Parus_major
ENSCCEP00000019967	ENSCCEG00000018109	Cyanistes_caeruleus
ENSZALP00000005530	ENSZALG00000005153	Zonotrichia_albicollis
ENSSCAP00000012682	ENSSCAG00000009388	Serinus_canaria
ENSLCOP00000006640	ENSLCOG00000004937	Lepidothrix_coronata
ENSMVIP00005002218	ENSMVIG00005001288	Manacus_vitellinus
ENSCPGP00000010212	ENSCPGG00000007268	Calidris_pygmaea
ENSCPUP00000005962	ENSCPUG00000003758	Calidris_pugnax
ENSGALP00000044108	ENSGALG00000042741	Gallus_gallus
ENSMGAP00000010689	ENSMGAG00000010262	Meleagris_gallopavo
ENSCJPP00005015900	ENSCJPG00005013040	Coturnix_japonica
ENSNMEP00000003568	ENSNMEG00000004116	Numida_meleagris
ENSABRP00000026452	ENSABRG00000022133	Anser_brachyrhynchus
ENSAPLP00000018760	ENSAPLG00000023035	Anas_platyrhynchos_platyrhynchos
ENSLACP00000015111	ENSLACG00000013299	Latimeria_chalumnae
