ENSPVIP00000011536	ENSPVIG00000008165	Pogona_vitticeps
ENSACAP00000013212	ENSACAG00000013318	Anolis_carolinensis
ENSNSUP00000012387	ENSNSUG00000009269	Notechis_scutatus
ENSSMRP00000005259	ENSSMRG00000004293	Salvator_merianae
ENSSPUP00000013711	ENSSPUG00000010543	Sphenodon_punctatus
ENSAOWP00000011694	ENSAOWG00000007971	Apteryx_owenii
ENSAHAP00000026222	ENSAHAG00000018281	Apteryx_haastii
ENSARWP00000008315	ENSARWG00000005815	Apteryx_rowi
ENSDNVP00000011979	ENSDNVG00000008450	Dromaius_novaehollandiae
ENSNPEP00000015575	ENSNPEG00000011589	Nothoprocta_perdicaria
ENSMUNP00000019242	ENSMUNG00000014711	Melopsittacus_undulatus
ENSCPUP00000002093	ENSCPUG00000001605	Calidris_pugnax
ENSABRP00000020921	ENSABRG00000017808	Anser_brachyrhynchus	ENSABRT00000029454
ENSAPLP00000007937	ENSAPLG00000008248	Anas_platyrhynchos_platyrhynchos
ENSGALP00000074183	ENSGALG00000052396	Gallus_gallus
ENSMGAP00000010610	ENSMGAG00000010227	Meleagris_gallopavo
ENSNMEP00000008102	ENSNMEG00000007547	Numida_meleagris
ENSCJPP00005019077	ENSCJPG00005015422	Coturnix_japonica
ENSMVIP00005002975	ENSMVIG00005002332	Manacus_vitellinus
ENSLCOP00000015048	ENSLCOG00000010703	Lepidothrix_coronata
ENSLSDP00000002923	ENSLSDG00000002270	Lonchura_striata_domestica
ENSTGUP00000005869	ENSTGUG00000005690	Taeniopygia_guttata
ENSSCAP00000011962	ENSSCAG00000008945	Serinus_canaria
ENSJHYP00000004436	ENSJHYG00000003654	Junco_hyemalis
ENSZALP00000009594	ENSZALG00000008231	Zonotrichia_albicollis
ENSFALP00000004562	ENSFALG00000004367	Ficedula_albicollis
ENSPMJP00000009346	ENSPMJG00000007492	Parus_major
ENSCCEP00000005504	ENSCCEG00000004941	Cyanistes_caeruleus
ENSCPRP00005015608	ENSCPRG00005010800	Crocodylus_porosus
ENSCABP00000029747	ENSCABG00000021820	Chelonoidis_abingdonii
ENSGAGP00000007701	ENSGAGG00000005859	Gopherus_agassizii
ENSCPBP00000017047	ENSCPBG00000012523	Chrysemys_picta_bellii
ENSCPBP00000017049	ENSCPBG00000012525	Chrysemys_picta_bellii
ENSPSIP00000010587	ENSPSIG00000009338	Pelodiscus_sinensis
ENSVURP00010016396	ENSVURG00010011975	Vombatus_ursinus
ENSPCIP00000035674	ENSPCIG00000026315	Phascolarctos_cinereus
ENSMEUP00000008275	ENSMEUG00000009053	Notamacropus_eugenii
ENSMODP00000012405	ENSMODG00000009912	Monodelphis_domestica
ENSSHAP00000004758	ENSSHAG00000004178	Sarcophilus_harrisii
ENSETEP00000016277	ENSETEG00000020038	Echinops_telfairi
ENSTSYP00000027953	ENSTSYG00000032117	Carlito_syrichta
ENSUAMP00000013980	ENSUAMG00000011236	Ursus_americanus
ENSDNOP00000014458	ENSDNOG00000018626	Dasypus_novemcinctus
ENSCHOP00000005150	ENSCHOG00000005811	Choloepus_hoffmanni
ENSMLUP00000015033	ENSMLUG00000016486	Myotis_lucifugus
ENSPVAP00000005269	ENSPVAG00000005568	Pteropus_vampyrus
ENSCHIP00000005304	ENSCHIG00000009432	Capra_hircus
ENSOARP00000019812	ENSOARG00000018454	Ovis_aries
ENSBTAP00000007781	ENSBTAG00000005923	Bos_taurus
ENSBMUP00000011217	ENSBMUG00000008640	Bos_mutus
ENSBIXP00005009953	ENSBIXG00005014726	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000014715	ENSBIXG00000019338	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBBBP00000018919	ENSBBBG00000012027	Bison_bison_bison
ENSTTRP00000007348	ENSTTRG00000007764	Tursiops_truncatus
ENSSSCP00000014136	ENSSSCG00000013303	Sus_scrofa_strain_reference
ENSAMEP00000008538	ENSAMEG00000008073	Ailuropoda_melanoleuca
ENSUMAP00000024905	ENSUMAG00000018139	Ursus_maritimus
ENSNVIP00000014779	ENSNVIG00000011580	Neovison_vison
ENSMPUP00000011557	ENSMPUG00000011650	Mustela_putorius_furo
ENSCAFP00000010389	ENSCAFG00000006977	Canis_lupus_familiaris
ENSCAFP00020006080	ENSCAFG00020004564	Canis_lupus_dingo
ENSVVUP00000013886	ENSVVUG00000010052	Vulpes_vulpes
ENSPPRP00000012061	ENSPPRG00000005727	Panthera_pardus
ENSPTIP00000010414	ENSPTIG00000011181	Panthera_tigris_altaica
ENSFCAP00000001876	ENSFCAG00000002029	Felis_catus
ENSECAP00000014851	ENSECAG00000016829	Equus_caballus
ENSEASP00005029745	ENSEASG00005020219	Equus_asinus_asinus
ENSEEUP00000004452	ENSEEUG00000004879	Erinaceus_europaeus
ENSEEUP00000006559	ENSEEUG00000007170	Erinaceus_europaeus
ENSPEMP00000014302	ENSPEMG00000014140	Peromyscus_maniculatus_bairdii
ENSMOCP00000014398	ENSMOCG00000013912	Microtus_ochrogaster
ENSCGRP00000005425	ENSCGRG00000003970	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001024305	ENSCGRG00001022262	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015013646	ENSCGRG00015010440	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000010285	ENSMAUG00000011208	Mesocricetus_auratus
MGP_SPRETEiJ_P0055481	MGP_SPRETEiJ_G0024927	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000075566	ENSMUSG00000032724	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000007297	ENSMSIG00000006424	Mus_spicilegus
MGP_CAROLIEiJ_P0053394	MGP_CAROLIEiJ_G0024017	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0064368	MGP_PahariEiJ_G0025453	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000069124	ENSRNOG00000008510	Rattus_norvegicus
ENSNGAP00000006754	ENSNGAG00000010042	Nannospalax_galili
ENSJJAP00000010591	ENSJJAG00000014143	Jaculus_jaculus
ENSDORP00000006156	ENSDORG00000006572	Dipodomys_ordii
ENSCCNP00000017450	ENSCCNG00000017651	Castor_canadensis
ENSCCNP00000031237	ENSCCNG00000029759	Castor_canadensis
ENSMUGP00000030438	ENSMUGG00000025120	Meriones_unguiculatus
ENSMUGP00000030610	ENSMUGG00000025308	Meriones_unguiculatus
ENSUPAP00010024554	ENSUPAG00010019465	Urocitellus_parryii
ENSSTOP00000001645	ENSSTOG00000001839	Ictidomys_tridecemlineatus
ENSMMMP00000011299	ENSMMMG00000010060	Marmota_marmota_marmota
ENSHGLP00000023064	ENSHGLG00000016446	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100024475	ENSHGLG00100017971	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000022448	ENSFDAG00000020847	Fukomys_damarensis
ENSCLAP00000021673	ENSCLAG00000014834	Chinchilla_lanigera
ENSODEP00000023076	ENSODEG00000016924	Octodon_degus
ENSCAPP00000000269	ENSCAPG00000000225	Cavia_aperea
ENSCPOP00000015473	ENSCPOG00000020779	Cavia_porcellus
ENSOCUP00000031172	ENSOCUG00000001405	Oryctolagus_cuniculus
ENSOPRP00000008968	ENSOPRG00000009802	Ochotona_princeps
ENSPSMP00000023187	ENSPSMG00000016407	Prolemur_simus
ENSMICP00000042822	ENSMICG00000003665	Microcebus_murinus
ENSPCOP00000031500	ENSPCOG00000028529	Propithecus_coquereli
ENSOGAP00000000411	ENSOGAG00000000457	Otolemur_garnettii
ENSGGOP00000014231	ENSGGOG00000014588	Gorilla_gorilla
ENSP00000410157	ENSG00000166016	Homo_sapiens
ENSPPAP00000032758	ENSPPAG00000039240	Pan_paniscus
ENSPTRP00000006071	ENSPTRG00000003495	Pan_troglodytes
ENSPPYP00000003865	ENSPPYG00000003365	Pongo_abelii
ENSNLEP00000021770	ENSNLEG00000017921	Nomascus_leucogenys
ENSMMUP00000071606	ENSMMUG00000058619	Macaca_mulatta
ENSMNEP00000002534	ENSMNEG00000011772	Macaca_nemestrina
ENSMFAP00000008584	ENSMFAG00000001208	Macaca_fascicularis
ENSPANP00000007281	ENSPANG00000015046	Papio_anubis
ENSTGEP00000004677	ENSTGEG00000003911	Theropithecus_gelada
ENSMLEP00000021054	ENSMLEG00000034734	Mandrillus_leucophaeus
ENSCATP00000033782	ENSCATG00000039861	Cercocebus_atys
ENSCSAP00000001699	ENSCSAG00000005406	Chlorocebus_sabaeus
ENSRROP00000023747	ENSRROG00000035702	Rhinopithecus_roxellana
ENSRBIP00000028777	ENSRBIG00000038271	Rhinopithecus_bieti
ENSCANP00000002689	ENSCANG00000009747	Colobus_angolensis_palliatus
ENSPTEP00000026327	ENSPTEG00000026417	Piliocolobus_tephrosceles
ENSCJAP00000043309	ENSCJAG00000010711	Callithrix_jacchus
ENSCCAP00000037905	ENSCCAG00000036795	Cebus_capucinus_imitator
ENSSBOP00000005887	ENSSBOG00000019878	Saimiri_boliviensis_boliviensis
ENSANAP00000025599	ENSANAG00000030512	Aotus_nancymaae
ENSPCAP00000004210	ENSPCAG00000004452	Procavia_capensis
ENSLAFP00000025635	ENSLAFG00000030946	Loxodonta_africana
ENSOANP00000011776	ENSOANG00000007399	Ornithorhynchus_anatinus
ENSXETP00000017594	ENSXETG00000002072	Xenopus_tropicalis
ENSLACP00000006073	ENSLACG00000005390	Latimeria_chalumnae
ENSAMXP00000007877	ENSAMXG00000007654	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005012010	ENSAMXG00005006530	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000032021	ENSPNAG00000019714	Pygocentrus_nattereri
ENSEEEP00000040564	ENSEEEG00000019122	Electrophorus_electricus
ENSIPUP00000033285	ENSIPUG00000022359	Ictalurus_punctatus
ENSDARP00000077824	ENSDARG00000059751	Danio_rerio
ENSCHAP00000010225	ENSCHAG00000005811	Clupea_harengus
ENSFHEP00000016756	ENSFHEG00000018454	Fundulus_heteroclitus
ENSCVAP00000011113	ENSCVAG00000013383	Cyprinodon_variegatus
ENSORLP00020024143	ENSORLG00020005372	Oryzias_latipes_ASM223471v1
ENSORLP00000000077	ENSORLG00000000065	Oryzias_latipes_ASM223467v1
ENSORLP00015001447	ENSORLG00015002050	Oryzias_latipes_ASM223469v1
ENSGWIP00000047572	ENSGWIG00000023401	Gouania_willdenowi
ENSSMAP00000005456	ENSSMAG00000003339	Scophthalmus_maximus
ENSLCAP00010015034	ENSLCAG00010007117	Lates_calcarifer
ENSLCAP00010015013	ENSLCAG00010007114	Lates_calcarifer
ENSSDUP00000005203	ENSSDUG00000003848	Seriola_dumerili
ENSSLDP00000009109	ENSSLDG00000007203	Seriola_lalandi_dorsalis
ENSATEP00000022556	ENSATEG00000015652	Anabas_testudineus
ENSHCOP00000012041	ENSHCOG00000015690	Hippocampus_comes
ENSLBEP00000033224	ENSLBEG00000025012	Labrus_bergylta
ENSMMOP00000002402	ENSMMOG00000001249	Mola_mola
ENSLCRP00005020703	ENSLCRG00005008186	Larimichthys_crocea
ENSAOCP00000019434	ENSAOCG00000024714	Amphiprion_ocellaris
ENSAPEP00000000295	ENSAPEG00000000221	Amphiprion_percula
ENSAPOP00000014391	ENSAPOG00000017354	Acanthochromis_polyacanthus
ENSSPAP00000022992	ENSSPAG00000017272	Stegastes_partitus
ENSHBUP00000004232	ENSHBUG00000005517	Haplochromis_burtoni
ENSHBUP00000004242	ENSHBUG00000005563	Haplochromis_burtoni
ENSPNYP00000013273	ENSPNYG00000009635	Pundamilia_nyererei
ENSMZEP00005022182	ENSMZEG00005016636	Maylandia_zebra
ENSNBRP00000020927	ENSNBRG00000015811	Neolamprologus_brichardi
ENSACLP00000005397	ENSACLG00000003633	Astatotilapia_calliptera
ENSACLP00000005386	ENSACLG00000003624	Astatotilapia_calliptera
ENSMZEP00005022186	ENSMZEG00005016643	Maylandia_zebra
ENSONIP00000019653	ENSONIG00000015618	Oreochromis_niloticus
ENSACIP00000004111	ENSACIG00000003240	Amphilophus_citrinellus
ENSBSLP00000008649	ENSBSLG00000004282	Betta_splendens
ENSPMGP00000007806	ENSPMGG00000006478	Periophthalmus_magnuspinnatus
ENSGMOP00000001276	ENSGMOG00000001091	Gadus_morhua
ENSHHUP00000036049	ENSHHUG00000022666	Hucho_hucho
ENSHHUP00000020232	ENSHHUG00000012616	Hucho_hucho
ENSELUP00000021281	ENSELUG00000020381	Esox_lucius
ENSSFOP00015017596	ENSSFOG00015011282	Scleropages_formosus
ENSPKIP00000034484	ENSPKIG00000013765	Paramormyrops_kingsleyae
ENSCHAP00000035969	ENSCHAG00000016981	Clupea_harengus
ENSDCDP00000047665	ENSDCDG00000029624	Denticeps_clupeoides
ENSAMXP00000017082	ENSAMXG00000016567	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005008198	ENSAMXG00005003494	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000004472	ENSPNAG00000010991	Pygocentrus_nattereri
ENSIPUP00000008388	ENSIPUG00000005727	Ictalurus_punctatus
ENSEEEP00000049200	ENSEEEG00000023116	Electrophorus_electricus
ENSDARP00000083546	ENSDARG00000062000	Danio_rerio
ENSHCOP00000007363	ENSHCOG00000009387	Hippocampus_comes
ENSPMGP00000016513	ENSPMGG00000013570	Periophthalmus_magnuspinnatus
ENSXMAP00000015348	ENSXMAG00000015256	Xiphophorus_maculatus
ENSXCOP00000027637	ENSXCOG00000020621	Xiphophorus_couchianus
ENSGAFP00000032387	ENSGAFG00000021819	Gambusia_affinis
ENSPLAP00000027706	ENSPLAG00000016515	Poecilia_latipinna
ENSPMEP00000018161	ENSPMEG00000021096	Poecilia_mexicana
ENSPFOP00000001716	ENSPFOG00000001615	Poecilia_formosa
ENSPREP00000029048	ENSPREG00000019630	Poecilia_reticulata
ENSFHEP00000009069	ENSFHEG00000010362	Fundulus_heteroclitus
ENSCVAP00000007260	ENSCVAG00000008943	Cyprinodon_variegatus
ENSKMAP00000002106	ENSKMAG00000001552	Kryptolebias_marmoratus
ENSLBEP00000002751	ENSLBEG00000002138	Labrus_bergylta
ENSAPEP00000013819	ENSAPEG00000009791	Amphiprion_percula
ENSAOCP00000032102	ENSAOCG00000024230	Amphiprion_ocellaris
ENSAPOP00000020300	ENSAPOG00000023899	Acanthochromis_polyacanthus
