ENSPVIP00000019349	ENSPVIG00000014771	Pogona_vitticeps
ENSACAP00000010466	ENSACAG00000010660	Anolis_carolinensis
ENSNSUP00000018239	ENSNSUG00000013360	Notechis_scutatus
ENSSMRP00000010614	ENSSMRG00000008402	Salvator_merianae
ENSSPUP00000002646	ENSSPUG00000002047	Sphenodon_punctatus
ENSCPGP00000024088	ENSCPGG00000016642	Calidris_pygmaea
ENSCPUP00000016357	ENSCPUG00000011327	Calidris_pugnax
ENSMUNP00000010615	ENSMUNG00000008364	Melopsittacus_undulatus
ENSMGAP00000016261	ENSMGAG00000015320	Meleagris_gallopavo
ENSCJPP00005001154	ENSCJPG00005001220	Coturnix_japonica
ENSGALP00000033454	ENSGALG00000002864	Gallus_gallus
ENSNMEP00000017086	ENSNMEG00000014994	Numida_meleagris
ENSAPLP00000004737	ENSAPLG00000005196	Anas_platyrhynchos_platyrhynchos
ENSABRP00000024493	ENSABRG00000020567	Anser_brachyrhynchus
ENSLCOP00000007666	ENSLCOG00000005645	Lepidothrix_coronata
ENSMVIP00005027016	ENSMVIG00005018824	Manacus_vitellinus
ENSLSDP00000024572	ENSLSDG00000017236	Lonchura_striata_domestica
ENSTGUP00000003555	ENSTGUG00000003452	Taeniopygia_guttata
ENSSCAP00000017079	ENSSCAG00000012424	Serinus_canaria
ENSCCEP00000021711	ENSCCEG00000019662	Cyanistes_caeruleus
ENSPMJP00000018583	ENSPMJG00000013952	Parus_major
ENSFALP00000013482	ENSFALG00000012915	Ficedula_albicollis
ENSJHYP00000017747	ENSJHYG00000013550	Junco_hyemalis
ENSZALP00000017874	ENSZALG00000014393	Zonotrichia_albicollis
ENSAOWP00000023808	ENSAOWG00000016054	Apteryx_owenii
ENSARWP00000001445	ENSARWG00000001171	Apteryx_rowi
ENSAHAP00000012363	ENSAHAG00000008931	Apteryx_haastii
ENSNPEP00000009690	ENSNPEG00000007268	Nothoprocta_perdicaria
ENSDNVP00000007090	ENSDNVG00000005073	Dromaius_novaehollandiae
ENSCPRP00005008571	ENSCPRG00005006135	Crocodylus_porosus
ENSCABP00000031420	ENSCABG00000022948	Chelonoidis_abingdonii
ENSGAGP00000019059	ENSGAGG00000014098	Gopherus_agassizii
ENSCPBP00000027608	ENSCPBG00000019511	Chrysemys_picta_bellii
ENSCPBP00000027610	ENSCPBG00000019512	Chrysemys_picta_bellii
ENSPSIP00000003228	ENSPSIG00000003102	Pelodiscus_sinensis
ENSLAFP00000008206	ENSLAFG00000009791	Loxodonta_africana
ENSETEP00000001321	ENSETEG00000001638	Echinops_telfairi
ENSOCUP00000003478	ENSOCUG00000004014	Oryctolagus_cuniculus
ENSOPRP00000007575	ENSOPRG00000008291	Ochotona_princeps
ENSTBEP00000011014	ENSTBEG00000012727	Tupaia_belangeri
ENSPTRP00000004388	ENSPTRG00000002545	Pan_troglodytes
ENSPPAP00000030811	ENSPPAG00000038363	Pan_paniscus
ENSGGOP00000025918	ENSGGOG00000026152	Gorilla_gorilla
ENSP00000355187	ENSG00000198739	Homo_sapiens
ENSPPYP00000002791	ENSPPYG00000002405	Pongo_abelii
ENSNLEP00000014623	ENSNLEG00000012035	Nomascus_leucogenys
ENSRROP00000002539	ENSRROG00000010296	Rhinopithecus_roxellana
ENSRBIP00000012078	ENSRBIG00000029969	Rhinopithecus_bieti
ENSCANP00000024535	ENSCANG00000035678	Colobus_angolensis_palliatus
ENSPTEP00000027879	ENSPTEG00000027677	Piliocolobus_tephrosceles
ENSMLEP00000032179	ENSMLEG00000040315	Mandrillus_leucophaeus
ENSCSAP00000003740	ENSCSAG00000007477	Chlorocebus_sabaeus
ENSPANP00000020468	ENSPANG00000022079	Papio_anubis
ENSTGEP00000036756	ENSTGEG00000029257	Theropithecus_gelada
ENSMFAP00000004662	ENSMFAG00000002037	Macaca_fascicularis
ENSMMUP00000024694	ENSMMUG00000018766	Macaca_mulatta
ENSMNEP00000039081	ENSMNEG00000042510	Macaca_nemestrina
ENSCATP00000040718	ENSCATG00000042956	Cercocebus_atys
ENSCCAP00000035197	ENSCCAG00000035519	Cebus_capucinus_imitator
ENSSBOP00000038849	ENSSBOG00000035483	Saimiri_boliviensis_boliviensis
ENSCJAP00000053301	ENSCJAG00000019359	Callithrix_jacchus
ENSANAP00000040820	ENSANAG00000037749	Aotus_nancymaae
ENSTSYP00000001600	ENSTSYG00000001728	Carlito_syrichta
ENSMICP00000033561	ENSMICG00000033185	Microcebus_murinus
ENSPSMP00000017146	ENSPSMG00000012245	Prolemur_simus
ENSPCOP00000006588	ENSPCOG00000014466	Propithecus_coquereli
ENSOGAP00000009874	ENSOGAG00000011031	Otolemur_garnettii
ENSOARP00000005075	ENSOARG00000004741	Ovis_aries
ENSCHIP00000027735	ENSCHIG00000023535	Capra_hircus
ENSBMUP00000032191	ENSBMUG00000024013	Bos_mutus
ENSBTAP00000022459	ENSBTAG00000016885	Bos_taurus
ENSBIXP00005016186	ENSBIXG00005019912	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000004965	ENSBIXG00000011257	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBBBP00000016440	ENSBBBG00000006384	Bison_bison_bison
ENSSSCP00000059199	ENSSSCG00000010232	Sus_scrofa_strain_reference
ENSTTRP00000013969	ENSTTRG00000014730	Tursiops_truncatus
ENSVPAP00000010983	ENSVPAG00000011803	Vicugna_pacos
ENSPVAP00000010733	ENSPVAG00000011382	Pteropus_vampyrus
ENSSARP00000008553	ENSSARG00000009464	Sorex_araneus
ENSEEUP00000006812	ENSEEUG00000007479	Erinaceus_europaeus
ENSUMAP00000009386	ENSUMAG00000007080	Ursus_maritimus
ENSUAMP00000033612	ENSUAMG00000025610	Ursus_americanus
ENSAMEP00000018109	ENSAMEG00000017141	Ailuropoda_melanoleuca
ENSMPUP00000011855	ENSMPUG00000011947	Mustela_putorius_furo
ENSNVIP00000032188	ENSNVIG00000024798	Neovison_vison
ENSCAFP00020034282	ENSCAFG00020026584	Canis_lupus_dingo
ENSCAFP00000041538	ENSCAFG00000013270	Canis_lupus_familiaris
ENSVVUP00000015038	ENSVVUG00000011027	Vulpes_vulpes
ENSPPRP00000025742	ENSPPRG00000016070	Panthera_pardus
ENSPTIP00000019473	ENSPTIG00000017256	Panthera_tigris_altaica
ENSFCAP00000017216	ENSFCAG00000030902	Felis_catus
ENSEASP00005022441	ENSEASG00005015340	Equus_asinus_asinus
ENSECAP00000001596	ENSECAG00000002417	Equus_caballus
ENSHGLP00100016289	ENSHGLG00100012029	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000022664	ENSHGLG00000016164	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000019860	ENSFDAG00000008854	Fukomys_damarensis
ENSCPOP00000005226	ENSCPOG00000005794	Cavia_porcellus
ENSCAPP00000015334	ENSCAPG00000015482	Cavia_aperea
ENSCLAP00000016994	ENSCLAG00000011661	Chinchilla_lanigera
ENSSTOP00000015196	ENSSTOG00000021353	Ictidomys_tridecemlineatus
ENSSDAP00000021810	ENSSDAG00000019836	Spermophilus_dauricus
ENSUPAP00010010039	ENSUPAG00010008132	Urocitellus_parryii
ENSMMMP00000011584	ENSMMMG00000010362	Marmota_marmota_marmota
ENSCCNP00000004661	ENSCCNG00000004977	Castor_canadensis
ENSCHOP00000001562	ENSCHOG00000001772	Choloepus_hoffmanni
ENSDNOP00000032067	ENSDNOG00000049148	Dasypus_novemcinctus
ENSMUSP00000101079	ENSMUSG00000042846	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000032978	ENSMSIG00000027610	Mus_spicilegus
MGP_SPRETEiJ_P0024338	MGP_SPRETEiJ_G0016217	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0023190	MGP_CAROLIEiJ_G0015405	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0086364	MGP_PahariEiJ_G0030821	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000036369	ENSRNOG00000026466	Rattus_norvegicus
ENSMUGP00000015191	ENSMUGG00000013104	Meriones_unguiculatus
ENSPEMP00000000112	ENSPEMG00000000088	Peromyscus_maniculatus_bairdii
ENSMOCP00000001731	ENSMOCG00000001345	Microtus_ochrogaster
ENSCGRP00001010467	ENSCGRG00001012358	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000009358	ENSCGRG00000006830	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015015475	ENSCGRG00015011875	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000024822	ENSMAUG00000021553	Mesocricetus_auratus
ENSNGAP00000002079	ENSNGAG00000001602	Nannospalax_galili
ENSJJAP00000014693	ENSJJAG00000017094	Jaculus_jaculus
ENSDORP00000007092	ENSDORG00000007563	Dipodomys_ordii
ENSPCAP00000006404	ENSPCAG00000006892	Procavia_capensis
ENSODEP00000007351	ENSODEG00000005484	Octodon_degus
ENSMLUP00000010830	ENSMLUG00000011887	Myotis_lucifugus
ENSVURP00010020362	ENSVURG00010015587	Vombatus_ursinus
ENSPCIP00000019216	ENSPCIG00000014667	Phascolarctos_cinereus
ENSMEUP00000009469	ENSMEUG00000010388	Notamacropus_eugenii
ENSSHAP00000013377	ENSSHAG00000011438	Sarcophilus_harrisii
ENSMODP00000047515	ENSMODG00000017246	Monodelphis_domestica
ENSOANP00000008953	ENSOANG00000005626	Ornithorhynchus_anatinus
ENSXETP00000048956	ENSXETG00000019529	Xenopus_tropicalis
ENSLACP00000012957	ENSLACG00000011411	Latimeria_chalumnae
ENSLOCP00000014278	ENSLOCG00000011620	Lepisosteus_oculatus
ENSECRP00000011603	ENSECRG00000007728	Erpetoichthys_calabaricus
ENSCMIP00000000968	ENSCMIG00000000653	Callorhinchus_milii
