ENSACAP00000014139	ENSACAG00000014272	Anolis_carolinensis
ENSPVIP00000008341	ENSPVIG00000006681	Pogona_vitticeps
ENSNSUP00000000964	ENSNSUG00000000888	Notechis_scutatus
ENSSMRP00000013196	ENSSMRG00000010276	Salvator_merianae
ENSSPUP00000008608	ENSSPUG00000006635	Sphenodon_punctatus
ENSCPGP00000014690	ENSCPGG00000010284	Calidris_pygmaea
ENSCPUP00000004325	ENSCPUG00000003197	Calidris_pugnax
ENSMUNP00000019831	ENSMUNG00000015126	Melopsittacus_undulatus
ENSPMJP00000016818	ENSPMJG00000012670	Parus_major
ENSCCEP00000010408	ENSCCEG00000010350	Cyanistes_caeruleus
ENSFALP00000010949	ENSFALG00000010498	Ficedula_albicollis
ENSJHYP00000012571	ENSJHYG00000009765	Junco_hyemalis
ENSZALP00000011805	ENSZALG00000009926	Zonotrichia_albicollis
ENSSCAP00000011254	ENSSCAG00000008462	Serinus_canaria
ENSTGUP00000007971	ENSTGUG00000007720	Taeniopygia_guttata
ENSLSDP00000023891	ENSLSDG00000016778	Lonchura_striata_domestica
ENSLCOP00000011049	ENSLCOG00000008015	Lepidothrix_coronata
ENSMVIP00005004137	ENSMVIG00005003087	Manacus_vitellinus
ENSABRP00000003935	ENSABRG00000003711	Anser_brachyrhynchus
ENSAPLP00000016091	ENSAPLG00000016187	Anas_platyrhynchos_platyrhynchos
ENSCJPP00005000979	ENSCJPG00005001013	Coturnix_japonica
ENSMGAP00000011568	ENSMGAG00000011081	Meleagris_gallopavo
ENSGALP00000017773	ENSGALG00000010935	Gallus_gallus
ENSNMEP00000001796	ENSNMEG00000002153	Numida_meleagris
ENSAOWP00000016685	ENSAOWG00000011359	Apteryx_owenii
ENSARWP00000007066	ENSARWG00000004954	Apteryx_rowi
ENSAHAP00000016322	ENSAHAG00000011617	Apteryx_haastii
ENSDNVP00000001932	ENSDNVG00000001247	Dromaius_novaehollandiae
ENSNPEP00000011885	ENSNPEG00000008915	Nothoprocta_perdicaria
ENSCPRP00005004888	ENSCPRG00005003495	Crocodylus_porosus
ENSGAGP00000032961	ENSGAGG00000023526	Gopherus_agassizii
ENSCABP00000027560	ENSCABG00000020251	Chelonoidis_abingdonii
ENSCPBP00000000051	ENSCPBG00000000067	Chrysemys_picta_bellii
ENSCCNP00000004513	ENSCCNG00000004620	Castor_canadensis
ENSDORP00000027630	ENSDORG00000023208	Dipodomys_ordii
ENSCGRP00001016958	ENSCGRG00001017128	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015014346	ENSCGRG00015010960	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000000964	ENSCGRG00000000758	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000014621	ENSMAUG00000014282	Mesocricetus_auratus
ENSMOCP00000020082	ENSMOCG00000017842	Microtus_ochrogaster
ENSPEMP00000022687	ENSPEMG00000019976	Peromyscus_maniculatus_bairdii
ENSMSIP00000034863	ENSMSIG00000029070	Mus_spicilegus
MGP_SPRETEiJ_P0025931	MGP_SPRETEiJ_G0016609	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000058572	ENSMUSG00000035916	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0024702	MGP_CAROLIEiJ_G0015787	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0087958	MGP_PahariEiJ_G0031300	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000069293	ENSRNOG00000056915	Rattus_norvegicus
ENSNGAP00000026566	ENSNGAG00000024172	Nannospalax_galili
ENSJJAP00000015696	ENSJJAG00000017741	Jaculus_jaculus
ENSCLAP00000017836	ENSCLAG00000012232	Chinchilla_lanigera
ENSODEP00000010392	ENSODEG00000007761	Octodon_degus
ENSCPOP00000030211	ENSCPOG00000031105	Cavia_porcellus
ENSCAPP00000008996	ENSCAPG00000010550	Cavia_aperea
ENSHGLP00000016421	ENSHGLG00000011762	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100017405	ENSHGLG00100012841	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000014355	ENSFDAG00000001596	Fukomys_damarensis
ENSUPAP00010016998	ENSUPAG00010013494	Urocitellus_parryii	ENSUPAT00010019375
ENSSTOP00000021297	ENSSTOG00000024058	Ictidomys_tridecemlineatus	ENSSTOT00000025319
ENSSDAP00000025306	ENSSDAG00000022985	Spermophilus_dauricus	ENSSDAT00000028942
ENSMMMP00000001709	ENSMMMG00000001485	Marmota_marmota_marmota
ENSOCUP00000025980	ENSOCUG00000011455	Oryctolagus_cuniculus
ENSOPRP00000008222	ENSOPRG00000008989	Ochotona_princeps
ENSTBEP00000011580	ENSTBEG00000013376	Tupaia_belangeri
ENSMPUP00000004917	ENSMPUG00000004956	Mustela_putorius_furo
ENSMPUP00000004912	ENSMPUG00000004951	Mustela_putorius_furo
ENSSARP00000000219	ENSSARG00000000246	Sorex_araneus
