ENSPVIP00000023928	ENSPVIG00000018049	Pogona_vitticeps
ENSACAP00000007732	ENSACAG00000007912	Anolis_carolinensis
ENSNSUP00000027580	ENSNSUG00000019717	Notechis_scutatus
ENSSMRP00000015863	ENSSMRG00000012331	Salvator_merianae
ENSSPUP00000009667	ENSSPUG00000007495	Sphenodon_punctatus
ENSAHAP00000001656	ENSAHAG00000001402	Apteryx_haastii
ENSAOWP00000005434	ENSAOWG00000003748	Apteryx_owenii
ENSARWP00000019726	ENSARWG00000013518	Apteryx_rowi
ENSDNVP00000007528	ENSDNVG00000005362	Dromaius_novaehollandiae
ENSNPEP00000018220	ENSNPEG00000013554	Nothoprocta_perdicaria
ENSCPGP00000002763	ENSCPGG00000002057	Calidris_pygmaea
ENSCPUP00000012562	ENSCPUG00000008914	Calidris_pugnax
ENSMUNP00000009681	ENSMUNG00000007651	Melopsittacus_undulatus
ENSMVIP00005007477	ENSMVIG00005005598	Manacus_vitellinus
ENSLCOP00000007774	ENSLCOG00000005712	Lepidothrix_coronata
ENSLSDP00000005152	ENSLSDG00000004040	Lonchura_striata_domestica
ENSTGUP00000010627	ENSTGUG00000010304	Taeniopygia_guttata
ENSFALP00000006433	ENSFALG00000006168	Ficedula_albicollis
ENSZALP00000008943	ENSZALG00000007744	Zonotrichia_albicollis
ENSJHYP00000004742	ENSJHYG00000003922	Junco_hyemalis
ENSSCAP00000013958	ENSSCAG00000010285	Serinus_canaria
ENSCCEP00000022764	ENSCCEG00000020522	Cyanistes_caeruleus
ENSCCEP00000016731	ENSCCEG00000015600	Cyanistes_caeruleus
ENSCCEP00000016724	ENSCCEG00000015597	Cyanistes_caeruleus
ENSPMJP00000019635	ENSPMJG00000014683	Parus_major
ENSABRP00000019946	ENSABRG00000017079	Anser_brachyrhynchus
ENSAPLP00000004304	ENSAPLG00000004761	Anas_platyrhynchos_platyrhynchos
ENSGALP00000024046	ENSGALG00000014936	Gallus_gallus
ENSMGAP00000010298	ENSMGAG00000009936	Meleagris_gallopavo
ENSCJPP00005010680	ENSCJPG00005009266	Coturnix_japonica
ENSNMEP00000012662	ENSNMEG00000011680	Numida_meleagris
ENSCPRP00005020371	ENSCPRG00005014179	Crocodylus_porosus
ENSCABP00000005971	ENSCABG00000004494	Chelonoidis_abingdonii
ENSGAGP00000023960	ENSGAGG00000017520	Gopherus_agassizii
ENSCPBP00000040137	ENSCPBG00000027599	Chrysemys_picta_bellii
ENSPSIP00000009604	ENSPSIG00000008735	Pelodiscus_sinensis
ENSVURP00010013230	ENSVURG00010010179	Vombatus_ursinus
ENSVURP00010030382	ENSVURG00010023236	Vombatus_ursinus
ENSPCIP00000027184	ENSPCIG00000020308	Phascolarctos_cinereus
ENSMEUP00000010917	ENSMEUG00000011982	Notamacropus_eugenii
ENSSHAP00000002140	ENSSHAG00000001904	Sarcophilus_harrisii
ENSMODP00000026846	ENSMODG00000021486	Monodelphis_domestica
ENSLAFP00000020739	ENSLAFG00000025897	Loxodonta_africana
ENSPCAP00000015005	ENSPCAG00000016019	Procavia_capensis
ENSETEP00000014040	ENSETEG00000017290	Echinops_telfairi
ENSCHOP00000008928	ENSCHOG00000010082	Choloepus_hoffmanni
ENSDNOP00000016364	ENSDNOG00000024607	Dasypus_novemcinctus
ENSPPAP00000021804	ENSPPAG00000034089	Pan_paniscus
ENSPTRP00000016852	ENSPTRG00000009908	Pan_troglodytes
ENSP00000269214	ENSG00000141446	Homo_sapiens
ENSGGOP00000001296	ENSGGOG00000001312	Gorilla_gorilla
ENSPPYP00000010165	ENSPPYG00000009055	Pongo_abelii
ENSNLEP00000008308	ENSNLEG00000006826	Nomascus_leucogenys
ENSCATP00000012704	ENSCATG00000030504	Cercocebus_atys
ENSMLEP00000021370	ENSMLEG00000034894	Mandrillus_leucophaeus
ENSPANP00000003816	ENSPANG00000012867	Papio_anubis
ENSMFAP00000031107	ENSMFAG00000037398	Macaca_fascicularis
ENSMMUP00000017050	ENSMMUG00000012987	Macaca_mulatta
ENSMNEP00000030825	ENSMNEG00000038858	Macaca_nemestrina
ENSTGEP00000019241	ENSTGEG00000015475	Theropithecus_gelada
ENSCSAP00000013676	ENSCSAG00000017651	Chlorocebus_sabaeus
ENSRROP00000034652	ENSRROG00000040872	Rhinopithecus_roxellana
ENSRBIP00000028977	ENSRBIG00000038379	Rhinopithecus_bieti
ENSCANP00000006083	ENSCANG00000020451	Colobus_angolensis_palliatus
ENSPTEP00000037851	ENSPTEG00000035330	Piliocolobus_tephrosceles
ENSSBOP00000024154	ENSSBOG00000028562	Saimiri_boliviensis_boliviensis
ENSCCAP00000032939	ENSCCAG00000034500	Cebus_capucinus_imitator
ENSCJAP00000038135	ENSCJAG00000020517	Callithrix_jacchus
ENSANAP00000036764	ENSANAG00000035894	Aotus_nancymaae
ENSTSYP00000017706	ENSTSYG00000036060	Carlito_syrichta
ENSPCOP00000003043	ENSPCOG00000009253	Propithecus_coquereli
ENSPSMP00000034553	ENSPSMG00000023801	Prolemur_simus
ENSMICP00000026280	ENSMICG00000008993	Microcebus_murinus
ENSOGAP00000007010	ENSOGAG00000007829	Otolemur_garnettii
ENSOGAP00000019271	ENSOGAG00000032382	Otolemur_garnettii
ENSTBEP00000011874	ENSTBEG00000013707	Tupaia_belangeri
ENSCGRP00000002707	ENSCGRG00000001978	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001009709	ENSCGRG00001011761	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015009146	ENSCGRG00015006999	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000020882	ENSMAUG00000018771	Mesocricetus_auratus
ENSMOCP00000001089	ENSMOCG00000000833	Microtus_ochrogaster
ENSPEMP00000026281	ENSPEMG00000022444	Peromyscus_maniculatus_bairdii
ENSMSIP00000026492	ENSMSIG00000022328	Mus_spicilegus
MGP_SPRETEiJ_P0047964	MGP_SPRETEiJ_G0022909	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000025142	ENSMUSG00000024293	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0046030	MGP_CAROLIEiJ_G0021993	Mus_caroli_strain_CAROLI_EIJ
