ENSPVIP00000011193	ENSPVIG00000008794	Pogona_vitticeps
ENSACAP00000008650	ENSACAG00000008846	Anolis_carolinensis
ENSNSUP00000010241	ENSNSUG00000007798	Notechis_scutatus	ENSNSUT00000010924
ENSSMRP00000014239	ENSSMRG00000011081	Salvator_merianae
ENSSPUP00000013693	ENSSPUG00000010547	Sphenodon_punctatus
ENSCPBP00000032237	ENSCPBG00000022604	Chrysemys_picta_bellii
ENSGAGP00000018204	ENSGAGG00000013481	Gopherus_agassizii
ENSPSIP00000007172	ENSPSIG00000006624	Pelodiscus_sinensis
ENSCJPP00005015449	ENSCJPG00005012807	Coturnix_japonica
ENSGALP00000018434	ENSGALG00000011312	Gallus_gallus
ENSMGAP00000011591	ENSMGAG00000011111	Meleagris_gallopavo
ENSNMEP00000010324	ENSNMEG00000009824	Numida_meleagris
ENSABRP00000005037	ENSABRG00000004660	Anser_brachyrhynchus
ENSAPLP00000007697	ENSAPLG00000008060	Anas_platyrhynchos_platyrhynchos
ENSMVIP00005024651	ENSMVIG00005017285	Manacus_vitellinus
ENSLCOP00000018386	ENSLCOG00000013000	Lepidothrix_coronata
ENSJHYP00000010444	ENSJHYG00000008200	Junco_hyemalis
ENSZALP00000013883	ENSZALG00000011541	Zonotrichia_albicollis
ENSSCAP00000021321	ENSSCAG00000015334	Serinus_canaria
ENSLSDP00000000677	ENSLSDG00000000545	Lonchura_striata_domestica
ENSTGUP00000003639	ENSTGUG00000003542	Taeniopygia_guttata
ENSFALP00000009579	ENSFALG00000009185	Ficedula_albicollis
ENSCPGP00000001643	ENSCPGG00000001249	Calidris_pygmaea
ENSCPUP00000015309	ENSCPUG00000010669	Calidris_pugnax
ENSAHAP00000012545	ENSAHAG00000009045	Apteryx_haastii
ENSARWP00000020269	ENSARWG00000013872	Apteryx_rowi
ENSAOWP00000027568	ENSAOWG00000018577	Apteryx_owenii
ENSDNVP00000026151	ENSDNVG00000018193	Dromaius_novaehollandiae
ENSNPEP00000011082	ENSNPEG00000008319	Nothoprocta_perdicaria
ENSPVAP00000000656	ENSPVAG00000000694	Pteropus_vampyrus
ENSMLUP00000018375	ENSMLUG00000029133	Myotis_lucifugus
ENSECAP00000000457	ENSECAG00000000703	Equus_caballus
ENSEASP00005008292	ENSEASG00005005992	Equus_asinus_asinus
ENSSSCP00000011964	ENSSSCG00000011215	Sus_scrofa_strain_reference
ENSTTRP00000014203	ENSTTRG00000014990	Tursiops_truncatus
ENSUAMP00000013110	ENSUAMG00000010569	Ursus_americanus
ENSUMAP00000026888	ENSUMAG00000019570	Ursus_maritimus
ENSAMEP00000000609	ENSAMEG00000000585	Ailuropoda_melanoleuca
ENSMPUP00000012008	ENSMPUG00000012103	Mustela_putorius_furo
ENSNVIP00000023897	ENSNVIG00000018539	Neovison_vison
ENSCAFP00020031773	ENSCAFG00020024777	Canis_lupus_dingo
ENSCAFP00000008477	ENSCAFG00000005674	Canis_lupus_familiaris
ENSVVUP00000039547	ENSVVUG00000028172	Vulpes_vulpes
ENSPPRP00000012780	ENSPPRG00000006213	Panthera_pardus
ENSPTIP00000024278	ENSPTIG00000020437	Panthera_tigris_altaica
ENSFCAP00000048289	ENSFCAG00000041445	Felis_catus
ENSEEUP00000011829	ENSEEUG00000013008	Erinaceus_europaeus
ENSOCUP00000013210	ENSOCUG00000015384	Oryctolagus_cuniculus
ENSPPAP00000019321	ENSPPAG00000032843	Pan_paniscus
ENSPTRP00000085652	ENSPTRG00000014701	Pan_troglodytes
ENSP00000280701	ENSG00000151093	Homo_sapiens
ENSGGOP00000048189	ENSGGOG00000024796	Gorilla_gorilla
ENSPPYP00000015730	ENSPPYG00000014059	Pongo_abelii
ENSNLEP00000038201	ENSNLEG00000032728	Nomascus_leucogenys
ENSCANP00000019442	ENSCANG00000033163	Colobus_angolensis_palliatus
ENSPTEP00000035076	ENSPTEG00000033171	Piliocolobus_tephrosceles
ENSRROP00000000822	ENSRROG00000002998	Rhinopithecus_roxellana
ENSRBIP00000018310	ENSRBIG00000033144	Rhinopithecus_bieti
ENSMFAP00000026458	ENSMFAG00000044675	Macaca_fascicularis
ENSMMUP00000019422	ENSMMUG00000014798	Macaca_mulatta
ENSMNEP00000000945	ENSMNEG00000004640	Macaca_nemestrina
ENSPANP00000001528	ENSPANG00000012595	Papio_anubis
ENSTGEP00000023636	ENSTGEG00000019112	Theropithecus_gelada
ENSMLEP00000036917	ENSMLEG00000042570	Mandrillus_leucophaeus
ENSCATP00000018748	ENSCATG00000033195	Cercocebus_atys
ENSCSAP00000005945	ENSCSAG00000009700	Chlorocebus_sabaeus
ENSSBOP00000009819	ENSSBOG00000021774	Saimiri_boliviensis_boliviensis
ENSCJAP00000007436	ENSCJAG00000004087	Callithrix_jacchus
ENSCCAP00000015882	ENSCCAG00000025740	Cebus_capucinus_imitator
ENSANAP00000026658	ENSANAG00000031063	Aotus_nancymaae
ENSTSYP00000012975	ENSTSYG00000014133	Carlito_syrichta
ENSPCOP00000015492	ENSPCOG00000019483	Propithecus_coquereli
ENSPSMP00000028561	ENSPSMG00000019863	Prolemur_simus
ENSMICP00000051293	ENSMICG00000049367	Microcebus_murinus
ENSOGAP00000002140	ENSOGAG00000002395	Otolemur_garnettii
ENSTBEP00000010442	ENSTBEG00000012073	Tupaia_belangeri
ENSCCNP00000001103	ENSCCNG00000001201	Castor_canadensis
ENSDORP00000009585	ENSDORG00000010198	Dipodomys_ordii
ENSSDAP00000012900	ENSSDAG00000011625	Spermophilus_dauricus
ENSSTOP00000004445	ENSSTOG00000004977	Ictidomys_tridecemlineatus
ENSUPAP00010001916	ENSUPAG00010001639	Urocitellus_parryii
ENSMMMP00000024493	ENSMMMG00000021441	Marmota_marmota_marmota
ENSCLAP00000010151	ENSCLAG00000007028	Chinchilla_lanigera
ENSODEP00000004107	ENSODEG00000003134	Octodon_degus
ENSCAPP00000017302	ENSCAPG00000017003	Cavia_aperea
ENSCPOP00000019261	ENSCPOG00000021070	Cavia_porcellus
ENSHGLP00000001638	ENSHGLG00000001247	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100011798	ENSHGLG00100008762	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000020870	ENSFDAG00000008128	Fukomys_damarensis
ENSCHOP00000002205	ENSCHOG00000002490	Choloepus_hoffmanni
ENSDNOP00000018176	ENSDNOG00000038893	Dasypus_novemcinctus
ENSLAFP00000011437	ENSLAFG00000013673	Loxodonta_africana
ENSPCAP00000004505	ENSPCAG00000004865	Procavia_capensis
ENSETEP00000002211	ENSETEG00000002711	Echinops_telfairi
ENSMSIP00000017365	ENSMSIG00000014829	Mus_spicilegus
MGP_SPRETEiJ_P0037337	MGP_SPRETEiJ_G0019844	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000022311	ENSMUSG00000021786	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0035656	MGP_CAROLIEiJ_G0018967	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0083768	MGP_PahariEiJ_G0029981	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000008035	ENSRNOG00000005993	Rattus_norvegicus
ENSMUGP00000015143	ENSMUGG00000013067	Meriones_unguiculatus
ENSPEMP00000005495	ENSPEMG00000007951	Peromyscus_maniculatus_bairdii
ENSMOCP00000022099	ENSMOCG00000019242	Microtus_ochrogaster
ENSCGRP00000020901	ENSCGRG00000015193	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015021446	ENSCGRG00015016361	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001008643	ENSCGRG00001010895	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000006731	ENSMAUG00000008599	Mesocricetus_auratus
ENSNGAP00000024991	ENSNGAG00000023082	Nannospalax_galili
ENSJJAP00000008725	ENSJJAG00000012817	Jaculus_jaculus
ENSOPRP00000011902	ENSOPRG00000013059	Ochotona_princeps
ENSBIXP00000006489	ENSBIXG00000001102	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000065523	ENSBTAG00000007031	Bos_taurus
ENSBIXP00005043784	ENSBIXG00005027522	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000002912	ENSBMUG00000002312	Bos_mutus
ENSBBBP00000002840	ENSBBBG00000011924	Bison_bison_bison
ENSOARP00000004398	ENSOARG00000004117	Ovis_aries
ENSCHIP00000024300	ENSCHIG00000021539	Capra_hircus
ENSVPAP00000008577	ENSVPAG00000009213	Vicugna_pacos
ENSVURP00010029374	ENSVURG00010022472	Vombatus_ursinus
ENSMEUP00000014942	ENSMEUG00000016341	Notamacropus_eugenii
ENSSHAP00000014070	ENSSHAG00000012026	Sarcophilus_harrisii
ENSMODP00000042901	ENSMODG00000036715	Monodelphis_domestica
ENSXETP00000045570	ENSXETG00000021193	Xenopus_tropicalis
ENSLACP00000002085	ENSLACG00000001865	Latimeria_chalumnae
ENSPKIP00000028379	ENSPKIG00000010056	Paramormyrops_kingsleyae
ENSSFOP00015023390	ENSSFOG00015015042	Scleropages_formosus
ENSDCDP00000046348	ENSDCDG00000029056	Denticeps_clupeoides
ENSDARP00000137981	ENSDARG00000098855	Danio_rerio
ENSORLP00000010856	ENSORLG00000008653	Oryzias_latipes_ASM223467v1
ENSORLP00020030194	ENSORLG00020014533	Oryzias_latipes_ASM223471v1
ENSORLP00015004479	ENSORLG00015005232	Oryzias_latipes_ASM223469v1
ENSOMEP00000019392	ENSOMEG00000021209	Oryzias_melastigma
ENSGWIP00000007492	ENSGWIG00000004381	Gouania_willdenowi
ENSCSEP00000024725	ENSCSEG00000015793	Cynoglossus_semilaevis
ENSAOCP00000031815	ENSAOCG00000002067	Amphiprion_ocellaris
ENSAOCP00000025804	ENSAOCG00000013632	Amphiprion_ocellaris
ENSAPEP00000009146	ENSAPEG00000006569	Amphiprion_percula
ENSAPOP00000012501	ENSAPOG00000015177	Acanthochromis_polyacanthus
ENSSPAP00000008572	ENSSPAG00000006533	Stegastes_partitus
ENSPNYP00000001341	ENSPNYG00000001092	Pundamilia_nyererei
ENSACLP00000025588	ENSACLG00000017418	Astatotilapia_calliptera
ENSMZEP00005023307	ENSMZEG00005017447	Maylandia_zebra
ENSHBUP00000015750	ENSHBUG00000017661	Haplochromis_burtoni
ENSONIP00000012996	ENSONIG00000010337	Oreochromis_niloticus
