ENSGAGP00000007123	ENSGAGG00000005724	Gopherus_agassizii
ENSOANP00000013124	ENSOANG00000008262	Ornithorhynchus_anatinus
ENSSSCP00000001861	ENSSSCG00000001708	Sus_scrofa_strain_reference
ENSCHAP00000015019	ENSCHAG00000008024	Clupea_harengus
ENSEEEP00000020150	ENSEEEG00000009839	Electrophorus_electricus
ENSHGLP00100007719	ENSHGLG00100005766	Heterocephalus_glaber_HetGla_1.0
ENSCCAP00000028710	ENSCCAG00000032324	Cebus_capucinus_imitator
ENSRBIP00000027177	ENSRBIG00000037455	Rhinopithecus_bieti
ENSPSIP00000014643	ENSPSIG00000013123	Pelodiscus_sinensis
ENSZALP00000020868	ENSZALG00000016387	Zonotrichia_albicollis
ENSELUP00000034778	ENSELUG00000013492	Esox_lucius
ENSCGRP00015018042	ENSCGRG00015013856	Cricetulus_griseus_CriGri-PICR
ENSVURP00010005967	ENSVURG00010004630	Vombatus_ursinus
ENSMUSP00000151826	ENSMUSG00000112027	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000018900	ENSMSIG00000016093	Mus_spicilegus
ENSMMUP00000018901	ENSMMUG00000014389	Macaca_mulatta
ENSMOCP00000027425	ENSMOCG00000022910	Microtus_ochrogaster
ENSMLEP00000012861	ENSMLEG00000030582	Mandrillus_leucophaeus
ENSEASP00005004987	ENSEASG00005003742	Equus_asinus_asinus
ENSHCOP00000016794	ENSHCOG00000020596	Hippocampus_comes
ENSMGAP00000015085	ENSMGAG00000014263	Meleagris_gallopavo
ENSPPAP00000016734	ENSPPAG00000031456	Pan_paniscus
ENSAHAP00000010481	ENSAHAG00000007598	Apteryx_haastii
ENSCGRP00000009747	ENSCGRG00000007128	Cricetulus_griseus_CriGri_1.0
ENSECAP00000008340	ENSECAG00000010081	Equus_caballus
ENSCVAP00000012384	ENSCVAG00000014810	Cyprinodon_variegatus
ENSDNOP00000034422	ENSDNOG00000044224	Dasypus_novemcinctus
ENSFCAP00000008877	ENSFCAG00000009570	Felis_catus
ENSMICP00000006322	ENSMICG00000006933	Microcebus_murinus
ENSPVAP00000004334	ENSPVAG00000004579	Pteropus_vampyrus
ENSSMAP00000003121	ENSSMAG00000001917	Scophthalmus_maximus
ENSNGAP00000014469	ENSNGAG00000015764	Nannospalax_galili
ENSCGRP00001005843	ENSCGRG00001007741	Cricetulus_griseus_CHOK1GS_HDv1
MGP_PahariEiJ_P0044395	MGP_PahariEiJ_G0020633	Mus_pahari_strain_PAHARI_EIJ
ENSANAP00000021616	ENSANAG00000028499	Aotus_nancymaae
