ENSPVIP00000011755	ENSPVIG00000009211	Pogona_vitticeps
ENSNSUP00000027411	ENSNSUG00000019608	Notechis_scutatus
ENSSMRP00000029497	ENSSMRG00000022674	Salvator_merianae
ENSSPUP00000010351	ENSSPUG00000007955	Sphenodon_punctatus
ENSGAGP00000009028	ENSGAGG00000007120	Gopherus_agassizii
ENSCABP00000007213	ENSCABG00000005468	Chelonoidis_abingdonii
ENSCPBP00000011478	ENSCPBG00000008748	Chrysemys_picta_bellii
ENSPSIP00000014954	ENSPSIG00000013305	Pelodiscus_sinensis
ENSAHAP00000000359	ENSAHAG00000000131	Apteryx_haastii
ENSAOWP00000025605	ENSAOWG00000017304	Apteryx_owenii
ENSARWP00000021151	ENSARWG00000014453	Apteryx_rowi
ENSDNVP00000000263	ENSDNVG00000000185	Dromaius_novaehollandiae
ENSNPEP00000016786	ENSNPEG00000012490	Nothoprocta_perdicaria
ENSABRP00000000119	ENSABRG00000000143	Anser_brachyrhynchus
ENSAPLP00000016511	ENSAPLG00000031075	Anas_platyrhynchos_platyrhynchos
ENSGALP00000050999	ENSGALG00000034982	Gallus_gallus
ENSMGAP00000002357	ENSMGAG00000002665	Meleagris_gallopavo
ENSCJPP00005008720	ENSCJPG00005007762	Coturnix_japonica
ENSNMEP00000012588	ENSNMEG00000011626	Numida_meleagris
ENSLCOP00000022021	ENSLCOG00000015542	Lepidothrix_coronata
ENSMVIP00005019242	ENSMVIG00005013615	Manacus_vitellinus
ENSLSDP00000007681	ENSLSDG00000005782	Lonchura_striata_domestica
ENSLSDP00000001754	ENSLSDG00000001381	Lonchura_striata_domestica
ENSTGUP00000016684	ENSTGUG00000016385	Taeniopygia_guttata
ENSFALP00000012751	ENSFALG00000012201	Ficedula_albicollis
ENSPMJP00000009492	ENSPMJG00000007588	Parus_major
ENSMUNP00000016461	ENSMUNG00000012675	Melopsittacus_undulatus
ENSTGUP00000014060	ENSTGUG00000013656	Taeniopygia_guttata
ENSCPGP00000000453	ENSCPGG00000000308	Calidris_pygmaea
ENSCPUP00000002511	ENSCPUG00000001904	Calidris_pugnax
ENSLAFP00000007182	ENSLAFG00000008555	Loxodonta_africana
ENSPCAP00000006836	ENSPCAG00000007325	Procavia_capensis
ENSETEP00000013051	ENSETEG00000016087	Echinops_telfairi
ENSDNOP00000021075	ENSDNOG00000032875	Dasypus_novemcinctus
ENSP00000268053	ENSG00000140459	Homo_sapiens
ENSGGOP00000006378	ENSGGOG00000006516	Gorilla_gorilla
ENSPPAP00000021057	ENSPPAG00000033750	Pan_paniscus
ENSPTRP00000090778	ENSPTRG00000046983	Pan_troglodytes
ENSPPYP00000007772	ENSPPYG00000006857	Pongo_abelii
ENSNLEP00000048186	ENSNLEG00000014431	Nomascus_leucogenys
ENSRROP00000025930	ENSRROG00000036696	Rhinopithecus_roxellana
ENSRBIP00000014273	ENSRBIG00000031244	Rhinopithecus_bieti
ENSPTEP00000022440	ENSPTEG00000023389	Piliocolobus_tephrosceles
ENSCANP00000039915	ENSCANG00000043630	Colobus_angolensis_palliatus
ENSPANP00000014262	ENSPANG00000016014	Papio_anubis
ENSTGEP00000035366	ENSTGEG00000028151	Theropithecus_gelada
ENSMLEP00000008703	ENSMLEG00000028556	Mandrillus_leucophaeus
ENSMMUP00000033428	ENSMMUG00000003239	Macaca_mulatta
ENSMNEP00000041281	ENSMNEG00000043470	Macaca_nemestrina
ENSMFAP00000001651	ENSMFAG00000036496	Macaca_fascicularis
ENSCATP00000037287	ENSCATG00000041376	Cercocebus_atys
ENSCSAP00000010341	ENSCSAG00000014205	Chlorocebus_sabaeus
ENSSBOP00000023629	ENSSBOG00000028323	Saimiri_boliviensis_boliviensis
ENSCCAP00000011008	ENSCCAG00000023262	Cebus_capucinus_imitator
ENSANAP00000015933	ENSANAG00000025836	Aotus_nancymaae
ENSCJAP00000069219	ENSCJAG00000017820	Callithrix_jacchus
ENSTSYP00000022334	ENSTSYG00000029250	Carlito_syrichta
ENSPCOP00000012029	ENSPCOG00000017554	Propithecus_coquereli
ENSPSMP00000009623	ENSPSMG00000007042	Prolemur_simus
ENSMICP00000045671	ENSMICG00000046278	Microcebus_murinus
ENSOGAP00000002938	ENSOGAG00000003290	Otolemur_garnettii
ENSCCNP00000028781	ENSCCNG00000027689	Castor_canadensis
ENSDORP00000009630	ENSDORG00000010246	Dipodomys_ordii
ENSUPAP00010006617	ENSUPAG00010005293	Urocitellus_parryii
ENSSTOP00000006311	ENSSTOG00000007066	Ictidomys_tridecemlineatus
ENSSDAP00000019191	ENSSDAG00000017473	Spermophilus_dauricus
ENSMMMP00000003404	ENSMMMG00000003069	Marmota_marmota_marmota
MGP_SPRETEiJ_P0091678	MGP_SPRETEiJ_G0033425	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000008989	ENSMSIG00000007969	Mus_spicilegus
ENSMUSP00000034874	ENSMUSG00000032323	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0088069	MGP_CAROLIEiJ_G0032285	Mus_caroli_strain_CAROLI_EIJ
ENSRNOP00000010831	ENSRNOG00000008074	Rattus_norvegicus
ENSMUGP00000003759	ENSMUGG00000003459	Meriones_unguiculatus
ENSMUGP00000003152	ENSMUGG00000002942	Meriones_unguiculatus
ENSCGRP00000011544	ENSCGRG00000008420	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001028319	ENSCGRG00001025066	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015032824	ENSCGRG00015024742	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000011954	ENSMAUG00000012399	Mesocricetus_auratus
ENSPEMP00000009518	ENSPEMG00000010786	Peromyscus_maniculatus_bairdii
ENSMOCP00000013830	ENSMOCG00000013503	Microtus_ochrogaster
ENSNGAP00000025774	ENSNGAG00000023614	Nannospalax_galili
ENSJJAP00000005479	ENSJJAG00000010405	Jaculus_jaculus
ENSCPOP00000000514	ENSCPOG00000000585	Cavia_porcellus
ENSCAPP00000014845	ENSCAPG00000015126	Cavia_aperea
ENSCLAP00000009836	ENSCLAG00000006813	Chinchilla_lanigera
ENSODEP00000019920	ENSODEG00000014702	Octodon_degus
ENSHGLP00100004628	ENSHGLG00100003494	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000022887	ENSHGLG00000016326	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000001944	ENSFDAG00000011788	Fukomys_damarensis
ENSOCUP00000023976	ENSOCUG00000027865	Oryctolagus_cuniculus
ENSOPRP00000006640	ENSOPRG00000007249	Ochotona_princeps
ENSTBEP00000011755	ENSTBEG00000013577	Tupaia_belangeri
ENSUMAP00000006601	ENSUMAG00000005162	Ursus_maritimus
ENSUAMP00000031921	ENSUAMG00000024429	Ursus_americanus
ENSAMEP00000009551	ENSAMEG00000009069	Ailuropoda_melanoleuca
ENSMPUP00000017173	ENSMPUG00000017282	Mustela_putorius_furo
ENSNVIP00000016153	ENSNVIG00000012652	Neovison_vison
ENSCAFP00020004916	ENSCAFG00020003985	Canis_lupus_dingo
ENSCAFP00000026404	ENSCAFG00000017888	Canis_lupus_familiaris
