ENSPVIP00000032787	ENSPVIG00000024013	Pogona_vitticeps
ENSACAP00000012836	ENSACAG00000013059	Anolis_carolinensis
ENSNSUP00000020561	ENSNSUG00000014971	Notechis_scutatus
ENSSMRP00000014250	ENSSMRG00000011090	Salvator_merianae
ENSSPUP00000023711	ENSSPUG00000018177	Sphenodon_punctatus
ENSABRP00000009722	ENSABRG00000008720	Anser_brachyrhynchus	ENSABRT00000013902
ENSAPLP00000019612	ENSAPLG00000004829	Anas_platyrhynchos_platyrhynchos
ENSGALP00000046599	ENSGALG00000035845	Gallus_gallus
ENSCJPP00005013998	ENSCJPG00005011744	Coturnix_japonica
ENSMGAP00000012100	ENSMGAG00000011560	Meleagris_gallopavo
ENSNMEP00000020383	ENSNMEG00000017492	Numida_meleagris
ENSLCOP00000005787	ENSLCOG00000004290	Lepidothrix_coronata
ENSMVIP00005022696	ENSMVIG00005015926	Manacus_vitellinus
ENSLSDP00000018910	ENSLSDG00000013500	Lonchura_striata_domestica
ENSTGUP00000011922	ENSTGUG00000011568	Taeniopygia_guttata
ENSSCAP00000002547	ENSSCAG00000002219	Serinus_canaria
ENSJHYP00000022582	ENSJHYG00000017030	Junco_hyemalis
ENSPMJP00000006162	ENSPMJG00000005243	Parus_major
ENSFALP00000008927	ENSFALG00000008563	Ficedula_albicollis
ENSCPGP00000006683	ENSCPGG00000004787	Calidris_pygmaea
ENSCPUP00000024439	ENSCPUG00000016570	Calidris_pugnax
ENSMUNP00000007782	ENSMUNG00000006218	Melopsittacus_undulatus
ENSARWP00000011703	ENSARWG00000008103	Apteryx_rowi
ENSAOWP00000015226	ENSAOWG00000010366	Apteryx_owenii
ENSNPEP00000008059	ENSNPEG00000006045	Nothoprocta_perdicaria
ENSCPRP00005026533	ENSCPRG00005018415	Crocodylus_porosus
ENSGAGP00000017558	ENSGAGG00000013038	Gopherus_agassizii
ENSCABP00000010041	ENSCABG00000007524	Chelonoidis_abingdonii
ENSCPBP00000009107	ENSCPBG00000007044	Chrysemys_picta_bellii
ENSPSIP00000003922	ENSPSIG00000003711	Pelodiscus_sinensis
ENSVURP00010027905	ENSVURG00010021358	Vombatus_ursinus
ENSVURP00010022017	ENSVURG00010016871	Vombatus_ursinus
ENSPCIP00000016733	ENSPCIG00000012859	Phascolarctos_cinereus
ENSMEUP00000013044	ENSMEUG00000014302	Notamacropus_eugenii
ENSSHAP00000007574	ENSSHAG00000006583	Sarcophilus_harrisii
ENSMODP00000008619	ENSMODG00000006950	Monodelphis_domestica
ENSPCAP00000013575	ENSPCAG00000014524	Procavia_capensis
ENSLAFP00000025600	ENSLAFG00000004389	Loxodonta_africana
ENSETEP00000002268	ENSETEG00000002778	Echinops_telfairi
ENSDNOP00000026598	ENSDNOG00000035887	Dasypus_novemcinctus
ENSCHOP00000007336	ENSCHOG00000008300	Choloepus_hoffmanni
ENSPTRP00000053135	ENSPTRG00000020353	Pan_troglodytes
ENSPPAP00000018233	ENSPPAG00000032235	Pan_paniscus
ENSGGOP00000002780	ENSGGOG00000002826	Gorilla_gorilla
ENSP00000344488	ENSG00000104369	Homo_sapiens
ENSPPYP00000020955	ENSPPYG00000018681	Pongo_abelii
ENSNLEP00000002032	ENSNLEG00000001671	Nomascus_leucogenys
ENSMMUP00000078211	ENSMMUG00000050527	Macaca_mulatta
ENSMNEP00000039150	ENSMNEG00000042536	Macaca_nemestrina
ENSMFAP00000045584	ENSMFAG00000000513	Macaca_fascicularis
ENSMLEP00000031746	ENSMLEG00000040097	Mandrillus_leucophaeus
ENSCATP00000042172	ENSCATG00000043716	Cercocebus_atys
ENSTGEP00000029169	ENSTGEG00000023457	Theropithecus_gelada
ENSPANP00000035850	ENSPANG00000013758	Papio_anubis
ENSCSAP00000009661	ENSCSAG00000013500	Chlorocebus_sabaeus
ENSRROP00000022512	ENSRROG00000035119	Rhinopithecus_roxellana
ENSRBIP00000027571	ENSRBIG00000037657	Rhinopithecus_bieti
ENSCANP00000023231	ENSCANG00000035039	Colobus_angolensis_palliatus
ENSPTEP00000012509	ENSPTEG00000014031	Piliocolobus_tephrosceles
ENSSBOP00000021488	ENSSBOG00000027296	Saimiri_boliviensis_boliviensis
ENSCCAP00000011964	ENSCCAG00000023758	Cebus_capucinus_imitator
ENSCJAP00000054347	ENSCJAG00000000567	Callithrix_jacchus
ENSANAP00000016793	ENSANAG00000026273	Aotus_nancymaae
ENSTSYP00000010335	ENSTSYG00000011287	Carlito_syrichta
ENSPCOP00000024337	ENSPCOG00000024363	Propithecus_coquereli
ENSMICP00000000597	ENSMICG00000000667	Microcebus_murinus
ENSPSMP00000017294	ENSPSMG00000012328	Prolemur_simus
ENSOGAP00000006152	ENSOGAG00000006876	Otolemur_garnettii
ENSTBEP00000001067	ENSTBEG00000001227	Tupaia_belangeri
ENSMMMP00000005950	ENSMMMG00000005340	Marmota_marmota_marmota
ENSSDAP00000004561	ENSSDAG00000004284	Spermophilus_dauricus
ENSCCNP00000008501	ENSCCNG00000009003	Castor_canadensis
ENSDORP00000027625	ENSDORG00000028458	Dipodomys_ordii
ENSMSIP00000032273	ENSMSIG00000027053	Mus_spicilegus
MGP_SPRETEiJ_P0017830	MGP_SPRETEiJ_G0014777	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000039072	ENSMUSG00000042686	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0016839	MGP_CAROLIEiJ_G0013972	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0056670	MGP_PahariEiJ_G0023847	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000075672	ENSRNOG00000006110	Rattus_norvegicus
ENSMUGP00000016322	ENSMUGG00000013989	Meriones_unguiculatus
ENSCGRP00001021047	ENSCGRG00001020008	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000008259	ENSCGRG00000006026	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015025146	ENSCGRG00015019087	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000019697	ENSMAUG00000017926	Mesocricetus_auratus
ENSMOCP00000016570	ENSMOCG00000015433	Microtus_ochrogaster
ENSPEMP00000021500	ENSPEMG00000019130	Peromyscus_maniculatus_bairdii
ENSNGAP00000011997	ENSNGAG00000013993	Nannospalax_galili
ENSJJAP00000010531	ENSJJAG00000014118	Jaculus_jaculus
ENSHGLP00100000230	ENSHGLG00100000198	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000022510	ENSHGLG00000016053	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000007123	ENSFDAG00000015712	Fukomys_damarensis
ENSODEP00000003904	ENSODEG00000002990	Octodon_degus
ENSCPOP00000002064	ENSCPOG00000002273	Cavia_porcellus
ENSCAPP00000005159	ENSCAPG00000007550	Cavia_aperea
ENSCLAP00000003240	ENSCLAG00000002323	Chinchilla_lanigera
ENSOCUP00000006651	ENSOCUG00000007692	Oryctolagus_cuniculus
ENSOPRP00000012508	ENSOPRG00000013716	Ochotona_princeps
ENSMLUP00000011902	ENSMLUG00000013083	Myotis_lucifugus
ENSPVAP00000015588	ENSPVAG00000016519	Pteropus_vampyrus
ENSSARP00000010250	ENSSARG00000011360	Sorex_araneus
ENSEEUP00000007689	ENSEEUG00000008451	Erinaceus_europaeus
ENSAMEP00000016577	ENSAMEG00000015719	Ailuropoda_melanoleuca
ENSUMAP00000026110	ENSUMAG00000019017	Ursus_maritimus
ENSNVIP00000019442	ENSNVIG00000015239	Neovison_vison
ENSMPUP00000010101	ENSMPUG00000010178	Mustela_putorius_furo
ENSCAFP00000012024	ENSCAFG00000008170	Canis_lupus_familiaris
ENSCAFP00020022596	ENSCAFG00020017833	Canis_lupus_dingo
ENSVVUP00000026543	ENSVVUG00000019494	Vulpes_vulpes
ENSPPRP00000026914	ENSPPRG00000017993	Panthera_pardus
ENSPTIP00000005558	ENSPTIG00000007754	Panthera_tigris_altaica
ENSFCAP00000061201	ENSFCAG00000014030	Felis_catus
ENSCHIP00000018606	ENSCHIG00000017967	Capra_hircus
ENSOARP00000006900	ENSOARG00000006447	Ovis_aries
ENSBIXP00005036621	ENSBIXG00005018221	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000013565	ENSBIXG00000018473	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000011643	ENSBTAG00000008842	Bos_taurus
ENSBMUP00000031303	ENSBMUG00000023370	Bos_mutus
ENSBBBP00000025338	ENSBBBG00000020471	Bison_bison_bison
ENSTTRP00000003882	ENSTTRG00000004123	Tursiops_truncatus
ENSSSCP00000006585	ENSSSCG00000006174	Sus_scrofa_strain_reference
ENSVPAP00000010437	ENSVPAG00000011210	Vicugna_pacos
ENSEASP00005029733	ENSEASG00005020211	Equus_asinus_asinus
ENSECAP00000013861	ENSECAG00000016248	Equus_caballus
ENSUAMP00000028665	ENSUAMG00000022150	Ursus_americanus
ENSXETP00000054245	ENSXETG00000019052	Xenopus_tropicalis
ENSLACP00000015792	ENSLACG00000013907	Latimeria_chalumnae
ENSXCOP00000020727	ENSXCOG00000015538	Xiphophorus_couchianus
ENSGWIP00000028934	ENSGWIG00000015146	Gouania_willdenowi
ENSCSEP00000015046	ENSCSEG00000009677	Cynoglossus_semilaevis
ENSHCOP00000007837	ENSHCOG00000009942	Hippocampus_comes
ENSPNAP00000032787	ENSPNAG00000020974	Pygocentrus_nattereri
ENSAMXP00005022462	ENSAMXG00005011555	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSIPUP00000033163	ENSIPUG00000022285	Ictalurus_punctatus
ENSDNVP00000000795	ENSDNVG00000000601	Dromaius_novaehollandiae
ENSCPUP00000003829	ENSCPUG00000002924	Calidris_pugnax
ENSMICP00000011227	ENSMICG00000012327	Microcebus_murinus
ENSPSMP00000011625	ENSPSMG00000008394	Prolemur_simus
ENSOGAP00000015310	ENSOGAG00000017093	Otolemur_garnettii
ENSPPYP00000008607	ENSPPYG00000007630	Pongo_abelii
ENSSSCP00000002865	ENSSSCG00000002653	Sus_scrofa_strain_reference
ENSPCAP00000009120	ENSPCAG00000009808	Procavia_capensis
ENSORLP00000000090	ENSORLG00000000077	Oryzias_latipes_ASM223467v1
ENSAOCP00000001678	ENSAOCG00000000181	Amphiprion_ocellaris
ENSMALP00000019568	ENSMALG00000013650	Monopterus_albus
ENSATEP00000008698	ENSATEG00000006078	Anabas_testudineus
ENSSLDP00000011597	ENSSLDG00000009207	Seriola_lalandi_dorsalis
ENSSDUP00000005828	ENSSDUG00000004294	Seriola_dumerili
ENSLCAP00010019509	ENSLCAG00010009205	Lates_calcarifer
ENSSMAP00000032802	ENSSMAG00000020108	Scophthalmus_maximus
ENSLCRP00005038044	ENSLCRG00005014783	Larimichthys_crocea
ENSLBEP00000018574	ENSLBEG00000014314	Labrus_bergylta
ENSGACP00000019451	ENSGACG00000014728	Gasterosteus_aculeatus
ENSCGOP00000003211	ENSCGOG00000001721	Cottoperca_gobio
ENSBSLP00000008998	ENSBSLG00000004447	Betta_splendens
ENSPRNP00000031023	ENSPRNG00000015518	Parambassis_ranga
ENSGWIP00000036745	ENSGWIG00000018905	Gouania_willdenowi
ENSAOCP00000013049	ENSAOCG00000017597	Amphiprion_ocellaris
ENSAPEP00000029412	ENSAPEG00000020903	Amphiprion_percula
ENSAPOP00000010886	ENSAPOG00000013414	Acanthochromis_polyacanthus
ENSSPAP00000002395	ENSSPAG00000001836	Stegastes_partitus
ENSMZEP00005020813	ENSMZEG00005015614	Maylandia_zebra
ENSACLP00000036024	ENSACLG00000024398	Astatotilapia_calliptera
ENSPNYP00000030465	ENSPNYG00000022962	Pundamilia_nyererei
ENSONIP00000007965	ENSONIG00000006316	Oreochromis_niloticus
ENSTRUP00000029646	ENSTRUG00000011742	Takifugu_rubripes
ENSTNIP00000006031	ENSTNIG00000003444	Tetraodon_nigroviridis
ENSMAMP00000014793	ENSMAMG00000010039	Mastacembelus_armatus
ENSHCOP00000009587	ENSHCOG00000012046	Hippocampus_comes
ENSCSEP00000032974	ENSCSEG00000021170	Cynoglossus_semilaevis
ENSPMGP00000011167	ENSPMGG00000009263	Periophthalmus_magnuspinnatus
ENSGMOP00000004845	ENSGMOG00000004556	Gadus_morhua
ENSHHUP00000030443	ENSHHUG00000019391	Hucho_hucho
ENSHHUP00000030286	ENSHHUG00000019285	Hucho_hucho
ENSELUP00000035018	ENSELUG00000013770	Esox_lucius
ENSAMXP00000050540	ENSAMXG00000032261	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005054449	ENSAMXG00005024337	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000012892	ENSPNAG00000018704	Pygocentrus_nattereri
ENSIPUP00000002006	ENSIPUG00000001434	Ictalurus_punctatus
ENSEEEP00000050878	ENSEEEG00000023898	Electrophorus_electricus
ENSDARP00000089852	ENSDARG00000038826	Danio_rerio
ENSDCDP00000009283	ENSDCDG00000004673	Denticeps_clupeoides
ENSCHAP00000022486	ENSCHAG00000011219	Clupea_harengus
ENSNBRP00000009495	ENSNBRG00000007398	Neolamprologus_brichardi
ENSPMEP00000030033	ENSPMEG00000016174	Poecilia_mexicana
ENSSDUP00000005853	ENSSDUG00000004320	Seriola_dumerili
ENSHHUP00000006365	ENSHHUG00000003913	Hucho_hucho
ENSPKIP00000022607	ENSPKIG00000006543	Paramormyrops_kingsleyae
ENSSFOP00015019991	ENSSFOG00015012868	Scleropages_formosus
ENSCCEP00000009923	ENSCCEG00000010018	Cyanistes_caeruleus
ENSZALP00000010521	ENSZALG00000008898	Zonotrichia_albicollis
ENSAHAP00000007759	ENSAHAG00000005783	Apteryx_haastii
ENSDNVP00000012811	ENSDNVG00000009056	Dromaius_novaehollandiae
ENSCGOP00000030372	ENSCGOG00000014109	Cottoperca_gobio
ENSGACP00000003594	ENSGACG00000002744	Gasterosteus_aculeatus
ENSBSLP00000034337	ENSBSLG00000016580	Betta_splendens
ENSTNIP00000011005	ENSTNIG00000008179	Tetraodon_nigroviridis
ENSTRUP00000008078	ENSTRUG00000003443	Takifugu_rubripes
ENSMMOP00000004502	ENSMMOG00000003588	Mola_mola
ENSFHEP00000032133	ENSFHEG00000018456	Fundulus_heteroclitus
ENSCVAP00000008172	ENSCVAG00000009936	Cyprinodon_variegatus
ENSXCOP00000009213	ENSXCOG00000007026	Xiphophorus_couchianus
ENSXMAP00000038504	ENSXMAG00000010444	Xiphophorus_maculatus
ENSGAFP00000013112	ENSGAFG00000008849	Gambusia_affinis
ENSPLAP00000006769	ENSPLAG00000008973	Poecilia_latipinna
ENSPMEP00000031715	ENSPMEG00000019038	Poecilia_mexicana
ENSPFOP00000013276	ENSPFOG00000013270	Poecilia_formosa
ENSPREP00000020041	ENSPREG00000013561	Poecilia_reticulata
ENSKMAP00000009025	ENSKMAG00000006770	Kryptolebias_marmoratus
ENSORLP00000009895	ENSORLG00000007889	Oryzias_latipes_ASM223467v1
ENSORLP00020015703	ENSORLG00020016738	Oryzias_latipes_ASM223471v1
ENSORLP00015032269	ENSORLG00015017001	Oryzias_latipes_ASM223469v1
ENSOMEP00000027911	ENSOMEG00000010663	Oryzias_melastigma
ENSLCAP00010032142	ENSLCAG00010015108	Lates_calcarifer
ENSSMAP00000027121	ENSSMAG00000016571	Scophthalmus_maximus
ENSSDUP00000017094	ENSSDUG00000012468	Seriola_dumerili
ENSSLDP00000009192	ENSSLDG00000007286	Seriola_lalandi_dorsalis
ENSAOCP00000025661	ENSAOCG00000013282	Amphiprion_ocellaris
ENSAPEP00000031349	ENSAPEG00000022249	Amphiprion_percula
ENSAPOP00000021939	ENSAPOG00000002823	Acanthochromis_polyacanthus
ENSPNYP00000001292	ENSPNYG00000001042	Pundamilia_nyererei
ENSHBUP00000018193	ENSHBUG00000020277	Haplochromis_burtoni
ENSACLP00000035459	ENSACLG00000024016	Astatotilapia_calliptera
ENSMZEP00005028756	ENSMZEG00005021451	Maylandia_zebra
ENSNBRP00000031408	ENSNBRG00000023863	Neolamprologus_brichardi
ENSONIP00000017983	ENSONIG00000014306	Oreochromis_niloticus
ENSACIP00000001078	ENSACIG00000000922	Amphilophus_citrinellus
ENSSPAP00000029404	ENSSPAG00000022105	Stegastes_partitus
ENSPRNP00000045821	ENSPRNG00000022157	Parambassis_ranga
ENSMALP00000002243	ENSMALG00000001660	Monopterus_albus
ENSMAMP00000034270	ENSMAMG00000023029	Mastacembelus_armatus
ENSATEP00000019513	ENSATEG00000013582	Anabas_testudineus
ENSCSEP00000015775	ENSCSEG00000010126	Cynoglossus_semilaevis
ENSLCRP00005022766	ENSLCRG00005009182	Larimichthys_crocea
ENSLBEP00000018716	ENSLBEG00000014416	Labrus_bergylta
ENSHCOP00000003438	ENSHCOG00000004768	Hippocampus_comes
ENSGWIP00000034855	ENSGWIG00000018080	Gouania_willdenowi
ENSPMGP00000010868	ENSPMGG00000009015	Periophthalmus_magnuspinnatus
ENSGMOP00000005721	ENSGMOG00000005390	Gadus_morhua
ENSDCDP00000028415	ENSDCDG00000020488	Denticeps_clupeoides
ENSCHAP00000028982	ENSCHAG00000013949	Clupea_harengus
ENSELUP00000029790	ENSELUG00000006823	Esox_lucius
ENSAMXP00000000451	ENSAMXG00000000441	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005039888	ENSAMXG00005018778	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000017242	ENSPNAG00000023470	Pygocentrus_nattereri
ENSEEEP00000020383	ENSEEEG00000009948	Electrophorus_electricus
ENSIPUP00000011762	ENSIPUG00000007994	Ictalurus_punctatus
ENSDARP00000144362	ENSDARG00000058603	Danio_rerio
ENSPKIP00000041956	ENSPKIG00000018307	Paramormyrops_kingsleyae
ENSSFOP00015033971	ENSSFOG00015021670	Scleropages_formosus
ENSLOCP00000004327	ENSLOCG00000003641	Lepisosteus_oculatus
ENSHHUP00000003701	ENSHHUG00000002328	Hucho_hucho
ENSECRP00000007785	ENSECRG00000005198	Erpetoichthys_calabaricus
ENSHBUP00000023699	ENSHBUG00000000112	Haplochromis_burtoni
ENSPNYP00000007395	ENSPNYG00000005669	Pundamilia_nyererei
ENSNBRP00000014374	ENSNBRG00000011114	Neolamprologus_brichardi
ENSLBEP00000008056	ENSLBEG00000006232	Labrus_bergylta
ENSSFOP00015033988	ENSSFOG00015021675	Scleropages_formosus
ENSOANP00000030130	ENSOANG00000031121	Ornithorhynchus_anatinus
ENSSLDP00000000671	ENSSLDG00000000613	Seriola_lalandi_dorsalis
ENSACIP00000029664	ENSACIG00000022966	Amphilophus_citrinellus
ENSCMIP00000004261	ENSCMIG00000002540	Callorhinchus_milii
