ENSPVIP00000016177	ENSPVIG00000012532	Pogona_vitticeps
ENSACAP00000022720	ENSACAG00000028486	Anolis_carolinensis
ENSSMRP00000006220	ENSSMRG00000005010	Salvator_merianae	ENSSMRT00000007279
ENSNSUP00000025720	ENSNSUG00000018484	Notechis_scutatus
ENSSPUP00000009384	ENSSPUG00000007275	Sphenodon_punctatus
ENSXETP00000021687	ENSXETG00000006289	Xenopus_tropicalis
ENSDCDP00000046154	ENSDCDG00000028964	Denticeps_clupeoides
ENSCHAP00000055742	ENSCHAG00000025231	Clupea_harengus
ENSAMXP00005008038	ENSAMXG00005004729	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000004836	ENSAMXG00000004727	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000033655	ENSPNAG00000022343	Pygocentrus_nattereri
ENSIPUP00000003362	ENSIPUG00000002390	Ictalurus_punctatus
ENSHHUP00000006463	ENSHHUG00000003992	Hucho_hucho
ENSHHUP00000000859	ENSHHUG00000000603	Hucho_hucho
ENSAOCP00000020324	ENSAOCG00000004331	Amphiprion_ocellaris
ENSAPEP00000019672	ENSAPEG00000014015	Amphiprion_percula
ENSAPOP00000010769	ENSAPOG00000013253	Acanthochromis_polyacanthus
ENSSPAP00000020011	ENSSPAG00000015082	Stegastes_partitus
ENSPRNP00000037306	ENSPRNG00000018598	Parambassis_ranga
ENSACLP00000039423	ENSACLG00000026595	Astatotilapia_calliptera
ENSMZEP00005025190	ENSMZEG00005018803	Maylandia_zebra
ENSHBUP00000002773	ENSHBUG00000004011	Haplochromis_burtoni
ENSPNYP00000019482	ENSPNYG00000014706	Pundamilia_nyererei
ENSNBRP00000026900	ENSNBRG00000020525	Neolamprologus_brichardi
ENSACIP00000021002	ENSACIG00000016306	Amphilophus_citrinellus
ENSFHEP00000022591	ENSFHEG00000003061	Fundulus_heteroclitus
ENSCVAP00000010135	ENSCVAG00000012227	Cyprinodon_variegatus
ENSPMEP00000009637	ENSPMEG00000011528	Poecilia_mexicana
ENSPFOP00000019378	ENSPFOG00000019261	Poecilia_formosa
ENSPLAP00000019065	ENSPLAG00000000871	Poecilia_latipinna
ENSPREP00000033204	ENSPREG00000022499	Poecilia_reticulata
ENSXMAP00000000520	ENSXMAG00000000527	Xiphophorus_maculatus
ENSGAFP00000015266	ENSGAFG00000010308	Gambusia_affinis
ENSKMAP00000012754	ENSKMAG00000009538	Kryptolebias_marmoratus
ENSORLP00015023877	ENSORLG00015004098	Oryzias_latipes_ASM223469v1
ENSORLP00000014131	ENSORLG00000011276	Oryzias_latipes_ASM223467v1
ENSORLP00020024770	ENSORLG00020006352	Oryzias_latipes_ASM223471v1
ENSOMEP00000009522	ENSOMEG00000010724	Oryzias_melastigma
ENSGWIP00000052175	ENSGWIG00000025205	Gouania_willdenowi
ENSMALP00000027999	ENSMALG00000019424	Monopterus_albus
ENSMAMP00000017815	ENSMAMG00000012042	Mastacembelus_armatus
ENSATEP00000031975	ENSATEG00000022026	Anabas_testudineus
ENSBSLP00000002164	ENSBSLG00000001228	Betta_splendens
ENSSDUP00000021692	ENSSDUG00000015778	Seriola_dumerili
ENSSLDP00000024469	ENSSLDG00000019072	Seriola_lalandi_dorsalis
ENSLCAP00010046162	ENSLCAG00010021407	Lates_calcarifer
ENSSMAP00000032614	ENSSMAG00000019989	Scophthalmus_maximus
ENSCSEP00000030269	ENSCSEG00000019388	Cynoglossus_semilaevis
ENSTRUP00000046859	ENSTRUG00000018318	Takifugu_rubripes
ENSTNIP00000002110	ENSTNIG00000000290	Tetraodon_nigroviridis
ENSMMOP00000001948	ENSMMOG00000001638	Mola_mola
ENSLCRP00005050946	ENSLCRG00005019220	Larimichthys_crocea
ENSLBEP00000026515	ENSLBEG00000020197	Labrus_bergylta
ENSCGOP00000020291	ENSCGOG00000009826	Cottoperca_gobio
ENSGACP00000008391	ENSGACG00000006320	Gasterosteus_aculeatus
ENSHCOP00000026362	ENSHCOG00000017250	Hippocampus_comes
ENSPMGP00000022624	ENSPMGG00000018305	Periophthalmus_magnuspinnatus
ENSGMOP00000009223	ENSGMOG00000008625	Gadus_morhua
ENSPKIP00000008738	ENSPKIG00000024100	Paramormyrops_kingsleyae
ENSLOCP00000001975	ENSLOCG00000001711	Lepisosteus_oculatus
ENSCINP00000001002	ENSCING00000000540	Ciona_intestinalis
ENSCSAVP00000012949	ENSCSAVG00000007599	Ciona_savignyi
