ENSPVIP00000016276	ENSPVIG00000012601	Pogona_vitticeps
ENSACAP00000014570	ENSACAG00000014790	Anolis_carolinensis
ENSSMRP00000001369	ENSSMRG00000001145	Salvator_merianae	ENSSMRT00000001650
ENSSPUP00000007312	ENSSPUG00000005661	Sphenodon_punctatus
ENSGAGP00000003187	ENSGAGG00000002563	Gopherus_agassizii
ENSCABP00000028081	ENSCABG00000020625	Chelonoidis_abingdonii
ENSCPBP00000023191	ENSCPBG00000016561	Chrysemys_picta_bellii
ENSPSIP00000003842	ENSPSIG00000003627	Pelodiscus_sinensis
ENSMPUP00000010769	ENSMPUG00000010857	Mustela_putorius_furo
ENSNVIP00000025250	ENSNVIG00000019535	Neovison_vison
ENSAMEP00000016824	ENSAMEG00000015943	Ailuropoda_melanoleuca
ENSVVUP00000038542	ENSVVUG00000027481	Vulpes_vulpes
ENSCAFP00000057633	ENSCAFG00000015838	Canis_lupus_familiaris
ENSUAMP00000003520	ENSUAMG00000003240	Ursus_americanus
ENSCAFP00020013868	ENSCAFG00020011235	Canis_lupus_dingo
ENSFCAP00000028802	ENSFCAG00000038719	Felis_catus
ENSPPRP00000014526	ENSPPRG00000007400	Panthera_pardus
ENSEEUP00000012151	ENSEEUG00000013330	Erinaceus_europaeus
ENSMLUP00000014289	ENSMLUG00000015682	Myotis_lucifugus
ENSOARP00000006343	ENSOARG00000005916	Ovis_aries
ENSCHIP00000024796	ENSCHIG00000021805	Capra_hircus
ENSBIXP00005044670	ENSBIXG00005028499	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000074296	ENSBTAG00000004908	Bos_taurus
ENSBIXP00000008848	ENSBIXG00000014589	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000006878	ENSBMUG00000005446	Bos_mutus
ENSBBBP00000005280	ENSBBBG00000014022	Bison_bison_bison
ENSTTRP00000000239	ENSTTRG00000000255	Tursiops_truncatus
