ENSGAGP00000013332	ENSGAGG00000010205	Gopherus_agassizii
ENSCABP00000009626	ENSCABG00000007247	Chelonoidis_abingdonii
ENSCPBP00000028307	ENSCPBG00000020007	Chrysemys_picta_bellii
ENSPSIP00000002981	ENSPSIG00000002887	Pelodiscus_sinensis
ENSAHAP00000017427	ENSAHAG00000012400	Apteryx_haastii	ENSAHAT00000019255
ENSAOWP00000017204	ENSAOWG00000011747	Apteryx_owenii	ENSAOWT00000019523
ENSARWP00000022271	ENSARWG00000015179	Apteryx_rowi	ENSARWT00000025232
ENSDNVP00000002678	ENSDNVG00000001924	Dromaius_novaehollandiae
ENSNPEP00000003051	ENSNPEG00000002326	Nothoprocta_perdicaria	ENSNPET00000003108
ENSCPGP00000027378	ENSCPGG00000018860	Calidris_pygmaea
ENSCPRP00005010697	ENSCPRG00005007651	Crocodylus_porosus
ENSNSUP00000011144	ENSNSUG00000008405	Notechis_scutatus
ENSPVIP00000023332	ENSPVIG00000017605	Pogona_vitticeps
ENSACAP00000015268	ENSACAG00000015505	Anolis_carolinensis
ENSSMRP00000006706	ENSSMRG00000005440	Salvator_merianae
ENSSPUP00000019813	ENSSPUG00000015224	Sphenodon_punctatus
ENSCPOP00000002718	ENSCPOG00000002998	Cavia_porcellus
ENSODEP00000005436	ENSODEG00000004107	Octodon_degus
ENSCLAP00000003287	ENSCLAG00000002358	Chinchilla_lanigera
ENSHGLP00100023676	ENSHGLG00100017398	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000018531	ENSHGLG00000013261	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000011819	ENSFDAG00000019278	Fukomys_damarensis
ENSMSIP00000002268	ENSMSIG00000002088	Mus_spicilegus
MGP_SPRETEiJ_P0041555	MGP_SPRETEiJ_G0021147	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000024518	ENSMUSG00000023755	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0039720	MGP_CAROLIEiJ_G0020250	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0043072	MGP_PahariEiJ_G0020253	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000074953	ENSRNOG00000054385	Rattus_norvegicus
