ENSGAGP00000002335	ENSGAGG00000001908	Gopherus_agassizii
ENSCABP00000014034	ENSCABG00000010471	Chelonoidis_abingdonii
ENSCPBP00000007955	ENSCPBG00000006251	Chrysemys_picta_bellii
ENSPSIP00000020653	ENSPSIG00000018270	Pelodiscus_sinensis
ENSCPRP00005005637	ENSCPRG00005004044	Crocodylus_porosus
ENSSPUP00000024385	ENSSPUG00000018687	Sphenodon_punctatus
ENSARWP00000021850	ENSARWG00000014903	Apteryx_rowi
ENSAHAP00000003679	ENSAHAG00000002860	Apteryx_haastii
ENSAOWP00000006085	ENSAOWG00000004182	Apteryx_owenii
ENSDNVP00000020678	ENSDNVG00000014427	Dromaius_novaehollandiae
ENSNPEP00000002842	ENSNPEG00000002185	Nothoprocta_perdicaria
ENSAPLP00000021915	ENSAPLG00000013124	Anas_platyrhynchos_platyrhynchos
ENSABRP00000009118	ENSABRG00000008156	Anser_brachyrhynchus
ENSGALP00000035844	ENSGALG00000016379	Gallus_gallus
ENSCJPP00005021496	ENSCJPG00005017200	Coturnix_japonica
ENSMGAP00000015529	ENSMGAG00000014657	Meleagris_gallopavo
ENSNMEP00000000159	ENSNMEG00000000241	Numida_meleagris
ENSCPUP00000019342	ENSCPUG00000013315	Calidris_pugnax
ENSCPGP00000017626	ENSCPGG00000012329	Calidris_pygmaea
ENSMUNP00000004892	ENSMUNG00000004071	Melopsittacus_undulatus
ENSZALP00000023478	ENSZALG00000018157	Zonotrichia_albicollis
ENSJHYP00000012121	ENSJHYG00000009452	Junco_hyemalis
ENSLCOP00000007762	ENSLCOG00000005697	Lepidothrix_coronata
ENSMVIP00005020411	ENSMVIG00005014425	Manacus_vitellinus
ENSCCEP00000010525	ENSCCEG00000010429	Cyanistes_caeruleus
ENSPMJP00000014869	ENSPMJG00000011240	Parus_major
ENSFALP00000004352	ENSFALG00000004178	Ficedula_albicollis
ENSTGUP00000007644	ENSTGUG00000007411	Taeniopygia_guttata
ENSLSDP00000008561	ENSLSDG00000006383	Lonchura_striata_domestica
ENSSCAP00000021758	ENSSCAG00000015640	Serinus_canaria
ENSACAP00000016457	ENSACAG00000016737	Anolis_carolinensis
ENSACAP00000019754	ENSACAG00000022376	Anolis_carolinensis
ENSPVIP00000031583	ENSPVIG00000023225	Pogona_vitticeps
ENSNSUP00000016148	ENSNSUG00000011950	Notechis_scutatus
ENSSMRP00000029693	ENSSMRG00000022821	Salvator_merianae
