ENSRROP00000039548	ENSRROG00000043090	Rhinopithecus_roxellana	ENSRROT00000064032
ENSRBIP00000024331	ENSRBIG00000036066	Rhinopithecus_bieti	ENSRBIT00000048233
MGP_CAROLIEiJ_P0069254	MGP_CAROLIEiJ_G0027445	Mus_caroli_strain_CAROLI_EIJ	MGP_CAROLIEiJ_T0069254
MGP_PahariEiJ_P0032409	MGP_PahariEiJ_G0017223	Mus_pahari_strain_PAHARI_EIJ
MGP_SPRETEiJ_P0071913	MGP_SPRETEiJ_G0028442	Mus_spretus_strain_SPRET/EiJ
ENSCGRP00001023535	ENSCGRG00001021743	Cricetulus_griseus_CHOK1GS_HDv1
ENSNGAP00000009882	ENSNGAG00000012457	Nannospalax_galili
ENSJJAP00000023359	ENSJJAG00000023150	Jaculus_jaculus
ENSHGLP00100003539	ENSHGLG00100002694	Heterocephalus_glaber_HetGla_1.0
ENSODEP00000003683	ENSODEG00000002822	Octodon_degus
ENSCPOP00000032672	ENSCPOG00000036603	Cavia_porcellus
ENSDORP00000022426	ENSDORG00000028788	Dipodomys_ordii
ENSSDAP00000002818	ENSSDAG00000002702	Spermophilus_dauricus
ENSNVIP00000006044	ENSNVIG00000004837	Neovison_vison
