ENSPVIP00000023272	ENSPVIG00000017578	Pogona_vitticeps
ENSACAP00000005261	ENSACAG00000005380	Anolis_carolinensis
ENSNSUP00000011223	ENSNSUG00000008442	Notechis_scutatus
ENSSMRP00000006167	ENSSMRG00000004975	Salvator_merianae
ENSSPUP00000019313	ENSSPUG00000014873	Sphenodon_punctatus
ENSCABP00000009245	ENSCABG00000006954	Chelonoidis_abingdonii	ENSCABT00000010137
ENSCPBP00000017352	ENSCPBG00000012712	Chrysemys_picta_bellii
ENSPSIP00000003195	ENSPSIG00000003068	Pelodiscus_sinensis
ENSGALP00000056524	ENSGALG00000042482	Gallus_gallus
ENSMGAP00000003131	ENSMGAG00000003408	Meleagris_gallopavo
ENSCJPP00005001896	ENSCJPG00005001980	Coturnix_japonica
ENSCPGP00000008277	ENSCPGG00000005891	Calidris_pygmaea
ENSCPUP00000020359	ENSCPUG00000013915	Calidris_pugnax
ENSLCOP00000010672	ENSLCOG00000007752	Lepidothrix_coronata
ENSABRP00000024901	ENSABRG00000020893	Anser_brachyrhynchus
ENSDNVP00000020653	ENSDNVG00000014459	Dromaius_novaehollandiae
ENSAHAP00000021663	ENSAHAG00000015239	Apteryx_haastii
ENSARWP00000007833	ENSARWG00000005468	Apteryx_rowi
ENSAOWP00000009767	ENSAOWG00000006701	Apteryx_owenii
ENSGAGP00000004878	ENSGAGG00000004003	Gopherus_agassizii	ENSGAGT00000005701
ENSLACP00000021581	ENSLACG00000018961	Latimeria_chalumnae
ENSVURP00010031029	ENSVURG00010023728	Vombatus_ursinus
ENSPCIP00000044626	ENSPCIG00000024654	Phascolarctos_cinereus
ENSMEUP00000010345	ENSMEUG00000011343	Notamacropus_eugenii
ENSSHAP00000008922	ENSSHAG00000007727	Sarcophilus_harrisii
ENSCPOP00000021804	ENSCPOG00000034818	Cavia_porcellus
ENSCLAP00000017736	ENSCLAG00000012165	Chinchilla_lanigera
ENSODEP00000005104	ENSODEG00000003860	Octodon_degus
ENSHGLP00100017566	ENSHGLG00100012955	Heterocephalus_glaber_HetGla_1.0
